@relation 'bugzilla-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ns numeric
@attribute nm numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,1,1,0,0.106383,0.06383,47,1,7,81,1,87,87,71,0
1,1,2,0.938315,0.038591,0.013423,298,1,11,294,1,20,20,19,1
1,1,1,0,0.081081,0.189189,37,1,3,0,1,191,169.5,191,1
1,1,1,0,1.275,1.55,40,1,3,116,1,190,168.5,190,1
1,1,1,0,0.078431,0.098039,51,0,1,1,1,8,8,8,1
1,1,1,0,0,0,51,0,1,0,1,6,6,6,1
1,1,1,0,0.011111,0.011111,90,1,22,1552,1,233,233,155,0
1,1,1,0,0.022222,0.022222,90,1,17,927,1,597,188.9,536,0
1,1,1,0,0.011111,0.011111,90,1,14,603,1,497,237,455,0
1,1,1,0,0.011111,0.011111,90,1,14,603,1,498,238,456,0
1,1,1,0,0.003817,0.003817,262,1,20,146,1,223,64.571429,170,0
2,3,4,0.946833,0.016785,0.004519,387.25,1,24,855,0.75,933,851.5,905,0
1,1,1,0,0.014981,0.018727,267,1,22,149,1,230,230,153,0
1,1,1,0,0.347826,0.043478,46,1,7,106,1,551,551,249,0
3,8,57,0.803811,0.000445,0.004648,354.789474,1,47,39,0.052632,191,191,190,1
2,3,13,0.91874,0.007321,0.010086,472.846154,1,40,182,0.461538,727,385.833333,708,1
2,2,9,0.788207,0.016688,0.023767,439.444444,1,39,366,0.888889,696,364.666667,677,1
1,1,1,0,0,0.020408,49,1,6,0,1,620,469.5,298,0
1,1,1,0,0.74,0.34,50,1,6,28,1,620,609,411,1
2,2,13,0.637951,0.033606,0.022927,244.923077,1,38,136,0.692308,495,495,480,1
3,3,55,0.888466,0.007088,0.008918,238.545455,1,41,5235,0.709091,409,409,400,1
1,1,1,0,0,0.02381,42,1,5,0,1,18,18,10,0
2,2,4,0.656795,0.034345,0.017572,313,1,32,384,1,108,108,104,1
1,1,1,0,0.04878,0.02439,41,1,1,1,1,172,92.5,144,0
1,1,1,0,0,0,40,1,1,0,1,171,91.5,143,1
1,1,1,0,0.647059,0.294118,51,1,6,553,1,622,611,413,0
1,1,1,0,0,0.02,50,1,6,226,1,621,470.5,299,0
1,1,1,0,0.647059,0.294118,51,1,6,226,1,621,610,412,0
2,2,3,1,0.005389,0.001796,556.666667,1,28,66,1,918,841,890,1
2,2,10,0.814443,0.011731,0.006877,494.4,1,36,32,0.4,446,446,431,1
1,1,1,0,0.425,0.3,40,1,23,7,1,315,315,200,1
2,2,3,0.882895,0.021703,0.021703,199.666667,1,33,152,1,204,204,195,0
1,1,1,0,0.055556,0.027778,36,1,23,50,1,115,115,77,0
1,1,1,0,0.4,0.285714,35,1,23,22,1,20,20,15,1
2,3,7,0.61416,0.021825,0.015873,360,1,32,55,0.571429,161,161,155,1
2,3,4,0.670007,0.033888,0.01602,405.75,1,31,414,1,103,103,99,1
1,1,1,0,0.057143,0.085714,35,1,20,90,1,35,35,28,0
1,1,2,0.391244,0.011186,0.003356,447,1,23,5,1,23,23,23,1
1,1,1,0,0.026316,0.026316,38,1,14,24,1,9,9,9,1
1,1,1,0,0.027027,0.027027,37,1,13,0,1,119,95.333333,116,0
1,1,1,0,0.026316,0,38,1,13,15,1,68,56,66,1
1,1,2,0.517962,0.062992,0.062992,444.5,1,20,17,1,52,41.166667,51,1
1,1,1,0,0.016949,0.016949,59,1,9,12,1,67,67,66,0
1,1,2,0.985228,0.008969,0.006726,223,1,10,148,0.5,13,13,8,1
1,1,1,0,0.037037,0.074074,54,1,6,175,1,131,88.5,114,0
1,1,1,0,0.02,0.04,50,1,6,76,1,75,75,59,1
1,1,1,0,0.019608,0.019608,51,1,5,153,1,11,11,11,0
1,1,2,0.266765,0.097035,0.080863,185.5,0,4,52,1,13,13,13,1
1,1,3,0.123605,0.029577,0.016901,236.666667,0,4,6,1,225,186.5,225,1
1,1,1,0,0.105263,0.052632,38,1,20,674,1,39,39,31,0
1,1,2,0.391244,0.010571,0.003171,473,1,23,242,1,25,25,25,0
1,1,1,0,0.026316,0.026316,38,1,14,78,1,10,10,10,0
1,1,1,0,0.083333,0.027778,36,1,23,450,1,116,116,78,0
1,1,1,0,0.4,0.285714,35,1,23,400,1,21,21,16,0
1,1,1,0,0.447368,0.315789,38,1,23,119,1,316,316,201,0
1,1,1,0,0,0,0,1,12,11,1,47,47,45,0
1,1,2,0.650022,0.008421,0.004211,237.5,1,18,49,1,39,31.5,39,1
1,1,1,0,0.061538,0.184615,65,1,10,155,1,150,150,143,1
1,1,1,0,0.014286,0.014286,70,1,9,15,1,60,46.5,58,0
1,1,1,0,0.042857,0.014286,70,1,8,306,1,1,1,1,0
1,1,1,0,0.045455,0,66,0,4,43,1,3,3,3,0
1,1,1,0,0.03125,0,64,0,1,9,1,232,186.5,232,0
1,1,2,0,0,0,38.5,1,1,0,0.5,229,187.5,229,1
1,1,1,0,0.0125,0.0125,80,1,7,140,1,133,133,129,0
2,2,9,0.761076,0.031338,0.019718,315.555556,1,18,298,0.888889,204,191.5,197,0
1,1,1,0,0,0,0,0,13,337,1,447,245.166667,413,0
1,1,1,0,0,0,0,0,1,0,1,31,31,27,0
1,1,1,0,1.845188,0,478,0,1,0,1,31,31,27,0
1,1,1,0,0,0,0,1,3,17,1,1566,985.833333,964,0
2,3,11,0.578925,0.006333,0.009265,775.181818,1,43,152,0.818182,270,270,259,1
1,1,1,0,0,0,40,1,1,0,1,265,71.503968,193,1
1,1,3,0,1.15942,1.376812,23,1,30,60,0.666667,645,611.5,429,1
1,1,1,0,0,0.008411,1070,1,30,45,1,630,601,417,0
1,1,1,0,0.001857,0,1077,1,30,1,1,473,473,317,0
2,2,5,0.667351,0.033213,0.001808,885.2,1,36,59,0.8,336,336,325,1
1,1,3,0.944443,0.011448,0.000477,1397.666667,1,36,33,1,240,57.937698,179,1
1,1,1,0,0.000968,0.000968,1033,1,30,28,1,311,311,196,0
1,1,2,0.650022,0.003844,0.003844,780.5,1,32,9,1,168,168,120,0
1,1,2,0.954434,0.005613,0.001871,534.5,1,31,115,1,122,122,83,0
1,1,1,0,0.003876,0.003876,1032,1,30,22,1,33,33,25,0
2,2,3,0.949044,0.02,0.005625,533.333333,1,32,17,1,264,264,255,1
2,2,3,0.81562,0.005269,0.006322,1265.333333,1,35,11,1,237,237,229,1
2,2,3,0.522458,0.021332,0.022638,765.666667,1,33,2,1,226,226,218,1
1,1,1,0,0.00098,0.00098,1020,1,29,4,1,193,193,141,0
1,1,2,0.965636,0.017306,0,664.5,1,32,20,1,175,175,126,1
2,2,3,0.982141,0.00517,0.00517,451.333333,1,30,18,1,121,121,116,0
2,4,4,0.773612,0.064388,0,314.5,1,30,288,1,279,216,265,1
1,1,1,0,0.007423,0.005302,943,1,28,7,1,215,158.833333,170,0
1,1,1,0,0.002125,0.002125,941,1,28,69,1,187,131.666667,148,0
2,4,6,0.702016,0.019539,0.000706,708,1,32,41,0.833333,861,340.05,842,1
2,2,2,0.642938,0.036913,0,745,1,28,21,1,855,334.05,836,1
3,7,15,0.550244,0.016953,0.038841,310.666667,1,32,0,0.2,752,245.7,740,1
1,1,1,0,0.001229,0.001229,814,1,28,13,1,80,80,66,0
1,1,2,0.918296,0.010791,0,556,1,29,129,1,29,29,24,1
2,2,2,0.960119,0.043716,0.00765,457.5,1,27,53,1,29,27,28,0
1,1,2,0.791858,0.027981,0.023114,411,1,27,348,1,25,23,20,1
1,1,1,0,0.003822,0.003822,785,1,27,80,1,17,15,14,1
1,1,1,0,0,0.02293,785,1,26,4,1,573,189.566667,517,0
1,1,1,0,0.045056,0.003755,799,1,26,29,1,17,13,12,1
2,2,2,0.918296,0.012453,0.002491,401.5,1,24,102,1,164,164,162,0
1,1,1,0,0.001404,0.001404,712,1,24,0,1,65,65,43,1
1,1,1,0,0.002809,0.002809,712,1,24,1,1,533,208.4,483,0
2,2,2,0.591673,0.003448,0.002586,580,1,24,70,1,377,189.75,376,1
3,3,4,0.907614,0.065498,0.021171,755.75,1,25,199,0.75,368,247.116667,368,1
2,2,3,0.96023,0.004177,0.004177,399,1,24,84,1,62,30.333333,46,0
1,1,1,0,0.002849,0.002849,702,1,23,6,1,11,11,11,0
1,1,5,0.798597,0.011819,0.007176,473.8,1,25,43,1,656,656,582,1
1,1,1,0,0.001431,0.001431,699,1,22,2,1,495,235.5,453,0
1,1,2,0.934068,0.027174,0,368,1,23,79,1,651,651,577,1
1,1,1,0,0.002963,0.002963,675,1,22,0,1,435,380.5,377,1
1,1,1,0,0.008104,0.006483,617,1,22,5,1,356,253.833333,336,1
1,1,1,0,0.001623,0.001623,616,1,22,4,1,353,251.166667,333,0
1,1,1,0,0.00974,0.00974,616,0,22,2,1,3,3,3,0
1,1,1,0,0.008117,0.008117,616,1,22,0,1,2,2,2,0
1,1,1,0,0.011364,0.003247,616,1,22,11,1,1,1,1,1
2,2,4,0.426407,0.151578,0.009829,483.25,1,23,51,0.75,607,607,592,1
1,1,2,0.650022,0.00072,0.042507,694,1,21,3,1,481,269.833333,441,0
1,1,2,0.954434,0.023857,0.007952,251.5,1,20,26,1,276,276,266,1
1,1,4,0.928819,0.139307,0.018313,382.25,1,21,112,0.5,19,19,19,1
1,1,2,0.650022,0.043997,0.000746,670.5,1,21,10,1,233,202.583333,223,1
1,1,1,0,0.019048,0.002381,420,1,20,3,1,166,166,160,0
2,2,3,0.906154,0.013346,0.021926,349.666667,1,21,54,0.666667,224,194.083333,224,0
1,1,1,0,0.002387,0.002387,419,1,19,15,1,204,175.083333,197,0
1,1,4,0.970323,0.004614,0.00857,379.25,1,22,31,1,219,219,212,0
1,1,1,0,0.012077,0.002415,414,1,19,25,1,401,236.166667,377,0
1,1,2,0.966619,0.00616,0.008214,974,1,20,0,1,182,158.333333,175,1
1,1,5,0.621658,0.003691,0.070131,704.4,1,21,28,0.6,176,152.333333,169,1
1,1,1,0,0.011561,0.007707,519,1,18,1,1,71,57.5,69,1
1,1,1,0,0.002092,0.002092,478,1,16,2,1,34,26.5,34,1
1,1,1,0,0.00211,0.00211,474,1,16,4,1,60,60,59,0
1,1,1,0,0.004219,0.004219,474,1,16,7,1,152,152,145,1
1,1,2,0.756834,0.03268,0.012255,612,1,16,16,1,50,50,49,0
1,1,1,0,0.023454,0.008529,469,1,15,2,1,125,125,120,0
1,1,1,0,0.00431,0.00431,464,1,15,0,1,4,4,4,1
1,1,1,0,0.008621,0.002155,464,1,15,38,1,3,3,3,1
1,1,1,0,0.004057,0.004057,493,1,13,3,1,16,16,16,0
1,1,1,0,0.008197,0.008197,488,1,12,18,1,2,2,2,1
1,1,1,0,0.010246,0,488,1,11,87,1,59,46.5,57,0
1,1,2,0.954434,0.005159,0.00172,581.5,1,11,2,0.5,25,25,23,0
1,1,1,0,0.009434,0,424,1,9,1,1,71,71,56,0
1,1,1,0,0.002381,0.002381,420,1,9,46,1,59,59,44,0
1,1,2,0.625262,0.030992,0.002066,484,1,8,82,1,484,395.666667,480,1
1,1,5,0.66504,0.173575,0.009326,386,1,7,52,0.8,452,411,448,1
1,1,2,1,0.035326,0,368,1,7,2,0.5,317,285,313,1
1,1,6,0.034466,0.338353,0.037176,354.166667,1,7,14,0.5,147,147,144,1
1,1,2,0.721928,0.012397,0.008264,121,0,6,74,1,84,84,84,0
1,1,1,0,0.004785,0.004785,209,1,6,18,1,64,64,64,0
1,1,1,0,0.014354,0.014354,209,0,6,10,1,20,20,20,1
1,1,2,0.445693,0.143236,0.114058,188.5,0,4,8,1,5,5,5,1
1,1,1,0,0.022556,0.007519,133,0,1,0,1,71,71,71,0
1,1,3,0.965634,0.010043,0.002869,232.333333,0,1,11,0.666667,69,69,69,0
1,1,1,0,0.093506,0.020779,385,1,8,27,1,11,11,7,0
1,1,4,0.87816,0.009643,0.009075,440.75,1,20,1241,1,10,10,10,0
1,1,17,0.65206,0.284952,0.264188,297.470588,0,24,6633,0.941176,447,245.166667,413,0
1,1,1,0,0.014085,0.007042,426,1,31,1384,1,996,755.5,644,0
1,1,1,0,0.002364,0.002364,423,1,28,946,1,217,160.833333,172,0
1,1,1,0,0.002364,0.002364,423,1,28,939,1,185,129.666667,146,0
1,1,1,0,0.002364,0.002364,423,1,27,619,1,614,192.85,548,0
1,1,1,0,0.014184,0,423,1,27,619,1,613,191.85,547,0
1,1,1,0,0.002387,0.002387,419,1,24,441,1,46,28,41,0
1,1,1,0,0.002387,0.002387,419,1,24,351,1,64,64,42,0
1,1,1,0,0.002387,0.002387,419,1,24,351,1,553,222.45,500,0
1,1,1,0,0.012077,0.002415,414,1,19,25,1,402,237.166667,378,0
1,1,6,0.756169,0.055696,0.027215,526.666667,1,23,343,0.833333,95,95,95,0
1,1,1,0,0.004831,0.002415,828,1,31,691,1,995,754.5,643,0
1,1,1,0,0.008485,0.006061,825,1,28,253,1,216,159.833333,171,0
1,1,1,0,0.00243,0.00243,823,1,28,246,1,186,130.666667,147,0
1,1,1,0,0.001908,0.001908,1048,1,31,247,1,1041,788.5,664,0
1,1,1,0,0.001914,0,1045,1,30,63,1,474,474,318,0
1,1,1,0,0.016299,0.002876,1043,1,30,54,1,428,428,287,0
2,2,3,0.651699,0.080432,0.135654,277.666667,1,33,35,1,1089,789.833333,712,1
1,1,3,0.721827,0.025943,0.034198,282.666667,1,37,208,1,1028,780,660,1
1,1,8,0.929057,0.104189,0.098818,116.375,1,28,16,0.125,767,725,508,1
1,1,1,0,0.018182,0,55,1,17,61,1,238,238,175,1
1,1,1,0,0.425926,0.685185,54,1,17,161,1,24,24,18,1
1,1,1,0,0.016949,0.016949,59,1,15,0,1,77,77,63,1
1,1,1,0,0.016667,0.016667,60,1,14,182,1,593,184.9,533,0
1,1,22,0.76026,0.007133,0.004804,312.227273,1,22,922,0.681818,160,160,153,1
1,1,1,0,0.092308,0.061538,65,1,11,27,1,108,108,101,1
1,1,1,0,0.040541,0.027027,74,1,7,111,1,153,153,146,1
1,1,1,0,0.575342,0.027397,73,1,7,104,1,61,61,57,0
1,1,4,0.780639,0.006849,0.00411,182.5,0,3,10,1,180,180,180,1
1,1,2,0.672295,0.038549,0.038549,220.5,0,8,257,1,33,33,29,0
1,1,1,0,0.092308,0.061538,65,1,11,97,1,109,109,102,0
1,1,1,0,0.425926,0.685185,54,1,17,287,1,23,23,17,0
3,3,4,0.736199,0.07215,0.034632,173.25,1,27,72,0.75,77,77,75,0
1,1,1,0,0.875,2.25,24,1,6,31,1,56,44.5,55,1
1,1,2,1,0.05,0.016667,60,1,8,726,1,11,10.5,11,1
1,1,2,0.998636,0.072289,0.02008,124.5,1,1,8,0.5,203,172,199,1
1,1,1,0,0.130435,0.130435,23,1,6,93,1,1010,835.6,950,0
1,1,1,0,0.102041,0,49,0,2,44,1,53,53,53,0
1,1,1,0,0,0,47,1,1,0,1,243,197.5,243,0
1,1,1,0,0.013158,0.013158,76,0,2,209,1,110,110,107,0
1,1,2,0.63185,0.716049,1.691358,40.5,0,4,384,0.5,35,35,31,0
1,1,1,0,0,0,0,0,1,0,1,6,6,6,0
1,1,1,0,2.070175,0,57,0,1,0,1,9,9,9,0
1,1,1,0,0,0,0,0,1,0,1,38,38,34,0
1,1,2,0.861382,1.367647,0.235294,34,0,6,192,1,38,38,34,0
1,1,3,0,0.00431,0,77.333333,0,1,14,0.666667,81,81,81,1
1,1,1,0,0.166667,0.016667,60,1,16,47,1,574,190.566667,518,0
1,1,1,0,0.074074,0.074074,54,1,16,73,1,41,23,36,1
1,1,1,0,0.018182,0.018182,55,1,14,70,1,615,615,547,1
1,1,1,0,0.025,0.025,40,1,9,96,1,299,283,282,0
1,1,1,0,0.1,0.025,40,1,7,135,1,26,26,24,1
1,1,2,1,0.064516,0.064516,31,0,2,70,1,9,9,9,0
1,1,10,0.604897,0.118993,0.131198,262.2,1,19,795,0.7,1010,835.6,950,0
1,1,1,0,0.555556,0.047619,63,1,14,205,1,252,252,244,0
1,1,1,0,0.023256,0.023256,86,1,8,17,1,252,239,239,0
1,1,1,0,0.023256,0.046512,86,1,8,1,1,37,29.5,37,0
1,1,1,0,0.056818,0.034091,88,1,7,48,1,24,24,23,1
1,1,1,0,0.034884,0.034884,86,1,6,0,1,142,142,135,0
1,1,1,0,0.197674,0.174419,86,1,6,3,1,141,141,134,1
1,1,1,0,0.235294,0,85,1,6,80,1,51,51,50,1
1,1,1,0,0.929577,0.704225,71,1,5,364,1,62,62,58,1
1,1,1,0,0.025641,0.025641,78,0,4,111,1,29,21.5,29,0
1,1,1,0,0.014925,0,67,1,1,1,1,148,148,145,0
1,1,4,0.612671,0.525813,0.50956,261.5,0,7,259,0.75,42,42,38,0
1,1,1,0,0.056818,0.034091,88,1,8,89,1,306,287,289,0
1,1,1,0,0.034483,0.022989,87,1,8,21,1,203,106.75,193,0
1,1,1,0,0.006849,0.006849,146,1,18,2,1,9,9,6,0
3,3,11,0.783189,0.026178,0.063991,312.545455,1,38,64,0.727273,537,537,531,1
1,1,1,0,0.013333,0.006667,150,1,16,106,1,701,194.95,616,1
1,1,1,0,0.066667,0.006667,150,1,15,12,1,413,146.45,377,1
1,1,1,0,0.041096,0.041096,146,1,15,175,1,7,7,6,1
1,1,1,0,0.062069,0.062069,145,1,14,4,1,12,12,10,0
2,2,2,0.121159,0.982143,0.003247,308,1,13,22,1,541,210.45,491,1
1,1,1,0,0.028571,0.007143,140,1,10,66,1,489,375,419,1
1,1,1,0,0.398551,0.137681,138,1,10,2,1,419,365.5,366,1
1,1,1,0,0.008333,0.008333,120,1,10,3,1,143,97.833333,126,0
1,1,4,0.847751,0.012576,0.000719,695.75,1,26,109,1,133,89.833333,120,1
1,1,1,0,0.008772,0.008772,114,1,9,19,1,341,291.583333,322,0
1,1,1,0,0.342342,0.324324,111,1,9,43,1,231,200.583333,221,1
1,1,1,0,0.127273,0.145455,110,1,8,63,1,198,170.416667,191,1
1,1,1,0,0.348214,0.169643,112,1,8,6,1,96,96,91,1
1,1,1,0,1.221154,2.221154,104,1,7,81,1,84,66,82,1
1,1,1,0,0.280702,0.169591,171,1,4,5,1,19,13.5,19,0
1,1,1,0,0.0375,0,160,1,4,3,1,128,128,123,1
1,1,1,0,0.019231,0.019231,156,1,4,0,1,124,124,119,1
1,1,1,0,0.057692,0.032051,156,1,4,42,1,119,119,114,1
1,1,1,0,0.2,0.122581,155,1,4,73,1,18,14.5,18,1
1,1,2,1,0.014599,0,68.5,1,11,41,1,76,35.833333,72,0
1,1,1,0,0.018519,0.018519,108,0,2,78,1,38,27,38,0
1,1,1,0,0.018519,0.018519,108,1,2,52,1,5,5,5,0
1,1,1,0,0,0,108,0,1,0,1,23,23,23,1
1,1,1,0,0.031746,0.007937,126,1,16,808,1,702,195.95,617,0
1,1,1,0,0.105691,0.00813,123,1,13,365,1,537,206.45,487,0
1,1,1,0,0.006667,0.006667,150,1,18,232,1,8,8,5,0
1,1,3,0,0.029412,0,45.333333,0,1,120,0.666667,88,88,88,0
1,1,2,0,0,0,48.5,1,1,0,0.5,6,6,6,0
1,1,1,0,0.01105,0.005525,181,1,7,5,1,146,122.333333,140,1
1,1,1,0,0.233696,0.032609,184,1,7,28,1,63,56.5,61,1
2,2,4,0,0,0,130.75,1,1,0,0.25,12,12,12,1
1,1,1,0,0,0,0,0,9,0,1,92,60.166667,69,0
1,1,1,0,0,0.036585,164,0,2,0,1,96,96,91,0
1,1,1,0,0.018072,0,166,0,2,0,1,95,95,90,0
1,1,1,0,0.005495,0.005495,182,1,10,807,1,12,12,8,0
2,2,3,0.512197,0.286611,0.443515,159.333333,1,5,38,1,323,323,312,1
2,2,3,0.998562,0.025692,0.023715,168.666667,1,8,32,1,10,10,10,1
1,1,1,0,0.056604,0.037736,212,1,4,7,1,294,294,215,1
1,1,1,0,0.009434,0,212,1,3,11,1,145,145,86,0
1,1,1,0,0.042654,0.028436,211,1,3,3,1,84,84,54,1
3,3,3,0.483419,0.282873,0.41768,301.666667,1,26,23,1,553,553,547,1
1,1,1,0,0.038997,0,359,1,23,9,1,475,475,319,0
1,1,3,1,0.003247,0.003247,308,1,23,47,0.666667,182,182,132,0
2,2,2,0.204669,0.318912,0.529048,404.5,1,22,18,1,119,104.5,102,1
1,1,2,0.591673,0.003113,0.001245,803,1,22,18,0.5,20,20,19,0
1,1,5,0.922852,0.012852,0.0066,575.8,1,25,545,0.6,10,8.5,9,1
1,1,1,0,0.026263,0.00202,495,1,16,169,1,31,31,22,1
1,1,1,0,0.004049,0.004049,494,1,14,17,1,5,5,5,0
1,1,1,0,0,0.008114,493,1,13,47,1,133,133,126,0
1,1,9,1,0.002751,0,363.555556,1,18,873,0.666667,155,131.333333,149,0
1,1,6,0.673814,0.012204,0.001907,437,1,16,482,0.833333,64,64,61,1
1,1,1,0,0.006098,0.042683,492,1,10,114,1,353,296,333,0
1,1,2,0.970951,0.005021,0.003347,597.5,1,10,206,0.5,17,17,16,0
1,1,4,1,0.011019,0.019835,453.75,1,10,764,1,23,23,22,1
1,1,1,0,0.008439,0.016878,474,1,7,10,1,23,23,21,0
1,1,1,0,0.016878,0.00211,474,1,6,1,1,22,22,22,1
1,1,1,0,0.010593,0.002119,472,1,5,185,1,16,16,16,1
1,1,1,0,0.002128,0.002128,470,1,3,8,1,309,277,305,1
1,1,3,0.935862,0.037351,0.016978,392.666667,0,3,8,1,163,163,160,1
1,1,2,1,0.013889,0.013889,72,1,2,161,1,112,112,109,0
1,1,1,0,0.044118,0,68,1,1,48,1,243,197.5,243,0
1,1,3,0,0.002421,0.002421,137.666667,0,3,0,0.666667,211,189.5,211,1
1,1,1,0,0.023904,0.001992,502,1,16,378,1,32,32,23,0
1,1,1,0,0,0.008114,493,1,13,104,1,134,134,127,0
1,1,2,0.639457,0.043228,0.004163,1561.5,1,34,1128,1,25,25,19,0
1,1,6,0.921352,0.002064,0.007078,565.166667,1,27,295,1,810,293,678,0
1,1,2,0.614138,0.046293,0.004177,1436.5,1,34,450,1,21,21,15,0
1,1,1,0,0.019608,0.019608,102,1,2,6,1,6,6,1,1
1,1,1,0,0,0,69,1,1,0,1,1566,985.833333,964,1
1,1,1,0,0.016827,0,416,1,11,25,1,1600,963.666667,982,0
2,3,3,0.772507,0.003133,0.001994,1170.333333,1,15,20,0.666667,1534,970,1467,0
2,2,2,0.991076,0.005263,0.004211,475,1,14,16,1,1496,951.666667,1430,0
2,2,4,0.58843,0.039523,0.064736,733.75,1,35,19,0.75,1300,814.833333,1250,1
1,1,1,0,0.036458,0,384,1,10,49,1,351,122.65,258,0
1,1,1,0,0.010638,0.005319,376,1,10,29,1,972,860,624,0
1,1,1,0,0.026738,0.005348,374,1,10,50,1,905,838,592,0
1,1,1,0,0.291105,0.264151,371,1,10,7,1,603,593.5,402,1
1,1,12,0.980796,0.006101,0.009152,273.166667,1,34,256,0.75,594,590.5,400,0
2,2,2,0.503258,0.007955,0.002273,440,1,15,17,1,513,513,357,1
2,2,8,0.90436,0.006855,0.006093,328.25,1,33,110,0.875,262,262,251,1
1,1,1,0,0.345238,0.318452,336,1,9,5,1,53,53,40,1
1,1,1,0,0.018576,0.006192,323,1,8,12,1,220,220,160,1
1,1,1,0,0.031034,0.02069,290,1,6,20,1,219,63.57381,168,0
1,1,1,0,0.006969,0.006969,287,1,6,59,1,138,110,113,0
1,1,1,0,0.003534,0.003534,283,1,2,94,1,18,18,12,0
1,1,1,0,0.014134,0.007067,283,1,1,38,1,134,89.833333,121,0
2,2,2,0.905647,0.180039,0.088063,255.5,1,10,866,1,99,99,97,0
1,1,1,0,0.003436,0,291,1,6,258,1,206,149.833333,161,0
1,1,1,0,0.006969,0.006969,287,1,6,161,1,139,111,114,0
1,1,1,0,0.01108,0.00554,361,1,10,277,1,973,861,625,0
1,1,1,0,0.033426,0.002786,359,1,10,248,1,906,839,593,0
2,2,6,0.539048,0.042022,0.038789,567.166667,1,43,74,1,306,306,295,1
1,1,1,0,0.002304,0.002304,434,1,24,2,1,88,88,42,0
1,1,1,0,0.076566,0,431,1,23,59,1,1220,762.333333,766,1
2,2,3,0.547895,0.002538,0.024535,394,1,30,27,1,1092,792.833333,1050,0
1,1,1,0,0.007282,0.004854,412,1,23,1,1,980,832,632,1
1,1,1,0,0.034063,0.019465,411,1,23,23,1,979,839,631,0
1,1,1,0,0.088235,0.004902,408,1,23,66,1,946,861.5,615,1
2,2,2,0.998846,0.048964,0.045198,265.5,1,24,20,1,511,511,495,1
1,1,1,0,0.4275,0.4375,400,1,23,8,1,502,502,340,1
1,1,1,0,0.002481,0.004963,403,1,23,120,1,330,330,212,1
1,1,1,0,0.029777,0.01737,403,1,22,7,1,296,296,154,1
1,1,1,0,0.007557,0,397,1,22,0,1,8,8,6,0
1,1,1,0,0.007614,0.005076,394,1,21,0,1,1,1,1,0
1,1,1,0,0.596439,1.376855,337,1,18,6,1,117,103.5,98,1
1,1,1,0,0.001742,0.001742,574,1,18,5,1,699,194.45,614,0
2,2,4,0.975106,0.004636,0.004636,377.5,1,29,246,1,112,99.5,107,1
1,1,1,0,0.019856,0.025271,554,1,18,58,1,21,9.333333,20,1
1,1,1,0,0.318996,0.043011,558,1,18,128,1,677,180.166667,600,1
1,1,1,0,0.002242,0.002242,446,1,18,1,1,17,8.333333,16,0
1,1,1,0,0.002242,0.002242,446,0,17,9,1,2,2,2,0
1,1,1,0,0.015695,0.098655,446,1,16,44,1,16,16,15,1
1,1,1,0,0.002066,0.002066,484,1,12,5,1,646,646,572,1
1,1,1,0,0.002169,0.002169,461,1,12,6,1,579,579,517,0
1,1,1,0,0.002247,0.004494,445,1,7,116,1,361,303,340,0
1,1,1,0,0.002433,0,411,1,7,0,1,38,38,36,0
1,1,1,0,0.06326,0.021898,411,1,7,43,1,37,37,35,0
1,1,1,0,0.002525,0.002525,396,1,6,7,1,91,91,75,0
1,1,1,0,0.002525,0.002525,396,1,6,44,1,12,12,12,0
1,1,2,0.685065,0.176072,0.040632,443,1,7,185,1,18,18,17,1
1,1,1,0,0,0,306,1,3,8,1,9,9,9,0
1,1,1,0,0,0,0,0,1,0,1,15,15,15,0
1,1,2,0.885465,0.072785,0.080169,474,1,12,179,1,216,119.75,206,0
1,1,2,0.940286,0.00996,0.003984,502,1,26,1663,1,713,206.95,627,0
1,1,1,0,0.004338,0.004338,461,1,12,134,1,488,488,438,0
2,2,3,0.946395,0.001489,0.000496,671.666667,1,22,190,1,358,358,350,0
1,1,1,0,0.002165,0.008658,462,1,11,111,1,310,310,296,0
1,1,2,0.721928,0.003765,0.003765,664,0,22,157,1,303,303,289,0
1,1,1,0,0.017204,0.017204,465,0,11,110,1,282,282,272,0
1,1,1,0,0.015086,0.002155,464,0,11,106,1,273,273,263,0
1,1,1,0,0.004032,0.012097,496,0,11,97,1,238,238,231,0
1,1,1,0,0.011788,0.013752,509,1,11,87,1,68,68,68,0
1,1,1,0,0.005882,0.009804,510,0,11,87,1,67,67,67,0
1,1,1,0,0.014,0.004,500,1,11,86,1,54,54,54,0
1,1,3,0.287503,0.036702,0.03268,663,1,23,158,1,50,50,50,0
1,1,1,0,0.238384,0.00202,495,0,11,85,1,37,37,37,0
1,1,1,0,0.301887,0.214408,583,1,19,229,1,179,179,129,0
1,1,1,0,0.004695,0.002347,426,1,23,306,1,981,833,633,0
1,1,1,0,0.084706,0.004706,425,1,23,282,1,947,862.5,616,0
1,1,1,0,0.002481,0.004963,403,1,23,133,1,331,331,213,0
1,1,1,0,0.002309,0.002309,433,1,24,149,1,89,89,43,0
1,1,1,0,0.076212,0,433,1,23,128,1,1222,764.333333,768,0
