@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,12-13'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,0.970951,0.035294,0.023529,42.5,1,4,2,0.5,4881,0
1,0,0,0,34,0,1,0,1,4379,1
1,0,0,0,0,0,1,0,1,65,0
2,0.999857,1.367347,0.081633,24.5,0,1,0,0.5,109,0
1,0,0.037037,0.037037,27,0,3,137,1,5670,0
1,0,0,0,30,0,1,0,1,6635,1
1,0,0,0,4.5,0,1,0,0.5,1962,0
1,0,0.238095,0.52381,42,0,4,8,1,1971,0
1,0,0.341463,0.195122,41,1,2,25,1,216,1
1,0,0.081081,0.027027,37,1,2,0,1,4550,1
1,0,0.944444,0.333333,36,0,2,68,1,4517,1
1,0.915377,0.128686,0.116622,49.733333,0,5,1528,0.866667,6635,0
1,0.679158,0.910448,0.679104,44.666667,0,4,186,1,5688,0
1,0,0,0,7,0,1,0,1,5669,0
1,0,0,0,10,0,1,0,1,3621,0
1,0.859214,2.177419,2.451613,31,0,6,480,1,13378,0
1,0,0,0,6,1,1,0,1,10292,0
1,0.558361,0.123188,0.03442,78.857143,1,9,236,0.857143,15674,0
1,0,0.018519,0.006173,162,1,6,37,1,11341,0
1,0,0.149068,0.198758,161,0,6,25,1,2019,0
1,0.969022,0,0.014679,109,0,8,162,0.8,9,0
1,0,0.01875,0.0125,160,1,5,28,1,10148,0
1,0,0.74375,0.54375,160,0,5,0,1,9961,0
1,0.921116,0.332123,0.125227,78.714286,1,4,142,0.571429,6054,1
1,0.299921,0.877076,0.33887,100.333333,0,5,3,0.333333,5669,1
1,0,0.030303,0,99,1,4,25,1,5549,0
1,0,0.030612,0.010204,98,1,4,4,1,654,0
1,0,0.166667,0.072917,96,1,4,28,1,214,1
1,0,0.252747,0.32967,91,1,4,0,1,99,0
1,0.633249,0.438202,0.41573,89,0,3,15,0.666667,3621,1
1,0,0.036364,0.018182,55,1,2,0,1,2697,0
1,0.692722,0.022152,0.120253,105.333333,0,1,5,1,14113,0
1,0.599412,0.395644,0.53539,78.714286,0,9,51,0.714286,14092,0
1,0,0,0,46.375,0,1,0,0.125,13927,1
1,0,0.657143,0.885714,35,0,2,58,1,1951,0
1,0,0,0,31.75,0,1,0,0.25,5704,1
1,0,0,0,9.333333,0,1,0,0.333333,94,1
1,0,0,0,140,0,1,0,1,14093,0
1,0,0.02,0.02,50,0,2,3,1,1937,0
1,0.695824,0.301325,0.235099,60.4,0,6,443,1,13621,0
1,0,0,0,49,0,1,0,1,12567,1
1,0,0,0,10.428571,0,1,0,0.142857,13940,1
1,0,0,0,0,0,2,2186,1,13940,0
1,0.269828,0.755814,0.755814,43,1,2,28,1,399,1
1,0,0,0,4.5,0,1,0,0.5,13847,0
1,0,0.2,0.12,25,1,1,89,1,10628,0
1,0,0,0,19.428571,0,1,0,0.142857,9943,1
1,0,0.033898,0.135593,59,0,2,25,1,136,0
1,0,0,0,0,0,1,0,1,65,0
1,0.606111,1.741379,0,29,0,1,0,0.5,65,0
2,0,0,0,14.5,0,1,0,0.166667,16892,0
1,0,0,0,24.714286,0,1,0,0.142857,13963,1
1,0,0.071429,0,28,1,1,202,1,11591,0
1,0.413817,0.148688,0.026239,171.5,0,3,1,1,14,0
1,0,0,0,98,0,1,0,1,8,0
1,0,0.091429,0.011429,175,1,2,129,1,20,0
1,0.769157,0.22833,0.095137,157.666667,0,3,123,1,11,0
1,0,0.191358,0.154321,162,0,2,184,1,1852,0
1,0,0.012821,0,156,1,1,0,1,11599,0
1,0,0.006452,0.006452,155,1,1,0,1,11598,0
1,0,0.028169,0.007042,142,1,1,8,1,10341,0
1,0,0.042553,0,141,1,1,0,1,10295,1
1,0,0.410072,0.064748,139,0,1,1,1,10286,1
1,0.980136,0.385852,0.099678,155.5,0,1,0,1,10280,0
1,0,0.683673,0.010204,98,0,1,0,1,10278,0
1,0,0,0,120,0,1,0,0.5,15047,0
1,0,0,0,8,0,1,0,1,2681,0
1,0.813281,1.152024,0.898322,72.357143,0,2,1851,0.5,167,1
1,0,0,0.454545,44,0,2,2,1,137,0
1,0,0.033557,0.033557,149,0,2,1,1,132,0
1,0,0.166667,0.166667,6,0,1,14,1,2681,0
1,0.51186,0.076577,0.031532,74,1,8,222,0.666667,17022,0
1,0.998533,0.355908,0.396254,43.375,1,2,368,0.125,122,0
1,0.889967,0.251969,0.094488,42.333333,0,1,3,0.333333,141,0
1,0,0,0,32,0,1,0,0.333333,127,0
1,0,0,0,76,0,1,0,1,150,0
1,0,1.111111,1.166667,72,0,1,45,1,150,0
1,0,0.173913,0.014493,69,0,1,81,1,143,0
1,0.599192,0.273077,0.130769,65,0,2,4,0.5,131,0
1,0,0,0,38,0,1,0,1,141,0
1,0.428811,0.127072,0.187845,90.5,0,2,0,0.5,127,0
1,0,0,0,40.5,0,1,0,0.5,15700,1
1,0,0,0,23,0,1,0,0.5,15590,0
1,0,0,0,26,0,1,0,1,15203,0
1,0,0,0,20,0,1,0,0.5,12467,0
1,0,0,0,4,1,1,0,1,1617,0
1,0.629249,0.104575,0.019608,76.5,0,4,34,1,1662,0
1,0,0.173913,0.108696,46,0,3,246,1,1617,0
1,0,0,0,55.333333,0,1,0,0.333333,1313,1
1,0.785522,0.731214,0.685934,43.25,0,8,4464,0.5,14010,0
1,0.929943,0.338028,0.049296,71,0,1,0,0.5,1328,1
1,0,0.102564,0,39,0,1,2,1,1331,1
1,0,0,0,16,1,1,0,1,13595,0
1,0.082837,0.776923,0.715385,65,0,5,90,1,9889,0
1,0,0.024691,0.160494,81,0,4,0,1,8594,0
1,0,0.065217,0.065217,92,1,4,0,1,8592,0
1,0,0.84507,0.225352,71,0,4,1,1,1338,0
1,0,0.925926,0.981481,54,1,4,0,1,1337,1
1,0.299104,0.443787,0.224852,56.333333,0,5,12,1,1336,1
1,0.643936,0.635593,0.987288,59,0,4,1,1,1300,0
1,0,0,0.047619,42,1,4,1,1,1286,0
1,0,0.453488,0.081395,86,0,4,20,1,8479,0
1,0.991076,0.142857,0,31.5,0,2,0,1,5038,0
1,0,0.484848,0.181818,33,0,2,9,1,4795,0
1,0.754691,0.666667,2.597222,36,0,2,126,1,4759,0
1,0,0.677419,0.419355,62,0,2,1,1,13585,0
1,0,0.034483,0.051724,116,1,1,28,1,1977,0
1,0,0,0,62.5,0,1,0,0.5,1947,1
1,0,0,0,16,0,1,0,1,1542,0
1,0,0,0,41,0,1,0,1,1790,0
1,0,0,0,0,0,1,0,1,613,0
1,0,0.036842,0.005263,190,0,2,0,1,4844,0
1,0,0.016129,0.005376,186,1,2,3,1,4821,0
1,0.602009,0.092251,0.039114,271,0,2,51,1,2757,0
1,0,0.036842,0.005263,190,0,2,18,1,4843,0
1,0,0.016129,0.005376,186,1,2,5,1,4819,0
1,0,0,0,0,0,2,84,1,23,0
1,0,0.294118,0.117647,34,1,2,132,1,300,0
1,0,0.0125,0.0125,160,0,4,68,1,10052,0
1,0,0.006061,0.090909,165,1,3,1,1,1580,1
1,0,0.025157,0.220126,159,0,3,2,1,1325,0
1,0,0.004808,0.004808,208,0,3,0,1,471,0
1,0,0.043269,0.028846,208,0,3,3,1,470,0
1,0,0.072464,0.004831,207,1,3,29,1,5460,0
1,0.483911,0.320988,0.111111,121.5,1,4,60,1,5048,0
1,0,0.092896,0.103825,183,0,3,17,1,266,1
1,0.99403,0.047745,0.068966,188.5,1,3,0,0.5,259,0
1,0.932026,0.738786,0.48285,189.5,0,3,14,1,4804,1
1,0,0.270677,0.218045,133,0,3,2,1,221,0
1,0,0.007813,0.007813,128,1,3,0,1,215,0
1,0,0.070313,0,128,1,3,0,1,212,1
1,0,0.008197,0,122,0,3,0,1,208,0
1,0,0.677686,0.041322,121,0,3,2,1,203,0
1,0,0.013889,0.125,72,0,3,0,1,184,0
1,0,0.08,0.053333,75,1,3,0,1,183,0
1,0,0.013514,0,74,1,3,0,1,182,0
1,0,0.452055,4.90411,73,0,3,11,1,181,1
1,0,0.010067,0.016779,298,1,2,1,1,4,0
1,0,0.100977,0.058632,307,1,1,53,1,4171,1
1,0.420486,0.366255,0.164609,121.5,1,4,93,1,5050,0
1,0,3,3,13,1,1,93,1,8885,0
1,0.874618,1.265957,0.81383,62.666667,0,2,250,1,631,0
1,0,0.066667,0.066667,15,0,3,0,1,1502,0
1,0,0.133333,0.066667,15,1,3,1,1,1501,0
1,0,0.285714,3.071429,14,1,3,228,1,1490,0
1,0,0.092308,0.030769,130,1,1,3,1,44,0
1,0,0,0,71,1,1,0,0.5,35,1
1,0,0,0,23,0,1,0,1,182,0
1,0,0.241379,0,29,0,3,377,1,2054,0
1,0.771052,0.835443,0.822785,26.333333,1,2,193,0.666667,6483,0
1,0,0.3125,0.5625,32,0,2,88,1,155,0
1,0,0,0,24,1,1,0,1,204,0
1,0,0,0,56,0,1,0,1,15512,0
1,0,3.6,0.92,25,1,3,83,1,89,1
1,0,0,0,0,0,1,0,1,631,0
1,0,0.0625,0,96,0,1,34,1,2814,0
1,0.043852,0.015986,1.893428,70.375,0,6,184,0.875,6008,0
1,0,0.57377,0.393443,61,1,2,84,1,5541,1
1,0,0.206897,0.172414,58,1,2,79,1,1,1
1,0,0.1,0.1,20,1,2,41,1,2194,0
1,0,0,0,20,0,1,0,1,15113,1
1,0.918296,0.153846,0.076923,13,1,2,2,1,331,0
1,0,0,0,18,1,1,0,1,6769,1
1,0,0.139013,0.071749,223,1,5,1,1,16,0
1,0,0.261468,0.004587,218,0,5,47,1,14,0
1,0.43947,0.292162,0.356295,140.333333,0,4,86,1,73,0
1,0.828871,0.017433,0.011094,157.75,1,3,4,1,3582,1
1,0.99403,0.006867,0.002575,582.5,0,2,0,1,485,0
1,0,0.75,0.342391,184,0,7,23,1,38,0
1,0,0.019737,0.118421,152,1,6,118,1,6774,0
1,0,0.018868,0.006289,159,0,3,0,1,244,1
1,0,0.06962,0.259494,158,0,3,47,1,243,0
1,0,0.113208,0.037736,159,1,3,0,1,41,0
1,0.99403,0.030488,0.036585,82,0,3,1,1,40,1
1,0,0.176471,0.084967,153,0,2,8,1,5,1
1,0,0.10559,0.099379,161,1,4,13,1,583,0
1,0,0,0,0,1,3,118,1,6770,0
1,0.69897,0.016447,0.016447,30.4,0,7,97,0.4,1705,0
1,0.785533,0.204248,0.150327,36,1,6,834,0.764706,10110,1
1,0.935785,0.015385,0.015385,56.875,0,3,219,0.75,3799,0
1,1,0.023392,0.023392,85.5,1,3,0,0.5,9708,1
1,0.38206,0.665738,0.706128,89.75,1,7,202,0.625,8445,1
1,0.590096,0.244526,0.19708,78.285714,0,5,0,0.142857,1172,0
1,0.691848,0.732771,0.618847,118.5,0,6,169,0.666667,1646,0
1,0,0.535714,0,56,0,1,2,1,22,0
1,0,0,0,33,0,1,0,1,19,0
1,0,0,0,14,1,1,0,1,6828,0
1,0.918556,0.238994,0.100629,53,1,2,14,1,1141,1
1,0,0,0,48,0,1,0,0.333333,1102,1
1,0,0,0,48,0,1,0,0.25,1948,1
1,0,0,0,15.333333,0,1,0,0.333333,9953,1
1,0.497244,0.405063,0.367089,26.333333,1,3,36,0.666667,12227,1
1,0.408828,0.663082,0.240143,55.8,0,3,363,1,608,0
1,0,0,0,9,0,1,0,1,1788,0
1,0,0,0,0,0,1,0,1,610,0
1,0,0.26087,0.188406,69,1,3,54,1,382,0
1,0.360275,0.425676,0.560811,74,0,2,250,1,637,0
1,0,0,0,43,1,1,0,1,1929,0
1,0,0,0,30,0,1,0,1,1579,0
1,0,0,0,41,1,1,0,1,205,0
1,0,0,0,27,1,1,0,1,89,1
1,0,0,0,15.666667,1,1,0,0.333333,6774,1
1,0,0,0,30,1,1,0,1,10111,0
1,0,0.6,0,95,0,1,1,1,17,0
1,0,0,0,52,0,1,0,1,15,0
1,0,0,0,0,0,2,38,1,498,0
1,0,0,0,39,0,1,0,1,494,0
1,0,0,0,33,0,1,0,1,39,0
1,0,0.886598,0.762887,97,0,3,21,1,1765,0
1,0,1.666667,0.166667,18,1,2,9,1,1,0
1,0,0,0,56.193548,0,1,0,0.032258,357,1
1,0.783497,0.120098,0.004902,51,0,3,57,0.25,9,0
1,0,0.04,0,125,0,1,0,1,671,0
1,0,0.051282,0.025641,39,1,1,10,1,981,0
1,0,0.025641,0.025641,195,1,2,0,1,18,0
1,0,0,0,0,0,1,0,1,1468,0
1,0,0,0,0,0,1,0,1,1468,0
1,0,0,0,0,0,1,0,1,1468,0
1,0,0,0,0,0,1,0,1,1468,0
1,0.705035,1.662162,6.162162,37,0,1,20,1,1631,0
1,0.547972,0.243697,0.827731,119,0,2,99,0.75,1848,0
1,0,0,0,86.125,0,1,0,0.125,587,1
1,0,0,0,114.333333,0,1,0,0.333333,591,1
1,0,0,0,132.555556,0,1,0,0.111111,629,1
1,0,0,0,112.5,0,1,0,0.25,535,1
1,0,0.028,0.016,250,0,1,1,1,827,0
1,0,0.467742,0.91129,248,1,1,1,1,799,0
1,0,0,0,101.3,0,1,0,0.1,535,1
1,0,0,0,74,0,1,0,1,646,1
1,0.092489,0.262911,0.070423,4.733333,0,1,45,0.111111,771,1
1,0,0,0,72.714286,0,1,0,0.071429,165,1
1,0,0,0,63.590909,0,1,0,0.045455,310,1
1,0,0,0,12.46875,0,1,0,0.03125,771,1
1,0,0.037838,0.005405,185,0,1,0,1,1008,0
1,0,0,0,91,0,1,0,1,310,0
1,0,0,0,81.666667,1,1,0,0.333333,813,0
1,0.497816,0.210526,0.120301,133,0,2,20,1,909,1
1,0,0.03125,0.03125,32,0,1,0,1,899,0
1,0,0,0,90,0,1,0,1,1010,0
1,0.139233,0.892857,0.017857,28,0,1,0,0.5,773,0
1,0,0.005405,0.005405,6.37931,0,1,876,0.206897,2184,1
1,0.558857,0.694328,0.227941,86.545455,1,1,5,0.636364,813,1
1,0,0,0,68.896552,0,1,0,0.034483,150,1
1,0.991892,0.258772,0.127193,76,0,1,3,0.333333,898,1
1,0,0,0,10,1,1,0,1,895,0
1,0,1.507463,0.552239,67,0,1,14,1,1010,0
1,0.949196,0.071269,0.022272,112.25,0,1,21,1,980,0
1,0,0,0,13,0,1,0,1,948,0
1,0,0,0,74.727273,0,1,0,0.090909,75,1
1,0,0,0,47,0,1,0,0.333333,840,1
1,0,0,0,97.142857,0,1,0,0.142857,574,1
1,0.904589,0.272727,0.030303,88,0,1,27,0.666667,1007,0
1,0,0,0,19,0,1,0,0.25,4,1
1,0,0,0,43.25,0,1,0,0.083333,216,1
1,0,0,0,0,0,1,0,1,1654,0
1,0,0,0,0,0,1,0,1,1654,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1688,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0.041667,0,48,1,1,0,1,1655,0
1,0,0,0,56.25,0,1,0,0.0625,261,1
1,0.634409,0.003699,0.003699,61.649123,0,4,839,0.175439,2471,1
1,0.970951,0.020548,0.013699,73,1,2,5,1,17,0
1,0,0.1875,0.125,16,0,2,9,1,10,0
1,0,0,0,56.26087,0,1,0,0.043478,240,1
1,0,0,0.235294,17,0,2,4,1,1003,0
1,0.926388,0.683544,0.189873,19.75,0,2,36,0.5,15,0
1,0,0.525,0.225,40,0,2,9,1,11,0
1,0.643825,0.978648,0.088968,93.666667,0,3,21,0.666667,3,1
1,0,0,0,60,0,1,0,0.2,599,1
1,0,0.023077,0.023077,130,1,2,1,1,993,0
1,0,0,0,23,0,1,0,1,12473,0
1,0,0,0,21,0,1,0,1,13229,0
1,0,0,0,5,0,1,0,1,12949,0
1,0,0,0,6.8,0,1,0,0.2,12505,0
1,0,0,0,16.909091,0,1,0,0.090909,12381,1
1,0,0,0,4,0,1,0,1,2334,0
1,0,0,0,6,0,1,0,1,2152,0
1,0,0,0,27,0,1,0,1,13237,0
1,0,0,0.020408,49,0,2,2,1,2162,0
1,0,0,0,6.5,0,1,0,0.5,12895,0
1,0,0,0,9,0,1,0,1,12963,0
1,0.222945,0.067873,0.067873,73.666667,0,7,53,0.666667,13445,0
1,0,0,0,4,0,1,0,1,12971,0
1,0.31265,0.043478,0.086957,7.666667,0,9,328,0.666667,13423,0
1,0.771397,0.149194,0.138441,64.695652,0,11,900,0.565217,15511,1
1,0.380492,0.129693,0.119454,48.833333,0,7,9,1,13460,0
1,0,0,0,6.4,0,1,0,0.2,12808,0
1,0.854381,0.105948,0.164498,97.818182,0,13,2701,0.636364,17182,0
1,0.970951,0.030675,0.030675,81.5,1,7,183,1,13900,0
1,0,0,0,16,0,1,0,1,13003,0
1,0,0,0,15,0,1,0,1,13356,1
1,0,0,0,16,0,1,0,0.5,12960,0
1,0,0,0,5,0,1,0,1,12515,0
1,0,0,0,6,0,1,0,1,12992,0
1,0,0,0,12.333333,0,1,0,0.333333,12890,0
1,0.722261,0.130573,0.160828,69.777778,0,5,1173,1,2152,0
1,0,0,0,38.444444,0,1,0,0.111111,2292,1
1,0,0,0,37,0,1,0,0.5,16587,0
1,0,0.117647,0.294118,17,0,1,157,1,6191,0
1,0,0,0,118.25,0,1,0,0.25,216,1
1,0,0.411765,0.117647,17,0,1,24,1,1780,0
1,0,0.391304,0,23,0,2,76,1,1313,1
1,0.279824,0.429104,0.432836,89.333333,1,4,28,1,6456,0
1,0.538383,0.141869,0.145329,144.5,1,4,254,1,6275,1
1,0,0,0,22,1,1,0,1,3373,1
1,0,0,0,0,0,3,52,0.5,13037,0
1,0,0.242857,0,70,0,2,32,1,6064,0
1,1,0.005848,0.005848,171,1,1,45,1,1818,0
1,0.62905,0.180412,0.180412,38.8,1,3,60,1,1865,1
1,0,0,0,18,0,1,0,1,3640,0
1,0.715317,0.068005,0.018782,110.285714,0,8,316,0.642857,1770,0
1,0,0,0,62,0,1,0,1,13037,0
1,0.956457,0.272727,0.099174,60.5,0,4,9,1,1276,1
1,0.687957,0.891779,0.900168,108.363636,1,5,320,0.636364,8537,1
1,0.666489,0.163758,0.063087,93.125,0,3,300,0.875,5046,1
1,0,0.005464,0.005464,183,1,3,0,1,51,0
1,0.399922,0.934657,0.901572,17.271429,0,10,22574,0.428571,14559,1
1,0.785475,0.026578,0.006645,75.25,0,5,623,1,1970,0
1,0,0,0,146.666667,0,1,0,0.333333,10236,0
1,0.799668,0.013216,0.028634,151.333333,0,4,464,0.666667,2037,0
1,0,0.077739,0.035336,283,1,2,27,1,1987,0
1,0,0.007353,0.007353,272,0,2,115,1,1864,1
1,0,0.01476,0.01107,271,1,2,38,1,1571,0
1,0.520921,0.041734,0.224719,124.6,0,6,6,0.6,10588,1
1,0,0.100372,0.026022,269,1,2,2,1,1434,0
1,0.479235,0.090909,0.077441,148.5,1,6,158,1,10556,1
1,0.041721,2.089552,2.037313,134,0,1,5,1,10540,1
1,0,0.007143,0.007143,140,1,4,5,1,2041,1
1,0,0.216981,0,106,1,3,272,1,482,0
1,0,0,0,117.3125,0,1,0,0.0625,62,1
1,0,0.153153,0,111,0,3,157,1,2031,0
1,0.843518,0.227273,0.278499,106.615385,0,6,380,0.769231,1936,1
1,0.950403,0.751656,1.072848,75.5,0,5,139,1,9874,0
1,0,0,0.018868,106,0,3,13,1,1568,0
1,0.249882,1.082927,0.204878,102.5,0,4,1,1,4705,1
1,0,0,0.009615,104,0,3,85,1,107,0
1,0,0,0,0,0,1,0,1,1468,0
1,0.114111,0.604651,3.197674,43,0,3,46,1,1920,0
1,0,0,0,0,0,1,0,1,1571,0
1,0.978449,0.100418,0.020921,119.5,0,3,165,1,1966,1
1,0.693795,0.276033,0.278464,83.617886,1,12,12354,0.536585,11134,1
1,0.650022,0.062201,0.023923,104.5,1,3,2,1,1940,0
1,0,0.090909,0.022727,44,1,1,0,1,1937,1
1,0,0,0,42,0,1,0,1,1936,1
1,0,0,0,22,0,1,0,0.333333,13733,1
2,0.375539,0.40339,0.152542,73.75,0,2,674,1,16892,1
1,0.48619,1.094737,1.176842,95,0,6,146,0.4,13719,0
1,0.878609,1.620518,1.63208,62.688073,1,7,5298,0.238532,9288,1
1,0,0.011236,0.011236,89,0,1,1,1,4124,0
1,0.987503,0.02589,0.023193,42.136364,0,3,761,0.295455,3844,0
1,0.974568,1.176923,3.423077,43.333333,1,3,339,1,5008,0
1,0,0,0,130,0,1,0,0.333333,45,1
1,0.619382,0.065217,0.076087,46,1,5,320,1,2165,0
1,0,0,0,19,0,1,0,0.5,13719,1
1,0.842089,0.067114,0.020134,49.666667,0,5,1356,0.333333,2391,0
1,0.882766,0.270945,0.098039,140.25,0,1,80,0.5,1571,0
1,0.844044,0.035354,0.022727,132,0,1,10,0.666667,1522,0
1,0.946938,0.02916,0.02916,97.166667,0,5,67,1,65,0
1,0,0,0,17,1,1,0,1,50,0
1,0,0,0,21,0,1,0,1,12551,0
1,0,0,0,7,0,1,0,1,12426,0
1,0.820878,1.611111,1.666667,6,0,3,254,1,10346,0
1,0,0,0,29,0,1,0,1,11333,0
1,0,0,0,7.666667,0,1,0,0.166667,5005,0
1,0.65304,0.069136,0.249383,57.857143,0,8,0,0.571429,13491,0
1,0,0,0,17,0,1,0,1,10346,1
1,0.759874,1.869565,2.184783,46,1,5,6,1,11175,0
1,0,0.018868,0.018868,53,1,2,86,1,8668,1
1,0,0.214286,0,56,0,2,9,1,36,0
1,0,0.083333,0,48,0,2,225,1,23,0
1,0,0.021739,0,46,0,1,7,1,2838,0
1,0.484548,0.068182,0.056818,146.666667,0,2,48,1,1778,0
1,0,0,0,0,0,1,0,1,1516,0
1,0,0.097561,0.097561,123,1,1,154,1,5434,0
1,0,0,0,97.714286,0,1,0,0.142857,150,1
1,0,0.074074,0.024691,81,1,3,4,1,52,0
1,0,0.186275,0.029412,102,0,3,8,1,40,0
1,0,0.105263,0.042105,95,0,3,12,1,35,0
1,0,0.2,0.094737,95,0,3,1,1,11,0
1,0,0.709677,0,93,0,3,0,1,8,0
1,0,0.246377,0.014493,69,0,3,265,1,2,0
1,0.650022,0.035461,0.007092,141,1,2,43,1,1810,0
1,0.709562,0.213349,0.145411,119.857143,0,1,100,0.571429,1585,0
1,0,0.014286,0.014286,70,0,3,86,1,108,0
1,0,0,0,37.75,0,1,0,0.25,13162,1
1,0.603561,0.565217,0.100686,145.666667,0,1,46,1,1700,0
1,0,0,0,0,0,1,0,1,1700,0
1,0.968427,0.055556,0.051724,74.571429,0,2,99,0.571429,1585,0
1,0,0.08642,0.012346,13.5,0,1,80,0.5,1639,0
1,0,0,0,28.142857,0,1,0,0.142857,620,1
1,0,0,0,0,0,1,0,1,1631,0
1,0.918296,0.046875,0.046875,32,0,1,14,0.5,2683,0
1,0,0,0,0,0,1,0,1,1631,0
1,0.728063,0.308824,0.402574,68,0,6,777,0.625,10477,1
1,0,0,0,23,0,1,0,1,9850,0
1,0.957349,0.487239,0.345708,43.1,1,5,102,0.4,8421,1
1,0,0.03125,0.03125,32,1,1,154,1,5431,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0.136364,0.227273,22,1,1,1,1,55,1
1,0,0,0,27.5,1,1,0,0.5,48,1
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1631,0
1,0.173283,0.12027,0.104955,158.571429,1,8,400,0.857143,1431,1
1,0,0.535714,1.142857,28,0,2,0,1,1173,0
1,0,0.026316,0.026316,38,1,2,1,1,7429,0
1,0.918296,0.039474,0,38,0,2,294,1,7338,1
1,0.800757,0.05771,0.02615,110.9,0,2,202,0.25,2640,1
1,0,0,0,0,0,1,0,1,1631,0
1,0,0.054545,0.018182,55,1,3,0,1,10121,0
1,0,0.074074,0.018519,54,1,3,56,1,10120,0
1,0,0.028571,0.028571,70,1,2,3,1,6880,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0.323529,0,68,1,2,183,1,5685,0
1,0,0.035714,0.035714,28,1,3,21,1,1772,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0.230769,0.307692,13,0,1,0,1,1733,0
1,0,0,0,9,0,1,0,1,8680,1
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,0,0,1,0,1,1631,0
1,0,0,0,13,0,1,0,1,9823,0
1,0,0.032258,0.032258,31,0,2,73,1,8884,0
1,0,0,0,0,0,1,0,1,1631,0
1,0.657782,0.195842,0.198753,94.313725,0,12,2355,0.411765,15475,1
1,0,0.005464,0.005464,183,1,3,21,1,2122,0
1,0,0.038251,0,183,0,3,98,1,1807,0
1,0.985228,0.014433,0.014433,242.5,1,3,0,0.5,13018,0
1,0,0.027586,0,145,1,2,11,1,9884,0
1,0,0.118881,0.125874,143,0,1,9,1,1898,0
1,0,0.013986,0.076923,143,0,1,0,1,1897,0
1,0.815224,0.028469,0.026371,115.068966,0,9,68,0.137931,1896,1
1,0.967295,0.143791,0.071895,76.5,0,3,4,1,1849,0
1,0.685379,0.185446,0.178404,142,0,3,0,0.666667,1846,0
1,0,0.028689,0.004098,244,0,3,15,1,430,0
1,0,0.008333,0.008333,240,1,2,0,1,2320,0
1,0,0.045833,0.004167,240,1,2,5,1,2319,1
1,0,0.064103,0,234,0,2,7,1,2317,0
1,0.373306,0.065789,0.077303,228,0,10,1210,0.875,2266,1
1,0,0.014563,0.009709,206,1,2,20,1,2095,0
1,0,0.009756,0.009756,205,1,2,22,1,2049,1
1,0,0,0.073529,204,0,2,158,1,1949,0
1,0.770355,0.098425,0.007874,63.5,0,1,69,1,1645,0
1,0,0.006079,0.006079,329,1,2,5,1,2432,0
1,0.654422,0.088198,0.072803,173.222222,0,12,2977,0.666667,2428,0
1,0,0.035032,0,314,0,2,66,1,2407,0
1,0.523404,0.145178,0.17665,246.25,0,10,43,0.75,2126,1
1,0.830649,0.061355,0.013546,251,0,10,296,1,1827,0
1,0.480723,0.237241,0.095172,362.5,1,6,119,1,1803,0
1,0,0,0,324,0,1,0,1,12287,1
1,0,0,0,111.5,0,1,0,0.5,13323,1
1,0,0,0,26.333333,0,1,0,0.333333,2428,0
1,0.77408,0.061869,0.020202,198,0,5,0,1,1643,1
1,0.875012,0.271579,0.408421,158.333333,1,6,146,1,1631,1
1,0,0.007937,0.051587,252,0,5,0,1,1628,0
1,0,0.019157,0.141762,261,0,5,1,1,1593,0
1,0,0,0.061538,130,0,4,9,1,6904,0
1,0,0.043478,0,138,1,4,0,1,1149,0
1,0.885284,0.051883,0.00251,170.714286,0,7,68,1,1137,0
1,0.974229,0.047541,0.027869,152.5,1,5,7,0.75,1057,1
1,0,0.256684,0.117647,187,0,4,0,1,5831,0
1,0,0.647059,1.561497,187,0,4,53,1,5830,0
1,0,0.005495,0.027473,182,0,3,81,1,109,0
1,0,0,0,127.416667,0,1,0,0.083333,200,1
1,0.748076,0.119266,0.083486,181.666667,0,2,136,0.833333,1824,0
1,0.773464,0.056701,0.134021,129.333333,0,2,56,1,71,0
1,0,0.88,1.16,25,1,1,5,1,1815,0
1,0,0.291667,0.291667,24,0,1,3,1,1808,1
1,0,0,0,24,1,1,0,1,1803,0
1,0,0,0,10,1,1,0,1,1590,0
2,0.596728,0.044625,0.037088,109.608696,0,12,1188,0.304348,17795,1
1,0,0.47619,0.634921,63,0,3,115,1,1996,0
1,0,0.476923,0.461538,65,0,3,3,1,1594,0
1,0,0,0,60,1,1,0,1,978,0
1,0,0,0,2,0,1,0,1,627,0
1,0,0,0,6,1,1,0,1,1632,0
1,0,0,0,0,0,1,800,0.25,5835,0
1,0,0.008658,0.008658,231,0,3,24,1,110,0
