@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute 0.434nf+0.427nm+0.409pd+0.304la+0.288ld... numeric
@attribute -0.513exp-0.509rexp-0.472sexp+0.233la+0.222pd... numeric
@attribute 0.501lt+0.474ndev+0.465fix+0.398npt-0.213ns... numeric
@attribute 0.463ld+0.449la-0.435entropy-0.347ndev+0.291npt... numeric
@attribute -0.57entropy-0.329ld+0.326npt+0.311pd-0.307la... numeric
@attribute 0.892ns+0.255fix-0.199sexp+0.167lt+0.135ld... numeric
@attribute '0.814fix-0.412lt-0.213ndev-0.2npt+0.18 entropy...' numeric
@attribute -0.677npt+0.585lt-0.254ndev-0.233entropy-0.192ns... numeric
@attribute 0.627ndev-0.587entropy-0.315npt-0.301lt-0.182rexp... numeric
@attribute 0.646pd-0.463nm+0.348sexp-0.308rexp-0.264ld... numeric
@attribute bug {1,0}

@data
-0.518132,-0.535681,-0.545462,0.727929,0.572617,-0.374109,-0.528984,-0.457167,-0.101757,-0.174754,0
-0.501513,-0.51497,0.475141,0.849667,0.933732,0.192261,1.186855,-0.212441,0.070907,-0.101477,0
0.288745,-0.439081,-0.174125,-0.969825,-0.972619,0.101594,2.153648,0.22711,-0.848797,0.04796,0
-0.208878,-1.187571,-0.579353,0.453693,0.536885,0.050989,1.745403,0.86056,0.440668,0.069851,0
-0.262886,-1.463147,-0.627717,0.955372,0.803416,-0.481273,-0.517864,-0.347575,-0.440159,-0.112454,1
-0.213545,0.713117,-1.075044,-1.092273,-1.619545,-0.311954,0.340339,-0.060095,-0.435473,0.439509,0
-0.320824,-0.440333,0.233222,1.408205,0.735124,0.261936,1.353222,-0.1991,-0.129346,0.011184,0
-0.289914,0.341887,-0.679576,-0.444157,-0.568273,-0.207651,-0.069125,-0.170819,-1.427948,-0.022758,0
0.188889,-0.078989,-0.208293,0.519418,-0.002081,-0.194395,-0.704522,0.314029,-0.02915,-0.136592,0
3.448645,2.174916,1.06087,5.372949,-4.777098,1.233895,-0.653756,0.325687,-1.688195,-1.79366,1
-0.133512,-0.817972,-0.942474,-0.060216,0.284375,0.127772,1.890478,1.736902,0.684684,0.025008,0
-1.01472,0.344491,0.658029,0.59043,1.133573,0.493807,0.935607,0.457517,-0.415374,-0.125365,1
-0.782843,0.013891,-0.396494,0.029355,0.586283,0.316779,1.55629,1.256005,0.315319,0.056199,1
3.783543,4.575988,0.723765,5.901896,-5.469032,1.369675,-0.390446,0.452998,-0.676031,2.264774,0
-1.323243,1.170802,-0.873018,0.323124,0.448877,-0.228723,-0.331963,-0.609966,0.157092,0.095413,0
4.757617,1.952191,-2.325857,-2.80961,0.748326,-1.346591,1.034561,0.50284,-0.891538,-1.23566,0
-1.319637,1.173253,-0.873508,0.323366,0.451719,-0.229803,-0.331754,-0.610121,0.156024,0.101467,0
-0.326961,2.159667,-0.823797,2.212822,-0.72472,0.215062,-0.24883,-0.36198,-0.070527,0.608045,0
-1.532198,1.27539,-1.306695,0.456501,0.467463,-0.250248,-0.063017,-0.750761,0.047249,0.112155,0
-1.510894,1.236603,-1.326389,0.476345,0.462812,-0.262123,-0.045477,-0.777338,0.055375,0.10984,0
-1.555486,1.31435,-1.133767,0.371986,0.534113,-0.192662,-0.20535,-0.548758,-0.056502,0.107146,0
0.461385,-2.866336,0.965308,1.136308,1.24279,-0.172646,0.833244,-0.098856,-0.02269,0.229072,0
-0.23418,0.904509,-1.330026,0.776921,-0.681156,-0.08785,-0.06966,0.727843,0.66047,0.139156,0
-0.33502,-0.806235,-1.452741,0.250791,0.176841,-0.397639,-0.09337,0.833576,0.174374,0.040948,0
-0.366818,1.522748,0.340753,1.690101,-0.011901,0.580229,1.35233,-0.271559,0.414239,-0.214559,0
-1.193978,0.967753,-0.115025,0.88133,0.711181,0.355988,1.548935,-0.381644,0.166289,-0.096496,0
-1.011657,0.686455,-0.866962,0.00636,0.414377,0.247328,1.909096,0.779768,0.664107,0.161064,1
-0.32676,0.883681,0.733815,-1.407441,-0.825252,0.166529,1.612612,-0.523979,-0.034835,0.216633,1
0.91739,2.262309,0.076168,0.282028,-2.095702,-0.031667,-0.219551,-0.666603,-0.271145,0.655738,0
-1.239354,0.916027,-0.803699,0.326471,0.499315,-0.260878,-0.384409,-0.572696,0.128966,0.104244,0
-0.991931,1.171787,-0.674516,0.759142,0.17587,-0.110198,-0.445174,-0.446387,0.130341,-0.123855,1
-1.066364,1.094858,0.333795,0.717614,0.655931,0.417927,1.270157,-0.20695,0.258726,0.102742,0
0.104095,-0.819136,1.07862,-0.424131,0.022025,0.097005,1.279366,-0.584487,-0.978841,-0.060747,0
-0.631018,0.524998,-2.366334,-0.409459,-0.347461,-0.363558,0.430399,1.393727,0.895824,0.300922,0
-0.048432,0.864097,0.072261,-1.543423,-1.501769,-0.422988,-0.318338,-0.672798,0.55972,0.32087,0
-0.628241,-0.672132,-0.956927,0.866693,0.660708,-0.438516,-0.275013,-0.596464,-0.255143,-0.110594,0
0.876349,-2.168384,0.697183,-0.562866,-0.717025,-0.710012,-0.693429,-0.978072,-1.174198,0.453226,0
1.965525,-1.900883,2.040757,-0.425592,-0.667127,-0.646945,-1.848104,-0.075313,1.760872,-0.103595,0
-0.942549,0.833847,0.10868,0.00498,0.430068,-0.153607,-0.961931,-0.212871,0.331931,-0.083062,0
3.369763,3.28713,1.582294,0.361434,-3.70917,0.830893,1.331617,0.877115,1.461986,-0.798655,1
-0.626509,1.360396,0.069503,-0.970522,-1.100051,-0.091662,-0.307801,-0.80637,-1.368877,0.196314,1
-1.293551,1.470992,0.711238,0.396081,0.829247,0.584605,0.938625,0.280267,0.057634,0.005002,1
-1.245005,0.787411,-0.114011,0.720087,0.849902,0.283309,1.536277,-0.403463,0.147662,0.151932,0
-0.919106,0.615233,-1.796441,-0.040475,0.032946,-0.31693,0.129083,0.596119,0.478454,0.214991,0
-1.470602,1.14381,-1.31209,0.496389,0.469953,-0.269669,-0.053343,-0.771032,0.039974,0.089999,0
-1.478052,1.156392,-1.258644,0.470114,0.490533,-0.251799,-0.097354,-0.708543,0.007953,0.088546,0
0.955954,-2.487599,1.75447,-0.38994,-0.134675,-0.126985,0.95439,-0.585608,-1.083357,0.188751,1
0.854493,1.498722,-0.356586,0.617578,-2.241128,0.010679,-0.061893,-0.233813,-0.066101,0.210588,0
-1.255371,0.959889,-0.915134,0.378612,0.437759,-0.27228,-0.290855,-0.685246,0.178237,0.080963,0
-1.191121,1.357497,-0.885983,0.599307,0.222027,-0.171371,-0.291603,-0.643457,0.198812,0.177195,0
-1.44587,1.08457,-1.18419,0.4595,0.52008,-0.244562,-0.155754,-0.637556,-0.031772,0.094184,0
1.659368,3.491556,1.404824,4.810303,-2.455682,1.499569,0.911164,0.350033,0.675078,-0.096045,0
-0.089758,-0.442076,-0.225666,-0.053066,-0.434421,-0.251449,-0.307969,-0.485617,-1.744764,-0.00426,0
-0.643838,-0.643558,-0.88037,0.826041,0.689815,-0.411499,-0.338481,-0.505831,-0.300145,-0.110841,0
0.24904,-2.535974,-0.553183,1.237006,0.835456,-0.689787,-0.547348,-0.478454,-0.382881,0.059172,0
0.155611,-1.748718,0.803923,0.993298,0.915242,-0.055683,1.027701,-0.404266,0.33923,0.069167,0
-0.565276,-0.541246,-0.69271,0.7158,0.575276,-0.39777,-0.411769,-0.582735,-0.088625,-0.262784,0
0.817695,-0.216991,0.167735,0.065562,-1.771042,0.380346,2.028947,0.450206,-0.974824,0.437436,1
-1.112461,1.338705,-0.930118,0.72501,0.141243,-0.175311,-0.247501,-0.705816,0.24846,0.082947,1
0.109257,-1.904566,0.695867,1.074627,1.091357,-0.044916,1.038682,-0.221915,0.035574,0.14757,0
-0.734457,-0.532636,0.160923,0.849661,1.09535,0.205455,1.355125,-0.181519,-0.201148,-0.218441,0
0.610859,-2.139606,1.57633,0.583614,0.741366,-0.259227,0.616286,-0.670413,1.180598,0.343755,0
-0.543947,1.198545,0.096172,0.31025,-0.238309,-0.266947,-0.766715,-0.937612,1.209779,0.089769,1
0.503344,-1.804869,0.479222,0.50532,0.288531,-0.723324,-1.02869,-0.901801,0.943144,0.097326,0
-0.944194,0.949205,0.905511,-0.158447,0.516601,0.130994,1.054127,-0.872789,1.419871,0.130996,0
-1.062193,1.331287,-0.135795,-0.270417,0.070174,-0.359814,-0.646344,-1.091587,1.260376,0.080192,0
1.54041,2.925249,1.065831,1.710061,-3.594491,0.512488,-0.587728,-0.928848,-0.307864,-0.167421,1
1.123402,-0.65923,0.281987,2.264557,-0.650406,-0.162143,-0.854506,-0.446171,0.371398,-0.207468,1
-0.064026,-0.601829,-0.2234,0.809838,0.188818,-0.45872,-0.608721,-0.812923,0.48717,-0.053795,0
-0.243746,1.848482,0.759466,1.626739,-0.416634,0.609821,1.174843,-0.46079,1.0017,-0.21279,0
-1.24643,1.374241,0.187475,0.441869,0.549844,0.303509,1.42983,-0.650293,0.735267,0.110936,1
-1.213981,1.476926,-0.975145,0.647612,0.157035,-0.176592,-0.223349,-0.735495,0.285673,0.091573,0
-0.535248,1.451926,-0.711885,1.485641,-0.328347,-0.010394,-0.337428,-0.548419,0.199624,0.097296,0
-0.552973,-0.834369,-0.920947,0.898086,0.679012,-0.453353,-0.298283,-0.577124,-0.282171,-0.125046,0
-1.399805,1.245499,-1.181795,0.572546,0.424461,-0.202278,-0.148274,-0.628232,-0.018187,0.081792,0
-1.403401,1.247798,-0.890207,0.269156,0.44689,-0.228331,-0.32507,-0.625223,0.190071,0.118825,0
0.724384,-2.888211,-1.116184,0.684513,0.351736,-0.760309,-0.313003,0.788854,0.174135,0.324995,0
-1.184022,1.031888,-1.944974,-0.067969,-0.067617,-0.264752,0.238961,0.507248,0.551357,0.245692,0
0.593976,-2.945487,1.620325,1.02625,1.402815,-0.00652,0.307693,0.580598,-0.338172,0.372349,0
0.509709,-2.897997,0.552312,0.838734,1.071088,-0.586978,-1.378808,0.298226,-0.490165,0.334399,0
0.530201,-2.879064,0.569269,0.867435,1.051618,-0.57531,-1.389142,0.314978,-0.495478,0.334363,0
0.519282,-2.922384,1.5677,0.9566,1.432182,-0.025069,0.340356,0.534411,-0.308674,0.347545,0
-1.243625,0.916955,-0.15277,0.089072,0.71088,-0.076002,-0.91159,0.142972,-0.223445,0.141665,1
0.721366,-3.166204,0.259055,0.675861,0.857347,-0.154803,1.105753,1.374313,0.210373,0.521742,0
-1.083536,1.248379,0.863519,-0.229758,0.498348,0.169224,1.077362,-0.874752,1.443273,0.141237,0
-0.771696,0.891926,0.831144,0.303697,0.422241,0.248628,1.080408,-0.655295,1.098148,-0.022447,0
-0.491211,0.979812,0.100796,-1.083224,-1.180963,-0.331913,-0.2461,-1.385464,-0.544625,0.210632,1
-0.794829,1.101399,-0.170237,0.215044,0.012732,-0.277386,-0.646095,-0.864499,0.91217,0.063566,0
0.045752,-0.384961,0.172239,-0.598307,-0.810017,-0.403769,-0.372761,-1.049377,-0.992163,0.01011,1
1.594584,3.603389,0.503801,4.771685,-2.93563,1.044008,-0.928914,0.254536,0.679412,-1.42627,0
-1.398852,1.375702,-0.600725,0.026817,0.408832,-0.213634,-0.49413,-0.605583,0.389596,0.106432,0
-0.016391,-0.466759,1.031615,-0.549704,-0.593115,0.185216,1.509776,-0.812838,-1.313238,0.06413,0
-0.18226,0.783742,-1.132517,-1.153769,-1.216419,-0.368492,0.170617,0.257796,0.435674,0.147727,0
0.402002,-1.579137,-0.124856,0.525442,-0.003579,0.150783,1.630925,1.02285,-0.200229,-0.01307,0
0.081712,-1.703373,-1.294356,0.440535,0.264693,-0.485103,-0.190332,0.900466,0.040228,-0.055223,1
-1.434894,1.283875,-1.13231,0.325087,0.379676,-0.294862,-0.132355,-0.885957,0.321777,0.125305,0
-1.374318,1.479884,1.134019,-0.252002,0.883518,0.488111,0.707243,0.131238,0.524492,0.092198,0
0.78132,3.083303,0.845526,3.130656,-1.686792,0.861023,-1.31655,0.752665,0.052772,-0.103017,1
-0.847424,0.994122,0.926868,-0.24667,0.126784,0.335735,1.167442,-0.519151,0.141394,0.036617,0
-0.95621,1.216559,-0.09545,0.400033,0.272013,-0.030297,-0.846295,-0.109285,0.133505,-0.039746,1
-1.048462,1.152067,-0.127354,0.25172,0.378237,-0.068324,-0.835822,-0.132277,0.126755,-0.013455,0
-1.593789,1.394093,-0.763028,0.205817,0.668407,-0.068293,-0.508961,-0.117646,-0.277711,0.093318,0
-1.575555,1.408572,-0.755851,0.233122,0.649619,-0.060956,-0.511759,-0.111831,-0.278498,0.096655,0
-1.458505,1.495848,-0.721966,0.413473,0.524103,-0.017895,-0.519818,-0.088871,-0.275358,0.112048,0
-1.596311,1.381465,-0.811814,0.216187,0.658393,-0.086181,-0.470122,-0.173253,-0.250109,0.096879,0
-0.15023,1.429896,0.80037,-1.044338,-0.371261,0.272114,1.480935,-0.538879,-0.40226,-0.084904,1
-1.332071,1.434636,-0.854652,0.432574,0.308211,-0.160546,-0.337311,-0.582737,0.19438,0.079784,0
0.195271,2.610446,-0.189182,2.778853,-1.325444,0.502085,-0.636219,-0.024945,0.220887,-0.371828,0
-0.48733,-0.467772,0.616192,0.652276,0.86799,0.160436,1.140647,-0.352201,0.319991,-0.145497,0
-0.692701,1.415228,0.776772,-1.532082,-0.859442,-0.262357,-0.815018,-1.051776,0.093629,0.293899,0
-1.285155,0.840993,0.299745,0.339224,0.938526,0.331731,1.259027,-0.217378,0.220958,0.03812,0
-1.197276,0.55234,-1.188329,0.613093,0.537458,-0.316758,-0.131592,-0.698675,-0.072663,0.002212,0
-0.916,1.095249,-0.771238,0.78498,0.200614,-0.195407,-0.361854,-0.58694,0.157019,0.305581,0
-0.149447,-1.812814,0.307737,1.125131,1.17614,-0.035947,1.266272,-0.276598,-0.153394,0.024645,0
-1.548265,1.291396,-1.015267,0.328257,0.58154,-0.15988,-0.300886,-0.415616,-0.131676,0.095075,0
-0.816007,-0.273854,-1.07046,0.798733,0.615389,-0.386409,-0.193192,-0.644641,-0.226925,-0.17515,0
-1.0911,0.71631,-0.840118,0.305539,0.343312,-0.381407,-0.275039,-0.954776,0.49524,0.030502,0
1.328347,0.348301,-0.921864,-2.14423,-0.655048,-0.580368,0.068237,0.647176,-0.27768,-0.815416,0
0.144693,-2.309094,-0.648676,1.212176,0.793074,-0.680349,-0.477353,-0.554144,-0.323198,0.071044,0
-1.31287,0.806507,-1.216752,0.553974,0.5111,-0.306653,-0.119863,-0.721648,-0.002316,0.10909,0
1.660832,-2.913203,2.377808,-0.354109,-0.625859,-0.335443,0.698825,-1.081288,-0.095099,0.518696,0
1.056029,-3.052894,1.80041,0.615521,0.711201,-0.451921,0.522007,-0.894703,1.465678,0.368795,0
1.213161,-2.932695,1.866891,0.857038,0.543806,-0.384491,0.49201,-0.839114,1.472667,0.302576,1
-0.252831,0.924047,0.791849,-1.644148,-1.222665,-0.386062,-0.63837,-1.354967,-0.235667,0.334797,0
2.589527,-1.983912,1.870452,-1.039311,-0.483621,-1.089141,-1.461873,-1.292651,1.272005,0.123188,1
-1.043691,1.580012,0.850562,-0.730512,0.236572,-0.116566,-1.376198,-0.282607,1.053975,0.11481,0
1.388275,-2.707223,2.457502,-0.689924,-0.444608,-0.273774,0.614515,-0.899719,-0.241677,0.375234,0
1.521379,-2.641893,2.50007,-0.62272,-0.677871,-0.240218,0.651969,-0.939437,-0.350926,0.373843,0
-0.841796,0.99135,0.841661,-0.656197,0.299592,-0.238034,-1.359494,-0.379926,1.076109,0.106688,1
0.771281,-2.625087,2.491573,0.116866,1.033881,-0.158522,-0.054604,-0.003187,0.972191,0.232802,0
0.921324,-2.47108,1.555881,0.23128,0.515093,-0.650771,-1.812159,-0.16873,0.773796,0.244678,1
1.531616,-2.214716,1.129435,0.283939,-0.651161,-0.784124,-1.080501,-1.127497,0.362367,0.449999,1
0.575036,-2.130843,2.313412,0.090168,0.924942,-0.139787,0.07612,-0.154594,1.115575,0.320896,0
-0.848941,0.992243,1.724896,-0.50253,0.616715,0.287208,0.465395,-0.289249,1.335309,0.138206,1
0.60804,-2.439099,2.062617,0.318804,1.031876,-0.111299,0.22598,-0.074895,0.741499,0.058198,0
-0.719406,1.23445,0.52389,-0.088773,0.056526,-0.156613,-1.135615,-0.424998,0.924068,0.153726,0
-0.931027,1.050837,0.369973,-0.38814,0.26014,-0.267768,-1.046847,-0.572901,0.972908,0.122462,0
0.639579,-2.453692,1.879416,0.423869,0.948627,-0.167098,0.377613,-0.288154,0.855833,0.060345,0
-0.951629,0.992822,0.269101,-0.397636,0.265578,-0.309979,-0.969501,-0.683687,1.021054,0.101903,0
1.191395,-2.218756,2.743398,-1.08042,-0.452767,-0.162353,0.442257,-0.778301,-0.146786,0.202262,0
1.030939,-2.212824,1.940828,-0.698823,-0.51684,-0.216111,0.984463,-1.067275,-0.499344,0.229957,0
0.774651,-2.028974,0.823137,0.210237,0.217057,-0.69061,-1.187483,-0.691411,0.484851,0.017019,1
-0.935867,0.991918,0.202776,-0.348194,0.225733,-0.327052,-0.913868,-0.761289,1.066434,0.083866,0
0.911909,1.582558,0.483769,-0.721197,-2.131133,-0.233261,-0.463895,-0.781467,0.783708,-0.020993,0
0.312019,-1.560245,0.618107,0.284469,0.398947,-0.625871,-1.156001,-0.671407,0.803037,0.007225,0
1.093922,-1.607033,0.83846,-0.513065,-1.288812,-0.610582,-0.602201,-1.358017,-0.712403,-0.141189,0
-1.027726,1.395802,-0.144052,-0.225531,0.035994,-0.351605,-0.635368,-1.097857,1.268392,0.1096,0
-1.113284,1.396337,-0.018009,-0.369121,0.135771,-0.320739,-0.747046,-0.947397,1.185933,0.114481,0
0.143071,0.8664,0.319226,-0.839645,-1.495482,0.331763,1.844883,0.255492,-0.014058,0.208237,1
-0.204309,0.83748,-0.189033,-1.344188,-1.163386,-0.415204,-0.114265,-1.021187,-0.351097,0.147495,1
-1.018942,0.94635,-0.343735,0.115863,0.276629,-0.279649,-0.602447,-0.713024,0.615044,-0.024834,0
-0.532822,0.825959,0.496792,-1.004896,-0.65685,0.280352,1.578941,0.040488,0.040758,0.284087,0
0.944725,-1.605692,-0.289101,-1.192465,-1.55505,-0.656485,-0.040236,-0.19725,-0.339675,0.150177,0
-0.490513,1.144032,0.944311,0.03092,-0.164883,0.292839,1.232283,-0.829672,0.589926,0.026801,0
1.697276,-0.623763,0.079121,1.79482,-1.545529,-0.073156,-0.627339,0.384238,0.279074,-0.464232,0
-0.135159,1.112689,-0.852266,-0.355684,-1.309184,-0.173416,-0.06504,0.26802,0.592928,-0.128275,1
0.035833,-0.107404,0.299099,0.396963,-0.092441,-0.237565,-0.870211,-0.392057,-0.114461,-0.166635,0
-1.055966,1.452299,-0.245387,0.228983,0.106563,-0.143121,-0.675043,-0.573074,0.634411,-0.1103,0
-1.260823,1.328819,-0.269156,-0.114292,0.351076,-0.210999,-0.685104,-0.571965,0.572531,0.070881,0
-0.87359,1.359244,0.05698,-1.069247,-0.62149,-0.200407,-0.447107,-0.868386,-0.642738,0.185154,0
-1.263016,1.332803,-0.265651,-0.117406,0.352717,-0.209489,-0.688169,-0.567471,0.570583,0.071628,0
-0.45531,-0.482288,0.002722,0.242192,0.550974,-0.375983,-0.83818,-0.447546,0.248674,-0.254547,0
-0.828931,1.394765,-0.279322,-0.812987,-0.519642,-0.295695,-0.263859,-1.132481,-0.270926,0.089944,0
-1.319692,1.424972,-0.272079,-0.159562,0.358178,-0.20048,-0.688626,-0.562663,0.580766,0.08458,0
-0.239548,2.257824,0.200574,1.511118,-0.81062,0.272968,-0.900988,-0.167114,0.606493,-0.269641,1
1.080966,0.189833,-0.065714,0.760457,-1.887304,-0.00927,-0.257348,-0.053905,-0.85906,-0.366573,0
-0.605536,-0.357633,-0.033686,0.282289,0.693063,-0.274286,-0.886241,-0.140512,-0.10377,-0.239062,0
0.054973,0.062486,-0.233624,-0.468579,-0.366872,-0.404202,-0.252467,-0.966521,-0.965735,-0.28438,0
-0.407358,0.298693,1.308648,-1.350941,0.019119,0.113042,-1.455536,0.731037,-1.992278,-0.160683,1
-0.943099,1.265893,-0.123522,-0.869334,-0.470135,-0.166056,-0.395643,-0.713686,-0.871656,0.162457,1
-0.949577,0.270692,0.952701,0.156883,1.062169,0.359382,0.823402,0.139183,0.143338,-0.101789,1
-1.124694,0.373547,-0.445012,0.364505,0.828677,-0.108997,-0.726478,0.137616,-0.559344,-0.10134,0
0.012126,0.528706,-0.745385,-0.414866,-0.653797,-0.138771,-0.224417,0.703148,-0.536771,-0.064673,1
-0.089508,-0.493967,1.075461,-0.451801,-0.272589,0.114647,1.361894,-0.856049,-0.622115,0.008276,0
-1.030339,1.552827,1.68075,-0.54704,0.540337,0.383648,0.490955,-0.257316,1.355325,0.110026,0
-1.033006,1.588484,0.669813,-0.658917,0.176155,-0.175853,-1.22971,-0.48898,1.164446,0.143861,0
0.132412,-1.757818,-0.28808,0.880526,0.55347,-0.628084,-0.630314,-0.704433,0.164299,-0.063587,0
-0.370437,0.895358,0.189114,-0.101799,-0.511157,-0.315613,-0.647803,-1.083132,0.67177,0.1709,1
-0.063388,1.088447,-0.44367,-0.652708,-1.095952,-0.318649,-0.166753,-0.532026,0.390479,0.020714,1
-0.606667,1.262271,-0.552995,1.080098,-0.219669,-0.113527,-0.424649,-0.684378,0.46586,-0.034654,0
-0.348366,-0.767896,-0.450032,0.638611,0.491134,-0.498744,-0.532381,-0.723612,0.231907,-0.083357,0
-0.434949,-0.587522,-0.491012,0.602777,0.47617,-0.467083,-0.503835,-0.728448,0.229594,-0.130961,0
-1.286729,1.23666,-0.788631,0.20537,0.302761,-0.283319,-0.329883,-0.842108,0.501931,0.08182,0
-1.309898,1.333043,-0.952564,0.463056,0.298428,-0.208032,-0.25733,-0.701182,0.241379,0.080485,1
-0.545007,-0.568575,-0.707856,0.738534,0.565327,-0.405607,-0.396889,-0.604222,-0.083696,-0.249875,0
-0.566955,-0.528607,-0.706616,0.722301,0.566901,-0.400222,-0.399924,-0.598085,-0.081565,-0.242559,0
-0.597079,-0.465867,-0.716129,0.708253,0.560175,-0.394439,-0.39466,-0.602395,-0.070068,-0.232145,0
-0.596765,-0.465198,-0.716246,0.708208,0.560516,-0.394551,-0.394604,-0.602439,-0.070148,-0.231285,0
0.714659,-0.294049,-0.787584,-1.391194,-1.032442,-0.494671,0.148594,0.09592,-0.930415,-0.271361,1
-0.770042,0.015081,-0.777609,0.668576,0.473892,-0.341062,-0.357481,-0.629543,0.019346,-0.17657,0
-1.234842,1.126396,-0.771622,0.229808,0.313813,-0.293502,-0.339355,-0.834671,0.482682,0.06367,0
-0.394076,-0.665762,-0.474825,0.619354,0.485297,-0.480033,-0.514791,-0.725524,0.225732,-0.114813,0
-0.434934,-0.587015,-0.491095,0.602706,0.476283,-0.467106,-0.503792,-0.728482,0.229605,-0.130573,0
0.301619,-2.643225,-0.360007,1.189426,0.893984,-0.697895,-0.708779,-0.331152,-0.392996,0.251322,0
-1.173922,0.700251,-1.039149,0.45116,0.428409,-0.347995,-0.185532,-0.848271,0.231939,0.029786,0
-1.329111,0.838043,-1.166357,0.52356,0.529903,-0.28693,-0.162127,-0.66037,-0.031385,0.11021,0
-1.05408,0.853143,-0.647468,0.130885,0.249264,-0.420626,-0.366188,-1.07624,0.808119,0.134569,0
-0.59147,1.332591,0.048824,-1.918244,-1.267478,-0.092033,-0.396723,0.205562,-0.929934,0.334562,0
0.119728,-0.789747,-2.26282,-0.19587,-0.212366,-0.511308,0.373837,1.555861,0.712665,-0.01077,0
-1.317785,0.816321,-1.190726,0.540364,0.519827,-0.300341,-0.141785,-0.694177,-0.011374,0.120862,0
-0.029979,-1.845665,-0.525147,1.080505,0.805443,-0.561676,-0.588395,-0.349847,-0.398814,0.09254,0
-0.052218,-1.71065,0.452918,1.244165,1.098406,0.042039,1.164846,-0.124061,-0.211132,0.006056,0
0.166499,-1.658145,0.576763,1.006839,0.596058,0.068956,1.280356,-0.26099,-0.671464,0.029999,1
0.159354,-1.657916,0.751094,1.240584,0.932988,0.050898,1.013193,-0.145787,0.020497,0.082252,0
0.02192,-1.585331,-0.477811,1.236922,0.663116,-0.464152,-0.606301,-0.271115,-0.44138,0.071904,1
0.498827,-1.403587,0.509113,2.084628,0.524662,0.185491,1.207997,-0.140597,-0.151953,0.146829,0
-1.309393,1.412114,-1.002085,0.511395,0.245239,-0.207551,-0.215013,-0.755113,0.282608,0.096715,0
-0.748842,1.805878,0.22081,1.452166,0.040777,0.569408,1.428382,-0.3557,0.437554,0.247988,0
0.361107,-2.085261,-0.826553,0.380583,0.317569,-0.104518,1.858437,1.424032,0.714335,0.24512,1
0.670123,-2.235896,1.127108,0.325179,0.572619,-0.605863,-1.543751,-0.222794,0.537657,0.069535,0
0.942075,-1.798237,2.008362,-0.769138,-0.649417,-0.118564,0.959341,-0.985831,-0.588039,0.246303,0
-0.882047,0.843286,0.396631,-0.40481,0.320986,-0.286179,-1.067322,-0.548637,0.922545,0.039541,0
0.943865,-0.889323,1.75275,1.272231,-0.234282,0.327376,0.668906,-0.187625,0.278061,-0.325171,1
1.507864,3.629187,1.319097,3.861121,-2.62613,1.030116,-1.465801,0.555945,0.752649,-0.554998,1
-0.059367,-0.80605,1.427423,-0.163658,0.314559,0.174875,0.876482,-0.260001,-0.365574,0.022,0
0.610069,-0.711575,0.957522,-0.287851,-0.382484,0.064475,1.383511,-0.463673,-0.384466,-0.15841,0
0.353821,-0.796503,0.956255,-0.525552,-0.244519,0.07375,1.189326,0.196468,0.392872,0.063972,1
1.654702,0.571689,0.247083,1.030077,-2.368292,-0.017496,-0.246712,-0.708639,-0.786029,-0.791806,0
-0.485675,-0.482336,0.753147,0.414257,0.838712,0.103591,1.090861,-0.50655,0.589708,-0.203104,0
-1.050087,1.507089,-0.422269,0.316809,0.020487,-0.188579,-0.528132,-0.773647,0.738022,-0.021083,0
-0.6851,-0.07857,-0.514369,0.456272,0.463514,-0.377856,-0.500548,-0.666785,0.218421,-0.145377,0
0.097924,1.286796,-1.465489,-0.911328,-1.950721,-0.204822,0.47518,0.648855,0.103805,0.461034,1
-0.117821,1.359567,-1.516267,-1.090946,-1.980478,-0.227462,0.664426,0.128283,-0.664764,0.534199,0
-0.284702,0.299723,-0.688365,-0.960028,-0.635679,-0.211826,-0.176994,0.519983,-0.84971,0.005333,0
-0.450956,-0.96261,0.469555,0.76938,1.062155,0.09352,1.184637,-0.266744,0.065633,-0.081191,0
0.792523,-2.876362,-1.450259,0.414959,0.051348,-0.747846,-0.154043,1.424047,0.450721,0.475627,0
0.351018,-2.441843,0.046507,1.140861,0.936177,-0.578604,-1.034766,0.086831,-0.534313,0.485566,0
1.184772,-2.755898,0.384679,-0.673707,-0.691061,-0.641349,-0.710174,0.368624,-1.191446,0.458753,0
0.460392,-1.915111,0.041177,1.533644,0.573057,-0.407442,-0.991808,0.123037,-0.500175,0.228256,1
2.010986,-2.809293,-0.785182,-0.490339,0.029688,2.787469,-1.049367,-1.770144,-1.047448,1.005178,1
0.755258,-1.779326,-0.095337,2.084796,0.170781,-0.366444,-0.841565,-0.07262,-0.302165,-0.101572,1
0.155143,-2.31491,-0.592897,1.194942,0.790414,-0.72544,-0.530946,-0.56289,-0.223201,0.322366,0
0.297274,-2.630023,-0.42165,1.211813,0.869268,-0.714778,-0.659132,-0.400277,-0.353787,0.257821,1
0.247584,-1.043169,-1.085174,-0.189887,0.302439,0.035883,1.956646,1.942307,0.791279,-0.048667,1
