@relation 'postgres-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,12-13'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,0,0.198312,0.004219,948,1,8,1,1,8805,1
1,0,0.008772,0.003759,798,1,8,0,1,213,0
1,0.836641,0.014776,0.001055,947.5,0,8,1,1,212,0
2,0.522458,0.043693,0.027484,473,1,9,5,0.666667,313,0
2,0.913252,0.041087,0.009798,316.4,1,9,152,0.5,12317,0
1,0,0.008658,0.001443,693,0,8,5,1,1543,1
1,0,0.008708,0.001451,689,0,8,1,1,66,0
1,0,0.004706,0.004706,425,0,7,11,1,1124,0
2,0.776087,0.083426,0.004842,1342.5,1,9,21,1,165,1
1,0,0.005464,0.540984,366,0,7,2,1,71,0
1,0,0.003831,0.030651,261,0,6,49,1,568,0
1,0,0.0369,0.00369,271,1,5,15,1,5866,0
1,1,0.00907,0.013605,220.5,0,5,44,1,5849,0
2,0.657803,0.058555,0.008595,413.666667,0,7,322,0.666667,63,0
1,0,0.07874,0.035433,254,1,4,28,1,301,0
1,0.949452,0.015278,0.011111,360,0,5,30,1,289,1
1,0,0.012195,0.012195,246,1,4,2,1,53,0
1,0,0.00813,0.004065,246,0,3,10,1,272,0
1,0.784275,0.017253,0.008972,362.25,0,4,310,1,227,0
1,0,0.017778,0.017778,225,1,2,47,1,251,0
1,0,0.022222,0.008889,225,1,2,10,1,196,1
1,0.985057,0.009581,0.009581,278.333333,1,1,83,1,1272,0
1,0,0.008163,0.008163,245,1,1,0,1,1266,0
1,0,0.028064,0.022451,1069,1,8,54,1,4269,0
1,0.83953,0.01057,0.020221,1088,0,10,4,1,19104,1
1,0,0.00299,0.00299,669,0,5,100,1,13246,0
4,0.99589,0.006146,0.006146,306.721312,1,10,8221,0.377049,11505,0
1,0,0.054466,0.015251,459,0,4,14,1,7537,0
1,0,0.006565,0.006565,457,1,4,35,1,11701,0
1,0,0.011628,0.002326,430,0,4,4,1,10730,0
2,0.395954,0.039297,0.007382,1023.555556,1,10,172,0.888889,4716,1
1,0,0.023256,0.007752,387,1,3,2,1,7986,0
2,0.343959,0.068155,0.002679,840,1,8,4,0.75,8478,1
1,0,0.146597,0.149215,382,0,3,1,1,966,1
2,0.940229,0.006301,0.005401,370.333333,0,9,328,0.833333,143,0
1,0,0.05423,0.015184,461,0,4,316,1,7538,0
1,0,0,0,63,0,1,0,1,18345,0
1,0,0.074257,0.00495,202,1,8,57,1,254,0
1,0,0.041026,0.005128,195,1,7,149,1,17349,0
1,0,0.015385,0.015385,130,0,5,19,1,10735,0
1,0,0.137615,0.009174,109,1,8,2035,1,259,0
1,0,0.108696,0.007246,138,1,8,1643,1,258,0
1,0,0.015267,0.015267,131,0,5,247,1,10736,0
1,0,0.1,0.006667,150,1,8,1285,1,257,0
1,0,0.088235,0.005882,170,1,8,962,1,256,0
1,0,0.088235,0.005882,170,1,8,745,1,255,0
2,0.863121,0.003965,0.004362,1261,1,14,90,1,19690,0
1,0,0.002034,0.00305,1967,0,14,1,1,124,1
1,0,0.003575,0.002554,1958,0,14,0,1,18161,0
1,0,0.001532,0.001021,1958,0,14,5,1,18473,0
1,0,0.002554,0.004086,1958,0,14,40,1,3,0
1,0,0.002552,0.002552,1959,0,13,48,1,17968,0
1,0,0.032905,0.025707,1945,0,13,66,1,97,0
1,0,0.00309,0.000515,1942,0,13,3,1,96,0
1,0,0.007736,0.002063,1939,0,13,0,1,15763,0
1,0,0.009809,0.009809,1937,1,13,0,1,15762,0
1,0,0.010842,0.007744,1937,1,13,25,1,15761,0
1,0,0.025349,0.008795,1933,1,13,2,1,15749,0
1,0,0.008905,0.001048,1909,0,13,5,1,80,0
1,0,0.000526,0.003684,1900,0,12,2,1,684,0
1,0,0.038866,0.028361,1904,0,12,51,1,14950,1
2,0.761771,0.012732,0.009365,1033.64,0,15,639,0.64,19742,1
1,0,0.001584,0.001584,1894,1,12,0,1,17074,0
1,0,0.001056,0.001056,1894,0,12,2,1,17073,0
3,0.786249,0.040665,0.031178,726.736842,0,17,710,0.473684,19689,1
1,0,0.001057,0.001057,1893,0,12,0,1,16229,0
1,0,0.001057,0.001057,1893,0,12,0,1,16228,0
1,0,0.022309,0.025098,1793,0,12,1,1,12952,1
1,0,0.049889,0.023282,1804,0,12,4,1,12951,0
1,0.557082,0.001416,0.034922,1059.5,1,12,2,0.5,12595,0
1,0,0.011142,0.000557,1795,0,12,38,1,15245,0
1,0,0.145107,0.255343,1778,1,12,35,1,15195,0
1,0,0.003155,0.002629,1902,1,11,26,1,11609,0
1,0,0.796949,0.552867,1901,1,11,27,1,11442,1
1,0,0.01777,0.052083,1632,0,11,4,1,14247,0
1,0,0.073171,0.046341,1640,0,11,71,1,14207,0
1,0,0.01358,0.000617,1620,0,11,27,1,14140,0
2,0.548592,0.011841,0.006513,675.6,1,12,284,0.6,13299,1
1,0,0.013648,0.019231,1612,1,11,46,1,9853,0
1,0,0.00125,0.00125,1600,0,10,0,1,13323,0
1,0,0.011914,0.011169,1343,0,10,9,1,13301,0
1,0,0.006706,0.000745,1342,1,10,57,1,13288,0
1,0.975789,0.005116,0.002608,1246.125,0,12,39,0.625,8607,1
4,0.955128,0.009268,0.003348,1114.933333,0,13,305,0.733333,12443,0
1,0,0.035982,0.008996,1334,0,10,49,1,8551,1
1,0,0.231418,0.154023,1305,0,10,4,1,8178,1
1,0,0.001596,0.001596,1253,1,10,15,1,8077,0
2,0.816735,0.104885,0.068374,622.736842,1,11,734,0.894737,10370,1
2,0.753437,0.032651,0.022991,470.545455,0,11,1828,0.727273,10324,1
1,0,0.012407,0.000827,1209,0,10,6,1,12191,0
1,0,0.072917,0.009549,1152,0,10,0,1,12117,0
5,0.949403,0.005347,0.006863,596.714286,0,14,971,0.952381,20738,1
3,0.813493,0.026773,0.019336,794.545455,0,12,514,0.727273,9108,1
3,0.81058,0.031481,0.023557,560.146341,0,11,197,0.097561,8674,1
1,0,0.038502,0.037461,961,1,10,6,1,6084,0
2,0.527205,0.023511,0.026931,779.777778,0,11,256,0.555556,8157,0
2,0.738699,0.009333,0.014236,806.142857,0,11,673,0.52381,8148,1
1,0,0.002064,0.001032,969,0,10,4,1,5835,0
2,0.371671,0.035477,0.013304,992.2,1,11,118,1,7868,0
1,0,0.086777,0.066116,968,1,10,0,1,5715,0
1,0,0.002075,0.002075,964,1,10,0,1,11689,1
1,0,0.003112,0.003112,964,1,10,1,1,11688,1
2,0.994949,0.001625,0.001083,1384.5,1,11,6,0.5,7329,1
2,0.772483,0.018055,0.009027,609.25,0,11,0,0.25,6931,1
2,0.918747,0.027498,0.016999,480.04,0,11,317,0.64,6571,1
1,0,0.002418,0.002418,827,1,10,3,1,136,0
1,0,0.027811,0.024184,827,1,10,0,1,10481,0
1,0,0.003636,0.003636,825,0,10,0,1,10480,1
2,0.99403,0.025108,0.003463,577.5,0,10,277,1,11278,0
1,0,0.012788,0.003836,782,0,10,0,1,4133,1
2,0.828113,0.009242,0.011553,541,0,11,116,1,5597,1
1,0,0.006353,0.001271,787,0,10,33,1,9794,1
1,0,0.005115,0.006394,782,0,10,45,1,3161,1
3,0.848719,0.026346,0.024206,674.777778,0,11,426,0.777778,4030,1
1,0,0.002558,0.002558,782,0,10,5,1,2928,0
1,0,0.050955,0.033121,785,1,10,2,1,80,0
1,0,0.098425,0.144357,762,0,9,16,1,2676,0
1,0,0.005476,0.004381,913,0,9,11,1,1748,0
1,0,0.008502,0.006376,941,0,9,31,1,1400,0
1,0,0.018104,0.015974,939,0,9,4,1,1373,0
1,0,0.002225,0.002225,899,0,8,13,1,1121,0
1,0,0.104741,0.080485,907,0,8,2,1,985,0
1,0,0.01663,0.008869,902,0,7,5,1,871,0
1,0,0.007786,0.001112,899,0,7,9,1,7592,1
1,0.9887,0.039537,0.022179,691.333333,0,8,11,0.666667,361,0
1,0,0.002155,0.018319,928,1,7,14,1,319,0
3,0.16176,0.071409,0.075791,4472.8,0,8,12,0.8,693,1
5,0.669348,0.016034,0.003549,717.227273,1,11,1177,0.681818,9115,1
2,0.696092,0.012623,0.006545,534.75,0,8,85,1,48,0
1,0.970951,0.001899,0.001266,790,1,7,12,1,12,0
2,0.418886,0.100618,0.040472,355.8,1,7,325,0.8,3972,1
1,0.807551,0.006612,0.006061,605,0,7,97,1,13,0
1,0,0.002381,0.002381,840,1,5,1,1,4657,0
1,0,0.018433,0.006912,868,0,5,0,1,4087,0
1,0,0.003484,0.001161,861,1,5,0,1,4086,0
2,0.957842,0.01028,0.010748,428,1,6,100,0.8,5815,0
1,0,0.003663,0.003663,819,1,5,3,1,3710,0
1,0,0.010989,0.018315,819,0,5,4,1,2924,1
2,0.709123,0.01058,0.010456,502.125,1,6,753,0.5625,3378,1
2,0.927704,0.009892,0.009592,417,0,6,67,0.375,4255,0
1,0.06711,0.348154,0.072148,596,0,4,6,0.5,253,0
1,0.810114,0.342421,0.029444,458.5,0,4,11,1,247,0
2,0.808561,0.015525,0.022149,439.181818,0,5,527,0.636364,744,0
1,0,0.007257,0.005806,689,0,4,72,1,188,0
1,0.94566,0.009554,0.002123,471,0,4,101,1,87,0
2,0.885889,0.02502,0.017077,419.666667,1,4,362,1,3054,1
1,0,0.004386,0.004386,684,1,4,0,1,253,0
1,0.939413,0.004148,0.003802,723.25,0,4,144,0.75,48,0
1,0,0.111111,0.001462,684,1,4,5,1,2310,0
1,0,0.0096,0.0032,625,0,4,30,1,21,0
1,0.142955,0.55683,0.523462,479.5,0,2,10,1,21,1
2,0.393915,0.027916,0.03598,806,1,1,37,1,1323,0
1,0,0.006601,0.00495,606,1,1,112,1,1845,0
2,0.402179,0.025534,0.033848,842,1,1,205,1,1942,0
1,0,0.003322,0.003322,602,0,1,48,1,1352,0
1,0,0.0096,0.0032,625,0,4,34,1,20,0
2,0.676145,0.016375,0.007905,442.75,0,8,577,1,52,0
1,0,0.004242,0.002121,943,1,9,73,1,1749,0
1,0,0.002125,0.002125,941,1,9,50,1,8669,0
1,0,0.023869,0.003769,796,1,10,140,1,3659,0
1,0,0.002451,0.001225,816,0,10,493,1,6996,0
1,0,0.002454,0.002454,815,1,10,84,1,137,0
1,0,0.004128,0.00516,969,1,10,48,1,6083,0
1,0,0.035982,0.008996,1334,0,10,110,1,8552,0
1,0.620072,0.157947,0.075145,293.875,1,14,8074,0.25,12829,0
1,0,0.013096,0.008905,1909,1,12,74,1,15196,0
1,0.742488,0.006972,0.006972,1362.5,1,13,78,0.5,15044,0
1,0.985228,0.012121,0.009091,165,1,1,0,0.5,1323,0
1,0,0.132251,0.034803,431,0,8,3,1,3198,0
1,0,0.46875,0.338942,416,0,8,8,1,3193,1
1,0,0.02005,0.002506,399,0,8,13,1,2853,0
1,0,0.139949,0.16285,393,0,8,27,1,2760,0
1,0,0.007634,0.005089,393,0,8,5,1,79,0
1,0,0.212121,0.032828,396,0,8,31,1,69,0
2,0.578775,0.080533,0.005707,315.4,1,7,356,0.9,10687,1
1,0.912733,0.007261,0.010373,321.333333,1,4,66,0.666667,4691,0
1,0,0.0301,0.036789,299,0,4,6,1,111,0
1,0,0.350453,0.075529,331,0,3,0,1,218,0
1,0,0.019608,0.015686,255,0,3,123,1,446,0
1,0,0.034014,0.05102,294,0,4,170,1,3287,0
1,0,0,0,152.25,0,1,0,0.25,250,1
1,0,0,0,16.5,0,1,0,0.5,250,0
1,0,0.019627,0.000981,1019,1,16,2,1,57,0
3,0.968804,0.011518,0.009424,955,1,17,404,1,20527,0
3,0.798824,0.019569,0.015021,907.0625,0,20,292,0.4375,999,0
1,0,0.00578,0.003854,1038,0,15,12,1,18108,0
1,0,0.00289,0.00289,1038,0,15,8,1,18074,0
1,0,0.00289,0.00289,1038,0,15,9,1,713,0
1,0,0.010369,0.004608,868,1,15,9,1,114,0
3,0.486419,0.040243,0.028853,439,1,15,2,0.666667,22200,0
2,0.989588,0.007535,0.001435,1393.5,0,15,3,1,77,0
4,0.831635,0.008523,0.003399,1127.722222,1,20,1985,0.777778,22783,1
1,0,0.00527,0.001318,759,1,13,31,1,14549,0
2,0.93202,0.004919,0.002236,745.333333,0,13,12,0.666667,19025,0
2,0.77131,0.00435,0.0015,1111,0,15,82,0.333333,18,1
1,0,0.008119,0.008119,739,0,11,49,1,11752,0
2,0.922868,0.024075,0.011459,792.666667,0,12,89,0.333333,15277,1
2,0.502787,0.008086,0.138814,247.333333,1,14,12,0.666667,634,1
2,0.538391,0.132061,0.077379,646.166667,1,12,6,0.5,15126,1
2,0.726528,0.181586,0.039642,391,0,11,91,1,13787,1
1,0,0.035511,0.009943,704,0,11,0,1,10171,0
1,0,0.017241,0.021552,696,1,11,8,1,10168,1
1,0,0.067143,0.027143,700,0,11,21,1,9902,0
1,0.938315,0.021209,0.011665,471.5,0,11,25,1,9850,1
2,0.574815,0.033938,0.009471,422.333333,0,12,147,0.666667,13232,0
1,0,0.011834,0.001479,676,0,11,0,1,9617,0
5,0.961832,0.007851,0.007278,436.714286,1,13,1645,0.714286,23123,1
1,0,0.003373,0.001686,593,0,10,16,1,13121,0
1,0,0.054007,0.015679,574,0,8,38,1,8118,0
1,0,0.016842,0.002105,475,0,8,30,1,12154,1
2,0.961237,0.011862,0.003559,843,0,9,83,1,13172,0
2,0.87149,0.010741,0.010316,553.117647,0,13,886,0.705882,17577,1
2,0.827556,0.019173,0.009494,671.5,1,10,158,0.625,7982,1
1,0.970951,0.007241,0.003621,690.5,0,8,8,1,5641,0
4,0.8053,0.004389,0.042143,592.433333,0,12,2351,0.666667,316,1
2,0.734548,0.012386,0.006479,874.666667,0,11,242,0.666667,15923,1
1,0,0.039267,0.002618,382,0,8,4,1,5132,0
1,0,0.057325,0.006369,314,0,8,121,1,4252,0
4,0.74861,0.058724,0.047965,551,1,11,1165,0.857143,178,1
1,0,0.045296,0.010453,287,0,8,45,1,2916,0
1,0,0.044828,0.006897,290,0,8,1,1,2594,0
2,0.636063,0.066105,0.102484,225.4,0,10,878,0.9,3395,1
1,0,0.016598,0.020747,241,0,8,0,1,2459,0
2,0.174657,0.414815,0.344444,90,0,10,30,1,454,1
2,0.853008,0.042647,0.022059,136,0,10,30,0.8,10,1
1,0,0.088372,0.07907,215,0,7,4,1,1541,0
1,0,0.058559,0.004505,222,1,7,43,1,46,0
1,0,0.141463,0.234146,205,0,6,49,1,1245,1
2,0.903397,0.035903,0.035903,189.4,1,5,108,0.6,8322,0
1,0,0.022099,0.027624,181,0,4,30,1,5798,0
1,0,0.071823,0.071823,181,1,4,33,1,236,1
2,0.755787,0.042322,0.027509,275.666667,0,5,858,0.666667,4882,1
2,0.866716,0.006917,0.017294,385.5,0,5,84,0.5,4706,0
2,0.839911,0.006772,0.009029,177.2,0,5,23,1,3104,1
1,0,0.019481,0.002165,462,1,11,758,1,9904,0
1,0.655368,0.014484,0.006297,1058.666667,0,9,153,1,6094,0
1,0,0.019164,0.022648,574,1,11,534,1,10170,0
1,0,0.015652,0.001739,575,1,11,419,1,9903,0
1,0,0.151351,0.035135,740,0,11,125,1,10265,0
1,0,0.017167,0.021459,699,1,11,115,1,10169,0
2,0.749969,0.023903,0.001605,1401.5,0,20,6537,1,1002,0
1,0,0.009421,0.001346,743,1,13,549,1,14551,0
2,0.232298,0.17415,0.052791,412,1,15,2137,1,18880,0
2,0.888269,0.025291,0.009105,659,1,16,6306,0.777778,22039,0
1,0,0.00527,0.001318,759,1,13,176,1,14550,0
1,0.166847,0.20362,0.071644,663,1,15,217,1,14029,0
1,0,0.01148,0.005102,784,1,15,329,1,115,0
1,1,0.025075,0.004012,997,0,17,742,1,780,0
2,0.428027,0.002237,0.002237,3427.666667,1,4,0,0.666667,5795,0
1,0.862337,0.02112,0.017141,326.7,1,4,386,0.8,2223,1
1,0,0.012821,0.003205,312,0,3,6,1,80,0
1,0,0.006452,0.006452,310,1,3,60,1,71,0
1,0,0.016181,0.006472,309,0,2,66,1,283,0
1,0,0,0,288,0,1,0,0.5,250,0
1,0,0.010563,0.010563,284,1,1,0,1,1267,0
3,0.661099,0.01751,0.014414,936.6,0,17,487,0.6,25894,1
3,0.81885,0.012856,0.003683,1267.25,0,19,409,0.291667,905,1
3,0.731707,0.040847,0.015696,587.555556,0,11,117,0.555556,7907,1
1,0,0.008969,0.006726,446,0,7,10,1,9884,0
3,0.550135,0.008568,0.003229,894.777778,0,13,174,0.555556,5520,1
1,0,0.072398,0.072398,442,1,7,8,1,9783,0
1,0,0.027397,0.004566,438,1,7,29,1,8556,0
1,0,0.013825,0.006912,434,1,7,1,1,171,0
2,0.833839,0.035928,0.016467,222.666667,1,7,73,1,260,0
1,0,0.004505,0.004505,444,0,4,39,1,2820,0
3,0.967489,0.002168,0.002168,922.4,1,6,27,1,2405,0
1,0,0.006601,0.006601,303,0,3,21,1,205,0
3,0.809276,0.008499,0.007082,313.777778,0,4,0,0.333333,180,0
1,0,0.019802,0.016502,303,1,3,0,1,25,0
1,0.106288,0.620783,0.535762,370.5,0,2,76,1,19,0
1,0,0.076923,0.025641,39,1,3,377,1,17378,0
3,0.826876,0.01383,0.002405,554.333333,1,14,86,1,243,0
1,0,0.017277,0.05114,1447,0,13,2,1,3,0
1,0,0.050204,0.016282,1474,0,13,13,1,2,0
2,0.593006,0.027752,0.001411,708.666667,0,13,76,1,77,0
2,0.727417,0.01883,0.017094,832,1,19,99,0.444444,25929,0
1,0,0.021939,0.012031,1413,1,12,2,1,16,0
3,0.946395,0.005879,0.004572,510.333333,1,13,3,0.333333,5,0
3,0.655058,0.050754,0.026436,820.263158,1,17,2025,0.631579,26116,1
1,0,0.002421,0.004036,1239,0,10,11,1,18438,0
2,0.205434,0.057792,0.087086,1254.5,1,11,459,0.75,24619,0
1,0.380947,0.020548,0.001209,1241,1,12,86,1,17035,0
2,0.723228,0.001267,0.007059,1841.666667,1,15,28,1,22049,0
1,0,0.066745,0.002342,854,1,10,22,1,16343,1
1,0.576547,0.002,0.005938,984.1875,1,17,1343,0.53125,261,0
2,0.69382,0.041737,0.025945,886.5,1,12,299,1,20427,0
2,0.847629,0.052533,0.019387,355.333333,1,11,548,0.888889,19898,1
2,0.697991,0.0405,0.001293,773.666667,0,9,9,0.666667,19805,0
1,0,0.034105,0.047503,821,1,8,0,1,519,1
2,0.499898,0.03079,0.009968,752.416667,1,12,595,0.666667,14680,1
2,0.672089,0.053221,0.143764,637.952381,0,13,71,0.47619,14359,1
2,0.469667,0.13268,0.078079,465.875,0,11,295,0.625,14319,1
1,0.613581,0.091387,0.001576,380.8,0,9,115,0.6,10590,1
1,0.991076,0.023011,0.002876,521.5,0,9,82,1,9953,0
1,0,0.00534,0.006676,749,0,8,17,1,9751,0
1,0.616748,0.019522,0.015617,1024.5,0,7,20,1,7350,1
1,0,0.012064,0.00134,746,0,6,25,1,6957,0
1,0,0.088154,0.00551,726,0,6,1,1,6728,1
1,0.800456,0.034206,0.035813,746.466667,0,9,206,0.6,6664,1
1,0,0.003053,0.012214,655,0,6,1,1,6141,0
1,0,0.011457,0.001637,611,1,6,25,1,11706,0
1,0.970951,0.002225,0.002225,1123.5,1,8,0,0.5,11253,0
2,0.695218,0.050333,0.019167,857.142857,1,10,100,0.714286,16685,1
2,0.637576,0.03,0.001379,966.666667,0,9,14,1,6834,0
1,0,0.017422,0.02439,574,0,6,40,1,4872,0
1,0,0.008681,0.008681,576,0,6,1,1,4489,0
2,0.790345,0.083698,0.043572,580.230769,1,11,2858,0.435897,5898,1
2,0.606105,0.042406,0.022886,699.117647,1,10,1099,0.470588,5763,0
1,0,0.042857,0.007143,280,0,6,2,1,2986,0
2,0.734437,0.075005,0.074764,461.083333,1,12,1175,0.5,3385,1
2,0.753926,0.096133,0.081652,556.371429,1,10,451,0.2,3164,1
2,0.78874,0.111172,0.130201,313.8,0,9,2322,0.514286,1292,1
1,0,0.016327,0.004082,245,0,5,7,1,480,0
2,0.640808,0.012918,0.004637,670.888889,1,8,154,0.777778,10603,1
1,0,0.004065,0.00813,246,0,5,23,1,324,0
1,0.776632,0.040371,0.034083,1007.333333,0,7,97,1,239,1
1,0,0.007752,0.007752,258,0,5,31,1,5870,0
2,0.480279,0.046709,0.055202,471,1,7,9,0.666667,3,0
2,0.751566,0.030268,0.031199,357.916667,0,7,141,0.416667,3961,1
1,0.857,0.001696,0.000718,2190.142857,1,6,295,0.571429,458,1
1,0,0.129921,0.07874,254,0,4,18,1,20,0
2,0.530383,0.138793,0.155361,533.166667,1,4,165,0.5,6914,0
2,0.931538,0.011775,0.011675,432,0,5,293,0.304348,5509,1
1,0,0.030568,0.017467,229,0,3,0,1,3837,0
1,0,0.013216,0.013216,227,0,3,20,1,3836,0
1,0,0.044554,0.009901,202,0,3,61,1,2912,1
1,0,0.241026,0.025641,195,0,3,45,1,335,0
1,0.977198,0.006525,0.008157,367.8,0,5,111,1,2249,0
1,0,0.026316,0.006579,152,0,3,79,1,96,0
2,0.711532,0.012373,0.029246,222.25,0,4,167,0.75,382,0
2,0.63431,0.051613,0.029032,155,0,3,2,1,286,0
1,0,0.102564,0.038462,156,0,3,25,1,247,0
1,0,0.013605,0.013605,147,0,2,27,1,17,0
1,0,0,0,156,0,1,0,0.166667,262,1
1,0,0,0,146,0,1,0,1,262,0
2,0.929619,0.005527,0.002369,723.714286,1,6,611,0.428571,6970,0
1,0,0.129921,0.07874,254,1,4,71,1,21,0
2,0.56859,0.042391,0.021939,896.416667,1,10,1423,0.75,5776,0
1,0,0.028007,0.01318,607,1,6,84,1,6199,0
1,0,0.003306,0.013223,605,0,6,78,1,6142,0
1,0,0,0,158,0,1,0,0.2,262,0
1,0.629249,0.028261,0.013043,460,1,4,390,1,386,0
1,0,0.049922,0.026521,641,1,3,0,1,17461,0
1,0,0.015898,0.015898,629,1,2,1,1,209,0
1,0.629249,0.028261,0.013043,460,1,4,458,1,388,0
1,0,0.029565,0.002609,1150,1,8,9,1,261,0
1,0,0.007937,0.000882,1134,0,8,4,1,17551,0
3,0.738042,0.020981,0.012275,1499.941176,1,19,439,0.470588,24872,1
2,1,0.002016,0.002016,1488,0,12,10,1,1771,0
1,0,0.005709,0.004757,1051,0,7,23,1,1175,0
3,0.655656,0.016423,0.013871,1153.5,1,16,2282,0.888889,21713,1
2,0.822402,0.005511,0.00095,1315.5,1,11,49,0.5,13951,1
1,0,0.005626,0.014065,711,0,5,45,1,427,0
2,0.892815,0.043504,0.006682,962.142857,0,12,170,0.857143,12757,1
1,0.920413,0.003238,0.003546,926.571429,0,11,36,0.857143,892,1
1,0,0.024653,0.004622,649,0,3,38,1,13067,1
1,0,0.012727,0.012727,550,0,3,28,1,5901,0
1,0,0.050909,0.001818,550,0,3,13,1,5810,0
1,0,0.006289,0.006289,477,0,3,11,1,630,0
1,0,0.025586,0.059701,469,0,3,7,1,606,0
1,0,0.053279,0.028689,488,0,3,0,1,5245,0
1,0,0.006329,0.006329,474,1,3,5,1,5234,0
1,0,0.006012,0.006012,499,1,3,0,1,11248,0
1,0,0.014493,0.001812,552,0,3,120,1,6596,0
1,0,0.00226,0.00226,885,1,11,25,1,102,0
2,0.721083,0.064927,0.021006,392.75,1,12,194,0.75,24252,0
3,0.650586,0.027669,0.029531,1002.333333,1,20,1041,0.733333,23802,1
2,0.857496,0.017857,0.00744,448,1,10,24,0.333333,21382,1
1,0.696212,0.024834,0.001656,604,0,11,119,1,162,1
1,0,0.007225,0.00578,692,1,8,39,1,15283,0
1,0.846772,0.025381,0.007107,985,1,11,203,1,14687,0
2,0.817873,0.062652,0.015542,686.333333,1,9,38,1,18056,1
1,0,0.003333,0.003333,600,0,8,0,1,15750,0
1,0,0.003333,0.003333,600,0,8,28,1,15749,0
1,0,0.00346,0.00519,578,0,8,45,1,525,0
1,0,0.007059,0.007059,425,0,6,1,1,884,0
1,0,0.006726,0.060538,446,0,6,3,1,129,0
1,0,0.006623,0.006623,453,1,6,21,1,6539,1
1,0.676841,0.010825,0.004096,1139.333333,0,11,50,1,5841,1
3,0.823074,0.011183,0.005297,772.272727,1,11,157,1,7841,1
1,0.99403,0.004043,0.000898,1113,0,7,10,1,5390,0
1,0,0.002294,0.009174,436,1,6,0,1,11306,0
1,0,0.009153,0.002288,437,1,6,7,1,11305,1
2,0.95178,0.009706,0.00905,635.333333,1,10,291,0.416667,7010,1
1,0,0.005063,0.005063,395,0,6,20,1,117,1
1,0.238685,0.053983,0.046741,759.5,0,8,41,1,3655,1
1,0,0.059553,0.004963,403,0,6,1,1,3619,0
1,0.783777,0.015625,0.002404,832,0,9,56,1,103,0
1,0.927527,0.016652,0.014023,570.5,0,9,14,1,65,0
1,0,0.077213,0.003766,531,0,5,2,1,1383,0
1,0,0.168297,0.072407,511,0,5,10,1,1382,0
1,0,0.031792,0.023121,346,0,4,2,1,967,0
1,0,0.011429,0.002857,350,1,1,18,1,5782,0
1,0.772999,0.032864,0.062207,213,0,6,469,0.75,3287,0
1,0,0.006977,0.006977,430,1,6,96,1,6540,0
1,0,0.007059,0.007059,425,1,8,1426,1,15287,0
1,0,0.005111,0.005111,587,1,8,1023,1,15286,0
1,0,0.008418,0.001684,594,1,9,812,1,172,0
1,0,0.005068,0.005068,592,1,8,794,1,15285,0
1,0.973193,0.026578,0.127907,602,1,9,617,1,12344,0
1,0,0.007645,0.006116,654,1,8,363,1,15284,0
2,0.579605,0.04249,0.03429,894.333333,1,12,244,1,24409,0
2,0.708127,0.006521,0.001304,876.285714,0,11,427,0.714286,334,1
2,0,0,0,73.333333,1,1,0,0.333333,3752,0
1,0,0.063191,0.018957,633,0,6,52,1,12211,0
1,0,0.004975,0.003317,603,1,5,0,1,11558,0
1,0,0.004464,0.004464,448,1,3,24,1,8119,0
1,0,0.037736,0.002695,371,0,2,30,1,5811,0
1,0.260863,0.136538,0.125,260,0,5,83,1,13019,0
2,0.901504,0.009346,0.006047,454.75,1,12,452,0.25,930,1
1,0,0.060606,0.020202,198,1,6,5,1,14131,0
2,0.94566,0.004554,0.002602,768.5,1,7,32,0.5,14448,1
2,0.788813,0.010036,0.010036,622.75,0,15,227,0.75,24076,1
1,0,0.030457,0.005076,197,0,5,17,1,10448,0
1,0,0.057292,0.010417,192,1,5,73,1,9921,0
1,0.762352,0.011361,0.01641,660.166667,0,10,125,1,9478,1
3,0.868792,0.145725,0.182218,292.428571,0,11,5569,0.257143,8456,1
2,0.909079,0.008376,0.00437,457.666667,0,10,162,0.666667,17477,0
1,0,0.087719,0.011696,171,1,6,1278,1,14135,0
1,0,0.067901,0.012346,162,1,5,478,1,9922,0
1,0,0.106796,0.033981,206,1,6,800,1,14134,0
1,0,0.030457,0.005076,197,0,5,134,1,10449,0
1,0,0.091787,0.019324,207,1,6,480,1,14133,0
1,0,0.060606,0.020202,198,1,6,126,1,14132,0
1,0.951763,0.042959,0.040573,209.5,1,6,558,0.5,750,0
2,0.742866,0.003466,0.008549,865.6,1,17,60,0.8,23531,0
1,0,0.016055,0.002294,436,0,6,3,1,16665,0
2,0.886363,0.005804,0.00266,689.166667,0,14,11,0.5,19628,0
1,0,0.004695,0.016432,426,0,5,23,1,14046,0
2,0.355803,0.018943,0.013958,668.666667,0,14,72,0.666667,24061,1
2,0.589964,0.021659,0.018297,1162.636364,0,15,571,0.545455,17538,1
2,0.705807,0.036304,0.001414,707,0,13,54,0.666667,16290,0
2,0.954537,0.011755,0.008512,493.4,1,14,537,1,16190,0
1,1,0.017437,0.001744,573.5,1,9,14,0.5,11821,0
1,0.226411,0.087129,0.034653,1010,0,12,176,1,14279,1
1,0,0.010309,0.017182,291,1,5,40,1,9937,1
