@relation 'KC1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.248n-0.247total_Op-0.246total_Opnd-0.246v-0.243lOCode... numeric
@attribute 0.674l-0.332uniq_Op+0.286t+0.286e+0.259locCodeAndComment... numeric
@attribute -0.766locCodeAndComment-0.525lOComment-0.144lOBlank+0.124e+0.124t... numeric
@attribute -0.563lOComment+0.532locCodeAndComment-0.409l-0.236lOBlank-0.189i... numeric
@attribute 0.522i-0.382lOComment-0.366ev(g)+0.281uniq_Opnd+0.247l... numeric
@attribute '-0.461l+0.38 t+0.38 e-0.363ev(g)-0.345uniq_Op...' numeric
@attribute 0.628lOBlank+0.359uniq_Op-0.345iv(g)+0.332d-0.238i... numeric
@attribute defects {false,true}

@data
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.367436,-0.203491,-0.003223,0.585264,-0.668388,1.113759,-0.469057,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.367436,-0.203491,-0.003223,0.585264,-0.668388,1.113759,-0.469057,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.360332,0.996599,0.11146,-0.273968,-0.0157,-0.066911,0.065253,false
2.004342,0.038688,0.082424,0.240769,-0.200214,0.200843,0.083355,false
1.80087,-0.283019,0.085861,0.38632,-0.212122,0.172678,0.155923,false
-2.397739,-1.211252,0.425006,0.155438,1.003306,-0.217709,0.593983,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.167107,0.520652,0.093429,-0.054997,-0.020748,0.077581,0.009726,false
1.635229,-0.210614,-0.110068,0.031765,-0.13254,0.278977,-0.079353,false
1.369924,-0.502837,0.142229,0.545407,-0.412182,0.232352,0.085269,false
2.172119,0.532324,0.087351,-0.053207,-0.05933,0.090158,0.018241,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
-1.542082,-0.77856,0.098461,0.281915,-1.426986,-0.677444,0.131752,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
-3.123874,-0.784106,0.985031,0.844215,-0.013292,-0.30914,0.059013,false
2.062269,0.818588,0.072955,-0.437371,0.370501,-0.194239,-0.093497,false
1.580648,-0.116923,0.13908,0.331605,-0.394046,0.176377,-0.17957,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
1.349136,-0.489874,0.126963,0.384561,-0.081955,0.011582,0.081095,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.114498,0.482265,0.088462,-0.083599,0.06266,0.049409,-0.012081,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
2.306023,0.955257,0.105793,-0.304604,0.07307,-0.097927,0.040869,false
1.071742,-0.492086,0.092097,0.298642,-0.241943,0.095043,0.028495,false
0.403328,-1.067312,0.061031,0.292263,0.402704,0.082819,0.348161,false
1.664303,0.123873,0.037832,-0.214696,0.520135,-0.021868,-0.245266,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.227861,-0.325165,0.139753,0.248708,-0.041226,0.053377,-0.251337,false
2.091288,0.514904,0.044494,-0.127366,-0.101178,0.094878,0.162744,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
0.846692,-0.469321,0.076793,0.305979,-0.560822,0.077101,-0.333886,false
-1.474655,-1.234725,-0.167877,0.205442,-1.22775,-0.046696,0.413345,false
-2.357851,-1.55538,-0.114412,-0.61975,1.386912,-0.174953,-0.14399,false
1.40239,-0.506366,0.057508,0.30131,0.051841,0.161612,0.05014,false
-0.200252,-1.178379,0.023164,-0.268909,1.752002,-0.0948,-0.480074,false
-0.670944,-0.94783,0.138684,0.073609,0.201519,-0.083568,-0.366417,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.995841,0.052447,0.07619,0.236347,-0.238888,0.212405,0.064058,false
1.227681,-0.599602,0.051573,0.254067,0.207019,0.13719,0.008004,false
2.285962,0.952556,0.103991,-0.312413,0.075052,-0.100366,0.026064,false
-5.524201,0.670163,-4.787381,1.933315,-0.058657,-0.815565,-0.025349,false
-2.046213,-1.197437,0.339355,0.043686,0.635591,-0.10475,-0.047979,false
0.039077,-1.084833,0.033168,-0.169842,1.490256,-0.048383,-0.392855,false
1.350436,-0.273344,0.009407,-0.078386,0.489797,0.003909,-0.209121,false
2.08236,0.489558,0.076261,-0.09768,0.023339,0.059924,-0.028085,false
0.593677,-0.86599,-0.824033,-0.487437,-1.136996,0.434913,0.514215,false
1.734609,-0.022966,-0.293209,-0.232325,-0.310657,0.340702,-0.150659,false
0.515935,-0.95398,-0.810068,-0.430182,-1.164009,0.383541,0.612515,false
-2.036358,-1.236677,0.295511,-0.047957,0.753617,-0.180825,-0.151391,false
-7.101307,-0.30105,0.187507,-0.672184,-1.747801,-0.683004,0.441917,false
0.039077,-1.084833,0.033168,-0.169842,1.490256,-0.048383,-0.392855,false
1.342317,-0.27481,0.005767,-0.083424,0.488579,0.004507,-0.212538,false
2.08236,0.489558,0.076261,-0.09768,0.023339,0.059924,-0.028085,false
-0.192132,-1.176914,0.026805,-0.263871,1.75322,-0.095397,-0.476657,false
1.242267,-0.328776,-0.007573,-0.13604,0.602685,-0.031456,-0.261561,false
2.08236,0.489558,0.076261,-0.09768,0.023339,0.059924,-0.028085,false
-1.632172,-1.20033,0.185971,-0.082426,0.70592,0.021958,0.233891,false
1.133048,-0.630798,0.037308,0.207276,0.287538,0.125164,-0.031512,false
1.513241,-0.207176,0.02669,-0.000979,0.332785,0.043758,-0.127416,false
-2.110324,-1.23445,0.327716,-0.008676,0.765507,-0.127803,-0.113761,false
-0.85757,-1.205305,-1.15823,-1.218334,-0.960019,0.461725,1.236265,false
1.591259,-0.341626,0.02801,0.261819,-0.15798,0.241758,0.218687,false
1.767713,-0.087322,0.057518,0.12351,0.070276,0.116853,-0.021107,false
1.591259,-0.341626,0.02801,0.261819,-0.15798,0.241758,0.218687,false
0.039077,-1.084833,0.033168,-0.169842,1.490256,-0.048383,-0.392855,false
1.380416,-0.273984,-0.008941,-0.100022,0.447109,0.014177,0.004282,false
2.08236,0.489558,0.076261,-0.09768,0.023339,0.059924,-0.028085,false
-6.728207,-0.919937,0.299351,-0.573064,-0.334416,-1.04656,-0.14136,false
-0.245359,-1.010755,0.016268,0.157299,-0.099616,0.030319,0.235686,false
-7.465907,-1.534838,-0.802671,-2.122616,0.720254,0.758869,0.489212,false
1.219561,-0.601067,0.047933,0.249029,0.2058,0.137787,0.004587,false
0.953893,-0.716126,0.049785,0.169619,0.488408,0.107837,-0.083014,false
0.765002,-0.627721,-0.094477,0.068256,-0.286276,0.181184,0.1257,false
1.135271,0.326212,-2.910774,-3.316316,-2.227499,1.011537,-0.638688,false
-0.354135,-1.284116,-1.792545,-1.388766,-1.914951,0.542401,0.053711,false
-1.165609,-0.783162,-1.831191,0.013273,-0.280076,0.076327,-0.262347,false
-2.175515,-1.355992,0.339751,-0.114946,1.336361,-0.322516,-0.661183,false
1.751474,-0.090252,0.050237,0.113434,0.067838,0.118048,-0.027941,false
1.601151,-0.407977,0.069034,0.398968,-0.20422,0.300559,0.081629,false
-12.554995,1.995749,-3.459608,4.197982,1.406798,-1.511254,-0.153837,false
1.451393,-0.494814,0.054629,0.317386,-0.006071,0.16446,0.070182,false
1.031812,-0.567431,0.089805,0.392968,-0.471736,0.200654,0.268922,false
-1.675659,-1.198454,0.372168,0.100726,0.708994,-0.395526,-0.567739,false
1.917929,0.374888,0.061585,-0.188167,0.279334,-0.026887,-0.11688,false
2.834956,3.88918,0.308384,-2.118138,1.171225,-1.920535,0.652303,false
2.826836,3.887715,0.304743,-2.123176,1.170006,-1.919937,0.648886,false
-3.262321,-0.875588,0.238678,-0.275309,0.404867,-0.761404,-1.052227,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.411715,-0.145845,-0.006146,0.561049,-0.66555,1.172172,-0.530817,false
-1.461933,-1.6979,-0.48909,-1.446956,3.075883,-0.456104,-1.178643,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
1.622272,0.095446,0.034826,-0.199249,0.51478,0.104287,-0.353285,false
1.511235,-0.081502,0.034786,-0.113182,0.502522,0.114181,-0.305821,false
-1.429705,-1.297572,-0.526501,-0.569867,-0.44096,0.158927,0.621062,false
-1.324203,-0.768312,-1.573896,0.338631,-0.270914,0.137454,0.007512,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.828185,-0.044346,0.058061,0.152972,-0.034683,0.148857,0.005087,false
-0.290182,-0.702918,0.290604,0.444217,-0.421134,-0.509908,0.032134,false
1.895234,-0.001469,0.061954,0.186241,-0.134907,0.178912,0.033155,false
1.425099,-0.456552,0.062593,0.274394,0.097595,0.218043,-0.014002,false
1.858995,0.128854,0.055526,-0.001699,0.11798,0.082071,-0.059489,false
1.219561,-0.601067,0.047933,0.249029,0.2058,0.137787,0.004587,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.832885,0.004422,-0.146094,-0.039994,-0.369805,0.260057,0.163061,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.657602,-0.22927,0.055618,0.199407,0.022151,0.124503,0.030086,false
1.865802,-0.014341,0.060572,0.172609,-0.103417,0.16926,0.01311,false
1.665722,-0.227805,0.059258,0.204445,0.02337,0.123906,0.033502,false
1.865802,-0.014341,0.060572,0.172609,-0.103417,0.16926,0.01311,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.376572,0.999529,0.118741,-0.263892,-0.013262,-0.068106,0.072087,false
1.995841,0.052447,0.07619,0.236347,-0.238888,0.212405,0.064058,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.451393,-0.494814,0.054629,0.317386,-0.006071,0.16446,0.070182,false
-1.674733,-0.87158,0.718324,1.003817,-0.996306,-0.907037,0.344267,false
0.539195,-0.816423,0.13836,0.268447,0.276858,-0.096332,-0.175854,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
-1.415146,-1.061353,0.489169,0.626581,-0.11529,-0.619537,0.085502,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.260434,0.56753,0.100471,-0.010447,-0.14175,0.106564,0.04814,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.594952,-0.453207,0.07274,0.401464,-0.162008,0.132716,0.177744,false
1.665722,-0.227805,0.059258,0.204445,0.02337,0.123906,0.033502,false
1.657602,-0.22927,0.055618,0.199407,0.022151,0.124503,0.030086,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
-2.075755,-1.226814,0.461909,0.316127,0.479284,-0.123766,0.124029,false
1.755255,-0.191082,0.061166,0.240972,-0.081826,0.145016,0.06718,false
-0.740296,-1.031299,0.42747,0.632092,-0.337741,-0.184927,0.329467,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.443273,-0.496279,0.050988,0.312348,-0.00729,0.165057,0.066765,false
0.539195,-0.816423,0.13836,0.268447,0.276858,-0.096332,-0.175854,false
-1.618219,-0.819053,0.699085,0.943201,-0.940245,-0.852608,0.214941,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
0.146293,-1.02442,0.146812,0.22124,0.568718,-0.167013,-0.174939,false
1.435153,-0.497744,0.047348,0.30731,-0.008509,0.165654,0.063349,false
-1.968675,-1.161394,0.457697,0.302888,0.453043,-0.069278,0.057239,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
1.602916,-0.156241,0.11071,0.30664,-0.280248,0.213311,-0.108034,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.745225,-0.192433,0.060265,0.237067,-0.080835,0.143797,0.059778,false
2.252314,0.566064,0.096831,-0.015485,-0.142968,0.107161,0.044724,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
-2.422358,-1.289667,0.317766,-0.14193,1.054171,-0.152407,-0.208398,false
-0.425431,-1.270575,0.020216,-0.359275,2.020346,-0.143648,-0.56217,false
-1.65842,-1.31136,-1.958262,-2.196879,-1.587456,0.543392,0.768068,false
1.131216,-0.385109,-0.022006,-0.193354,0.720033,-0.069523,-0.31898,false
2.08236,0.489558,0.076261,-0.09768,0.023339,0.059924,-0.028085,false
-2.186547,-1.199884,0.367214,0.031549,0.759809,-0.073935,-0.038658,false
0.039077,-1.084833,0.033168,-0.169842,1.490256,-0.048383,-0.392855,false
1.380416,-0.273984,-0.008941,-0.100022,0.447109,0.014177,0.004282,false
2.08236,0.489558,0.076261,-0.09768,0.023339,0.059924,-0.028085,false
1.995841,0.052447,0.07619,0.236347,-0.238888,0.212405,0.064058,false
-21.49211,6.670257,-0.591765,5.810908,-0.565042,1.324065,-1.122482,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.041534,-0.216135,-2.126555,1.857998,0.034467,-0.504574,0.096926,false
-0.109615,-0.295696,-2.114843,1.912123,0.006165,-0.547474,0.185931,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.170386,-0.310415,-2.155898,1.845773,-0.037664,-0.540315,0.345238,false
-0.18565,-0.253289,-2.155501,1.78629,0.045041,-0.50338,0.276064,false
-0.041534,-0.216135,-2.126555,1.857998,0.034467,-0.504574,0.096926,false
1.891126,-0.119586,0.075115,0.306678,-0.236561,0.190208,0.118506,false
-5.449073,1.40376,-7.519336,5.043712,1.311719,-0.76955,0.460576,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
-0.041534,-0.216135,-2.126555,1.857998,0.034467,-0.504574,0.096926,false
-0.041534,-0.216135,-2.126555,1.857998,0.034467,-0.504574,0.096926,false
1.865802,-0.014341,0.060572,0.172609,-0.103417,0.16926,0.01311,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
1.745225,-0.192433,0.060265,0.237067,-0.080835,0.143797,0.059778,false
1.745225,-0.192433,0.060265,0.237067,-0.080835,0.143797,0.059778,false
1.364329,-0.471271,0.021537,0.208044,0.053766,0.225202,0.145305,false
-2.888133,-1.281791,0.430944,-0.161011,1.180621,-0.292029,-0.693771,false
-8.129846,-1.667015,-2.779743,-4.757361,0.042013,1.388155,0.191361,false
1.142379,-0.560922,0.016047,0.121215,0.296474,0.178062,0.072311,false
-0.192132,-1.176914,0.026805,-0.263871,1.75322,-0.095397,-0.476657,false
1.171467,-0.344846,-0.049529,-0.206295,0.559847,-0.025517,-0.109656,false
2.08236,0.489558,0.076261,-0.09768,0.023339,0.059924,-0.028085,false
0.945773,-0.717591,0.046144,0.164581,0.487189,0.108434,-0.08643,false
1.39427,-0.507831,0.053868,0.296272,0.050622,0.162209,0.046723,false
1.535022,-0.352726,-0.14583,0.074234,-0.283058,0.295679,0.171544,false
1.227681,-0.599602,0.051573,0.254067,0.207019,0.13719,0.008004,false
1.746334,-0.200296,0.061827,0.235784,-0.053927,0.138748,0.062744,false
1.737105,-0.193898,0.056625,0.232029,-0.082054,0.144394,0.056361,false
1.865802,-0.014341,0.060572,0.172609,-0.103417,0.16926,0.01311,false
1.819409,-0.159279,0.068591,0.271759,-0.14676,0.165043,0.091285,false
0.303078,-0.604158,0.3608,0.749328,-0.783166,-0.414609,0.088048,false
1.703522,0.868987,-1.807116,-2.354158,-1.389802,0.523161,-0.478944,false
-0.463069,-1.135542,-0.040603,0.197468,-0.384893,-0.146425,0.161388,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
2.00655,0.216447,0.072998,0.07567,-0.068366,0.142189,0.006529,false
0.987205,-0.640237,0.201043,0.58179,-0.353594,0.217447,0.008707,false
1.105712,-0.119439,-1.184396,0.887649,-0.076849,-0.062994,0.163318,false
-1.897595,-0.434129,-4.089302,-0.318549,-1.601274,-0.092354,-0.026695,false
-0.514001,-1.212367,0.102747,-0.080207,1.1822,-0.165119,-0.243932,false
1.40239,-0.506366,0.057508,0.30131,0.051841,0.161612,0.05014,false
2.314001,0.989617,0.101476,-0.295758,-0.015165,-0.069374,0.036212,false
0.50989,-0.909599,0.042429,0.013997,0.969965,0.035167,-0.232419,false
1.133039,0.756527,-3.549149,-4.235048,-2.641798,1.062969,-0.953792,false
0.937653,-0.719056,0.042504,0.159543,0.48597,0.109031,-0.089847,false
0.834757,-0.615922,0.083405,0.292407,-0.235693,0.158293,0.192035,false
1.995841,0.052447,0.07619,0.236347,-0.238888,0.212405,0.064058,false
-6.063521,-1.264788,0.951632,0.22903,0.649431,-0.214678,-0.113732,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.083904,0.270259,0.079969,0.114818,-0.181987,0.179535,0.027006,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.152059,0.529623,0.085549,-0.061017,-0.057349,0.08772,0.003436,false
-0.908104,-0.475341,-3.317647,0.488188,-0.528276,-0.191658,-0.210105,false
-0.795631,-0.453142,-2.969968,0.863359,-0.27812,-0.299501,-0.115818,false
2.216014,0.560433,0.087748,-0.03337,-0.143424,0.105917,0.023085,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
1.68372,-0.136715,0.163319,0.446231,-0.521558,0.240421,-0.11639,false
0.729294,-0.643288,0.153257,0.352098,-0.2392,-0.119422,0.022564,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
1.842755,0.125924,0.048245,-0.011775,0.115542,0.083265,-0.066323,false
2.322121,0.991082,0.105117,-0.29072,-0.013946,-0.069972,0.039629,false
-0.033043,-0.625532,-0.923818,1.1205,0.399462,-0.141214,0.161019,false
-0.880506,-0.9738,0.158042,0.116275,0.278009,0.135848,-0.182936,false
2.322121,0.991082,0.105117,-0.29072,-0.013946,-0.069972,0.039629,false
0.048318,-0.971267,0.245716,0.555516,-0.413481,-0.110519,0.412728,false
1.598464,-0.119582,0.04634,0.003373,0.325754,0.119828,-0.202701,false
-0.517476,-1.113655,0.156088,0.190136,0.145515,-0.19556,0.286868,false
1.109772,-0.62678,0.009933,0.166904,0.219279,0.142719,0.144239,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.81826,-0.083479,0.180575,0.51408,-0.630088,0.348028,-0.113108,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
1.816455,-0.064337,0.062335,0.145486,0.028067,0.132869,-0.003079,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.384691,1.000994,0.122381,-0.258854,-0.012043,-0.068703,0.075504,false
2.322262,0.958187,0.113074,-0.294528,0.075508,-0.099122,0.047702,false
0.048145,-1.02382,0.108265,0.377822,-0.229324,-0.201528,-0.05993,false
2.124902,-0.484582,0.015182,0.704709,-0.670072,0.833428,-0.160999,false
2.124902,-0.484582,0.015182,0.704709,-0.670072,0.833428,-0.160999,false
0.195901,-0.899163,-0.029228,-0.084253,0.332968,-0.054843,0.3765,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
-1.293503,-1.185284,0.488755,0.638244,0.248964,0.018812,0.495194,false
2.411715,-0.145845,-0.006146,0.561049,-0.66555,1.172172,-0.530817,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
2.197827,0.911137,0.095595,-0.35474,0.176668,-0.126317,-0.011629,false
2.411715,-0.145845,-0.006146,0.561049,-0.66555,1.172172,-0.530817,false
2.467117,1.718974,0.155497,-0.768438,0.348324,-0.516804,0.147734,false
2.469028,1.71886,0.152758,-0.769571,0.346114,-0.514988,0.151719,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
-0.341351,-1.135246,0.265747,0.372409,0.352019,-0.320508,-0.156542,false
2.557237,1.774592,0.168776,-0.717556,0.238507,-0.474652,0.199663,false
2.927778,3.968987,0.322858,-2.056321,1.00646,-1.85429,0.718454,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.925868,3.969101,0.325598,-2.055188,1.00867,-1.856106,0.714469,false
2.925868,3.969101,0.325598,-2.055188,1.00867,-1.856106,0.714469,false
2.341166,-0.207772,-0.011405,0.571283,-0.669835,1.113734,-0.483293,false
2.316806,-0.212168,-0.022327,0.556169,-0.673491,1.115526,-0.493544,false
2.340271,0.993898,0.109658,-0.281777,-0.013718,-0.06935,0.050448,false
2.330382,0.959652,0.116714,-0.28949,0.076727,-0.099719,0.051119,false
2.540998,1.771662,0.161495,-0.727632,0.236069,-0.473457,0.192829,false
0.867461,-0.733076,0.018224,0.065063,0.608675,0.034439,-0.153871,false
1.078892,-0.510269,0.096438,0.263657,-0.127942,-0.039428,0.06246,false
1.929728,0.166914,0.0616,0.032581,0.038275,0.109812,-0.025571,false
1.91139,0.195982,0.020121,-0.009699,-0.11486,0.14992,0.148183,false
-0.884192,-0.723522,0.729322,1.167466,-1.191677,-0.95293,-0.036902,false
