@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2'

@attribute ns numeric
@attribute nm numeric
@attribute nf numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {1,0}

@data
1,1,1,0,0,0,17,0,1,0,1,6129,4433.5,6008,0
1,1,1,0,0,0,16,0,1,0,1,6372,4572.5,6251,0
1,6,6,0.694345,0.029126,0.01068,171.666667,1,6,61,1,7542,5127.5,7331,0
1,1,1,0,0,0,7,0,1,0,1,410,410,410,0
1,2,3,0.639056,0.673077,0.403846,17.333333,1,5,90,1,6980,4571.5,6822,0
1,3,4,0.804367,0.269737,0.019737,38,0,3,0,0.75,6148,4452.5,6027,1
1,3,3,0.772205,0.355422,0.075301,110.666667,0,8,191,1,14251,4721.25,13841,0
1,1,1,0,0.297872,0,47,0,2,149,1,60,37,60,0
1,4,4,0.789135,0.315673,0.059603,113.25,0,8,623,1,132,109,103,0
1,1,1,0,0,0,20,0,1,0,1,11644,5261.75,11325,0
1,1,1,0,0,0,16,0,1,0,1,3966,3966,3946,1
1,1,1,0,0.066667,0,45,0,2,151,1,200,110.333333,142,0
1,1,9,0,0,0,79.111111,0,1,0,0.111111,14450,4530.016667,14019,1
1,2,16,0,0,0,30.0625,0,1,0,0.0625,15508,5446.333333,14973,0
1,1,1,0,0.065574,0.081967,61,0,4,109,1,2091,1305.416667,2043,0
1,4,6,0.855967,0.016678,0,239.833333,1,5,185,0.833333,5489,4108.5,5454,0
1,2,3,0.810604,0.032506,0.017109,389.666667,0,2,13,0.666667,518,518,517,0
1,1,4,1,0.435374,0.163265,36.75,0,4,59,0.75,825,695.5,825,0
1,1,3,0.627213,0.185273,0.135392,140.333333,1,2,119,1,18071,5493.65,17016,0
1,4,5,0.878762,0.053476,0.036096,149.6,1,7,35,0.8,17820,5426.495238,16771,1
1,1,1,0,0.016393,0.114754,61,0,4,97,1,2060,1283.416667,2013,0
1,12,27,0.596053,0.041906,0.014925,64.518519,0,9,1086,0.407407,10236,6163.833333,9943,1
1,1,2,0.842658,0.132296,0.054475,128.5,1,4,50,1,6894,4532.5,6753,0
1,2,3,0,0.0375,0,26.666667,0,3,62,0.666667,6453,4344,6332,1
1,3,4,0.891061,0.095975,0.024768,80.75,1,3,1,0.75,4164,4164,4144,0
1,4,7,0.924324,0.00718,0.00718,218.857143,1,3,46,0.714286,3675,3675,3656,0
1,1,5,0,0,0,0,0,1,205,0.2,1724,678.633333,1720,0
1,1,5,0,0,0,66.6,0,1,0,0.2,1699,767.416667,1695,0
1,2,3,0.910294,0.070513,0.126603,208,0,5,200,1,2063,1286.416667,2016,0
1,1,1,0,0.081633,0.081633,49,1,1,11,1,15885,5618.433333,15299,0
1,1,1,0,0.558824,0.617647,34,0,2,5,1,637,537.5,637,0
1,1,1,0,0.096386,0,249,1,4,0,1,18110,5532.65,17052,0
1,5,13,0.144548,0.127044,0.124528,61.153846,1,7,168,0.615385,15870,5711.833333,15284,1
1,1,1,0,0.008621,0.021552,232,1,4,17,1,10823,5310.416667,10523,0
1,1,1,0,0.012821,0.004274,234,1,4,59,1,10626,5285.083333,10330,0
1,1,1,0,0.009174,0.004587,218,1,4,0,1,8936,5469,8661,0
1,1,1,0,0.073733,0.101382,217,1,4,22,1,1378,1116.5,1354,1
1,1,1,0,0.031373,0.031373,255,0,2,5,1,6594,4337.5,6473,0
1,1,2,0.371232,0.073944,0.024648,142,0,1,0,0.5,5802,4180.5,5684,1
1,2,3,0.830429,0.06264,0.01566,149,1,5,69,1,1147,881,1145,0
1,2,2,0.165824,0.695122,0.634146,123,1,5,86,1,10446,5734.333333,10150,1
1,1,1,0,0,0.024096,83,0,2,64,1,1377,1115.5,1353,0
1,1,4,0.835626,0.237805,0.164634,41,1,1,67,0.5,6049,4353.5,5928,1
1,1,1,0,0.009709,0.004854,206,1,3,8,1,10969,5309,10669,0
1,1,1,0,0.23301,0.014563,206,0,3,5,1,1542,761.416667,1538,0
1,2,2,0.641273,1.025078,1.0721,159.5,0,4,111,1,2057,1280.75,2010,1
1,1,1,0,0.010989,0.010989,182,1,1,0,1,10590,5292.5,10294,0
1,1,1,0,0.148352,0.115385,182,1,1,0,1,10589,5291.5,10293,0
1,1,1,0,0,0,0,0,1,1,1,10581,5283.5,10285,0
1,1,1,0,0,0,167,0,1,0,1,10574,5287,10278,0
1,1,1,0,0.006211,0.006211,161,0,1,40,1,16251,5892.216667,15660,0
1,1,3,0,0,0,60.333333,0,1,0,0.333333,15707,5645.333333,15172,0
1,2,2,0.866301,0.236181,0.060302,199,1,4,182,1,11948,5230.916667,11593,1
1,1,1,0,0.009346,0.004673,214,1,3,15,1,10981,5304.666667,10681,0
1,1,2,0.02746,0.883721,0.98708,193.5,0,3,13,1,2059,1282.75,2012,1
1,2,3,0,0,0,73.333333,0,1,0,0.333333,225,131.5,167,0
1,1,1,0,0,0,3,0,1,0,1,13072,5944.116667,12717,0
1,1,4,0,0,0,9.25,0,1,0,0.25,3955,3955,3935,1
1,2,2,0.625262,0.324324,0.108108,37,1,5,40,1,15909,5635.383333,15323,0
1,1,1,0,0.333333,0,21,1,3,172,1,1853,654.2,1849,0
1,4,6,0.542892,0.201954,0.208469,51.166667,0,5,413,0.5,13072,5944.116667,12717,0
1,6,14,0.855871,0.480962,0.260521,35.642857,0,4,1515,0.642857,6255,4455.5,6134,1
1,1,1,0,0,0,0,0,2,0,1,3969,3969,3949,0
1,7,9,0.950719,0.041121,0.013084,59.444444,0,2,213,0.777778,3939,3939,3919,0
1,1,1,0,0,0,36,0,1,0,1,407,407,407,0
1,1,1,0,0.008475,0.008475,118,0,1,37,1,2853,2853,2843,0
2,4,24,0.755018,0.036664,0.031164,45.458333,0,9,1720,0.208333,17632,5241.583333,17632,0
2,3,23,0.732427,0.488506,0.365517,37.826087,0,5,547,0.347826,16742,4422.388095,16742,1
1,2,2,0.049614,1.005168,0.855297,193.5,1,6,44,1,10989,5257.75,10689,0
1,1,1,0,0.009756,0,205,1,5,3,1,8,8,8,1
1,1,1,0,0.164021,0.280423,189,0,4,57,1,1988,1686.5,1942,1
1,1,1,0,0.00431,0.00431,232,0,3,27,1,8813,5631.333333,8538,0
1,1,1,0,0.009174,0.009174,218,0,2,6,1,6597,4311.5,6476,0
1,1,1,0,0.009091,0.031818,220,0,2,25,1,6520,4284.5,6399,0
1,3,4,0.831735,0.070539,0.022822,120.5,0,3,304,1,6316,4516.5,6195,0
1,1,1,0,0.004,0.004,250,0,1,9,1,2780,2780,2771,1
1,5,14,0,0,0,80.857143,0,1,0,0.071429,2479,2479,2471,1
1,1,1,0,0.302326,0.063953,172,1,2,40,1,10940,5316.5,10640,0
1,3,5,0.414633,0.488889,0.355556,108,0,6,376,0.8,10637,5276,10340,1
1,3,11,0,0,0,21.818182,0,1,0,0.090909,2527,2527,2519,1
1,2,2,0,0.136364,0.041322,121,0,3,143,1,349,340.5,349,1
1,1,1,0,0.469388,0.020408,49,0,3,47,1,2223,872.883333,2217,0
1,1,1,0,0.245614,0.105263,57,1,2,0,1,5260,4345,5227,0
1,1,1,0,0.078652,0.202247,89,1,2,7,1,279,270.5,279,0
1,2,2,0.613619,0.081081,0.216216,55.5,0,3,48,1,276,267.5,276,1
1,38,208,0.896124,1.836349,1.831769,43.038462,1,10,14006,0.216346,9454,5863.333333,9179,1
1,1,1,0,0.375,0.125,8,1,1,25,1,10142,6331.666667,9855,0
1,1,1,0,0,0,68,0,1,0,1,6589,4332.5,6468,0
1,1,1,0,1.795455,1.795455,44,0,2,1,1,16250,5891.216667,15659,1
1,1,1,0,2.27451,2.215686,51,0,2,114,1,14597,4575.2,14121,0
1,1,1,0,0.142857,0,28,0,1,61,1,6399,4582,6278,0
1,1,1,0,0.416667,0.083333,24,1,1,2,1,5603,4213.5,5547,0
1,1,1,0,0,0,21,1,1,0,1,5590,4200.5,5534,1
1,1,1,0,0,0,19,0,1,0,1,16241,5882.216667,15650,0
1,1,1,0,0.02459,0.04918,244,0,2,2,1,372,363,372,0
1,2,27,0,0,0,63.62963,0,1,0,0.037037,5258,4343,5225,0
1,2,25,0,0,0,17.04,0,1,0,0.04,5221,4306,5188,0
1,1,3,0,0,0,188.666667,1,1,0,0.333333,5152,4237,5119,0
1,1,44,0,0,0,0,0,3,4865,0.113636,5221,4306,5188,0
1,1,1,0,0.020661,0.020661,242,1,3,0,1,350,341.5,350,0
1,1,1,0,0.013216,0.004405,227,0,3,40,1,281,272.5,281,0
1,1,1,0,0.026667,0.004444,225,1,2,57,1,4794,4794,4771,0
1,3,76,0,0,0,42.934211,0,1,0,0.013158,2310,2310,2302,1
1,1,2,0,0,0,17,0,1,0,0.5,464,464,464,0
1,1,4,0.711473,0.39486,0.084112,107,1,3,411,0.5,5152,4237,5119,0
1,1,1,0,0,0,13,0,1,0,1,281,272.5,281,0
1,1,1,0,1.38961,1.350649,77,1,1,21,1,12970,5861.65,12615,0
1,1,1,0,0,0,74,0,1,0,1,11651,5268.75,11332,0
1,1,3,0.776649,0.07947,0.119205,50.333333,1,1,36,0.666667,16248,5889.216667,15657,0
1,1,1,0,0,0,77,0,1,0,1,15024,4962.333333,14489,0
1,2,2,0.999571,0.287671,0.273973,36.5,1,3,6,0.5,1536,1261,1512,1
1,1,1,0,0.5,0.1875,32,0,2,1,1,821,691.5,821,0
1,2,2,0,0,0,68.5,0,1,0,0.5,6222,4422.5,6101,0
1,1,1,0,0.016129,0.016129,62,0,1,1,1,5602,4212.5,5546,0
1,1,1,0,0.52459,1.459016,61,0,1,26,1,5596,4206.5,5540,1
1,7,10,0.720769,0.075778,0.062246,73.9,1,2,83,0.8,4455,4455,4434,1
1,2,2,0.708836,0.110092,0.03211,109,0,1,51,1,4071,4071,4051,0
1,1,1,0,0,0,21,1,1,0,1,16248,5889.216667,15657,0
1,1,2,0,0,0,41.5,0,1,0,0.5,16116,5801.4,15527,1
2,7,15,0.680437,0.428246,0.685649,29.266667,0,1,1985,0.6,16873,4553.388095,16873,0
1,1,1,0,0,0,89,0,1,0,1,16122,5807.4,15532,1
1,1,1,0,1,1,0,0,4,8,1,33,33,26,0
1,1,1,0,12,16,0,0,3,2,1,6914,4552.5,6766,0
1,3,3,0.937932,0.151376,0.285933,218,0,4,59,0.666667,580,527.5,580,0
1,3,3,0,0,0,14,0,1,0,0.333333,6143,4447.5,6022,0
2,3,3,0.410118,0.051282,0.051282,39,0,2,47,0.666667,17747,5356.583333,17747,0
1,2,5,0,0,0,12,0,1,0,0.2,15643,5581.333333,15108,0
1,1,1,0,0.012618,0.003155,317,0,7,16,1,1,1,1,0
1,1,2,0.42844,1.429091,1.476364,137.5,0,6,94,1,2099,1313.416667,2051,0
1,1,1,0,0.003774,0,265,0,6,0,1,10630,5273.166667,10333,0
1,1,1,0,1.393939,1.397727,264,0,6,2,1,10629,5272.166667,10332,0
1,1,1,0,0.003861,0.003861,259,0,6,73,1,2,1.5,2,0
1,1,1,0,0.174419,0.139535,258,0,5,5,1,1624,1345.5,1600,0
1,1,1,0,0.055147,0.047794,272,0,5,7,1,1371,1113,1347,1
1,1,1,0,0.107807,0.040892,269,0,5,1,1,1301,944.166667,1297,0
1,2,5,0.727658,0.598201,0.53973,133.4,0,6,53,0.6,8735,5788,8460,1
1,2,2,0.05704,0.755906,1.043307,127,1,5,5,1,1090,957.5,1079,1
1,1,1,0,0.156997,0.116041,293,1,4,3,1,8,8,8,0
1,1,1,0,0.024648,0.014085,284,0,4,1,1,7,7,7,0
1,1,1,0,0.014235,0.017794,281,1,4,0,1,6,6,6,0
1,1,1,0,0.86121,0.128114,281,0,4,9,1,5,5,5,1
1,1,1,0,0.970149,0.746269,134,0,3,111,1,6727,4377.5,6594,0
1,1,1,0,0.153846,0.252747,91,0,2,69,1,101,101,101,0
1,1,1,0,0,0,19,0,1,0,1,1396,1121,1372,1
1,1,3,0,0,0,18.333333,0,1,0,0.333333,6411,4368,6290,0
1,1,1,0,0,0,17,0,1,0,1,2802,2802,2793,0
1,24,47,0.679784,0.523531,0.364167,65.553191,0,12,2759,0.595745,11618,5235.75,11299,1
1,1,3,0.943579,0.032609,0.163043,30.666667,0,2,111,0.666667,437,437,437,1
1,2,2,0,1,3.444444,4.5,0,2,158,1,384,375,384,0
1,4,18,0.349094,0.107507,0.113068,59.944444,0,10,489,0.333333,13056,5928.116667,12701,0
1,1,1,0,0,0,44,1,1,0,1,6612,4297,6491,0
1,1,1,0,0,0,47,1,1,0,1,58,58,51,0
1,1,1,0,2,1.2,15,0,2,38,1,1951,1661.666667,1905,0
1,2,4,0,0,0,18.75,1,1,0,0.25,6999,4590.5,6835,1
1,2,2,0.461216,0.121864,0.02509,139.5,0,4,0,1,13659,6210.766667,13302,0
1,1,1,0,0,0,42,0,1,0,1,10569,5282,10273,0
1,2,12,0,0,0,77.25,0,1,0,0.083333,13038,5910.116667,12683,0
1,4,4,0.767925,0.126984,0.164021,47.25,1,5,514,1,1930,709.966667,1926,0
1,1,1,0,1.46875,1.484375,64,0,2,44,1,2106,806.3,2058,1
1,1,1,0,0,0,53,1,1,0,1,11720,5294.75,11400,0
1,1,1,0,0,0,0,0,2,38,1,1952,1662.666667,1906,0
1,2,5,0,0,0,29.6,1,1,0,0.2,8764,5611.833333,8489,1
1,1,1,0,4.324675,2.123377,154,0,2,3,1,7,6.5,7,0
1,1,1,0,0.017391,0.017391,115,1,2,196,1,3,2.5,3,0
1,1,1,0,0,0,128,0,1,0,1,6151,4455,6030,0
1,1,1,0,0,0,0,0,2,38,1,1953,1663.666667,1907,0
1,1,2,0.797952,1.037736,0.679245,26.5,0,1,406,0.5,11723,5286.583333,11403,0
1,1,1,0,0,0,50,0,1,0,1,14173,5347.483333,13766,0
1,2,2,0.666578,0.165289,0.024793,60.5,0,4,118,1,968,712.5,966,0
1,1,1,0,0.125,0.541667,24,0,2,83,1,380,371,380,0
1,1,1,0,0,0,20,0,1,0,1,28,28,28,0
1,2,2,0.989891,1.631313,1.358586,99,0,4,38,1,11519,5189.5,11200,1
1,1,1,0,1.223214,1.464286,112,0,2,20,1,2072,1286.416667,2025,0
1,1,1,0,0,0,127,0,1,0,1,10597,5299.5,10301,1
1,1,1,0,0,0,0,0,4,158,1,2084,1298.416667,2036,0
1,1,1,0,0.518919,0.378378,185,1,4,17,1,6728,4378.5,6595,0
1,2,2,0.970951,0.018868,0.021563,185.5,0,4,24,1,403,403,403,1
1,1,2,0.343275,0.341564,0.493827,121.5,0,2,69,1,103,103,103,1
1,1,1,0,0.578947,0.486842,76,1,1,18,1,6892,4530.5,6751,0
1,3,4,0.866468,0.254118,0.470588,106.25,0,5,33,0.75,6593,4336.5,6472,1
1,1,1,0,0.06383,0,47,1,1,21,1,5534,4144.5,5484,0
1,1,1,0,0,0,44,0,1,0,1,5322,4033,5287,0
1,1,1,0,0.107317,0.102439,205,0,2,5,1,104,104,104,0
1,1,1,0,0.039409,0.08867,203,0,2,64,1,97,97,97,0
1,1,1,0,0,0,589,0,1,0,1,8,7.5,8,0
1,1,3,0,0,0,82,0,1,0,0.333333,7,6.5,7,0
1,2,2,0.091402,0.418782,0.672589,197,0,5,258,1,11863,5358.833333,11522,0
1,1,1,0,0,0,27,0,1,0,1,10629,5272.166667,10332,0
1,1,1,0,0.373333,0.533333,75,0,3,72,1,2042,1266.583333,1995,0
1,1,1,0,0.144231,0.432692,104,0,3,5,1,552,502.5,552,0
1,2,5,0.973018,0.174603,2.412698,12.6,0,2,32,0.4,401,401,401,0
1,1,1,0,0,0,15,1,1,0,1,17418,5084.747619,16419,0
1,1,1,0,0,0,35,0,1,0,1,401,401,401,0
1,1,1,0,0.086538,0,104,1,2,37,1,10815,5324.75,10515,0
1,1,1,0,0.627451,0.088235,102,1,2,8,1,2025,1437.166667,1978,0
1,1,1,0,0.983871,0.854839,62,1,2,10,1,6975,4566.5,6817,0
1,1,1,0,0.108108,0,74,0,2,10,1,582,528.5,582,0
1,1,1,0,0.147059,0.147059,68,0,2,133,1,312,303.5,312,0
1,2,2,0,0,0,85,0,1,0,0.5,1957,1667.666667,1911,0
1,1,1,0,0,0,2,0,1,0,1,434,434,434,0
1,1,2,0,0,0,10,0,1,0,0.5,442,442,442,0
1,2,4,0.5,0.014184,0.014184,35.25,0,2,34,0.75,3966,3966,3946,0
1,1,1,0,0,0,24,0,1,0,1,1802,715.15,1798,0
1,1,8,0,0,0,110.875,0,1,0,0.125,17,16.5,17,0
1,1,1,0,0.181818,0.045455,66,0,2,179,1,1110,844,1108,0
1,1,1,0,0.016949,0.118644,59,0,2,2,1,5601,4211.5,5545,0
1,1,1,0,0.142857,0.095238,63,1,2,110,1,5520,4137,5470,0
1,3,8,0.968597,0.112121,0.018182,41.25,1,2,20,0.5,4079,4079,4059,0
1,1,2,0,0,0,21.5,1,1,0,0.5,6977,4568.5,6819,0
1,1,1,0,0,0,56,0,1,0,1,8940,5463.166667,8665,1
1,1,4,0.879319,0.293413,0.017964,41.75,0,3,95,0.5,1540,1265,1516,0
1,1,1,0,0.62069,0.068966,29,1,1,45,1,5789,4167.5,5671,0
1,3,6,0.745805,0.172702,0.086351,119.666667,0,1,170,0.833333,2847,2847,2837,0
1,3,5,0.099451,0.702899,0.123188,138,0,3,214,0.8,4881,4383,4850,0
1,1,2,0.98002,2.233645,5.252336,53.5,0,1,6,1,5287,4372,5252,1
1,2,5,0,0,0,60.8,1,1,0,0.2,5140,4225,5107,0
1,1,1,0,0.138298,0.111702,188,1,1,1,1,2854,2854,2844,1
1,1,2,0,0,0,115.5,1,1,0,0.5,2841,2841,2831,1
1,1,5,0.682606,9,0,0,0,3,516,0.8,390,381,390,0
1,1,1,0,0.038462,0.038462,52,0,2,198,1,529,494.5,529,0
1,24,173,0.99504,0.254571,0.146698,53.745665,0,3,5753,0.202312,3043,3043,3033,0
1,1,1,0,0.038462,0.038462,52,0,2,236,1,528,493.5,528,0
1,1,1,0,2.363636,0,11,0,1,21,1,88,88,88,0
1,1,1,0,0,0,6,0,1,0,1,1,1,1,0
1,1,1,0,0,0,0,0,1,21,1,87,87,87,0
1,1,1,0,0,0,48,0,1,0,1,2,2,2,0
1,1,1,0,0,0.039474,76,1,2,0,1,16249,5890.216667,15658,0
1,1,2,0,0.763158,0.421053,38,0,2,56,0.5,1913,1628,1867,0
1,1,2,0,0,0,63,0,1,0,0.5,5870,4174.5,5751,0
1,2,3,0,0.830508,0.881356,19.666667,1,2,2,1,1161,895,1159,0
1,1,1,0,0,0.388889,18,1,1,2,1,1157,891,1155,0
1,2,2,0,0,0,30,1,1,0,0.5,1156,890,1154,1
1,3,4,0.859777,0.04893,0.009174,81.75,1,5,71,0.75,1268,923.333333,1264,1
1,1,11,0.859232,1.164725,1.043261,54.636364,0,5,3541,0.818182,451,123.842857,451,0
1,1,1,0,0,0.033898,59,0,2,150,1,1543,762.416667,1539,0
1,1,1,0,0.142857,0.47619,63,0,2,2,1,1158,892,1156,1
1,1,1,0,0.405405,0.121622,74,1,2,11,1,1156,890,1154,0
1,3,4,0.748033,0.026608,0.011086,112.75,1,3,33,1,6870,4514.5,6732,0
1,2,7,0,0,0,24.714286,0,1,0,0.142857,2006,732.85,2002,0
1,2,3,0.774798,0.13617,0.102128,78.333333,0,7,46,0.666667,2081,781.616667,2077,0
1,1,1,0,0,0,13,0,1,0,1,5810,4188.5,5692,0
1,2,2,0.954434,0.004348,0.030435,115,0,4,11,1,14552,4546.733333,14120,0
1,4,4,0.19354,0.523691,0.441397,200.5,0,11,204,0.75,13933,6388.116667,13541,0
1,1,1,0,0.017964,0.179641,167,0,4,38,1,1964,1669,1918,0
1,14,20,0.929835,2.337446,2.302039,93.2,1,9,736,0.25,127,127,116,1
1,2,2,0.989467,0.226974,0.154605,152,0,3,39,1,540,540,539,1
1,1,1,0,0.161111,0.3,180,1,2,99,1,257,257,257,1
1,1,1,0,0.130435,0.043478,23,1,1,1,1,1958,718.05,1954,0
1,2,2,0,0,0,36,0,1,0,0.5,2057,762.533333,2053,0
1,1,1,0,0,0,0,0,1,0,1,319,315,319,0
1,1,1,0,0,0,13,0,1,0,1,318,314,318,0
1,2,3,0.88686,0.024691,0.014815,135,1,4,70,1,13943,6394.55,13551,1
1,3,3,0.710481,1.506667,0.786667,25,0,4,352,0.666667,2028,1275.416667,1981,0
1,1,1,0,0.057143,0,35,0,2,37,1,1105,839,1103,0
1,1,1,0,0.428571,0,35,0,2,1,1,320,316,320,0
1,1,1,0,0,0,27,0,1,0,1,668,412.5,667,0
1,1,1,0,3.782609,2.304348,23,1,3,90,1,226,226,204,0
1,2,3,0.770117,0.247368,0.071053,126.666667,0,1,3,1,5810,4188.5,5692,0
1,1,1,0,0,0,32,0,1,0,1,5783,4161.5,5665,0
1,1,1,0,0,0,21,0,1,0,1,13763,6260.133333,13378,0
1,1,1,0,0.194444,0.027778,36,1,3,32,1,10904,5329.75,10604,0
1,1,1,0,0,0.058824,34,0,2,16,1,4723,4723,4700,0
1,1,2,0.999952,1.352273,0.045455,44,1,2,32,0.5,4535,4535,4514,1
1,1,1,0,0.352941,0.176471,17,0,2,34,1,417,417,417,1
1,1,1,0,0.148148,0,54,1,2,203,1,11724,5287.583333,11404,0
1,1,1,0,0.018868,0.018868,53,1,1,0,1,4537,4537,4516,0
1,1,1,0,0.102041,0.081633,49,1,6,203,1,14322,4562.333333,13894,0
1,1,1,0,0.468085,0.276596,47,0,6,33,1,1710,773.933333,1706,1
1,1,1,0,0.139535,0.069767,43,0,6,43,1,11949,5231.916667,11594,0
1,1,1,0,0.02439,0.02439,41,1,6,104,1,1421,665.583333,1417,0
1,1,1,0,0.02381,0.047619,42,0,6,15,1,216,216,194,0
1,2,2,0.995005,2.26087,2.026087,57.5,0,6,12,1,213,213,191,1
1,1,1,0,1.458333,0.75,24,0,4,10,1,8660,5944,8387,1
1,1,1,0,0.411765,0.058824,17,0,4,54,1,6319,4519.5,6198,0
1,1,1,0,0.857143,1.142857,14,1,4,83,1,469,434.5,469,0
1,1,1,0,0.1875,0.125,16,1,3,1,1,4,4,4,1
1,1,1,0,0.266667,0.2,15,0,2,79,1,10,10,10,0
1,1,1,0,1.066667,0.4,15,0,2,4,1,1097,964.5,1086,0
1,1,1,0,0,0,15,0,1,0,1,6319,4519.5,6198,0
1,1,1,0,0.083333,0.083333,24,0,1,77,1,306,282,278,0
1,1,1,0,0.019231,0.019231,52,0,2,40,1,429,117.1,429,0
1,2,2,0,0,0,41,0,1,0,0.5,15745,5683.333333,15210,0
1,1,2,0,0,0,19,0,1,0,0.5,213,213,191,0
1,1,1,0,0.160377,0.033019,212,1,2,19,1,18276,5626.871429,17206,0
1,1,1,0,0,0.019608,204,0,2,0,1,18074,5496.65,17018,0
1,1,1,0,0.029126,0.033981,206,0,2,2,1,18073,5495.65,17017,0
1,1,1,0,0.053398,0.048544,206,1,2,5,1,18067,5495.666667,17012,0
1,1,1,0,0.063107,0.014563,206,0,2,2,1,2404,714.683333,2398,1
1,1,2,0,0,0,115.5,1,1,0,0.5,17835,5373.442857,16781,0
1,1,1,0,0.022727,0.022727,44,1,6,129,1,388,164.333333,388,0
1,1,1,0,0.191489,0.234043,47,1,5,5,1,1627,1348.5,1603,0
1,1,3,0.912733,0.069307,0.09901,67.333333,0,5,24,1,1247,1047.5,1225,1
1,1,1,0,0.32,0.12,50,0,5,35,1,1237,1037.5,1215,0
1,1,4,0.842688,0.137536,0.031519,87.25,0,4,93,1,4864,4393,4833,1
1,1,1,0,1.764706,4.323529,34,0,3,3,1,15,15,15,0
1,1,1,0,0.0125,0,80,0,3,0,1,14,14,14,0
1,1,2,0.999411,0.150838,0.044693,89.5,1,3,67,1,4857,4386,4826,0
1,3,5,0.564263,0.053498,0.148148,48.6,0,4,6,0.4,1337,1133.333333,1313,0
1,1,2,0.279506,0.240602,0.225564,66.5,1,1,8,0.5,8659,5961.5,8386,0
1,1,2,0,0,0,65.5,0,1,0,0.5,8655,6051.5,8382,1
1,1,1,0,0,0,0,0,2,82,1,16,16,16,0
1,1,1,0,0.048077,0.048077,208,1,4,2,1,24,23.5,23,0
1,1,1,0,2.644231,1.783654,208,0,3,207,1,392,148.333333,392,1
1,1,2,0.366578,0.042056,0.224299,107,1,4,0,1,1249,1049.5,1227,0
1,1,1,0,0.286624,0.292994,157,0,3,0,1,1244,1044.5,1222,1
1,1,1,0,0.188679,0.201258,159,0,3,39,1,1236,1036.5,1214,0
1,1,1,0,0.007299,0.007299,137,0,1,0,1,25,25,25,0
1,1,1,0,0.036496,0.014599,137,0,1,2,1,24,24,24,0
1,1,1,0,0.216418,0.067164,134,0,1,2,1,21,21,21,0
1,1,1,0,0,0,126,0,1,0,1,17,17,17,0
1,7,9,0.772543,0.258405,0.117195,115.666667,1,4,392,0.888889,553,553,552,1
1,1,1,0,0.150943,0.132075,53,0,2,2,1,20,20,20,0
1,1,1,0,1.534483,1.844828,58,0,2,82,1,18,18,18,0
1,1,1,0,0.155172,0.017241,58,1,3,32,1,4858,4387,4827,0
1,1,2,0.721928,0.008982,0.020958,167,0,7,223,1,434,106.876191,434,0
1,1,1,0,0.011494,0.022989,87,1,2,1,1,1320,1116.666667,1296,0
1,1,1,0,0,0,7,0,1,0,1,1991,1689.5,1945,0
1,1,1,0,0.589744,0,39,0,2,330,1,1825,650.85,1821,0
1,1,1,0,0,0,26,1,1,0,1,10609,5281.833333,10313,0
1,1,1,0,0,0,75,0,1,0,1,123,123,123,0
1,1,1,0,0,0,6,0,1,0,1,3890,3890,3871,0
1,1,1,0,0,0,0,0,3,5,1,1625,1346.5,1601,0
1,17,19,0.781766,0.01412,0.01412,145.368421,0,4,560,0.315789,3419,3419,3409,0
1,1,1,0,0,0,8,0,1,0,1,12941,5834.55,12586,0
1,1,1,0,0,0,7,0,1,0,1,1679,761.433333,1675,0
1,2,2,0.886541,0.294798,0.104046,86.5,1,7,16,1,18264,5615.609524,17201,0
1,1,1,0,0.052632,0.052632,19,1,7,0,1,18188,5555.421429,17128,0
1,1,1,0,0.157895,0.263158,19,1,7,28,1,18187,5554.421429,17127,1
1,2,2,0.964079,0.056818,0.011364,132,0,7,234,1,2372,727.169048,2366,0
1,10,12,0.549912,0.277323,0.223048,112.083333,0,11,2025,0.916667,16397,5152.37381,15805,1
1,1,1,0,0.165217,0,230,0,7,27,1,193,162.333333,135,0
1,2,2,0.890492,0.089888,0.05618,133.5,1,7,43,1,16269,5900,15678,0
1,2,2,0.969606,0.198444,0.143969,128.5,1,7,16,1,16267,5898,15676,0
1,1,1,0,0.038462,0.019231,208,0,7,2,1,2213,864.7,2209,1
1,1,1,0,0.004808,0.014423,208,1,7,0,1,16103,5796.85,15514,0
1,1,1,0,0.2,0.057143,210,0,7,25,1,16102,5795.85,15513,1
1,1,4,0.499712,0.422594,0.317992,59.75,0,7,958,1,15536,5474.333333,15001,1
1,1,1,0,0.043956,0.016484,182,1,7,12,1,14694,4634.75,14173,0
1,1,1,0,0.099448,0.027624,181,1,7,5,1,2028,749.683333,2024,1
1,1,1,0,0.04142,0,169,1,6,1,1,13986,6430.883333,13594,0
1,1,1,0,0.432099,0.098765,162,0,6,0,1,1746,700.466667,1742,0
1,1,1,0,0.082192,0.006849,146,0,6,1,1,1745,699.466667,1741,0
1,1,1,0,0.040323,0.024194,124,1,6,34,1,13939,6390.55,13547,0
1,1,1,0,0.016,0,125,0,6,0,1,1711,774.933333,1707,0
1,2,2,0.893571,0.07027,0.008108,185,1,8,20,1,13391,6133.35,13034,0
1,2,2,0.94566,0.050279,0.011173,89.5,1,6,20,1,12969,5860.65,12614,0
