@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-R3'

@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute exp numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,1,0.979869,0.009068,0.000824,1213,1,7,100,1,1119,488.698809,0
1,4,0.330172,0.097351,0.020488,851.444444,1,9,404,0.666667,1086,489.119048,1
1,1,0,0.005152,0.002576,2329,1,7,11,1,1060,474.538095,1
1,4,1,0.000404,0.000404,2478.25,0,8,19,0.75,241,241,0
1,1,0,0.005757,0.000886,2258,0,6,0,1,990,482.321429,1
1,1,0,0.008,0.002667,2250,0,6,1,1,989,481.321429,0
1,1,0,0.002408,0.000963,2076,1,5,5,1,775,337.2,1
1,4,0.982891,0.00242,0,2376.5,1,6,0,0.5,6874,2655.066667,0
1,1,0,0.001948,0.000487,2053,1,5,1,1,734,399.583333,0
1,6,0.91198,0.003094,0.000773,1292.857143,0,6,24,0.428571,19076,4936.392857,1
1,1,0,0.0006,0.0006,1668,1,5,51,1,465,180.45,0
1,1,0,0.0006,0,1668,1,5,0,1,451,214.916667,0
1,1,0,0.009598,0.008398,1667,0,5,11,1,195,195,0
1,5,0.554093,0.000128,0.020087,1563.2,0,7,21,0.8,440,223.25,0
1,1,0,0.001198,0.001198,1669,1,5,2,1,435,225.166667,0
1,1,0,0.001201,0.000601,1665,1,4,0,1,432,230.75,0
1,1,0,0.004204,0,1665,1,4,21,1,430,228.75,0
1,1,0,0.011473,0.013285,1656,0,4,57,1,3482,2019.5,0
1,1,0,0.001209,0,1654,0,4,1,1,372,219.25,0
1,1,0,0.001816,0,1652,1,4,0,1,371,218.25,0
1,1,0,0.004245,0,1649,1,4,7,1,370,217.25,0
1,1,0,0,0.000608,1645,0,4,7,1,343,258.166667,0
1,1,0,0.000608,0.000608,1646,0,4,3,1,1649,1095.166667,0
1,3,0.176468,0.152978,0.116762,360.928571,0,5,236,0.285714,1572,1026.166667,1
1,1,0,0,0.006866,1602,0,3,7,1,291,215.333333,0
1,9,0.590401,0.001229,0.006868,1152.666667,0,6,169,0.916667,15508,5882.166667,0
1,1,0,0,0.002488,1608,0,3,0,1,270,194.333333,0
1,1,0,0.013052,0.000622,1609,0,3,1,1,268,192.333333,0
1,3,0.323842,0.175978,0.010314,517.111111,1,4,336,0.555556,267,191.333333,1
1,1,0,0.003356,0.003356,1192,0,3,1,1,239,174.5,0
1,6,0.200157,0.145173,0.1344,886.090909,0,6,294,0.727273,2117,1287.5,1
1,1,0,0.029323,0.026289,989,0,3,6,1,193,140,1
1,1,0,0.001019,0.001019,981,1,3,2,1,188,144,0
1,3,0.905713,0,0.004312,695.666667,0,3,0,0.333333,187,144,0
1,1,0,0.053232,0,789,0,2,3,1,102,102,0
1,2,0.449345,0.056703,0.029567,1234.5,0,3,16,1,88,88,0
1,3,0.794692,0.002216,0.002216,1714.6,0,4,125,1,12977,8080,0
1,1,0,0.009804,0.002801,714,0,2,41,1,85,85,0
1,1,0,0.009887,0.009887,708,0,2,9,1,12525,7977.5,0
1,1,0,0.001412,0.001412,708,0,2,2,1,12123,9983,0
1,1,0,0.015342,0,717,0,1,1,1,11044,11044,0
1,1,0,0.002821,0.023977,709,0,1,0,1,11043,11043,0
1,1,0,0.022222,0.001389,720,0,1,24,1,11041,11041,0
1,8,0.972053,0.002758,0.003641,697.230769,0,1,369,0.769231,9794,9794,0
1,2,0.650022,0.016299,0.005783,951,0,1,8,1,9581,9581,0
1,2,0.370242,0.077473,0.069231,910,0,1,6,0.5,9357,9357,0
1,2,0.061465,0.218112,0.089453,905.5,0,1,2,1,9355,9355,0
1,1,0,0.007874,0,635,0,1,2,1,5569,5569,0
1,2,1,0.01056,0,473.5,0,1,0,0.5,4150,4150,0
1,9,0.92159,0.016146,0.004968,626.222222,0,1,347,0.666667,4164,4164,0
1,1,0,0.001819,0,1649,0,4,98,1,16514,5474.15,0
1,1,0,0.057341,0.012358,2023,0,5,170,1,650,355.266667,0
1,2,1,0.000259,0.000259,3864,0,5,320,1,18500,4923.366667,0
1,1,0,0.00114,0,1755,1,5,136,1,475,189.283333,0
1,1,0,0.009275,0.004058,1725,1,5,114,1,456,177.2,0
1,4,0.473222,0.006707,0.01012,2124.5,0,5,48,0.75,3913,1801.083333,0
1,1,0,0.004654,0.004654,1719,0,5,15,1,3909,1797.083333,0
1,3,0.479922,0.010026,0.002587,1030.666667,0,5,41,1,3903,1799,0
1,4,0.55772,0.01126,0.023928,1563,0,5,180,0.8,3900,1796,0
1,5,0.780577,0.013252,0.005762,1735.6,0,5,58,0.8,3888,1784,0
1,3,0.209199,0.083688,0.054198,1505.6,0,5,292,0.8,3883,1779,0
1,3,0.764338,0.007342,0.009055,681,0,10,2900,0.833333,2367,1700.666667,0
1,1,0,0.000384,0.000384,2606,1,7,214,1,1455,385.304149,0
1,1,0,0.003837,0,2606,1,7,214,1,1453,383.304149,0
1,2,0.28105,0.068073,0.013221,1185,1,8,12,1,1438,383.503968,1
1,1,0,0.080979,0.009416,531,1,8,0,1,1209,434.739286,0
1,2,0.853931,0.01278,0.001917,521.666667,0,9,20,0.666667,1537,1261.333333,0
1,2,0.818403,0.083005,0.061352,1524,0,8,29,1,20388,4465.152381,1
1,4,0.822817,0.018816,0.02157,544.75,0,6,160,1,1146,719.133333,0
1,14,0.958588,0.003071,0.003166,481,0,6,659,0.090909,16049,5747,0
1,3,0.985057,0.002199,0.001319,758,0,4,6,0.333333,14798,6799.166667,0
1,15,0.769999,0.009917,0.007968,1003.956522,0,6,489,0.521739,14700,6900.833333,1
1,1,0,0.002268,0.002268,441,1,2,36,1,504,504,0
1,2,0.669592,0.000854,0.000285,2342.333333,0,1,107,0.666667,4063,4063,0
1,1,0,0,0.009843,508,1,8,81,1,1142,479.290476,0
1,6,0.949138,0.158333,0.008333,13.333333,0,5,1071,0.333333,19189,4951.021429,0
1,10,0.971842,0,0.017156,100.791667,0,6,999,0.3125,13689,8071,0
1,1,0,0.192308,0.061538,130,1,6,7,1,1179,406.435714,0
1,1,0,0.00885,0.00885,113,1,5,0,1,1103,482.090476,0
1,4,0.551217,0,0.021416,1260.75,0,11,3,1,1102,481.090476,0
1,1,0,0.818182,0.686869,99,0,3,26,1,17276,5169.45,1
1,3,0.730757,0.010091,0.002018,660.666667,0,1,60,1,10860,10860,0
1,1,0,0,0,0,0,1,0,1,8970,8970,0
1,1,0,2.027778,0,36,0,1,0,1,8970,8970,0
1,5,0.921359,0.009612,0.058359,208.071429,1,10,25,0.285714,502,491,0
1,1,0,0.008264,0,968,0,6,11,1,933,461.352381,1
1,2,1,0.001,0.000333,1500.5,1,6,49,1,758,411.4,0
1,1,0,0.004278,0,935,1,6,40,1,727,395.166667,0
1,1,0,0.011921,0.002649,755,1,5,92,1,665,367.383333,0
1,4,0.959148,0.001158,0.001158,1295.75,0,5,62,0.75,4428,2277.75,0
1,2,0.592491,0.069192,0.078764,1253.75,0,5,235,0.75,3750,1720.75,0
1,2,0.979869,0.016598,0.008299,482,0,4,4,1,2244,1307.166667,0
1,2,1,0.000741,0.000371,2698.5,0,4,101,1,14821,6782.166667,0
1,3,0.831889,0.06155,0.077508,263.2,0,4,64,0.8,12770,8000.5,0
1,3,0.570598,0.014072,0.003783,1101.5,0,4,305,0.833333,12109,9973,0
1,4,0.871605,0.00734,0.005082,354.2,0,1,197,1,9773,9773,0
1,3,0.914101,0.000934,0.000374,1784,0,1,6,0.666667,4178,4178,0
1,1,0,0.006061,0,825,0,5,115,1,459,180.033333,0
1,5,0.661866,0.021127,0.025704,355,0,7,1324,0.625,4325,2182.166667,0
1,13,0.593703,0.034132,0.03493,871.304348,0,6,1351,0.869565,4317,2174.166667,0
1,2,0.970951,0.003018,0.003018,828.5,0,5,24,1,3908,1796.083333,0
1,1,0,0,0,0,0,1,9,1,8971,8971,0
1,1,0,0.013889,0.00463,216,0,7,91,1,4830,2063.183333,0
1,1,0,0.046512,0.004651,215,1,7,171,1,1419,378.017857,0
1,2,0.99718,0.039773,0.051136,176,1,9,83,1,1152,455.980952,0
1,3,0.266749,0.087612,0.000407,272.666667,0,8,127,0.888889,917,445.552381,1
1,2,0.819953,0.009024,0.007353,997.333333,0,5,71,1,2519,1429.833333,0
1,8,0.659962,0.024285,0.022396,370.6,0,6,235,0.9,2338,1370.916667,1
1,1,0,0.069565,0.034783,115,0,4,0,1,306,230.333333,0
1,5,0.898329,0.006353,0.004235,269.857143,0,4,436,0.714286,15599,5918.166667,0
1,2,0.894823,0.044039,0.039484,439,0,4,36,0.666667,13750,7958,0
1,2,0.907641,0.065375,0.039709,688.333333,0,3,159,0.666667,12277,7776.5,0
1,9,0.447064,0.081614,0.12966,278.75,0,1,408,0.107143,8999,8999,0
1,2,0.99718,0.040462,0.052023,173,1,9,266,1,1157,427.426191,0
1,1,0.918296,0.009317,0.009317,161,1,7,229,1,1307,1150,0
1,6,0.913021,0.017065,0.009837,894.6,0,11,485,0.666667,487,476,1
1,2,0.918296,0.015504,0.007752,64.5,1,5,816,1,1310,1153,0
1,4,0.828178,0.039416,0.016058,228.333333,1,7,644,0.5,692,375.283333,1
1,1,0,0.034483,0.034483,29,0,1,26,1,9753,9753,0
1,1,0.966743,0.261307,0.045226,24.875,0,1,163,0.25,9326,9326,0
1,2,0.690493,0.067718,0.048237,71.866667,1,6,2765,0.466667,852,390.8,0
1,1,0,0.110256,0.002564,195,0,2,10,1,11762,10400,0
1,3,0.996307,0.07619,0.057143,105,1,8,682,0.5,2120,1273,0
1,3,0.829179,0.14094,0.120805,24.833333,0,8,1509,1,1856,1576.166667,0
1,1,0,0.152542,0.050847,59,0,3,0,1,14787,6804.166667,1
1,1,0,0.915254,0.033898,59,0,3,92,1,140,100.5,1
1,1,0,0.043478,0.826087,23,0,2,74,1,80,80,0
1,1,0,0.029412,0.029412,34,0,1,56,1,11818,9779,0
1,1,0,0.764706,0.205882,34,0,1,62,1,11162,11162,0
1,1,0,0,0,18,0,1,0,1,917,445.552381,0
1,1,0,0.243902,0.243902,41,1,4,84,1,1077,482.619048,0
1,1,0,0,0,0,0,1,0,1,707,383.916667,0
1,2,0.714522,0.072964,0.007166,511.666667,0,6,487,1,707,383.916667,0
1,1,0.918296,0.003571,0.003571,420,0,7,452,1,2188,1328.833333,0
1,1,0,0,0,27,0,1,0,1,882,420.2,0
1,4,0.729022,0.018937,0.015961,1232.166667,0,12,334,0.833333,22503,2451.193118,0
1,1,0,0.5,0.105263,38,1,5,457,1,1544,352.569517,0
1,4,0.997737,0.030445,0.032787,61,0,3,1220,0.571429,4317,2174.166667,0
1,2,0.99925,0.012587,0.036364,238.333333,0,6,1466,1,725,401.583333,0
1,1,0,0,0.181818,33,0,4,476,1,6623,3463.233333,0
1,1,0,0.003741,0,802,1,7,340,1,1406,380.858333,0
1,4,0.918086,0.001805,0.00276,2355,1,9,90,1,2085,1293,0
1,3,0.906112,0.000665,0.004769,3005.333333,1,8,104,0.666667,257,257,0
1,2,0.811278,0.000579,0.000579,3455.5,1,8,12,1,218,218,0
1,5,0.87842,0.055331,0.015274,495.714286,0,8,21,0.142857,890,427.130952,0
1,3,0.998562,0.005937,0.001131,1179,0,6,170,1,6867,2648.066667,1
1,3,0.785407,0.001313,0.001459,2284.333333,1,6,43,0.666667,3753,1723.75,0
1,2,1,0.001963,0.001963,2292,0,5,0,1,2505,1417.25,0
1,1,0,0.032333,0,433,1,4,11,1,210,155.5,0
1,4,0.636505,0.00403,0.00341,1613,0,4,143,1,923,739,1
1,1,0,0.023529,0,425,1,3,14,1,127,127,0
1,1,0,0.002392,0.002392,418,0,3,4,1,110,110,0
1,1,0,0.021531,0,418,0,2,0,1,67,67,0
1,2,0.263309,0.046911,0.001144,218.5,0,3,17,0.75,65,65,1
1,2,0.995727,0.023658,0,549.5,0,2,55,1,12263,7762.5,0
1,1,0,0.03662,0.019718,355,0,2,24,1,24,24,0
1,1,0,0.209497,0.069832,358,0,1,5,1,9808,9808,0
1,1,0,0.007299,0.007299,548,1,5,114,1,458,179.033333,0
1,1,0,0.012774,0.009124,548,1,5,113,1,455,176.2,0
1,1,0,0.010949,0.010949,548,0,4,14,1,3914,1802.083333,0
1,5,0.438591,0.49849,0.406684,827.833333,0,12,3320,0.916667,1856,1576.166667,0
1,1,0,0.04,0.04,25,1,5,0,1,3088,885.3,0
1,1,0,0.64,0.64,25,1,5,5,1,3086,883.3,0
1,1,0,0,0.04,25,0,3,0,1,21911,4056.12619,0
1,1,0,0.44,0.52,25,0,3,1,1,21910,4055.12619,0
1,1,0,0.074074,0.074074,27,0,3,0,1,21836,3983.153968,0
1,1,0,0,0.037037,27,0,3,0,1,21835,3982.153968,0
1,1,0,0.037037,0.074074,27,0,3,0,1,21834,3981.153968,0
1,1,0,0.111111,0.555556,27,0,3,0,1,21833,3980.153968,0
1,1,0,0.111111,0.148148,27,0,3,0,1,21832,3979.153968,0
1,1,0,0.481481,0.37037,27,0,3,0,1,21831,3978.153968,0
1,1,0,2.111111,0.259259,27,0,3,2,1,21830,3977.153968,0
1,1,0,0.166667,0.444444,18,0,3,99,1,21716,3971.442857,0
1,1,0,0,0.166667,18,0,2,9,1,1333,902.666667,0
1,1,0,0.007261,0.008299,964,1,12,142,1,4483,2119.166667,0
1,1,0,0.001036,0.001036,965,1,11,0,1,3737,2384.333333,0
1,1,0,0.005176,0.008282,966,0,11,0,1,21996,4078.081746,0
1,1,0,0.00516,0.017544,969,0,11,24,1,21992,4074.081746,0
1,1,0,0.002094,0.001047,955,0,11,10,1,1522,1247.833333,0
1,1,0,0.025131,0.034555,955,0,11,1,1,21279,4113.155952,0
1,1,0,0.019771,0.006243,961,0,11,0,1,21278,4118.526587,0
1,1,0,0.009434,0.008386,954,0,11,0,1,21270,4110.526587,0
1,3,0.947731,0.001584,0.001584,1578.25,0,12,3,0.5,21269,4109.526587,0
1,1,0,0.004193,0.002096,954,0,11,1,1,21265,4105.526587,0
1,1,0,0.006356,0.006356,944,0,11,1,1,21256,4099.025794,0
1,2,0.009665,1.649563,1.649017,916,0,12,34,1,21255,4101.123413,1
1,1,0,0.003178,0.013771,944,0,11,0,1,21253,4099.123413,0
1,1,0.135941,2.111409,2.108725,372.5,0,12,240,1,21251,4097.123413,0
1,1,0,3.171247,2.993658,946,0,11,13,1,21247,4093.123413,0
1,1,0,0.004444,0,900,0,11,0,1,2078,1286,0
1,2,0.998001,0.003707,0.001711,1753.5,1,11,12,0.5,1962,1812.5,0
1,29,0.731425,0.011074,0.006527,841.6,1,14,5258,0.666667,1947,1808,1
1,1,0,0.008055,0.010357,869,0,11,59,1,203,194,0
1,2,0.811278,0.007813,0,512,0,10,2,1,74,74,0
1,1,0,0.001163,0,860,0,7,4,1,4848,2269.25,0
1,2,0.216397,0.002657,0.012752,941,0,7,53,1,4845,2298.35,0
1,6,0.874475,0.02008,0.031236,213.428571,0,7,1976,0.428571,18783,5066.066667,1
1,1,0,0.00119,0.00119,840,0,7,18,1,796,495.35,0
1,1,0,0.008333,0,840,0,6,36,1,503,310.666667,0
1,1,0,0.001215,0.001215,823,0,6,0,1,16493,5499.483333,0
1,1,0,0.00243,0.014581,823,0,6,30,1,16492,5498.483333,0
1,3,0.834685,0.007834,0.007834,310,0,6,226,0.857143,16355,5699,0
1,1,0,0.002451,0.002451,816,0,6,5,1,16113,5789.083333,0
1,1,0,0.007353,0.008578,816,1,6,1,1,398,217.5,0
1,1,0,0.039216,0.014706,816,0,5,14,1,342,261.333333,0
1,3,0.464794,0.018506,0.017135,364.75,0,5,262,0.75,15815,5624.25,0
1,6,0.564202,0.007876,0.045287,369.363636,0,6,218,0.727273,347,293.5,0
1,1,0.78969,0.007881,0.002627,380.666667,1,5,20,0.666667,2272,1394.5,0
1,1,0.413817,0.0726,0.01171,427,1,4,231,1,2269,1391.5,0
1,1,0,0.082143,0,840,1,4,0,1,2252,1377.166667,0
1,1,0,0.029762,0.029762,840,0,4,14,1,15579,5902.833333,0
1,1,0,0.016089,0.008663,808,1,3,4,1,1237,856.166667,0
1,1,0,0.002488,0.001244,804,0,3,8,1,15370,6479.916667,0
1,2,0.65744,0.124825,0.056802,713,1,3,76,1,1199,830.5,0
1,1,0,0.002513,0,796,0,2,1,1,1090,824.5,0
1,1,0,0.002513,0.002513,796,0,1,0,1,2041,1756.5,0
1,1,0,0.062814,0.062814,796,1,1,0,1,2040,1755.5,0
1,1,0,0.982412,0.038945,796,1,1,3,1,2039,1754.5,0
1,1,0,0.42875,0.0125,800,1,1,0,1,2034,1783.5,0
1,1,0,0.275,0.03625,800,1,1,0,1,2033,1782.5,0
1,1,0,0.0975,0.00125,800,1,1,0,1,2032,1781.5,0
1,1,0,0.002451,0.002451,816,0,6,14,1,16235,5875,0
1,1,0,0.001192,0.001192,839,0,7,312,1,18916,5004.964286,0
1,5,0.743982,0.012441,0.000541,1848.8,0,15,26,0.6,767,251.619048,0
1,4,0.828978,0.00477,0.002327,1228,0,13,593,0.571429,22462,2441.356932,0
1,3,0.56233,0.010249,0.003186,2406.666667,0,13,19,1,755,253.976191,0
1,1,0,0.005425,0,553,1,12,0,1,5554,2088.966667,0
1,3,0.88686,0.002307,0.000154,2167,1,12,129,1,4884,2089.483333,0
1,3,0.622366,0.003243,0.001135,2056,0,12,3,0.333333,22200,3111.331602,0
1,8,0.885176,0.010194,0.002332,1052.363636,1,14,253,0.909091,4561,2168.283333,1
1,3,0.941798,0.014831,0.003422,2045.333333,1,12,307,1,4433,2591.5,0
1,3,0.722087,0.01016,0.008621,1624,0,12,20,0.25,2663,1309.666667,0
1,5,0.370905,0.015866,0.011587,1602.714286,0,12,29,0.285714,2575,1231.083333,0
1,2,0.918296,0.002137,0.001068,468,0,12,91,1,4310,2878.5,0
1,1,0,0.005682,0.005682,528,0,12,10,1,21821,3979.389683,0
1,3,0.75597,0.002116,0.000176,1890.333333,1,12,32,1,2596,1556.5,0
1,1,0,0.017078,0.01518,527,0,12,0,1,21715,3970.442857,0
1,1,0,0.003795,0.003795,527,1,12,0,1,2343,1685.666667,0
1,1,0,0.011385,0.013283,527,1,12,3,1,2342,1684.666667,0
1,3,0.78166,0.002342,0,1850,1,11,72,1,2322,1395.166667,0
1,1,0,0.001927,0.001927,519,0,11,1,1,21157,4013.763889,0
1,1,0,0.001927,0.00578,519,0,11,9,1,21156,4015.019841,0
1,7,0.870774,0.007101,0.001495,1029.076923,0,12,634,0.769231,21117,4024.560714,1
1,2,0.918296,0.000562,0.000562,2671,1,11,14,1,1975,1810,0
1,1,0,0.01751,0.01751,514,0,11,1,1,539,523.5,0
1,1,0,0.005837,0.005837,514,1,11,0,1,874,839.5,0
1,7,0.591586,0.025816,0.017232,904.588235,0,12,191,0.588235,20368,4496.815476,1
1,3,0.468457,0.00338,0.000188,1775.333333,1,10,0,0.666667,358,358,0
1,3,0.664332,0.005195,0.001484,1796.666667,1,10,70,0.666667,305,305,1
1,3,0.940725,0.004063,0.000387,1722.666667,0,10,86,0.666667,20228,4579.352381,1
1,3,0.842089,0.002567,0,1688.333333,1,10,8,0.666667,158,158,0
1,3,0.734396,0.004883,0,1706.666667,0,11,7,0.666667,19861,4566.482143,0
1,3,0.690814,0.006492,0.001298,1797,0,10,0,0.666667,19827,4540.286905,0
1,4,0.811463,0.006427,0.004484,1672.75,0,7,12,1,1300,599.533333,0
1,2,0.773227,0.00479,0.000228,2192,0,7,2,0.5,1294,597.166667,0
1,19,0.621901,0.047374,0.028279,494.153846,0,7,2281,0.641026,19363,4540.521429,1
1,3,0.778881,0.003602,0.000292,3423.666667,1,7,14,0.666667,6823,2684.7,1
1,2,0.396628,0.01179,0.000236,2120.5,0,7,20,0.5,1187,629.65,0
1,3,0.822653,0.013501,0.000931,920.571429,0,7,72,0.571429,19164,4935.261905,1
1,2,1,0.001444,0.001444,2077.5,0,7,0,0.5,19082,4942.392857,1
1,3,0.497406,0.00829,0,1487.666667,0,7,34,1,2566,2479.5,0
1,1,0,0.008287,0,362,0,7,30,1,1127,819.05,0
1,1,0,0,0.005525,362,0,7,31,1,957,957,0
1,2,0.333522,0.007403,0.01042,1823.5,0,7,62,0.5,233,233,0
1,3,0.673306,0.017909,0.007221,1154,0,6,5,0.666667,16932,5690.966667,1
1,1,0,0.009709,0,309,0,6,7,1,16513,5473.15,0
1,1,0,0.152542,0.00339,295,0,5,4,1,16114,5790.083333,0
1,4,0.989089,0.003541,0.003702,887.571429,0,6,120,1,1542,1082.5,0
1,1,0,0.010638,0.003546,282,0,5,3,1,15408,5832.166667,0
1,2,0.745518,0.008541,0.003203,1405,1,6,10,0.5,2160,1326.833333,0
1,3,0.936291,0.00442,0.001628,716.5,0,5,3,0.666667,15256,6468.583333,0
1,4,0.892885,0.006893,0,1305.75,0,5,11,1,2101,1285,0
1,1,0,0.007326,0.003663,273,0,4,1,1,15202,6416.083333,0
1,1,1,0.006689,0,149.5,0,3,37,1,271,180,0
1,1,0,0.007246,0,276,0,2,0,1,14549,7959.833333,0
1,3,0.84672,0.01597,0.00076,876.666667,0,4,42,1,13546,7928,0
1,3,0.349569,0.126249,0.111866,834.333333,0,4,84,1,12764,8086.5,1
1,1,0.999625,0.108434,0.040964,103.75,0,1,21,0.75,12689,8036,0
1,4,0.796,0.038442,0.016617,288,0,4,194,0.857143,12524,7976.5,0
1,1,0,0.007813,0.019531,256,0,1,1,1,12499,7951.5,0
1,3,0.14777,0.045835,0.028697,836.333333,0,4,0,0.333333,12497,7949.5,0
1,1,0,0.003891,0.003891,257,0,1,0,1,12396,7848.5,0
1,5,0.552617,0.058677,0.029804,357.888889,0,4,507,0.444444,12395,7847.5,0
1,3,0.815095,0.020289,0.017583,554.5,0,4,4,0.25,12386,7838.5,0
1,3,0.606433,0.009887,0.001041,1153,0,7,1111,1,18863,5112.05,0
1,4,0.544572,0.012585,0.000853,937.6,0,7,934,1,18750,5042.3,0
1,3,0.805612,0.015586,0.00639,641.6,0,7,2282,0.7,1079,702.833333,0
1,6,0.904374,0.005718,0.000143,1165.833333,0,7,1049,1,18305,4760.333333,0
1,1,0,0.066496,0.066496,391,0,7,161,1,18187,4678.1,0
1,3,0.81935,0.018215,0.006456,722.833333,0,7,1145,1,18149,4710.583333,0
1,5,0.756049,0.028755,0.008397,434.7,0,7,3765,0.75,18102,4663.583333,0
1,1,0,0.002625,0.002625,381,0,7,149,1,18055,4635.55,0
1,3,0.927048,0.012258,0.000328,3045.666667,0,7,404,1,468,183.1,0
1,4,0.443222,0.017754,0.011051,788.571429,0,7,1742,1,18006,4600.4,0
1,3,0.732748,0.007916,0.001055,1263.333333,0,7,272,1,6095,3629.566667,0
1,4,0.852498,0.01335,0.008256,813.285714,0,7,845,0.857143,977,647.5,0
1,3,0.959148,0.001257,0.001257,1193.25,0,7,819,1,17973,4569.016667,0
1,3,0.702327,0.015655,0.006958,862.333333,0,7,1108,1,17966,4562.866667,0
1,1,0,0.09434,0.018868,371,0,7,133,1,17850,4513.6,0
1,1,0,0.016173,0,371,0,7,133,1,17827,4490.6,0
1,3,0.860049,0.006578,0.001444,1038.833333,0,7,1167,0.833333,17799,4502.433333,0
1,6,0.761934,0.032549,0.018909,1063,1,7,242,0.9,429,429,0
1,2,0.991076,0.004011,0.000802,1870,0,7,103,1,3198,3083,0
1,4,0.876897,0.014112,0.002297,609.4,1,12,466,1,1255,1150.5,0
1,1,0,0.001934,0.001934,517,0,11,60,1,20875,4156.169444,0
1,1,0,0.001938,0.001938,516,0,11,59,1,20874,4160.402778,0
1,4,0.75797,0.023406,0.017111,563.181818,0,12,1176,1,20840,4169.360714,0
1,2,0.918296,0.002137,0.001068,468,0,12,147,1,4312,2880.5,0
1,2,0.991076,0.008306,0,1083.5,0,2,58,0.5,1675,1607,0
1,1,0,0.047619,0.047619,21,0,2,4,1,727,727,0
1,3,0.574492,0.075491,0.010341,138.142857,0,4,0,0.428571,12709,8056,0
1,13,0.668446,0.013017,0.016427,562.675676,0,5,1487,0.756757,12674,8027.5,0
1,2,0.991076,0.003534,0.004417,1132,0,2,2,1,12757,8079.5,0
1,1,0.744842,1.29771,1.29771,65.5,0,1,0,0.5,12691,8038,0
1,1,0,0,0,108,0,1,0,1,12674,8027.5,0
1,2,1,0.148148,0.148148,13.5,1,3,132,1,2275,1397.5,0
1,1,0,0.214286,0.214286,14,1,2,0,1,2273,1395.5,0
1,8,0.947457,0.004829,0,362.375,0,7,1796,0.875,19232,4994.021429,0
1,1,1,0.006173,0,486,0,12,86,1,1752,895.083333,0
1,4,0.758039,0.002435,0.002435,821.285714,0,6,6,0.571429,6561,3764.4,1
1,5,0.816441,0.016281,0.002593,1607.166667,1,6,381,0.666667,6550,3771.116667,1
1,2,0,0,0.017442,172,0,2,96,0.5,4711,2521.033333,0
1,1,0,0.051613,0,465,0,3,0,1,6471,3890.883333,0
1,3,0.674583,0.013274,0.000246,1356,0,7,282,1,6188,3701.233333,0
1,1,0,3.4375,0.0625,16,0,1,3,1,5453,2218.566667,0
1,4,0.823526,0.023843,0.010387,706,1,11,444,1,5378,2162.433333,1
1,3,0.852482,0.193717,0.022688,114.6,1,8,190,0.4,5295,2115.85,0
1,2,0.62893,0.038664,0.007909,487.714286,0,10,549,1,5288,2116.25,0
1,1,0,0.066667,0,15,1,1,0,1,4924,2123.85,0
1,2,0.995727,0.044747,0.005837,257,1,11,31,1,4923,2122.85,0
1,2,0.278709,0.059949,0.024235,261.333333,1,11,58,0.666667,4798,2059.016667,1
1,1,0.626751,0.06135,0.095092,163,1,9,0,1,4793,2055.1,0
1,1,0,0,0,13,1,1,0,1,4790,2052.1,0
1,2,0.284249,0.045597,0.025157,238.5,0,5,635,0.625,17029,5666.25,0
1,3,0.701631,0.008512,0.05229,352.428571,1,1,242,0.857143,11378,11004.5,0
1,10,0.45237,0.10838,0.062529,782.181818,0,1,632,0.409091,4048,4048,0
1,1,0,0.000615,0.000768,6508,0,10,0,1,5675,1776.983333,1
1,1,0,0.000922,0.000922,6509,0,10,0,1,5674,1775.983333,0
1,1,0,0.000307,0.000154,6508,1,10,26,1,5673,1774.983333,0
1,1,0,0.063168,0.004345,5984,0,10,1,1,22349,2451.738109,0
1,2,0,0.037997,0.100497,2816,0,10,6,1,22348,2451.486727,1
1,1,0,0.617146,0.299967,5984,1,10,112,1,5631,2027.883333,1
1,1,0,0.000232,0.000232,4316,0,10,27,1,4780,2062.1,1
1,1,0,0.002309,0.001154,4331,1,10,13,1,4427,2597.083333,0
1,4,0.645672,0.040259,0.016192,849.1875,1,11,1893,0.4375,4416,2631.333333,1
1,3,0.273232,0.01791,0.007008,2140.333333,1,11,48,1,3754,2367.75,1
1,2,0.624274,0.011701,0.004388,2393,0,9,37,1,2746,1467.166667,0
1,2,0.79504,0.002547,0.003241,2159.5,0,9,16,1,21980,4100.91746,1
1,2,0.33729,0.003688,0,2169,0,9,126,1,2574,1540.166667,0
1,1,0,0.00551,0.002396,4174,1,8,0,1,2531,1560.5,0
1,1,0,0.004321,0,4166,1,8,6,1,2530,1559.5,0
1,2,0.893151,0.005355,0.005355,887,0,10,287,1,2205,1344.5,0
1,6,0.755863,0.002718,0.00302,1103.777778,1,11,919,0.888889,2077,1285,1
1,1,0,0.000827,0.000413,2419,1,8,0,1,1866,1732.5,0
1,1,0,0.01737,0.033912,2418,1,7,1,1,1760,1683,0
1,2,0.619382,0.003759,0.001671,1197,0,7,70,1,20519,4361.389286,0
1,9,0.831562,0.007239,0.004421,1508.083333,0,12,0,0.083333,1632,1632,0
