@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R2-3,10,12-14'

@attribute ns numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute npt numeric
@attribute bug {1,0}

@data
1,0.811869,0.021478,0.0518,131.916667,0,4,0.666667,0
1,0.339406,0.636364,1.206061,41.25,0,4,0.75,0
1,0.615654,0.10839,0.099123,355.470588,0,12,0.235294,0
1,0.83547,0.006121,0.004913,809.76087,1,13,0.565217,0
1,0.780699,0.010834,0.006894,507.666667,0,10,0.666667,0
1,0,0.004292,0.004292,233,0,8,1,0
1,0,0.004505,0.031532,222,0,8,1,0
1,0,0.082524,0,206,0,5,1,0
1,0,0.010417,0.005208,192,0,5,1,0
1,0.673906,0.027085,0.004277,350.75,0,6,1,1
1,0.934068,0.028226,0.012097,248,0,5,0.5,0
1,0,0.171598,0.011834,169,0,3,1,1
1,0.767139,0.025548,0.411326,167.75,0,4,0.285714,1
1,0.846579,0.018127,0.012588,467.294118,1,8,0.941176,0
1,0,0.082524,0,206,0,5,1,0
1,0.96023,0.024038,0.024038,69.333333,0,5,0.333333,0
1,0,0.016667,0.016667,60,0,5,1,0
1,0,0.016667,0.016667,60,0,5,1,0
1,0.724646,0.02513,0.010399,288.5,0,1,0.75,0
1,1,0.10325,0.011472,261.5,0,5,1,0
1,0,0.106529,0.003436,291,0,4,1,0
1,0.61036,0.397475,0.390702,138.212766,0,6,0.595745,0
1,0.998675,0.003455,0.003455,293.791045,0,12,0.402985,0
1,0.737582,0.009073,0.009073,633.75,0,10,0.5,0
1,0,0.038986,0.005848,513,0,8,1,0
1,0,0.00198,0.00198,505,0,8,1,0
1,0.591673,0.005817,0.000969,1031.5,0,9,0.5,0
1,0.807662,0.028872,0.009323,665,0,9,0.8,0
1,0,0.004515,0.004515,443,0,7,1,0
1,0,0.020455,0,440,0,6,1,0
1,0,0.008264,0,363,0,6,1,0
1,0,0.20442,0.198895,362,1,6,1,1
1,0.860142,0.050383,0.006207,304.333333,0,6,0.555556,1
1,0.878007,0.050581,0.004651,286.666667,0,7,0.833333,1
1,0,0.006711,0.006711,149,0,4,1,0
1,0,0.006711,0.006711,149,0,2,1,0
1,0.868552,0.071002,0.04645,301.4,0,4,0.8,1
1,0.999338,0.113122,0.036199,110.5,0,1,0.5,0
1,0.793687,0.063462,0.044231,130,0,4,0.75,1
1,0.520505,0.032419,0.034913,133.666667,0,5,1,0
1,0,0.05765,0.064302,451,0,8,1,0
1,0.946395,0.008463,0.002821,236.333333,0,11,0.666667,0
1,0,0.011628,0.011628,86,0,8,1,0
1,0.724788,0.035567,0.021649,388,0,6,0.8,1
1,0,0.011494,0.011494,87,0,3,1,0
1,0,0.149425,0.137931,87,0,2,1,1
1,0,0.045455,0.056818,88,0,2,1,0
1,0.647085,0.036473,0.032023,249.141304,0,7,0.728261,0
1,0.606928,0.040152,0.01682,368.6,0,3,0.8,0
1,0.847081,0.02189,0.021195,261.636364,0,4,0.545455,0
1,0,0.013158,0.006579,152,0,2,1,0
1,0,1.559211,1.559211,152,0,2,1,1
1,0.034047,0.087713,0.132657,344.875,0,3,0.875,1
1,0.885112,0.010539,0.002342,341.6,0,1,1,0
1,0.322757,0.034722,0.024306,432,0,1,0.5,0
1,0.641302,0.115544,0.032419,240.6,0,1,0.2,0
1,0,0.028409,0.005682,176,0,4,1,0
1,0,0.005682,0.005682,176,0,4,1,0
1,0.879299,0.084685,0.043243,185,0,9,0.833333,0
1,0,0.007519,0,133,0,8,1,0
1,0.811278,0.022901,0.007634,131,1,8,1,0
1,0.495582,0.331118,0.003322,225.75,0,10,0.75,1
1,0,0.032787,0.032787,122,0,4,1,0
1,0.851481,0.539474,0.825658,152,0,4,0.5,0
1,0.836203,0.010225,0.009915,322.75,0,6,0.35,1
1,0.499607,0.031117,0.028289,471.333333,0,2,1,1
1,0,0.012358,0.008239,971,0,4,1,0
1,0.835015,0.012195,0.011257,355.333333,0,4,1,0
1,0,0.029638,0.019759,911,0,4,1,0
1,0.610993,0.126765,0.199395,297.4,0,4,0.7,0
1,0.909112,0.032603,0.030916,444.75,0,4,1,0
1,0.884712,0.021262,0.02197,470.333333,0,4,1,0
1,0,0.00779,0.008763,1027,0,4,1,0
1,0.867877,0.001489,0.00343,1404.636364,0,6,0.636364,0
1,0.841774,0.003189,0.004039,522.666667,0,6,0.333333,0
1,0,0.000983,0.000983,1017,0,4,1,0
1,0.468996,0.006504,0.001626,615,1,4,1,0
1,0.949701,0.008971,0.000598,557.333333,1,3,0.666667,0
1,0,0.007944,0.106256,1007,0,3,1,0
1,1,0.008,0.001846,812.5,0,3,0.5,0
1,0,0.010018,0,1098,0,3,1,0
1,0.759674,0.066366,0.019805,575.6,0,3,0.6,0
1,0,0,0.000922,1085,0,2,1,0
1,0.246336,0.080286,0.056917,663.25,0,3,0.25,0
1,0.155606,0.077271,0.053901,663.25,0,3,1,0
1,0,0.041436,0.006446,1086,0,2,1,0
1,0.456164,0.043377,0.007746,430.333333,0,1,0.666667,0
1,0,0.311927,0.138634,981,0,1,1,0
1,0,0.004518,0.001506,664,0,1,1,0
1,0,0.006088,0.003044,657,0,1,1,0
1,0,0.012214,0.00458,655,0,1,1,0
1,0,0.044615,0.035385,650,0,1,1,0
1,0.093724,0.130167,0.159191,379,0,4,1,0
1,0.736789,0.526854,0.601023,97.75,0,1,0.25,0
1,0.861353,0.006006,0.006006,266.4,0,9,1,0
1,0.607786,0.350077,0.352014,121,0,5,0.4375,1
1,0.705683,0.028223,0.027797,286.481707,0,7,0.457317,1
1,0.756425,0.052013,0.046421,357.6,1,3,0.6,0
1,0.809797,0.021591,0.009268,467.571429,0,5,0.428571,1
1,0.560559,0.137525,0.056974,305.4,0,3,0.6,1
1,0.756997,0.059827,0.043064,247.142857,0,4,0.5,0
1,0.561238,0.134722,0.092574,306.615385,0,4,0.923077,0
1,0.812991,0.107473,0.051957,255.454545,0,2,0.909091,0
1,0,0.027586,0.027586,290,0,1,1,0
1,0,0.015464,0.005155,194,0,1,1,0
1,0,0.061856,0.025773,194,0,1,1,0
1,0,0.015957,0,188,0,1,1,0
1,0,0.009804,0.009804,204,0,5,1,0
1,0,0.129032,0.048387,62,0,8,1,0
1,0.952048,0.032394,0.003521,355,0,11,1,0
1,0,0.093023,0.116279,43,0,2,1,0
1,0,0,0.01,200,0,8,1,0
1,0,0.005348,0.005348,187,1,8,1,0
1,0.915177,0.079842,0.122487,295.722222,0,9,0.555556,1
1,0.461874,0.051873,0.048991,138.8,0,5,0.333333,1
1,0.909971,0.031054,0.023592,207.7,0,5,0.25,1
1,0,0.057692,0.057692,208,0,4,1,0
1,0.902604,0.027676,0.007326,307.125,0,4,0.375,0
1,0.935334,0.003954,0.003954,433.571429,0,5,0.571429,0
1,0,0.010152,0.005076,197,0,4,1,0
1,0.821267,0.018005,0.004501,190.428571,0,4,0.857143,0
1,0.333522,0.121905,0.001905,262.5,0,2,1,0
1,0.901123,0.160194,0.119539,164.8,0,4,0.3,1
1,0.945433,0.036433,0.010547,347.666667,0,9,1,0
1,0.690729,0.030188,0.010395,765.047619,0,11,0.857143,1
1,0.101974,0.650081,0.569984,494.4,0,10,0.4,0
1,0.246023,0.16041,0.006826,146.5,0,8,0.5,0
1,0.355733,0.115188,0.060845,307.571429,0,11,0.857143,1
1,0,0.012121,0.006061,165,0,5,1,0
1,0.821725,0.019078,0.012321,167.733333,0,6,0.333333,1
1,0,0.005,0.01,200,1,3,1,0
1,0.749018,0.070363,0.05373,253.308823,0,7,0.595588,0
1,0.765181,0.063214,0.037319,101,0,9,0.846154,0
1,0,0,0,61,0,1,1,0
1,0.712265,0.038232,0.04962,194.105263,0,12,0.473684,0
1,0,0,0.014286,490,0,9,1,0
1,0,0.002326,0.002326,430,1,8,1,0
1,0,0.023256,0.004651,430,0,8,1,0
1,0,0.030516,0.004695,426,0,8,1,0
1,0,0.002538,0.005076,394,0,7,1,0
1,0.859446,0.012804,0.002626,761.5,0,9,0.25,0
1,0.755954,0.062709,0.047221,598.727273,0,7,0.727273,1
1,0,0.015291,0.006116,327,0,5,1,0
1,0.956505,0.036527,0.011716,290.2,0,6,0.4,1
1,0,0.003356,0.003356,298,0,2,1,0
1,0.703536,0.062604,0.062604,159.733333,0,4,0.533333,1
1,0,0.003096,0,323,0,5,1,0
1,0,0.002326,0.002326,430,1,8,1,0
1,0,0.011364,0.090909,88,0,7,1,0
1,0,0.048544,0.07767,103,0,6,1,0
1,0,0.365385,0.384615,104,0,6,1,0
1,0.961849,0.048193,0.006024,221.333333,0,4,1,0
1,0,0.002793,0.002793,358,0,4,1,0
1,0,0.002463,0.002463,406,0,3,1,0
1,0,0.009852,0.002463,406,1,3,1,0
1,0,0.121287,0.071782,404,0,3,1,1
1,0,0.002571,0.002571,389,0,3,1,0
1,0,0,0.005181,386,0,3,1,0
1,0.742488,0.034908,0.004107,243.5,0,3,0.5,0
1,0.704524,0.144286,0.057143,233.333333,0,3,0.666667,0
1,0,0.00295,0.00295,339,0,3,1,0
1,0.918296,0.00545,0.002725,183.5,0,3,1,0
1,0,0.00295,0.00295,339,0,3,1,0
1,0.717467,0.044461,0.016035,196,0,3,0.857143,0
1,0.746039,0.116302,0.147148,104.713615,0,1,0.051643,0
1,0.665286,0.166104,0.065574,276.533333,0,10,0.8,0
1,0.780327,0.170384,0.190901,186.833333,0,4,0.666667,1
1,0.554533,0.048549,0.044997,168.9,0,4,0.7,1
1,0,0.016529,0.066116,121,0,3,1,0
1,0.642638,0.111257,0.117365,208.363636,0,7,0.818182,0
1,0.910045,0.029445,0.007928,147.166667,0,11,0.833333,0
1,0.959148,0.016807,0.016807,89.25,0,4,0.25,0
1,0,0.090909,0.363636,11,0,4,1,0
1,0.906013,0.464151,0.056604,16.5625,0,1,0.1875,0
1,0.991076,0.009193,0.009193,489.5,0,4,1,0
1,0,0.092937,0.040892,269,1,8,1,0
1,0.112037,0.038952,0.024079,470.666667,0,11,1,1
1,0,0.065637,0.030888,259,0,7,1,0
1,0,0.036585,0.060976,246,0,5,1,0
1,0.918296,0.004975,0.004975,301.5,0,5,1,0
1,0,0.008621,0,232,0,4,1,0
1,0,0.004237,0.004237,236,0,4,1,0
1,0,0.048387,0.060484,248,0,4,1,1
1,0,0.012048,0.004016,249,0,4,1,0
1,0,0.012146,0.004049,247,0,4,1,0
1,0,0.004065,0.004065,246,0,4,1,0
1,0,0.138211,0.113821,246,0,4,1,0
1,0,0.114754,0.131148,244,0,4,1,0
1,0,0.004082,0.004082,245,0,4,1,0
1,0,0.020408,0.004082,245,1,4,1,0
1,0,0.008197,0.008197,244,0,4,1,0
1,0,0.004098,0.004098,244,0,4,1,0
1,0,0.004098,0,244,0,4,1,0
1,0,0.061728,0.037037,243,0,4,1,0
1,0.905639,0.018307,0.018307,109.25,0,4,0.75,0
1,0.805662,0.027434,0.027434,376.666667,0,5,0.666667,1
1,0,0.004202,0.004202,238,0,4,1,0
1,0,0.021008,0.004202,238,0,4,1,0
1,0,0.013043,0.004348,230,0,4,1,0
1,0,0.004367,0.004367,229,0,4,1,0
1,0,0.004367,0.004367,229,0,4,1,0
1,0,0.10917,0.048035,229,0,4,1,0
1,0,0.059908,0.009217,217,0,4,1,1
1,0,0.024876,0.00995,201,0,4,1,0
1,0,0.025,0.01,200,0,4,1,0
1,0,0.086294,0.045685,197,0,4,1,0
1,0,0.005208,0.005208,192,0,4,1,0
1,0,0.145833,0.098958,192,1,3,1,0
1,0.795837,0.03304,0.03304,129.714286,0,2,0.714286,0
1,0.985228,0.014881,0.005952,168,0,2,1,0
1,0,0.041237,0,194,0,2,1,0
1,0.247294,0.11271,0.06235,208.5,0,2,0.5,0
1,0.919139,0.065619,0.043438,120.222222,0,3,0.888889,0
1,0.608898,0.015097,0.043853,278.2,0,4,1,0
1,0.808965,0.04155,0.042598,204.571429,0,5,0.714286,0
1,0.782579,0.036202,0.020772,337,0,2,0.8,0
1,0.872443,0.086384,0.030747,170.75,0,2,0.5,0
1,0.876612,0.085882,0.023529,94.444444,0,2,0.666667,0
1,0.897507,0.000291,0.006846,286.041667,0,2,0.791667,0
1,0.835526,0.021891,0.013135,285.5,0,6,0.916667,0
1,0,0.036437,0.02834,247,0,5,1,0
1,0.562132,0.089103,0.043269,445.714286,0,9,1,0
1,0,0.003876,0.003876,258,0,8,1,0
1,0,0,0,69.614379,0,1,0.006536,1
1,0,0.000739,0.001108,128.952381,0,3,0.142857,0
1,0.553435,0.185897,0.11859,187.2,1,7,0.6,0
1,0,0,0,0,1,8,1,0
1,0.993651,0.60396,0.029703,50.5,1,5,1,0
1,0.988699,0.01658,0,482.5,1,9,1,0
1,0,0.018072,0.018072,166,1,2,1,0
1,0.970951,0.017544,0.026316,57,0,4,0.5,0
1,0,0.428571,0.428571,14,0,5,1,0
1,0,0.013514,0,740,0,3,1,0
2,0.811639,0.064806,0.004985,143.285714,0,3,0.857143,0
1,0.980931,0.011744,0.01057,189.222222,0,9,0.777778,0
1,0.998001,0.028919,0,328.5,0,9,1,0
1,0,0.016807,0,238,1,7,1,0
1,0.865634,0.473262,0.326203,187,1,2,0.5,1
1,0.829607,0.155102,0.016327,122.5,1,2,1,1
1,0.282905,0.117647,0.138655,119,1,6,1,1
1,0.971562,0.059957,0.002141,350.25,1,6,0.75,1
1,0.792481,0.130435,0.130435,11.5,1,1,0.5,0
2,0.32057,0.001663,0.017456,100.25,0,7,0.583333,0
2,0.581241,0.264626,0.272727,277.75,1,4,0.75,1
1,0.706386,0.216356,0.111801,138,1,4,0.571429,1
1,0,1.105263,0.105263,19,1,3,1,0
1,0,0.101961,0.07451,85,1,4,1,1
1,0.262659,0.171895,0.011173,290.875,1,4,0.625,1
1,0.90737,0.037711,0.061118,153.8,1,3,0.2,0
2,0.780178,0.147424,0.174108,145.576923,1,4,0.692308,1
1,0.821168,0.177971,0.267826,123.214286,0,3,0.357143,1
1,0.771927,0.022351,0.035315,203.363636,0,3,0.363636,0
1,0.757506,0.333843,0.043323,327,0,3,0.833333,0
1,0.053361,0.237685,0.168719,406,0,3,1,0
1,0.981941,0.01548,0.004128,484.5,0,3,1,0
1,0.317987,0.02016,0.063702,71,0,3,0.071895,0
1,0,0.25,0.125,16,1,3,1,0
1,0,0.003425,0.003425,292,0,7,1,0
2,0.689863,0.024471,0.012991,662,0,7,1,0
1,0,0.0625,0.0625,16,0,3,1,0
1,0,0,0.083333,12,0,2,1,0
1,0.853452,0.347518,0.276596,35.25,0,3,0.5,0
2,0.699443,0.053785,0.137853,43.382353,0,3,0.127451,1
2,0.926821,0.049103,0.041314,369.125,1,4,0.5,1
2,0.70767,0.023031,0.008915,192.285714,1,2,0.857143,0
1,0.6913,0.042289,0.11393,143.571429,1,3,0.285714,1
1,0.726268,0.099156,0.027426,105.333333,1,7,0.777778,1
1,0,0.1,0.1,10,0,4,1,0
3,0.909703,0.003078,0.025854,92.828571,0,4,0.785714,0
1,0,0.083333,0.083333,12,0,1,1,0
2,0.554275,0.026337,0.003292,405,1,4,1,0
1,0.909022,0.034722,0.029514,288,1,3,1,0
1,1,0.190476,0.095238,10.5,0,3,0.5,0
1,0,0.461538,0.153846,13,0,2,1,0
1,0.25,0.019608,0.019608,6.375,0,2,0.25,0
1,0.754169,0.205664,0.037424,197.733333,1,4,0.733333,1
1,0.719437,0.312871,0.005941,252.5,0,2,1,1
1,0.873479,0.196262,0.028037,35.666667,1,2,1,0
1,0.299745,0.75,0.833333,9.6,1,3,1,0
1,0,0,0,42.247619,1,1,0.009524,1
1,0,0.1,0.1,10,0,1,1,0
1,0,0,0,7,0,1,0.071429,0
1,0.547194,0.043564,0.045545,168.333333,0,2,1,0
1,0.485461,0.010163,0.028455,246,0,2,1,0
1,0,0,0,26.571429,1,1,0.142857,1
1,0,0.042918,0.034335,116.5,1,7,1,0
1,0,0.011673,0.005837,514,1,7,1,0
2,0.913865,0.002457,0.000614,651.2,1,8,0.6,1
1,0,0,0.00177,565,0,5,1,0
1,0,0.05477,0.079505,566,1,5,1,1
1,0.99901,0.02521,0.020168,297.5,0,3,1,0
1,0,0.043403,0.012153,576,1,3,1,0
1,0.721697,0.024257,0.04245,329.8,0,4,0.6,1
1,0,0.012389,0.00885,565,1,3,1,0
3,0.896658,0.012397,0.012397,148.923077,0,4,0.923077,0
1,0.666932,0.109801,0.039082,268.666667,1,4,1,1
1,0,0.009009,0.012613,555,0,3,1,0
1,0,0.007207,0.003604,555,0,3,1,0
1,0,0.001805,0.001805,554,0,3,1,0
1,0,0.093863,0.039711,554,1,2,1,0
1,0,0.003697,0.003697,541,1,2,1,0
1,0,0.016636,0.018484,541,1,2,1,0
1,0,0.340111,0.231054,541,1,2,1,1
1,0,0.115385,0.007692,520,1,2,1,0
1,0,0.016393,0.009368,427,1,2,1,0
1,0,0.014052,0.014052,427,1,2,1,0
1,0.7889,0.014446,0.018459,249.2,0,4,1,1
1,0.547696,0.373176,0.025814,137.076923,0,3,0.461538,1
1,0.981745,0.161094,0.006079,109.666667,0,3,0.666667,0
1,0,1.894737,1.905263,95,0,2,1,0
1,0,3.534653,3.534653,33.666667,0,1,0.333333,1
1,0,0.0033,0.0033,606,1,2,1,0
1,0,0.014815,0.081481,135,1,1,1,0
1,0,0.079137,0.021583,139,1,1,1,0
1,0,0,0,84.5,1,1,0.5,0
1,0,0.021186,0.008475,236,0,2,1,0
1,0,0,0,414,0,1,0.5,1
1,0,0,0.00545,1101,0,2,1,0
1,0,0,0.006346,1103,0,2,1,0
1,0,0.106452,0.012903,310,1,6,1,0
1,0,0,0.003367,297,0,6,1,0
1,0,0.073826,0.026846,298,1,6,1,0
1,0,0.037671,0.006849,292,1,6,1,1
1,1,0.013921,0.013921,215.5,1,6,1,1
1,0,0.041958,0.020979,286,1,6,1,0
1,0,0.038062,0.013841,289,1,6,1,1
1,0,0.068085,0.051064,235,1,6,1,1
1,0,0.004255,0.004255,235,1,6,1,0
1,0,0.042735,0.008547,234,1,5,1,1
1,0,0.077922,0.095238,231,0,5,1,0
1,0,0.022936,0,218,1,5,1,0
1,0.881291,0.001803,0.007214,554.5,1,5,1,0
2,0.969724,0.005505,0.005505,218,1,5,0.8,1
1,0.791858,0.041463,0.009756,205,1,5,1,1
1,0,0.019324,0,207,0,5,1,1
1,0,0.009804,0.009804,204,0,5,1,1
1,0,0.078431,0,204,1,5,1,0
2,0.961737,0.028701,0,220.666667,1,4,1,1
1,0,0.083333,0.141026,156,1,4,1,1
1,0.811278,0.046931,0.01083,138.5,1,3,0.5,0
1,0.413817,0.047445,0.040146,137,0,3,1,1
1,0,0.006098,0.006098,164,1,3,1,1
1,0,0.004505,0.004505,222,1,3,1,0
1,0,0.004854,0,206,1,2,1,0
1,0,0.741463,0.2,205,1,2,1,1
1,0,0.006993,0.006993,143,1,1,1,0
1,0.972462,0.013453,0.014574,297.333333,1,1,1,1
1,0,0.012845,0.015224,2102,1,7,1,0
1,0.664695,0.020843,0.002217,1127.5,1,6,1,0
1,0,0.006202,0.002863,2096,1,6,1,1
1,0,0.000956,0.000956,2091,0,6,1,0
1,0,0.008608,0,2091,1,6,1,0
1,0,0.000481,0.00962,2079,1,6,1,0
2,0.998636,0.007154,0.001987,1258,1,7,1,0
1,0,0.003831,0.000479,2088,1,5,1,0
2,0.811278,0.001556,0.001556,1285,1,5,1,0
1,0,0.006917,0.011364,2024,1,5,1,0
1,0,0.0148,0.003947,2027,1,5,1,0
1,0,0.017456,0.00399,2005,1,5,1,0
1,0,0.231313,0.034848,1980,1,5,1,1
1,0,0,0.001165,1717,1,5,1,0
1,0,0.010483,0.00233,1717,1,5,1,0
1,0,0.001165,0.001165,1717,1,5,1,0
1,0,0.001165,0.001165,1717,1,5,1,0
1,1,0.000816,0.000816,1225.5,1,6,0.5,1
1,0.579196,0.026055,0.005872,908.333333,1,6,1,1
1,0.985228,0.018139,0.006437,854.5,0,5,1,0
1,0,0.000589,0.000589,1699,0,5,1,1
1,0,0.007063,0,1699,1,5,1,1
1,0,0.010059,0.008284,1690,1,5,1,0
1,0.111463,0.103611,0.002093,955.5,1,5,1,1
1,0,0,0.005685,1583,0,5,1,0
1,0,0.006684,0.004679,1496,1,5,1,1
1,0.971668,0.013322,0.001249,800.666667,1,6,1,0
1,0,0.002012,0.000671,1491,1,5,1,0
1,0,0.002633,0.000658,1519,1,4,1,0
1,0,0,0.003997,1501,0,4,1,0
1,0,0.281812,0.047968,1501,0,4,1,1
1,0,0.003012,0.003012,1328,0,3,1,0
1,0,0.051205,0.001506,1328,1,3,1,0
1,0,0.010031,0.008488,1296,1,3,1,1
1,0,0.000773,0.000773,1294,1,3,1,0
1,0,0.016292,0.003879,1289,0,2,1,0
1,0,0,0.000779,1283,0,2,1,0
1,0,0.002336,0.003115,1284,1,2,1,0
1,0,0.040498,0.006231,1284,1,2,1,1
1,0.216397,0.019741,0.019741,734.5,0,3,0.5,0
1,0.663704,0.029026,0.029026,325.727273,0,3,0.818182,1
1,0,0.01035,0.003185,1256,1,1,1,1
1,0,0.001714,0,1167,0,1,1,0
1,0.639321,0.22644,0.092932,573,0,3,1,0
1,0,0.008608,0,2091,1,6,1,0
1,0.965634,0.061453,0.039106,59.666667,1,4,1,0
1,0,0,0,40,1,1,1,1
1,0.51857,0.085366,0.045732,164,1,6,1,1
1,0,0,0,44,1,1,1,1
2,0.866889,0.025838,0.010824,220.307692,1,8,0.692308,1
1,0.988284,0.08011,0.071823,181,1,5,1,0
1,0,0.003086,0.003086,324,1,5,1,0
1,0,0.003086,0.067901,324,1,5,1,0
1,0,0.038576,0.032641,337,1,5,1,0
1,0.809447,0.270567,0.126143,273.5,0,6,1,1
1,0,0.081784,0.040892,269,1,2,1,1
1,0,0.041667,0.016667,240,0,1,1,1
1,0,0,0,11,0,1,1,0
1,0.796215,0.208817,0.092807,86.2,1,6,0.6,1
1,0.714956,0.048561,0.001799,139,1,6,1,0
1,0,0.001261,0.001261,1586,0,5,1,0
1,0,0.181818,0.181818,11,1,1,1,0
1,0,0.003333,0,1500,1,5,1,0
1,1,0.000988,0.000988,1012.5,1,5,0.5,1
1,0,0.009284,0.001326,1508,0,4,1,1
1,0,0.057143,0.157143,70,0,2,1,1
1,0.894976,0.058655,0.01073,466,1,6,1,0
3,0.828853,0.080828,0.090209,173.208333,1,8,0.625,1
1,0.520335,0.018421,0.184211,190,1,6,1,1
1,0,0.029851,0.00995,201,1,6,1,0
1,0.807874,0.070018,0.035009,557,1,6,1,1
1,0.626751,0.009238,0.049654,433,1,5,1,1
1,0,0,0.005319,188,0,4,1,0
1,0.270718,0.110227,0.061364,440,1,4,1,1
1,0,0,0.005464,183,0,3,1,0
1,0,0.157609,0.005435,184,1,3,1,0
1,0,0.011834,0.005917,169,0,2,1,0
1,0.774548,0.046815,0.023408,372.285714,1,3,1,1
1,0,0.019608,0,153,1,2,1,0
1,0.918296,0.013928,0.002786,179.5,1,3,0.5,0
1,1,0.028011,0.033613,178.5,1,3,1,0
1,0,0.042553,0.014184,141,0,2,1,1
2,0.92062,0.006749,0.006749,296.333333,1,3,1,0
1,0,0.009174,0.009174,109,1,3,1,0
1,0,0.04902,0,102,1,2,1,0
1,0,0.051546,0.010309,97,0,2,1,0
1,0,0.021053,0,95,1,2,1,0
1,0.446733,0.126697,0.298643,55.25,1,6,0.5,1
1,0.995727,0,0.240741,27,0,3,0.5,0
1,0.552822,0.092117,0.108501,202.1875,1,3,0.3125,0
1,0.691933,0.076305,0.016064,62.25,1,3,0.75,0
1,0,0,0,48,0,1,0.5,1
1,0.600598,1.487366,1.487366,62.804348,1,2,0.065217,1
1,0.109482,0.002928,0.00244,26.960526,0,3,0.092105,1
1,0,0,0,36,0,1,1,1
1,0,0.001032,0,969,1,7,1,0
1,0,0.016529,0.015496,968,1,6,1,0
1,0,0.011364,0.01343,968,1,6,1,1
1,0,0.016495,0.017526,970,1,6,1,1
1,0,0.017526,0.003093,970,1,6,1,0
1,0,0.059437,0.001043,959,1,6,1,0
1,0,0.002222,0.002222,900,1,6,1,0
1,0,0.003333,0,900,1,6,1,0
2,0.970951,0.016882,0.002979,503.5,1,6,1,0
1,0,0,0.005695,878,1,6,1,0
1,0.188844,0.120285,0.003559,936.666667,1,6,1,0
1,0,0.01355,0.00271,738,1,6,1,0
1,0,0.001447,0.001447,691,1,4,1,0
1,0,0.016418,0.020896,670,1,4,1,0
1,0,0.022288,0,673,1,4,1,0
1,0.970951,0.016529,0.007084,423.5,1,4,0.5,1
1,0,0.114977,0.111952,661,1,3,1,1
1,0.961237,0.024852,0.005917,422.5,1,3,1,1
1,0.928599,0.023791,0.034536,325.75,0,3,0.75,1
1,0,0.007704,0,649,1,2,1,0
1,0.674732,0.038941,0.016615,963,1,2,1,0
1,0.929115,0.033898,0.022931,334.333333,1,1,1,0
1,0,0.001618,0.001618,618,1,1,1,0
1,0,0.003333,0,900,1,6,1,0
1,0,0.008065,0.008065,198.4,0,1,0.6,1
1,0,0,0,424.5,0,1,0.5,0
1,0.97497,0.057075,0.057075,21.025,0,3,0.075,0
1,0,0.071429,0.071429,28,1,4,1,1
1,0.901897,0.116667,0.008333,40,1,3,0.666667,1
1,0.959326,0.05,0.051724,26.363636,0,3,0.136364,1
1,0.795996,1.866634,1.866634,53.580729,0,5,0.21875,1
1,0.684038,0.053097,0.044248,113,1,5,1,0
1,0,0.061538,0,65,1,4,1,0
1,0.669592,0.030769,0.030769,86.666667,0,4,1,0
1,0,0.015873,0.015873,63,0,4,1,0
1,0.626672,0.240388,0.200777,429.166667,1,4,0.666667,1
1,0,0.039216,0.196078,51,1,3,1,0
1,0.21358,0.051147,0.005258,1046,1,5,1,0
1,0,0.155556,0.022222,45,1,5,1,0
1,0,0,0,11,0,1,1,0
1,0.940177,0.005757,0.005757,321.666667,0,6,0.407407,1
1,0,0.185185,0.037037,27,1,4,1,1
1,0,0.04,0.04,25,1,3,1,0
1,0,0.28,0,25,1,3,1,0
1,0,0.047619,0.047619,21,1,3,1,1
1,0,0.083333,0.059524,168,1,4,1,1
1,0,0.006061,0.006061,165,0,4,1,0
1,0.286397,0.060606,0.040404,99,0,4,1,1
1,0,0.006289,0.006289,159,1,4,1,0
1,0.816603,0.048963,0.035714,289.333333,1,4,1,1
1,0.923842,0.062217,0.004525,442,0,4,1,0
1,0.995727,0.013986,0.076923,71.5,0,3,1,0
1,0.488734,0.073034,0.356742,89,1,3,1,1
1,0.672751,0.07542,0.031723,297.5,1,6,0.375,1
1,0,0.391304,0.173913,23,0,3,1,1
1,1,0.144068,0.09322,29.5,0,3,0.75,1
3,0.877423,0.037279,0.037279,137.775317,1,10,0.231013,1
1,0.784973,0.383956,0.353031,27.677966,0,3,0.118644,0
1,0.684038,0.011772,0.002616,764.5,1,4,1,1
1,0,0.029412,0.029412,34,1,2,1,0
1,0.997935,0.000483,0.112077,35.689655,1,1,0.103448,0
1,0.979901,0.051724,0.054187,20.3,0,3,0.066667,1
1,1,0.088235,0.088235,34,1,5,0.25,0
1,0,0,0,19.965116,0,2,0.093023,1
1,0.670512,0.023172,0.021723,345.25,1,3,1,1
1,0,0.055556,0.055556,36,1,5,1,0
1,0,0.138889,0,36,1,5,1,1
1,0.780315,0.247232,0,67.75,0,4,0.75,0
1,0,0,0,10,1,1,1,0
1,0,0.444444,0,9,0,2,1,1
1,0.936667,0.236842,0.210526,19,1,3,1,1
1,0.612602,0.006298,0.0007,476.333333,1,3,1,0
1,0,0,0.003115,321,0,4,1,0
1,0,0.003106,0.003106,322,0,3,1,0
1,0,0.003106,0.003106,322,0,3,1,0
1,0,0.003106,0.003106,322,0,2,1,0
1,0,0,0,322,1,1,1,0
