@relation 'columba-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R2'

@attribute ns numeric
@attribute entropy numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute bug {1,0}

@data
1,0,0,29,0,1,0,0.5,5214.5,1
1,0,0.043478,23,0,2,0,1,5650.25,0
1,0,0.086957,23,0,2,84,1,5649.25,0
1,0,0,18,0,1,0,1,553,0
1,0,0.16129,186,1,3,3,1,952.666667,1
1,0.294615,0.123932,117,0,5,98,1,950.166667,1
1,0,0,10,0,1,0,0.5,522,0
1,0,0,0,0,1,0,1,580,0
1,0.776939,0.286207,48.333333,1,2,359,0.833333,580,0
1,0.763634,2.225705,29,0,7,300,0.272727,241,1
1,0,0,0,0,1,0,1,580,0
1,0,1.6375,80,1,3,18,1,5893.216667,0
1,0,0.179487,78,1,3,2,1,818.3,1
1,0,0.155844,77,0,3,20,1,775.033333,1
1,0,0,37,0,1,0,0.5,6119,1
1,0.362632,0.275,93.333333,1,3,31,0.666667,6108.5,1
1,0.919432,0.018927,105.666667,0,5,598,1,756.533333,0
1,0,0,32,0,1,0,1,91,0
1,0,0.027027,37,0,3,5,1,825.3,0
1,0.82594,0.291667,162,0,6,292,1,5612.383333,1
1,0.897918,0.115493,118.333333,0,3,51,1,143,1
1,0.665741,0.00492,101.625,0,3,121,0.5,4494,0
1,0.411447,0.198312,79,0,3,437,1,4135.5,0
1,0,0.036364,55,0,1,24,1,1730,0
1,0,0,43.5,0,1,0,0.071429,114,1
1,0.981941,0.044872,78,1,6,293,1,5263.583333,0
1,0.784696,0.043598,155.642857,0,9,582,0.714286,696.916667,1
1,0,0.067669,133,1,6,36,1,5292.75,0
1,0.734719,0.975684,109.666667,0,8,236,0.555556,107,1
1,0.495969,0.126506,83,0,5,10,1,224,1
1,0.811278,0.022124,113,1,4,98,1,496,0
1,0,0,86,1,3,110,1,4355.5,0
1,0,0,80.571429,0,1,0,0.142857,114,1
1,0,0,86,1,3,115,1,4354.5,0
1,0.430552,0.014815,67.5,0,6,329,1,689.316667,0
1,0.796505,2.541494,96.4,0,6,129,0.4,221,1
1,0,0,34,0,1,0,1,222,0
1,0,0.002096,477,0,6,0,1,876.966667,0
1,0.978071,0.062257,257,1,6,74,1,874.966667,0
1,0,0,459,1,6,3,1,775.75,0
1,0.847985,0.065543,178,1,6,20,1,779.283333,0
1,0,0.002141,467,0,6,0,1,772.533333,0
1,0,0.006522,460,1,6,1,1,771.533333,0
1,0.567199,0.210526,163.875,0,12,529,0.6875,4537.566667,1
1,0,0.015556,450,0,6,17,1,759.683333,0
1,0,0.002227,449,1,6,22,1,4547.466667,0
1,0.721928,0,282.5,1,8,24,1,4734.166667,0
1,0.269828,0.041408,241.5,1,6,245,1,5031.633333,0
1,0.704502,0.068012,157.727273,0,9,337,0.909091,6477.833333,0
1,0.546013,0.008915,336.5,0,8,5,1,763.433333,1
1,0,0.00232,431,1,6,1,1,5651.25,0
1,0.607664,0.061776,155.4,1,7,62,0.4,5666.916667,0
1,0.895575,0.041475,115.733333,0,10,720,0.6,5222.916667,0
1,0.685599,0.05913,191.666667,1,6,69,1,5387.25,1
1,0.647869,0.047281,169.2,0,7,13,0.6,5248.25,1
1,0.917236,0.083705,149.333333,0,8,6,0.5,5259.583333,0
1,0,0.010526,285,0,6,4,1,1281.916667,0
1,0.184452,0.046809,235,1,7,32,0.5,5318.5,0
1,0,0.014652,273,0,6,12,1,132,0
1,0,0,270,1,6,0,1,5839.333333,0
1,0.150666,0.305322,178.5,1,6,67,1,5838.333333,0
1,0,0.111111,234,0,4,19,1,1104,0
1,0,0.089888,178,0,4,1,1,62,0
1,0,0,181,1,4,16,1,60,0
1,0,0.151685,178,1,3,16,1,364,1
1,0.532938,0.05361,139.9,1,5,144,1,564,1
1,0.591673,0.016393,91.5,0,3,70,1,542,0
1,0.530314,0.226629,141.2,1,3,59,1,4816,1
1,0.606538,0.103546,176.25,0,5,104,0.875,4722,1
1,0.830845,0.034836,133.090909,1,2,426,0.636364,4589,1
1,0.749977,0.016383,117.714286,0,3,204,0.857143,4485,0
1,0.631329,0.047486,89.5,1,2,4,0.75,4404,1
1,0,0.225108,231,1,2,0,1,4165,1
1,0.799515,0.084543,93.235294,1,3,608,0.411765,3735,0
1,0,0.005495,182,1,1,7,1,2714,0
1,0.81128,0.027494,97.923077,0,1,91,0.769231,2666,0
1,0.955715,0.175476,157.666667,1,3,176,1,260.5,0
1,0,0,92.666667,0,1,0,0.333333,93,1
1,0.272971,0.036772,489.5,0,2,48,1,1730,0
1,0.498396,0.01773,70.5,0,7,127,1,5563.814286,0
1,0,0.005882,170,1,7,0,1,73,0
1,0,0.105882,170,1,6,0,1,5326.416667,0
1,0,0.279762,168,1,6,1,1,5325.416667,1
1,0.605002,0.57606,133.666667,1,8,58,1,5324.5,1
1,0.786187,0.827465,121.714286,0,7,123,0.571429,5315.416667,1
1,0,0.046667,150,1,6,3,1,5320.75,0
1,0,0.007092,141,0,3,0,1,144,0
1,0,0.014085,142,0,3,2,1,124,0
1,0,0.0625,32,1,2,17,1,509.5,0
1,0,0.37931,29,0,2,1,1,4289,0
1,0,0.034483,29,1,2,20,1,4283,1
1,0,0.111111,18,0,2,171,1,509.5,0
1,0,0.035714,140,1,4,6,1,4373,0
1,0.626836,0.041333,83.333333,0,5,348,0.777778,106,0
1,0,0.006711,149,0,3,2,1,4234.5,0
1,0,0.011905,168,0,3,10,1,125,0
1,0,0.006711,149,1,3,123,1,4233.5,0
1,0.722033,0.044177,99.6,0,4,330,0.8,91,0
1,0.970079,0.254902,63.75,0,3,78,0.5,148,0
1,0,0,30,0,1,0,1,59,0
1,0.982141,0.015837,147.333333,0,5,43,1,5580.438095,0
1,0,0.016,125,0,5,0,1,6231.116667,0
1,0.47381,0.251534,81.5,0,7,28,0.833333,5851.55,1
1,0.778893,0.030023,86.6,1,6,32,1,5347.166667,0
1,0.681556,0.068182,48.4,0,4,43,0.4,5538.333333,1
1,0,0.038889,180,0,3,14,1,126,0
1,0,0.084507,71,0,3,1,1,59,0
1,0,0,71,0,2,21,1,5571.814286,0
1,0.989183,0.139746,275.5,1,6,24,1,5773.433333,0
1,0.616107,0.054422,117.6,0,6,962,0.8,4544.733333,0
1,0,0,24,0,1,0,1,689.316667,0
1,0.661925,0.211407,73.318182,0,3,601,0.318182,511,1
2,0.920644,0.024922,80.25,0,10,3335,0.4375,5353.583333,1
1,0,0.032787,61,0,3,51,1,127,0
1,0.995979,0.106918,79.5,0,4,140,1,4580.5,0
1,0.810913,0.065767,49.416667,0,3,276,0.333333,4271,1
1,0,0,108.5,0,1,0,0.5,93,1
1,0.836375,0.282258,41.333333,1,5,350,1,4292,1
1,0,0,38.5,0,1,0,0.5,759.683333,1
1,0.241211,0.335714,35,0,5,153,0.75,5815.55,0
1,0.470332,0.539048,105,0,6,886,0.6,5272.25,0
1,0.92608,0.075273,44.867925,0,5,525,0.283019,388,1
1,0.94566,0.108434,41.5,0,2,0,0.5,520,1
1,0,0,35,0,1,0,1,3690,1
1,0,0,0,0,3,43,1,1134.333333,0
1,1,0.00391,255.75,0,3,157,0.75,2868,0
1,0,0.00507,789,1,3,6,1,51,0
1,0.956042,0.021969,409.666667,1,2,71,1,2677,1
1,0.902102,0.005911,265.857143,1,2,165,1,1814,0
1,0.946395,0.011719,85.333333,0,3,46,0.666667,574,0
1,0.618205,0.526066,52.75,1,5,112,1,5917.4,1
1,0.680577,0.135283,91.166667,0,9,757,0.833333,725.85,1
1,1,0.213333,28.125,0,5,68,0.75,592.5,0
1,0,0,41.357143,0,1,0,0.071429,3689,1
1,0,0,0,0,2,154,1,107,0
1,0.980645,0.049485,48.5,0,8,2290,0.4,5146.711905,0
1,0.710424,0.932473,43.782609,0,11,17333,0.336957,4726.45,1
1,0.557795,0.204638,133.272727,0,8,413,0.818182,5855.333333,1
1,1,0.261745,49.666667,0,2,61,0.666667,151,0
1,0.932796,0.040431,53,0,7,75,0.428571,5217.583333,0
1,0.947308,0.067265,44.6,0,7,475,0.8,5728.533333,1
2,0.964251,0.055012,44.107843,0,7,3811,0.215686,5113.5,0
1,0.988324,0.957143,32.307692,0,4,1803,0.615385,208,1
1,0,0,0,0,3,15,1,841,0
1,0.702093,0.382309,222.333333,0,5,120,0.833333,916.333333,1
1,0,0.020408,24.5,1,2,67,1,4678,0
1,0,0.020408,49,0,2,0,1,152,0
1,0.954434,0.046512,64.5,0,2,112,1,129,1
1,0.518761,0.315878,53.818182,0,7,2023,0.272727,6498.033333,0
1,0.517685,0.203015,131,0,13,4631,0.531646,6556.833333,1
1,0.65733,0.201613,41.333333,1,6,51,0.666667,6340.666667,0
1,0.70678,0.013994,185.8,1,5,100,1,324.5,0
1,0.855489,0.051613,31,1,4,72,0.4,4323.5,0
1,0.376837,0.444444,48,0,3,89,0.666667,4726,1
1,0,0.035714,28,0,3,7,1,5210.583333,0
1,0,0,26,0,1,0,1,4644,0
1,0,0.173913,46,1,5,0,1,134,0
1,0,0.020408,49,1,4,16,1,6044.166667,0
1,0.853549,0.26817,79.8,0,5,42,0.6,6097.5,1
1,0.864792,1.846538,94.294118,0,7,441,0.294118,273,1
1,0.292218,0.187045,77.1875,0,3,640,0.8125,5552.333333,1
1,0.683932,0.217391,72.285714,0,4,105,0.285714,508.5,0
1,0.765936,0.030158,58.36,0,1,25,0.48,798,0
1,0,0.012739,157,1,5,95,1,834.4,0
1,0,0.013605,147,1,5,38,1,762,0
1,0,0.023622,127,1,5,41,1,5263.666667,1
1,0.878127,1.336641,88.1875,0,6,381,0.4375,289,1
1,0,0.190909,110,0,4,0,1,477,0
1,0.93939,0.696795,121.7,0,6,59,0.4,924.5,1
1,0.939913,0.54784,72,0,4,178,0.444444,4643,1
1,0,0,54.222222,0,1,0,0.111111,553,1
1,0,0.470588,51,0,2,17,1,1719,0
1,0,0.008475,118,1,4,26,1,723.35,0
1,1,0.022556,133,0,5,215,1,679.316667,0
1,0,0.071429,112,1,4,15,1,764,0
1,0,1.393617,94,1,4,47,1,5259.666667,1
1,0.997231,0.025157,45.428571,1,2,14,0.142857,975,0
1,0,0.387097,31,0,2,15,1,1721,0
1,0,0,72.5,0,1,0,0.5,5322.083333,1
1,0.869832,1.077994,59.833333,0,4,6,0.166667,1258,1
1,0,0,151,0,5,14,1,753.533333,0
1,0.789597,0.032342,128.833333,0,8,1085,0.666667,735.35,1
1,0,0.013514,148,1,5,167,1,676.316667,0
1,0.855879,0.017204,116.25,1,5,180,1,663.583333,1
1,0.653244,0.624776,139.25,1,4,76,0.75,475,1
1,0,0.470588,51,0,2,17,1,1721,0
1,0,0.021739,46,0,3,4,1,705.966667,0
1,0,0.086957,46,0,3,193,1,677.316667,0
1,0.641289,0.002976,112,1,7,154,1,5312,0
1,0.790352,2.292453,106,1,5,5,1,923.833333,1
1,0.97957,0.028391,45.285714,1,2,14,0.142857,3951,1
1,0.487204,0.061344,131.038462,0,2,119,0.576923,941,1
1,0.385904,0.076923,156,1,3,6,0.666667,887.666667,0
1,0.997015,0.031026,104.75,1,4,4,0.25,4667,0
1,0.781676,0.144357,76.2,0,2,106,0.4,1727,0
1,0.813037,0.786325,91,0,7,295,0.777778,5309.75,1
1,0,0.048611,144,0,4,1,1,5126.5,0
1,0.811278,0.014963,200.5,1,4,16,1,848,1
1,0.623291,0.002232,149.333333,0,6,246,0.444444,835,1
1,0,0,2,0,1,0,1,5856.333333,0
1,0.673383,0.209195,56.602273,0,10,2013,0.25,5252.333333,1
1,0,0.040816,49,1,4,1,1,723.633333,0
1,0,0,40,0,4,183,1,721.05,1
1,0.736768,0.106322,174,0,9,81,1,768.416667,1
1,0.852405,0.013158,38,1,3,2,0.5,4389.5,1
1,0,0.394737,38,1,2,10,1,842,0
1,0.804308,0.070117,99.833333,0,2,191,1,1897,0
1,0,0.258065,31,0,2,23,1,1727,0
1,0.985228,0.024615,162.5,0,1,1,1,5435.361905,0
1,0,0,76,0,1,0,0.125,5391.595238,0
1,0.750363,0.008621,116,0,2,13,1,171,0
1,0,0.013793,145,1,2,5,1,160,1
1,0.885564,0.053648,93.2,0,4,20,0.4,115,1
1,0,0.00565,177,1,4,330,1,5901.816667,0
1,0.140511,1.330189,106,1,2,30,1,4299,0
1,0,0.00565,177,1,4,368,1,5902.816667,0
1,0,0.024096,166,0,4,16,1,5209.797619,0
1,0.557082,0.044481,303.5,0,6,22,1,4578.2,0
1,0.666278,0.578882,89.444444,0,9,1875,0.444444,4539.016667,0
1,0.639234,0.414449,56.357143,0,5,894,0.285714,1135,1
1,0,0.060403,149,0,3,10,1,1105,0
1,0,0.040268,149,0,3,52,1,1114,0
1,0.558629,0.041985,131,0,1,8,1,164,1
1,0,0,149,0,1,0,1,126,1
1,1,0.017065,58.6,1,5,230,0.2,131,0
1,0.812097,0.319693,65.166667,1,5,276,0.666667,4342.5,0
1,0.793092,0.225122,68.111111,0,5,40,0.444444,4572.5,1
1,0,0.138889,36,0,3,2,1,1259,1
1,0,0,18.230769,0,1,0,0.076923,4416.5,0
1,0,0,46,0,1,0,1,168,1
1,0.885379,0.077441,84.857143,0,2,44,0.428571,178,1
1,0.886232,0.025543,60.230769,0,10,2499,0.846154,36,0
1,0,0.011905,84,1,4,3,1,5187.666667,0
1,0.996719,0.403361,119,0,4,12,1,1279.583333,1
1,0,0.033333,90,1,4,137,1,1277.583333,0
1,0.938984,0.386047,107.5,0,2,8,0.5,130,0
1,0.764046,0.186275,34,0,2,20,1,4562.5,0
1,0.874365,0.069223,58.6875,0,5,16,0.1875,4422.5,1
1,0.710791,0.258065,62,0,2,19,0.666667,167,1
1,0,0.016393,61,1,6,48,1,12.083333,0
1,0,0,114.666667,0,1,0,0.166667,106,1
1,0.810939,1.289358,126.333333,1,6,570,0.666667,5380.833333,1
1,0.540513,0.059581,69,0,4,17,0.555556,126,1
1,0,0,12,0,1,0,1,115,0
1,0,0.631579,19,0,2,109,1,1306.416667,0
1,0.916647,0.054605,47.879518,0,2,932,0.277108,4354,1
1,1,0.466667,15,0,2,154,0.5,1217,0
1,0.34066,0.09697,110,1,4,126,0.666667,4373.5,0
1,0,0.088889,45,0,1,0,1,5581.438095,0
1,0,0,27,0,1,0,0.5,5430.361905,0
1,0.666346,1.008392,28.6,0,5,2869,0.2,5220.25,0
1,0,1.509434,53,1,2,5,1,88,1
1,0,0,57.333333,1,1,0,0.166667,5663,1
1,0,0.1875,128,0,2,0,1,153,0
1,0.998846,0.085106,117.5,0,2,100,1,131,1
1,0,0.007299,137,1,1,0,1,670,0
1,0.328709,1.068044,58.785714,0,7,180,0.357143,5330.416667,1
1,0,0.010204,98,1,2,7,1,4833,0
1,0,0.013158,76,1,4,125,1,5028.633333,0
1,0.45559,0.907473,43.230769,0,6,550,0.384615,6228.616667,1
1,0,2.243243,74,1,4,24,1,5569.166667,1
1,0,0.098765,81,0,3,8,1,85,0
1,0,0.097561,82,1,2,56,1,89,0
1,0.738031,1.815126,85,1,4,300,0.285714,5638.833333,1
1,0,0,59,1,1,0,1,5325.75,1
1,0.670136,0.755474,45.666667,0,8,1071,0.611111,5611.333333,0
1,0.890492,0.036145,83,1,3,138,1,6396.55,0
1,0,0.019231,52,0,2,76,1,370.5,0
1,0,0.188679,53,0,2,23,1,154,0
1,0,0,43,0,1,0,0.5,924.5,1
1,0,0.451613,93,0,4,71,1,807.3,0
1,0.396785,0.496766,40.684211,0,2,94,0.526316,968,1
1,0,0.006803,147,0,6,96,1,5234.083333,0
1,0.738209,0.003555,281.333333,1,8,88,1,43,0
1,0.940286,0,131.5,1,5,33,1,5284,0
1,0,0.899281,139,1,5,5,1,4324.5,1
1,0.242292,0.045534,285.5,1,4,9,1,4571.5,0
1,0,0.004902,204,0,3,10,1,370,0
1,0,0.035354,198,0,3,4,1,250,0
1,0.576059,0.063146,174.2,1,3,184,0.8,4811,0
1,0,0.121827,197,0,3,0,1,194,0
1,0,0.004854,206,0,3,0,1,191,0
1,0,0.113861,202,0,3,0,1,190,0
1,0,0.285,200,0,3,0,1,189,1
1,0,0.026786,224,0,3,0,1,188,0
1,0,0.013216,227,0,3,4,1,187,0
1,0,0,224,1,3,0,1,82,0
1,0.987885,0.18883,188,0,3,50,1,76,0
1,0,0.004115,243,1,1,0,1,668,0
1,0,0.136364,44,0,2,6,1,249,0
1,0,0.208333,48,0,2,92,1,193,0
1,0,0.02963,270,0,3,22,1,268.5,0
1,0,0.032967,273,1,3,3,1,4827,0
1,0,0.215686,255,0,3,10,1,248,1
1,0.657091,0.018112,349.666667,0,3,203,0.666667,4767,0
1,0.794934,0.046861,113.1,1,3,230,0.9,4414,0
1,0.925208,0.151899,256.75,0,3,54,1,87,1
1,0.617669,0.147302,85.708333,1,3,361,0.416667,3718,1
1,0,0.003717,269,0,4,70,1,4387.5,0
1,0.746377,0.007813,96,1,4,399,0.75,5500.578571,0
1,0,0,45,0,1,0,1,729.633333,0
1,0.503258,0.009302,107.5,1,5,360,1,663.316667,0
1,0,0.2,160,0,3,44,1,1672,0
1,0.87475,0.014134,212.25,0,4,90,1,4368,1
1,0.991159,0.009569,348.333333,0,3,205,1,319.5,0
1,0.865917,0.866847,136.368421,0,2,391,0.421053,102,0
1,0,0.040816,147,0,4,65,1,306,0
1,0,0.173611,144,0,3,95,1,218,0
1,0.583237,0.413607,206.647059,0,8,1085,0.470588,6518.033333,1
1,0,1.580402,398,0,7,44,1,808.3,0
1,0.952066,0.009131,113.428571,0,11,453,0.535714,5281.75,1
1,0.930586,0.005525,362,0,8,0,0.5,46,1
1,0.897918,0.036129,258.333333,0,8,9,0.666667,32,0
1,0.315997,0.003861,259,1,8,2,1,2,0
1,0,0.00277,361,1,6,19,1,5327.416667,0
1,0.810579,0.988457,99.961538,0,9,719,0.807692,50,1
1,0,0.146409,362,1,5,1,1,681.583333,1
1,0,0.011236,356,1,5,2,1,680.583333,1
1,0.177389,0.104202,297.5,1,6,150,0.5,5834.333333,1
1,0.85385,0.140525,176.125,0,5,235,0.5,1142.333333,0
1,0,0.893939,330,1,4,1,1,888.666667,0
1,0.975119,0.036603,341.5,0,4,6,0.5,871.666667,1
1,0,0.002309,433,1,4,8,1,4581,0
1,0.426238,0.030905,188.75,0,8,2325,0.833333,794.033333,1
1,0,1.51227,326,0,6,70,1,809.3,0
1,0,1.381098,328,1,6,8,1,5226.166667,0
1,0,0.327338,278,0,5,2,1,1302.416667,1
1,0.684143,0.4,318.333333,0,7,74,0.833333,776.5,1
1,0.023462,0.827519,258,1,5,123,1,5321.5,1
1,0.997616,0.08291,295.5,1,6,4,0.5,5860.333333,0
1,0,0.009091,330,1,4,4,1,936.166667,0
1,0,0.004049,247,1,4,7,1,444,0
1,0.877663,0.056888,364.75,0,4,44,0.5,4372,1
1,0.757428,0.224979,148.625,0,4,1368,0.625,4547.5,1
1,0.764904,0.043608,389.833333,0,5,218,0.833333,4218.5,1
1,0,0.002865,349,1,2,149,1,563.5,0
1,0,0,46.333333,0,1,0,0.333333,88,1
1,0.687828,0.824844,120.25,0,7,1132,0.5625,5407.333333,0
1,0,0.012048,249,0,3,8,1,5285,0
1,0,0,217,0,3,9,1,5640.833333,0
1,0,0.01105,181,0,3,19,1,4199,0
1,0,0.17284,162,0,3,1,1,205,1
1,0,0.102273,176,0,3,3,1,192,0
1,0.899744,0.010101,198,0,3,22,1,4773,0
1,0.970951,0.012048,124.5,1,3,22,1,5328.583333,0
1,0,0.887179,195,0,3,57,1,1693.5,1
1,0,0.048433,351,0,3,5,1,204,0
1,0,1.301587,126,0,4,33,1,1287.416667,1
1,0,0.018018,222,0,4,23,1,1060.166667,0
1,1,0.006472,154.5,0,3,96,1,186,0
1,0,1.538043,184,0,2,34,1,1304.416667,1
1,0,0.271739,184,1,2,48,1,6007.166667,1
1,0,0,173,0,1,0,1,6331.166667,0
1,0.884056,0.025813,116.222222,1,7,243,0.666667,6423.55,0
1,0.935647,0.018537,133.066667,0,7,268,0.866667,4489,0
1,0,0,286.3,0,1,0,0.1,88,1
1,0.502373,0.027053,258.75,0,2,96,0.5,1770,0
1,0,0.833333,15,0,2,253,1,252,0
1,0,0,49.666667,0,1,0,0.333333,599,1
1,0,0,91,0,1,0,0.2,4547.5,0
1,0,1.32243,214,0,2,47,1,1287.416667,0
1,0,0,218,1,1,0,1,6008.166667,1
1,0.249162,0.360656,45.75,1,5,317,1,6012.166667,1
1,0,0.010791,278,1,2,0,1,4291.5,0
1,0,1.822581,62,0,4,209,1,5049.747619,0
1,0.622366,0.041237,32.333333,0,3,40,0.666667,362.5,0
1,0.313582,0.018519,42,0,4,528,0.666667,288.5,0
1,0.826323,0.022358,164,1,3,8,0.666667,3386,0
1,0.678848,0.417284,101.25,1,2,16,0.75,3376,0
1,0.721441,0.033175,211,1,2,19,0.666667,3250,1
1,0.286397,0.033784,222,1,2,36,1,2850,1
1,0,0.072072,222,1,1,1,1,691,0
1,0,0,207,0,1,0,1,165,1
1,0.928383,0.004386,45.6,0,4,208,1,5882.216667,0
1,0.764205,0.019084,131,0,5,69,1,1117,0
1,1,0.02381,42,0,4,130,1,508.5,0
1,0.999142,0.178082,36.5,0,2,118,0.5,496.5,1
1,0,0.009174,109,0,2,0,1,199,0
1,0.96023,0.041667,120,1,2,215,0.666667,198,0
1,0.982568,0.013861,63.125,0,1,29,0.875,334.5,0
1,0.684229,0.877928,23.852941,0,10,6515,0.161765,5162.333333,1
1,0,0.068182,88,1,4,0,1,1157,1
1,0,0.344444,90,0,4,52,1,1156,0
1,0.222285,0.027027,74,0,1,5,1,338.5,0
1,0,0.010638,94,0,1,1,1,289.5,0
1,0,0.510638,94,1,4,16,1,505.5,0
1,0.613147,0.009804,51,0,3,567,0.5,4338.5,0
1,0,0.009174,109,1,1,1,1,295.5,0
1,0,1.632353,68,0,5,15,1,199.5,0
1,0.973668,0.147059,51,0,1,2,0.5,294.5,0
1,0.694156,0.328622,94.333333,1,2,753,0.266667,2839,1
1,0,0,54.428571,0,1,0,0.142857,288.5,1
1,0.997847,0.401763,198.5,1,6,0,0.25,5351.483333,0
1,0.62163,0.268519,108,0,3,166,1,1276.583333,1
1,0,1.665049,206,0,3,20,1,133,1
1,0.478928,0.949861,143.6,1,4,98,1,5616.833333,1
1,0,0,135,0,1,0,1,4436.5,0
1,0,0,52,0,1,0,0.142857,5955,1
1,0.206461,0.052,31.25,0,1,16,0.25,4436.5,0
1,0.713418,0.581139,233.285714,0,9,794,1,5346.483333,1
1,0,0.090452,199,0,3,0,1,1287,0
1,0.751347,0.39185,79.75,0,4,432,0.625,1286,1
1,0,0.41,200,0,3,73,1,1278,0
1,0.337319,0.12782,133,0,5,53,0.5,5955,1
1,0.969561,0.020954,76.581395,0,6,1564,0.697674,4473,0
1,0,0.004673,214,1,2,0,1,4370,0
1,0.841048,0.047436,220.538462,1,5,171,0.615385,4369,1
1,0.970951,0.00655,229,0,2,0,0.5,4289.5,0
1,0.811278,0.044053,227,1,2,4,0.5,4272.5,0
1,0,0.004808,208,0,1,2,1,4526.5,0
1,0,0,208,0,1,0,1,4440.5,0
1,0,0,208,0,1,0,1,4438.5,0
1,0,0,171,0,1,0,1,4388.5,1
1,0,1.540146,137,1,4,55,1,1311.416667,1
1,0.873318,1.150121,103.25,0,5,158,0.75,5282,1
1,0,0.033557,149,0,3,5,1,36,0
1,0.375897,0.375954,116.444444,0,9,646,0.666667,5675.333333,1
1,0,0.01983,353,0,6,7,1,6021.166667,0
1,0,0.254958,353,0,6,2,1,52,0
1,0,1.244838,339,1,6,8,1,48,0
1,0,0,307,0,6,4,1,41,1
1,0,0.026316,304,0,6,5,1,35,0
1,0,0.00678,295,1,6,3,1,32,0
1,0,0.034483,290,1,6,1,1,14,0
1,0,0.09319,279,0,6,0,1,11,1
1,0,0.049242,264,0,6,10,1,6,0
1,0.89564,0.017808,243.333333,0,4,164,0.666667,512.5,0
1,0,0.034188,234,0,3,0,1,231,0
1,0,0.235294,238,0,3,25,1,229,0
1,1,0.008108,123.333333,0,4,326,0.5,4394.5,0
1,0,0.01875,160,0,5,5,1,37,0
1,0.923339,0.135831,213.5,0,4,33,1,460.5,0
1,0,0.012422,161,1,2,1,1,3692,0
1,0.758409,0.071259,114.818182,0,3,398,0.636364,3634,0
1,0,0,81.684211,0,1,0,0.052632,445,1
1,0,0.010638,188,1,6,11,1,667.883333,0
1,0,0,166,1,6,7,1,5291.75,0
1,0,0.006135,163,1,6,1,1,6043.166667,1
1,0.588258,0.083286,134.846154,1,7,781,0.384615,6025.166667,1
1,0,0.015385,195,0,6,16,1,44,0
1,0,0.035714,196,1,6,0,1,551,0
1,0,0.010204,196,0,6,10,1,4,0
1,0,0.009804,204,1,2,2,1,4207,0
1,0.314824,0.123724,196,1,2,7,0.5,203,1
1,0.965407,0.020666,67,0,5,52,0.076923,907.666667,1
1,0,0.029412,68,0,3,183,1,38,0
1,0,0.309091,55,0,2,96,1,224,0
1,0,0,30,0,4,3,1,31,0
1,0,0.034483,29,0,4,121,1,13,0
1,0.747837,0.418033,40.666667,0,1,34,0.666667,1516,0
1,0,0,61.5,0,1,0,0.5,40,0
1,0,0,33.5,0,1,0,0.5,61,1
1,0,0,0,0,1,0,1,1571,0
1,0.909153,1.500069,70.592233,1,8,10299,0.271845,6178.333333,1
1,0,2.192308,26,1,2,5,1,55,1
1,0,0,54,1,1,0,1,4584.5,0
1,0.968242,0.05794,42.363636,0,4,1938,0.363636,5142.797619,0
1,0.916298,0.110585,57.980392,0,10,2813,0.333333,6121.766667,1
1,1,0.027778,36,1,1,96,0.5,3694,0
1,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,1,0,1,1571,0
1,0.886815,1.300845,105.842105,0,8,2606,0.789474,4877.45,1
1,0.772615,0.374172,37.75,0,4,384,0.875,1715.5,1
1,0,0.324324,74,0,1,1,1,3658,0
1,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,1,0,1,1571,0
1,0,1.352941,51,1,3,24,1,5291.25,0
1,0,0.155556,45,1,2,7,1,4111.5,0
1,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,1,0,1,1571,0
1,0.96023,0.044776,22.333333,0,1,82,1,6392.116667,0
1,0.826074,0.010309,64.666667,1,3,3,0.333333,6014.666667,1
1,0.782859,0.538462,34.666667,0,1,861,0.666667,5125.5,0
1,0,0,0,0,1,0,1,1571,0
1,0,0,0,0,1,0,1,1571,0
1,0.807961,0.234405,21.16,0,1,260,0.12,1571,0
1,0.994226,0.09359,83.098446,0,3,7116,0.217617,3236,0
1,0,0,0,0,1,0,1,1571,0
1,0.767677,0.702609,98.12,0,9,7449,0.62,5733.333333,1
1,0,0.020408,49,1,1,1,1,4370,0
1,0,0,24.75,0,1,0,0.25,3622,1
1,0.99961,0.6,37.5,0,2,1,1,348.5,0
1,0.909894,0.345455,41.25,0,2,203,0.75,238,0
1,0,0,0,0,2,194,0.5,234,0
1,0,0,44.666667,0,1,0,0.333333,45,1
1,0,0.018568,377,0,5,52,1,864.228571,0
1,0.502963,0.06,112.5,0,6,582,1,5624.433333,0
1,0.638993,0.487893,82.6,0,6,2046,0.8,5534.333333,1
1,0,0.110803,361,0,5,43,1,5239.916667,0
1,0,1.503896,385,1,5,4,1,5292.25,1
1,0,0.018182,385,1,3,10,1,5615.333333,0
1,0.585062,1.576674,92.6,1,4,118,0.6,5611.833333,1
1,0.985228,0.002004,249.5,0,2,4,1,6046.5,0
