@relation 'data/M_multi_metrics_PDE.csv-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.194WCHU_numberOfLinesOfCode-0.192WCHU_wmc-0.192WCHU_rfc-0.186WCHU_lcom-0.185WCHU_numberOfMethods... numeric
@attribute -0.361WCHU_numberOfPublicAttributes-0.348ck_oo_numberOfPublicAttributes-0.347ck_oo_numberOfAttributes-0.336LDHH_numberOfPublicAttributes-0.319WCHU_numberOfAttributes... numeric
@attribute -0.371WCHU_fanIn-0.363LDHH_fanIn-0.34ck_oo_fanIn-0.27WCHU_cbo-0.247LDHH_cbo... numeric
@attribute '0.403ck_oo_numberOfMethodsInherited+0.384LDHH_numberOfMethodsInherited+0.376WCHU_numberOfMethodsInherited+0.339ck_oo_dit+0.32 ck_oo_numberOfAttributesInherited...' numeric
@attribute 0.317ck_oo_numberOfMethods+0.313ck_oo_lcom+0.275ck_oo_numberOfPublicMethods+0.253ck_oo_numberOfLinesOfCode+0.252ck_oo_wmc... numeric
@attribute '0.486WCHU_noc+0.476LDHH_noc+0.46 ck_oo_noc-0.19numberOfHighPriorityBugsFoundUntil:-0.16numberOfCriticalBugsFoundUntil:...' numeric
@attribute 0.433LDHH_numberOfAttributesInherited+0.387WCHU_numberOfAttributesInherited+0.268LDHH_numberOfPrivateAttributes+0.236ck_oo_numberOfAttributesInherited-0.234WCHU_dit... numeric
@attribute 0.297WCHU_numberOfAttributesInherited+0.295LDHH_numberOfAttributesInherited+0.262numberOfCriticalBugsFoundUntil:-0.257LDHH_numberOfPublicMethods-0.257LDHH_numberOfPrivateAttributes... numeric
@attribute -0.277numberOfHighPriorityBugsFoundUntil:-0.269WCHU_dit+0.229ck_oo_dit+0.222LDHH_numberOfMethodsInherited-0.211WCHU_numberOfPrivateAttributes... numeric
@attribute 0.506LDHH_dit+0.498WCHU_dit-0.247numberOfHighPriorityBugsFoundUntil:-0.231numberOfCriticalBugsFoundUntil:+0.208ck_oo_fanIn... numeric
@attribute 0.305numberOfCriticalBugsFoundUntil:-0.281WCHU_numberOfAttributesInherited-0.272LDHH_numberOfAttributesInherited+0.268ck_oo_numberOfAttributesInherited+0.254LDHH_dit... numeric
@attribute -0.5LDHH_numberOfPrivateAttributes-0.322ck_oo_numberOfPrivateAttributes-0.32WCHU_numberOfPrivateAttributes+0.239LDHH_numberOfPublicMethods+0.236WCHU_numberOfPublicMethods... numeric
@attribute -0.346ck_oo_numberOfAttributesInherited-0.342WCHU_numberOfPrivateMethods-0.336LDHH_numberOfPrivateMethods-0.281ck_oo_numberOfMethodsInherited+0.255CvsLogEntropy... numeric
@attribute 0.317ck_oo_numberOfAttributesInherited+0.303ck_oo_numberOfPublicMethods+0.292WCHU_fanOut-0.26LDHH_lcom-0.251LDHH_numberOfMethods... numeric
@attribute -0.523LDHH_fanOut+0.399CvsLogEntropy-0.262WCHU_fanOut-0.226LDHH_cbo+0.205ck_oo_numberOfPrivateAttributes... numeric
@attribute -0.381ck_oo_numberOfPublicMethods+0.356ck_oo_fanOut+0.331LDHH_numberOfPublicMethods-0.316ck_oo_lcom-0.288LDHH_numberOfPrivateMethods... numeric
@attribute '-0.447ck_oo_dit+0.314ck_oo_numberOfPrivateMethods-0.289ck_oo_cbo-0.231ck_oo_fanIn+0.21 LDHH_cbo...' numeric
@attribute 0.443ck_oo_numberOfPrivateAttributes-0.353CvsLogEntropy-0.297ck_oo_dit-0.292LDHH_numberOfPublicAttributes-0.24LDHH_numberOfAttributes... numeric
@attribute -0.535ck_oo_dit-0.356ck_oo_numberOfPrivateAttributes+0.262ck_oo_cbo+0.244ck_oo_fanIn+0.221ck_oo_numberOfAttributesInherited... numeric
@attribute 0.549numberOfHighPriorityBugsFoundUntil:-0.449numberOfCriticalBugsFoundUntil:-0.328ck_oo_numberOfPrivateAttributes-0.22numberOfMajorBugsFoundUntil:-0.186WCHU_numberOfPublicMethods... numeric
@attribute -0.401numberOfHighPriorityBugsFoundUntil:-0.28CvsEntropy-0.244LDHH_lcom-0.241ck_oo_fanOut-0.223ck_oo_numberOfPrivateAttributes... numeric
@attribute '0.35 CvsEntropy+0.266CvsLinEntropy+0.253CvsExpEntropy+0.24 LDHH_numberOfPublicMethods-0.237CvsLogEntropy...' numeric
@attribute -0.489ck_oo_noc+0.342LDHH_noc-0.253LDHH_fanOut-0.237ck_oo_fanIn-0.232CvsWEntropy... numeric
@attribute -0.471LDHH_numberOfPrivateMethods+0.308ck_oo_lcom-0.294CvsLogEntropy-0.27ck_oo_numberOfPublicMethods+0.219WCHU_lcom... numeric
@attribute -0.475ck_oo_noc+0.356LDHH_noc-0.281numberOfCriticalBugsFoundUntil:+0.253numberOfMajorBugsFoundUntil:-0.235LDHH_numberOfPublicAttributes... numeric
@attribute class {buggy,clean}

@data
2.754398,0.012513,-0.135623,-1.346291,0.489524,-0.513274,0.300543,-0.305228,-0.520427,0.346169,0.140246,-0.327014,-0.194309,-0.003856,0.161827,0.060974,0.700177,0.660776,-0.57781,-0.274868,0.123344,-0.385755,0.170794,-0.271093,-0.168439,buggy
1.072767,0.602784,0.83964,2.184161,0.450198,0.073765,-1.491712,0.196965,1.858533,-0.786125,-0.983466,-0.974998,0.757347,-0.836881,-0.523388,-0.032638,0.600271,0.166537,0.525477,-0.179076,-0.104077,-0.547512,-0.074387,0.354013,0.192791,buggy
0.364292,0.521794,0.800128,-1.172342,4.07916,-1.290731,0.88917,-1.30742,-1.419089,0.072219,0.52759,-0.971343,1.182249,2.170061,-0.148319,-1.808449,0.382068,1.738133,-1.143381,-0.935727,-1.498549,-0.369811,0.171131,-0.958614,-0.221206,buggy
-1.835608,0.621802,0.497605,0.830808,0.960425,-0.453307,0.075249,-1.530305,-2.408832,2.543453,1.79682,-0.729611,1.558525,0.211263,-0.657526,-0.357509,-0.45456,0.126572,-0.796782,-0.305784,0.296226,0.267891,0.222935,-0.255007,-0.236331,clean
0.214757,0.557508,1.612872,-0.353792,1.751337,-0.106097,-0.142656,0.000065,0.341237,0.147288,0.339941,-0.145044,-0.772225,-0.82455,0.241545,-0.715076,0.19774,-0.525502,-0.65861,-0.351231,-0.355867,0.289933,-0.315457,0.017384,0.132426,clean
3.923932,-0.031866,-0.11447,-0.831396,-0.229308,-0.204492,-0.126724,-0.264406,-0.608658,-0.138886,-0.023832,0.153563,-0.753692,-0.397533,-0.185403,-0.201418,-0.021627,-0.204324,-0.14426,-0.005444,0.437674,-0.465483,-0.040965,-0.092122,0.092641,clean
-4.138146,-0.394915,0.154081,-1.850194,-0.969499,-0.367954,-0.959914,2.433725,0.329568,-0.822853,1.219278,0.660255,1.68119,2.048876,-1.400119,-0.163277,-1.254614,0.365704,0.862192,-0.840973,0.724699,0.438916,0.017644,0.513641,-0.865386,buggy
3.749002,0.066325,-0.513691,-1.010259,0.185778,0.246895,-0.056501,-0.084283,-0.777865,0.003945,-0.009257,0.304953,-0.510768,-0.260978,-0.394371,-0.29812,-0.101483,-0.130754,0.560065,0.199608,0.370781,-0.491548,-0.643681,-0.248106,-0.510203,clean
3.122034,-0.297299,-0.483078,-0.742714,-0.229876,-0.279668,-0.020108,-0.209777,-0.079459,0.064892,-0.143781,0.061628,0.154325,0.017261,0.37778,-0.378619,0.273594,0.34083,0.377628,0.011403,-0.058614,0.122547,-0.120901,-0.006409,0.188667,clean
0.14621,1.177164,-8.351295,-0.483049,2.550312,7.724584,0.764427,1.849129,-0.376453,0.207756,0.709901,0.325733,-0.256419,-0.348344,-0.07627,0.418183,1.208959,-0.191591,-1.540713,-0.193604,0.113381,0.405889,3.056348,-0.027347,2.366274,clean
3.548578,-0.045509,0.138491,0.124648,-0.085704,-0.187304,-0.288664,-0.030091,0.294632,-0.60653,0.331366,-0.102963,-0.993793,-0.503327,0.011717,-0.063776,-1.364569,-1.002414,-1.396884,-0.156063,0.14949,0.011427,0.073121,0.155587,0.11885,clean
3.047972,-0.208531,-0.182448,-0.782002,-0.13801,-0.207159,-0.137447,-0.089313,-0.109134,-0.002904,-0.106418,0.122263,0.243842,0.014992,0.220758,-0.26483,0.527003,0.076614,0.307112,0.144462,0.014076,0.246008,0.134981,0.028925,0.00493,clean
3.46771,-0.171103,-0.032367,-0.782318,-0.011275,-0.249126,-0.023068,-0.166732,-0.357343,-0.139776,0.201978,0.313358,-0.314854,-0.174545,-0.154767,-0.255405,-0.265828,-0.318149,0.052313,0.147308,0.14621,-0.028393,0.028319,-0.050405,0.073827,clean
3.071677,-0.254596,0.015712,-0.559168,-0.417284,-0.122134,-0.167793,0.086775,0.184993,-0.039135,-0.116099,-0.041613,-0.144567,-0.088573,-0.085198,-0.013206,0.206487,-0.142953,0.00311,-0.112966,-0.085557,0.02781,-0.211766,0.260877,0.24227,clean
2.936413,-0.220457,0.080069,-0.566365,0.034836,-0.124364,-0.013651,-0.276999,-0.260445,-0.30088,0.176104,0.400293,0.454458,0.373275,0.094797,-0.754673,0.063146,0.11816,0.533597,0.465484,0.122876,0.3223,0.158933,-0.241188,-0.059081,buggy
-2.195416,0.181589,0.451843,-1.678216,-0.243482,0.64623,0.053361,0.283378,0.248462,0.375675,-0.295227,0.387368,-0.376676,1.420062,-0.387141,-0.428015,-0.020912,0.307756,-0.228031,0.72375,0.359931,-0.103395,-0.868285,0.203797,-1.208146,buggy
3.668622,-0.31765,-0.02556,-0.243656,-0.558028,-0.04932,-0.32942,-0.007955,-0.131175,-0.314995,-0.097301,0.149205,-0.557998,-0.443852,0.055524,-0.082724,0.230869,0.006977,0.072043,0.171321,0.453599,-0.096851,-0.158896,0.027037,0.156326,clean
-1.202917,1.030119,-1.239094,3.304467,-2.065569,-0.262535,-1.002021,-0.634004,-1.454391,3.813174,-0.634364,-0.203438,0.826137,-1.46681,-0.238933,0.250586,-1.23131,-1.171365,-0.925923,-0.56067,-0.076682,-0.128056,-0.518754,-0.00967,-0.04079,clean
0.00122,0.584796,1.490671,0.429849,2.905532,-0.474431,0.182232,0.164677,-0.343323,-0.225303,-0.446899,-1.018337,1.137035,0.372888,-0.269455,-0.299969,-0.192976,-0.114799,0.066858,0.287921,0.183088,0.1137,0.167803,-0.288183,-0.457817,clean
0.376988,-0.435086,-0.752791,-1.269164,-0.131269,0.841251,0.28092,-0.103083,-0.575718,0.005532,-0.495274,-0.564661,0.076852,1.139663,1.221988,0.379722,-0.247639,0.859266,-0.188393,0.53112,0.379682,0.314038,0.579309,0.147283,-0.123763,clean
3.391966,-0.29326,0.031224,-1.07699,-0.152566,-0.170831,0.164334,-0.212581,-0.513803,-0.013669,0.154386,0.238157,-0.08086,0.038396,0.080247,-0.301196,0.215905,0.089781,0.132065,0.039598,0.033434,-0.009542,-0.02545,-0.033782,0.058493,clean
3.233256,0.002294,0.258986,1.766074,-0.260373,-0.343804,0.268346,0.767135,0.585106,-0.611154,-0.299558,-0.232717,-0.608948,-0.819354,0.279472,-0.032892,-0.490094,-0.535998,-0.621521,-0.136953,0.182413,0.113154,-0.107436,0.296454,0.13573,clean
2.631501,-0.220822,-0.966176,-0.842458,0.228745,0.722492,0.375014,-0.195167,-0.513499,-0.085708,-0.075854,-0.786514,-0.295078,0.44052,0.434656,0.014602,0.055233,0.214847,-0.49633,-0.171806,-0.069833,0.062228,0.465684,0.012755,0.240044,clean
-0.203814,0.110547,1.03792,-1.84798,-0.671718,0.301016,0.146405,0.418001,0.627201,0.741059,0.166924,0.711065,-0.969085,-0.544709,-0.754157,-0.29767,0.526324,-0.210594,0.161629,0.277091,-0.051201,-0.325945,0.048402,-0.348914,0.043618,clean
3.018329,-0.053702,0.406165,-0.016439,0.443539,-0.252805,-0.286878,0.119051,0.235567,-0.297315,0.160095,-0.237443,-0.451589,-0.472796,0.155239,0.234488,-0.469803,-0.390751,-0.597014,-0.217092,-0.046009,-0.039426,0.003993,0.142444,0.0947,clean
-0.108657,1.105169,-5.610791,1.428741,1.151692,-2.666185,-0.607157,-0.637369,3.284123,1.079192,-0.401956,-0.755114,-0.453936,-0.371855,0.746383,0.26996,0.033461,-0.022973,-0.84689,-0.351938,-0.027567,0.868683,-0.222641,0.028957,0.083924,clean
-2.816315,0.947084,0.370449,2.779432,0.895162,-0.496504,0.649963,-1.169322,-0.389372,-1.512097,-0.539549,0.835917,0.059679,1.491104,0.350933,0.734199,-1.194017,-0.25174,-0.019635,-0.367074,-0.093809,-0.326096,0.274043,-0.052882,-0.073758,clean
0.510255,1.954505,0.551728,12.520695,-0.229721,-1.333437,1.71716,0.948416,-0.226941,3.257538,5.789576,1.548364,-3.957697,3.207092,0.256788,1.626443,2.211272,0.751439,1.09451,0.106249,0.07416,0.321174,0.121566,0.185062,0.195689,clean
-9.210255,0.323278,-1.142964,-1.367693,-0.781489,-0.46459,0.828784,-1.877006,0.221694,-0.175024,-0.020204,0.464794,0.000425,0.30404,-0.731025,0.923807,-0.576029,0.086411,0.638597,-0.90784,-0.000822,1.019327,-0.526032,-0.845436,0.464268,clean
1.009508,-1.028909,-1.364093,-1.334519,-0.729155,-0.551684,0.1418,-0.122391,0.160971,0.383023,-0.304556,-0.330647,-0.239622,0.578451,0.795114,0.288527,-0.024315,1.028752,-0.497791,0.73249,0.621277,0.598163,0.222995,0.063619,-0.084935,clean
-12.837104,0.609556,2.507957,2.072665,-3.414418,1.27826,-3.907958,0.57941,0.213311,1.091904,-2.199808,-2.898384,-0.033797,1.898543,-0.923217,1.170461,-0.547066,0.111311,1.224376,-0.808845,1.462826,-0.281187,0.464278,0.2536,-0.70191,clean
-5.975989,-32.771234,-2.465608,2.289947,1.149955,0.903816,2.525696,-1.865351,3.145392,1.523163,0.876194,-1.247131,4.334076,3.087021,6.180863,-0.921052,4.150713,-12.165479,3.780463,-2.629873,-6.477268,-3.499973,5.499492,4.603335,-4.841466,buggy
0.524916,0.30064,1.149309,0.306924,1.475389,-0.50301,-0.07,0.71923,0.427825,0.05558,-0.762446,-0.788854,1.013542,0.342632,-0.082125,-0.004438,0.236682,0.275174,-0.402169,-0.395762,-0.41913,0.09487,0.002261,-0.062119,0.085397,clean
2.685831,0.557918,0.596915,4.588693,0.459529,-0.685062,1.137148,1.058065,1.258026,-1.139643,0.483999,-0.184349,-0.958204,-0.165171,0.502025,-0.168715,0.193121,0.167466,0.121484,0.104797,0.362586,-0.004134,0.008765,-0.023328,-0.045351,clean
3.663541,-0.064361,0.104191,0.153084,-0.031189,-0.210942,-0.308137,-0.050525,0.258773,-0.616679,0.31205,-0.11286,-1.029387,-0.542579,-0.01285,-0.116792,-1.297794,-1.060249,-1.379308,-0.210958,0.074503,0.043905,0.024599,0.215737,0.165514,clean
3.880477,-0.030244,-0.238955,-1.085028,-0.251757,-0.246186,-0.12819,-0.20644,-0.660785,0.068326,-0.113154,0.314375,-0.606678,-0.434143,-0.278281,-0.0596,0.118813,-0.142552,0.390796,0.109324,0.491278,-0.528315,-0.048425,-0.151253,0.102821,clean
-3.765371,-0.370376,1.412343,-1.916756,-1.396745,0.876694,0.062622,-0.078639,0.26047,0.473305,-0.677178,1.155287,-1.016958,0.079023,1.374585,-0.061007,-0.216793,0.342365,0.308419,0.023885,-0.845911,0.405139,0.305121,-0.100709,-0.150715,clean
2.887726,-0.204077,0.18484,-0.797022,-0.159008,-0.080521,-0.059745,-0.049689,-0.145191,-0.070299,-0.029644,0.192942,0.380283,0.120402,0.199179,-0.210193,0.169087,0.163877,0.453291,0.179497,0.039667,0.106933,0.147774,-0.117039,0.012238,clean
2.312111,0.369247,0.775719,1.354651,1.443502,-0.506242,-0.338341,0.161997,0.757208,-0.647008,0.568064,-0.274274,-0.417231,-0.176373,-0.056588,0.360319,-0.915326,-0.318589,-0.217147,-0.154919,-0.298959,-0.12006,0.27487,-0.203739,0.002436,clean
2.754889,-0.0447,-0.519222,-0.860542,-0.046339,-0.398388,-0.060071,-0.139846,0.054801,0.180152,-0.084432,0.012106,0.215786,-0.008426,0.194048,-0.096918,0.400585,0.280763,0.199528,0.14918,0.097144,-0.003314,0.249875,-0.164728,-0.116437,clean
2.582524,-0.053495,0.638557,-0.069975,1.015291,-0.491313,-0.034032,0.292508,0.420998,-0.151038,0.530628,-0.39575,-0.643435,-0.376494,0.133817,0.826367,-1.124885,-0.480485,-1.076583,-0.589881,-0.594575,-0.054047,0.09331,0.117612,0.134661,clean
2.126228,-0.115875,0.599543,-1.447957,0.730467,-0.309277,-0.077518,0.350055,-0.289551,0.396436,0.084737,0.25671,0.244598,-0.193442,-0.053802,0.710569,-0.136393,0.059151,0.365903,0.267626,0.17389,-0.322265,0.307371,-0.118389,-0.205623,clean
0.699669,0.781268,0.499769,-1.007734,3.050512,-1.064581,-0.0629,-0.259476,-0.417689,0.533513,-0.042972,-0.314076,0.860353,0.570801,-0.299738,-0.167683,-0.128346,0.447021,0.561682,-0.210457,-0.399928,-0.444309,0.206266,-0.652665,-0.190798,clean
-6.45492,2.950927,0.051169,-0.561008,10.402432,-2.150639,1.638505,-2.675216,-0.492037,1.292565,2.756186,1.382832,1.505969,1.238854,-0.679502,-5.935828,-1.576978,-0.369704,1.305101,1.328176,-0.356791,0.524557,-0.90009,1.091981,0.316535,buggy
0.262838,-0.001004,-0.045053,-1.140424,-0.08306,0.648134,0.425248,-0.035542,0.526716,0.396759,0.321846,0.543734,0.49111,-0.211234,0.229745,-0.213786,0.230537,0.747659,0.050377,0.367615,-0.335434,-0.431043,-0.469486,0.72631,-0.810646,buggy
0.468316,0.729374,0.560926,1.954675,0.414377,-0.199578,0.262408,-0.503222,0.747597,-1.187122,0.046165,0.169076,0.554146,-0.181238,-0.441638,-0.511291,-0.721294,0.01928,-0.883003,-0.288027,-0.065033,-0.475502,0.140679,-0.461902,-0.140417,buggy
2.29632,-0.434602,0.533616,-1.356909,0.644469,-0.267238,0.155344,0.074765,-0.484604,0.244027,0.098396,-0.045885,0.349349,0.22897,0.44172,0.146552,0.266542,0.525193,-0.10464,-0.1009,-0.189777,0.177479,-0.02449,-0.071497,0.102242,clean
3.296354,0.063718,0.273627,1.759688,-0.170889,-0.370844,0.274703,0.733195,0.537489,-0.606223,-0.268174,-0.244825,-0.645824,-0.887724,0.173256,-0.022678,-0.48363,-0.563916,-0.611069,-0.130379,0.235073,0.001623,-0.051104,0.269616,0.143861,clean
-1.695797,0.04535,1.057678,-1.31901,0.304401,-0.113961,-0.59881,0.506553,0.248589,0.443142,-1.115244,-0.024114,0.275084,0.65899,-0.092173,1.836947,-0.237165,0.010227,0.579278,-0.322417,-0.449341,-0.030255,0.150164,-0.444825,-0.147563,clean
2.557242,-0.591408,0.176404,-0.865051,-0.723002,0.069627,-0.066847,-0.125072,-0.441974,-0.160491,-0.390825,-0.232094,-0.259166,0.003351,0.42841,0.307973,0.075388,0.414037,0.266203,0.38271,0.578304,-0.084918,0.008011,0.037875,-0.063311,clean
-5.403891,-1.036837,0.848052,0.924171,-5.117023,1.362466,6.641304,-1.865062,3.851584,0.174318,1.257038,-6.698548,0.26647,-0.334968,-6.321379,0.375178,0.485694,-1.400487,0.920329,2.128628,1.22638,0.219819,-0.161673,1.076977,-0.307724,buggy
0.594812,1.246239,-7.38507,-1.403204,0.906283,-3.362203,0.065942,-0.926256,2.562348,2.518689,0.041325,-0.525653,-0.730122,-0.509347,-0.322892,-0.306931,1.953929,-0.085107,-1.216513,0.814727,1.008007,1.088843,1.102909,0.086058,-1.108908,clean
2.352956,0.041504,0.03216,-0.741988,0.110121,-0.287816,-0.164548,-0.087643,-0.112876,-0.169193,-0.002425,0.376514,0.002196,0.876654,-0.420759,-0.723372,-0.147069,-0.406991,0.028094,0.208969,-0.054016,0.161315,0.073077,0.065568,0.032887,clean
-4.96106,-7.924612,-1.282341,-0.720574,-3.140484,1.083023,4.062897,-2.101578,3.291185,0.312052,2.461905,-2.222061,4.219844,2.322189,3.919326,0.904523,1.440497,-5.519974,1.172901,-0.39954,0.521901,0.215839,-1.261684,-1.324055,1.362096,clean
2.685367,-0.064704,-0.11492,-1.064853,-0.057205,-0.287225,0.003678,-0.201455,-0.282683,0.01195,-0.057451,0.280629,0.190598,0.768036,-0.412508,-0.603475,0.082243,-0.065631,0.256526,0.123447,-0.162772,0.015568,0.021637,-0.113411,0.107754,clean
-1.144753,-0.059835,0.934173,-1.667147,1.320881,-0.488859,-0.683516,1.076691,0.414429,0.673704,-0.139987,0.946739,0.582166,0.370735,-0.626921,1.459174,-0.889282,0.036335,0.56637,0.998594,0.35444,-0.384893,0.709787,-0.093963,-0.707601,clean
0.048593,-0.176027,0.347776,-0.936734,-0.379893,-0.136773,-0.546188,0.490016,0.444179,-0.03208,-0.702578,0.290065,0.639349,1.91251,-0.28314,-0.247584,-0.229168,0.756319,0.124951,0.271605,-0.22213,-0.173786,0.489037,-0.149251,-0.139271,clean
1.364424,-0.278726,0.065655,-0.859286,0.092406,-0.305317,0.765679,-0.854899,-0.511177,-0.14712,0.120452,-1.332458,-0.692991,0.818328,0.083342,0.150054,-0.360762,0.807888,-0.580053,0.121354,0.379051,-0.534642,0.424473,-0.344672,-0.264985,clean
-0.432923,0.123635,1.307816,0.937769,-0.054168,0.484472,-0.660444,-0.273316,1.167233,-0.344182,-1.182118,-1.675217,0.376855,-0.667051,0.400173,-0.278935,1.202381,1.022111,0.690784,-0.1678,-0.092078,-0.149988,-0.214903,-0.196541,0.155859,buggy
0.402429,-0.14624,0.364747,-1.845208,-0.202792,-0.829763,0.047517,1.605385,-0.090879,-0.247755,1.930776,0.037649,0.943386,-0.510544,-0.314394,0.387849,-1.059488,0.38114,0.961686,-0.953447,0.812763,-0.646084,0.850238,-0.018485,-0.740041,clean
-4.929611,1.040818,-1.843191,0.228093,2.235835,-0.417587,-0.03919,-1.610263,0.060578,-0.616427,-0.084323,0.573898,1.701293,1.944517,-0.566806,-1.265228,-1.325828,0.188011,1.069127,0.092191,-0.38873,0.584703,-0.622857,0.352627,-0.327384,clean
0.863819,-0.110926,0.414218,1.600628,-1.072762,0.504712,-1.026371,-0.308786,1.502541,-0.802117,-1.382136,-1.232839,0.983882,-0.320381,-0.031322,-0.29718,0.99087,1.024287,0.849496,0.161608,0.099934,-0.442341,-0.201805,0.407827,0.334194,clean
-0.814049,-0.187481,-0.245194,-1.571501,-0.431405,-0.275346,-0.154574,-0.029422,0.190531,0.479084,-0.522442,0.194397,-0.364122,0.463949,-0.138541,0.744122,0.414481,-0.035726,-0.22927,0.24058,0.382393,0.44303,0.176219,-0.216495,-0.101606,clean
3.729283,-0.222806,-0.373393,-0.940907,-0.284104,0.424369,0.14235,0.046695,-0.580458,-0.082766,0.212786,0.365104,-0.38859,-0.04212,-0.143624,-0.293794,0.139191,-0.086109,0.391224,0.226584,0.210177,-0.0797,-0.644098,0.011592,-0.467301,clean
-0.663125,1.476297,-0.291834,1.281917,-0.901436,0.271947,-1.08067,-2.033424,-0.413826,-1.44781,-1.372349,0.897541,-0.050783,-0.239519,-0.732329,-0.021193,0.312024,0.150061,0.476884,-0.275816,0.927385,-1.986175,0.311371,-0.269037,-0.26603,clean
2.97654,-0.423787,0.142815,-1.123729,0.074903,-0.182233,0.171958,-0.245747,-0.569604,0.011314,-0.021983,0.011393,0.139919,0.376172,0.331826,-0.298697,0.25278,0.284535,0.065021,-0.142227,-0.22537,0.01899,0.093696,-0.063779,0.04875,clean
-1.102402,0.240343,0.644803,-1.1475,0.461012,0.145512,-0.191276,-1.35729,-1.769317,-0.227028,-0.988019,0.244306,-1.796595,0.212019,1.187459,-0.857365,-0.202044,-0.663881,0.898297,0.594517,0.86954,0.335137,0.023927,-0.268414,-0.464168,buggy
-1.075907,0.190018,-0.630025,3.115992,-0.805959,-0.355546,-1.895542,0.227777,-1.476397,1.261369,1.35661,-1.913047,1.02355,0.275706,0.014274,-0.079571,-1.367006,-0.375435,-0.649663,1.381348,-1.005381,0.168722,-0.550262,-0.221764,0.420085,clean
-1.98936,-0.113987,0.145927,-0.807962,0.639488,0.053317,1.133177,-2.678666,-1.785266,-0.828019,0.117007,0.446214,0.560233,0.782326,0.982558,-0.022838,-0.653853,1.013906,-0.175225,0.0478,0.150407,-0.077509,0.070698,-0.116032,-0.120278,clean
1.271524,0.026593,-0.133688,-0.597592,-0.448833,-0.1527,-0.339734,-0.125605,0.258477,-0.10085,-0.24416,0.682277,0.201668,-0.179386,-0.324397,0.777908,-0.273671,-0.20158,0.07669,-0.096279,-0.037179,-0.132285,0.021918,-0.081096,0.123333,clean
0.918458,-0.060338,-0.097736,-0.836946,-0.044091,-0.337812,-0.164765,-0.253918,0.012401,-0.124706,-0.341359,0.320217,0.319532,1.023249,-0.356063,0.255115,-0.370096,0.191426,-0.374506,-0.569168,-0.824628,-0.123779,0.077773,-0.164274,0.280569,clean
3.566737,-0.312677,-0.056728,-0.487193,-0.470882,-0.087051,-0.162553,-0.05891,-0.08004,-0.19471,0.001978,0.153788,-0.283053,-0.406326,0.045473,-0.13974,0.026952,-0.116276,0.096041,0.10605,0.228789,0.001459,-0.102694,0.091655,0.185277,clean
-0.439659,-0.119406,0.216358,-0.117345,-0.893256,0.290688,-0.050186,-1.152055,-0.284804,-0.83124,-0.641612,0.283654,0.429999,0.590642,0.204357,0.44172,-0.276012,0.486729,-0.183678,-0.246258,0.026663,-0.228434,-0.085103,-0.106348,0.031067,clean
1.416977,0.16571,0.115424,-0.985032,0.648465,-0.249692,0.107342,-0.703407,-0.741485,-0.25042,0.365872,1.236028,0.56719,0.21967,-0.033001,-0.391891,-0.279402,-0.180851,0.421835,0.483423,0.358277,0.116372,0.231274,-0.314484,-0.280712,clean
1.756933,0.119835,1.018988,1.294546,1.931718,-0.531254,-0.500605,0.480632,0.889063,-0.530262,0.605778,-0.112472,-0.109717,-0.191457,0.138468,0.398355,-0.687135,-0.639075,-0.048011,0.0499,-0.293329,0.577739,0.086175,0.153574,0.14843,clean
-14.898905,0.965987,5.462792,-0.125311,1.46159,1.200697,-1.704354,1.970068,2.049173,0.914172,-2.425014,-0.032527,-3.152069,-0.943109,1.24379,-1.152675,0.046249,0.04937,0.079628,-0.383912,-1.009947,0.790332,-0.107515,0.345787,-0.006906,clean
1.55794,0.391866,0.083148,1.470021,-0.240596,-0.286148,0.437722,-0.397695,-0.293437,-0.795001,-0.863552,-0.273505,-0.109662,0.23611,-0.065759,-0.352914,0.119251,-0.053594,0.018747,-0.272535,0.205685,-0.352659,-0.143223,0.06474,0.138062,clean
-1.876094,0.733009,1.243954,5.864145,2.542973,-0.52493,0.721574,0.885659,0.680113,-2.101204,-0.54299,-0.930741,1.807196,-0.354846,-0.206153,-1.03734,0.383196,0.569587,1.577687,0.844112,0.755945,0.966109,0.058761,-0.384951,-0.73087,clean
3.388016,-0.199634,0.045544,-1.194658,-0.2542,-0.140084,0.13285,-0.156785,-0.509024,0.072728,0.149038,0.282742,-0.181455,-0.169858,0.006146,-0.137474,0.203685,0.036936,0.152404,0.171255,0.385852,-0.161892,-0.015039,-0.079341,0.022248,clean
2.987156,-0.343317,0.234884,-1.248024,0.151463,-0.201704,0.281946,-0.209233,-0.605899,0.084059,0.135558,-0.01214,0.078065,0.190278,0.361739,-0.232167,0.378147,0.470286,-0.174251,-0.146335,-0.071053,-0.024846,-0.058633,-0.085331,0.034138,clean
2.967532,-0.329815,0.291704,-1.280588,-0.012008,-0.140154,-0.045967,0.239582,-0.266165,0.238713,0.027854,0.306566,0.091968,-0.197753,0.193923,0.256542,0.335854,-0.274362,0.345611,0.096529,0.056226,0.283786,-0.08323,0.209385,0.047156,clean
