@relation 'jdt-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 5-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute -0.42sexp-0.416exp-0.377rexp-0.375nm-0.357nf... numeric
@attribute -0.408sexp-0.408exp+0.392nf+0.371nm-0.367rexp... numeric
@attribute -0.606ndev-0.543lt+0.324la-0.274entropy-0.203fix... numeric
@attribute -0.549entropy+0.538npt+0.364pd+0.349lt+0.278nf... numeric
@attribute 0.734ld+0.563la+0.204fix+0.201ndev+0.164lt... numeric
@attribute -0.762ns-0.532fix+0.225ndev+0.201ld+0.116lt... numeric
@attribute -0.671la+0.574ld-0.319fix+0.309ns-0.076ndev... numeric
@attribute 0.661fix-0.467ns-0.322la-0.304npt+0.263ld... numeric
@attribute 0.713lt-0.499ndev-0.384npt-0.171fix+0.122rexp... numeric
@attribute 0.703entropy+0.561npt-0.311ndev+0.162rexp+0.151pd... numeric
@attribute '-0.705nm+0.62 pd-0.195npt-0.188rexp+0.105ns...' numeric
@attribute bug {1,0}

@data
-0.17152,1.083639,-1.829011,-0.376862,0.190835,1.008282,0.141409,-0.862255,-0.416847,1.00765,-0.297661,0
-0.012144,1.011892,-1.524447,-0.094377,0.308797,1.02458,0.057289,-1.036408,-0.719272,0.342262,-0.343601,1
0.577224,0.754455,-0.563249,-0.65792,-0.085214,0.710065,0.186443,-0.687007,-0.776138,0.829065,0.237617,0
1.376778,0.499865,0.684216,0.254365,-0.309787,0.455364,0.397503,-0.620718,-0.222836,-0.173373,0.060161,1
1.298455,0.318695,1.029584,0.164921,-0.112448,0.360505,0.009155,-0.723418,-0.017001,-0.075309,-0.027709,0
1.423311,0.373233,0.971496,0.22989,-0.538326,0.298745,0.473246,-0.467653,0.045156,-0.001833,-0.024886,0
-0.208133,1.299712,-0.847476,-0.043932,0.375941,0.954447,-0.218441,-0.906583,-0.220205,0.144345,-0.02587,0
-0.998097,1.417535,-0.521355,-0.610897,0.10603,0.839059,-0.043886,-0.579552,-0.591812,-0.483236,-0.465949,0
1.25865,0.565206,0.174076,0.273758,-0.161511,0.632534,0.283857,-0.831775,-0.609585,-0.429472,0.091776,0
0.167828,1.049604,-0.244591,-0.830786,-0.228934,0.534297,0.260293,-0.490845,-0.38635,1.371922,-0.354102,0
0.036098,-0.776379,0.638048,0.274465,-0.351154,0.20429,0.376162,-0.432141,-0.356382,-0.198838,-0.063569,0
-0.263579,0.695059,0.12395,-0.887971,-0.313334,0.355901,0.289811,-0.33122,-0.421186,1.497012,-0.336456,0
-2.963459,-2.855517,0.443046,-0.857067,-0.093831,-0.299313,0.019432,0.086257,-0.610643,1.214171,0.242778,0
0.986977,0.080412,0.629029,0.281185,-0.466724,0.347216,0.47912,-0.503101,-0.192397,-0.145651,-0.017311,0
-4.527146,-0.806159,1.283278,-1.90918,-0.731057,-0.36591,0.14314,1.119176,1.281347,0.465848,-2.164284,0
1.194011,0.294874,0.624539,0.270228,-0.459549,0.394837,0.490532,-0.539955,-0.232693,-0.169742,0.021827,0
1.076794,0.257961,0.507066,0.272607,-0.323825,0.447309,0.373776,-0.636906,-0.360539,-0.258282,0.053661,0
0.153188,0.999115,-0.751273,-0.668419,0.006084,0.796244,0.166716,-0.790627,-1.210635,0.721636,0.066645,0
1.394828,0.457608,0.33543,0.430246,-0.361949,0.500354,0.433385,-0.615079,0.127571,-0.118414,0.026447,0
1.691368,0.663923,-0.071041,0.819055,0.138997,-0.653098,-0.337036,0.783772,-0.233689,-0.158707,-0.085474,0
0.764609,0.897167,-0.19626,-0.315163,-0.285497,0.606784,0.366979,-0.614558,-0.445322,0.589382,-0.137233,0
1.582415,0.433632,0.816344,0.397038,-0.57332,0.321431,0.538029,-0.419677,0.503281,0.125187,-0.024892,0
-2.042377,1.410896,-1.792403,-2.058009,-0.091998,1.068416,-0.11876,0.32888,1.209538,-0.738301,-0.311921,0
-0.369407,0.797069,0.004836,-0.400219,-0.3149,0.418587,0.366242,-0.442587,-0.382264,0.980892,-0.675203,0
0.25158,1.642211,0.653068,-1.000668,-0.023132,0.637101,-0.175936,-0.299812,0.33056,-0.189207,-0.117729,1
-1.560822,0.96039,0.571915,-0.909023,-0.287674,0.342137,0.097849,0.020671,0.1247,0.36999,-0.452794,0
0.860244,-0.244449,1.126527,0.263778,-0.606686,0.117553,0.522603,-0.295396,0.153805,0.05329,-0.015783,0
0.855454,-0.255626,1.148275,0.247666,-0.62977,0.107338,0.548094,-0.275536,0.144635,0.068452,-0.047135,0
1.742136,0.670477,1.351168,0.26394,1.59866,-0.701983,-2.138757,-0.008559,-0.269461,-0.147701,-0.143188,0
-3.636111,-1.642351,1.624395,-1.06047,-0.208474,-0.405145,-0.178376,0.572207,1.161545,0.42235,-1.761541,0
-2.741799,1.08986,0.202382,-2.698723,-0.441214,-0.996612,-0.595165,2.779886,1.402978,-0.272795,-1.351306,0
1.032801,-0.080054,1.298142,0.181242,-0.48051,0.141325,0.417606,-0.34847,0.193131,0.133676,-0.126141,0
0.163919,1.208167,-1.530927,-0.518272,0.094343,0.970103,0.159178,-0.80004,-0.548298,1.141319,0.181569,0
0.296962,1.862672,-1.252055,-1.72782,0.062048,-0.249696,-0.592019,1.564953,-0.006089,-0.097744,0.325299,1
-0.011978,-0.722522,0.77698,0.288058,-0.163656,0.217195,0.156412,-0.536056,-0.352627,-0.189555,0.042184,0
-3.961095,-1.878078,0.351276,-1.611525,-0.328185,-0.090909,-0.04217,0.779957,0.63965,0.080139,-0.291074,0
-0.775836,0.27782,0.922065,-1.112592,-0.614011,0.380728,0.119323,0.437623,0.759921,-1.740386,0.429834,0
-0.084442,1.854441,0.057979,-2.681321,-0.691881,0.770968,0.05432,0.697251,0.972057,-0.619894,1.067536,0
0.115319,1.716003,0.261222,-3.014511,0.082443,0.811838,-0.547364,0.298204,0.838172,-0.146435,0.858193,0
-0.570855,-0.257159,-0.074533,-1.124791,-0.237495,0.285269,0.190002,-0.238907,-0.534544,1.627564,0.182225,0
-0.995989,0.265504,0.520685,-0.979046,-0.235754,0.378999,0.012339,0.002666,0.221378,-0.420681,-0.256217,1
-0.102662,1.434086,0.014335,-2.756098,-0.170596,0.78451,-0.362443,0.346428,0.75232,-0.427953,0.828505,1
0.170375,1.615986,-0.081948,-2.659152,-0.663408,0.741631,0.102863,0.574416,0.836573,-0.376957,0.829206,0
0.246522,1.477859,-0.111992,-1.262755,-0.149632,0.670011,0.093036,-0.310738,0.003075,0.66722,-0.214934,1
1.51888,0.395843,1.378957,0.124524,-0.130796,0.288653,0.115724,-0.597393,0.213943,0.069968,-0.04319,0
0.664662,1.132525,0.180894,-1.415321,-0.390433,0.627131,0.188462,-0.006309,0.337877,0.023347,0.458085,1
1.213902,0.577663,-0.119311,0.33469,-0.250296,0.690708,0.412023,-0.823784,-0.713669,-0.507047,0.105113,0
1.075781,0.260217,0.44771,0.309328,-0.343871,0.454593,0.388488,-0.632974,-0.313704,-0.252236,0.066415,0
0.258306,1.445307,-0.149239,-2.207755,-0.56982,0.694347,0.145906,0.338684,0.624122,0.15071,0.697019,0
-3.480243,-2.389942,0.446367,-1.584292,-0.233722,-0.184834,-0.042288,0.561783,0.004738,0.195694,0.230197,1
1.345522,0.428878,0.612033,0.272619,-0.355127,0.441019,0.366511,-0.628093,-0.150649,-0.164787,0.018198,0
0.172977,1.66156,0.078501,-2.554556,-0.730773,0.783391,0.09556,0.709644,1.190163,-1.230608,0.894088,0
1.404668,0.485069,0.716183,0.23045,-0.138191,0.472468,0.172353,-0.733084,-0.12613,-0.1723,0.022429,0
1.409294,0.48949,0.617737,0.264166,-0.313948,0.464519,0.388393,-0.631155,-0.162079,-0.17396,0.026326,0
1.405533,0.500767,0.530193,0.309717,-0.466551,0.452734,0.494447,-0.581168,-0.161586,-0.167614,0.044894,0
1.210727,0.225659,0.760954,0.280766,-0.472329,0.33569,0.455192,-0.497799,-0.008269,-0.062474,-0.024837,0
1.289875,0.303454,0.735731,0.284588,-0.502853,0.354195,0.526949,-0.477624,-0.019493,-0.063006,-0.022126,0
0.039882,1.519067,0.014089,-2.790534,-0.706079,0.663131,0.102725,0.678755,0.996246,-0.093276,0.806812,0
0.632371,0.936898,0.234213,-0.983872,-0.47631,0.363884,0.37881,-0.266363,-0.042643,1.68748,-0.138361,0
0.776172,0.869819,0.566079,-0.981157,-0.579184,0.4095,0.333852,-0.036516,0.355643,0.476868,0.279612,0
1.38469,0.325784,0.977206,0.244279,-0.409203,0.310204,0.348599,-0.520997,0.144755,0.016,-0.037653,0
-2.05173,-2.410659,0.84619,-0.33527,0.020064,-1.657514,-0.477704,1.814068,0.000366,1.75065,-0.583143,0
-2.185876,1.484181,0.068504,-0.773436,-0.364475,0.425461,0.213989,-0.003733,0.116341,0.714108,-0.936689,0
0.532428,-0.114107,-0.410464,0.566671,-0.096694,0.633577,0.320101,-0.775654,-0.342243,-0.48714,0.154312,0
-0.742858,0.156418,-2.427393,-0.099852,0.740292,-0.309624,-0.650547,0.727622,-0.796764,1.114053,0.01568,0
0.199113,-0.521874,-0.794795,0.979968,0.354403,-0.656044,-0.378865,0.765222,-0.75933,-0.542846,0.043635,0
0.17933,-0.504941,-0.774282,0.997063,0.368255,-0.655287,-0.397636,0.758392,-0.757702,-0.533016,0.076542,0
0.172038,-0.549028,-0.760562,0.971535,0.347316,-0.67084,-0.382643,0.780457,-0.724677,-0.499096,-0.007416,1
0.171799,-0.547496,-0.759141,0.971396,0.345091,-0.670968,-0.377462,0.782951,-0.728539,-0.499324,-0.00579,0
-0.121543,-0.710882,-0.307354,0.591464,-0.099322,0.489631,0.310513,-0.657622,-0.357947,-0.45005,0.14382,0
-0.36161,0.669558,-0.45003,-0.552016,-0.142316,0.768077,0.097051,-0.351294,0.01842,-1.117052,-0.223685,0
0.149119,0.176805,-0.581927,0.292498,0.012342,0.681633,0.206949,-0.813705,-0.449176,-0.110611,-0.197066,0
0.889616,0.092118,-0.49495,0.863618,0.197088,-0.634586,-0.295324,0.786921,-0.636634,-0.340022,-0.122885,0
-7.535751,0.4731,-1.313344,-1.197984,0.153705,0.39252,-0.131324,0.272708,0.000825,-1.390406,-3.72209,1
1.168144,0.24616,0.426384,0.408497,-0.311188,0.446849,0.357087,-0.607828,0.10265,-0.112947,0.015961,0
-0.209367,0.06379,-0.003088,-0.95294,-0.346645,0.310529,0.285434,-0.220177,-0.300328,1.616005,0.213787,0
0.455556,-0.525423,0.639801,0.417989,-0.454028,0.208826,0.468528,-0.36008,0.205561,-0.004259,-0.059928,0
0.330372,0.386471,0.366086,-0.483218,-0.406444,0.310869,0.355219,-0.342105,-0.101028,1.021116,-0.188839,0
1.714793,0.633401,0.103182,0.804467,0.006817,-0.73027,-0.234335,0.890004,-0.159807,-0.077722,-0.09522,0
-1.510682,-2.661595,1.066292,0.763933,-0.101734,-1.643974,-0.230714,1.702512,0.323037,0.517544,-0.710349,0
0.029035,-1.072256,1.152578,0.378381,-0.534425,-0.048899,0.460765,-0.125647,0.594961,0.32446,-0.281675,0
0.167679,0.191381,-0.653794,0.359773,0.01657,0.7024,0.226546,-0.820106,-0.401443,-0.143991,-0.155094,0
-1.223716,1.581228,-1.414162,-1.30794,0.010058,1.035676,0.011184,-0.394791,-0.698856,-0.138375,0.042375,0
0.078628,1.564019,-1.084594,-0.997491,-0.060187,0.947997,0.115758,-0.523552,-0.249576,0.344349,-0.120399,1
1.19276,0.310521,0.961419,0.148197,0.088711,0.433765,-0.007021,-0.776488,-0.209069,-0.175385,0.02596,0
-0.261572,0.845987,-0.390124,-0.265867,0.23738,0.749628,-0.092264,-0.884492,-1.120172,0.550837,0.337583,0
0.798632,0.248949,-0.246069,0.364259,-0.154257,0.679732,0.357568,-0.834668,-0.82305,-0.574545,0.113127,0
1.211403,0.572614,-0.11353,0.338742,-0.191254,0.698722,0.35407,-0.851755,-0.675317,-0.501674,0.103278,0
1.214207,0.575271,-0.07587,0.32485,-0.121202,0.704655,0.287927,-0.883855,-0.66654,-0.50213,0.102357,0
1.213574,0.575107,-0.116458,0.337522,-0.20936,0.69716,0.377996,-0.840543,-0.688099,-0.503615,0.103686,0
1.214177,0.576386,-0.107574,0.335472,-0.190365,0.698482,0.352143,-0.853101,-0.681657,-0.503017,0.10432,0
-1.802558,1.166521,-0.282271,-1.316279,-0.304844,0.587808,0.115171,0.065429,0.209978,-0.311241,-0.990155,1
-0.378763,1.970335,0.169316,-2.228825,-0.560765,0.714093,0.076096,0.468581,0.800437,-0.483407,0.268193,0
-5.173348,-1.104772,-0.054946,-0.290459,-0.06135,-0.044653,0.089333,0.049571,-0.639828,0.373308,-1.359819,1
-3.141909,-2.633217,-0.982534,-0.124785,0.505646,-1.247579,-0.636693,1.412585,-0.720936,1.10858,-0.027077,0
0.441452,-0.454412,0.66287,0.305179,-0.455687,0.233699,0.472598,-0.408737,-0.182323,-0.13541,-0.03776,0
0.221765,1.451031,-0.180401,-2.416648,-0.558171,0.689156,0.142326,0.36637,0.529972,0.325169,0.717555,0
1.352695,0.433912,0.557471,0.291713,-0.439727,0.438946,0.468157,-0.581281,-0.160584,-0.165115,0.019328,0
0.989198,0.079243,0.707811,0.259371,-0.262455,0.368294,0.286383,-0.596442,-0.130615,-0.140181,-0.021364,0
0.989311,0.081472,0.722966,0.253904,-0.255489,0.363859,0.237093,-0.619685,-0.129267,-0.140692,-0.020109,0
1.386573,0.470615,0.680297,0.239773,-0.267399,0.450011,0.250197,-0.691205,-0.163042,-0.174327,0.022648,0
1.427449,0.363592,0.377328,0.664202,0.011779,-0.837868,-0.285394,0.929338,-0.408633,-0.10821,-0.12897,0
0.849581,0.233438,0.007663,0.30678,-0.15874,0.613257,0.331614,-0.794089,-0.750957,-0.502683,0.091749,0
0.061686,1.493287,-0.737852,-1.701867,-0.316462,0.82952,0.151212,-0.096916,0.021838,0.434372,0.330806,0
-2.72993,1.209464,-0.10587,-1.170707,-0.353803,0.417537,0.167825,0.112661,-0.118259,0.499613,-0.922132,0
0.48773,1.391593,0.473436,-2.205876,0.749046,0.760005,-0.866241,-0.407406,0.390615,0.754255,0.539805,1
0.502693,1.329493,-0.157878,-1.852824,-0.498728,0.647661,0.20686,0.089369,0.290372,0.637018,0.541394,0
0.476148,1.409247,0.099457,-1.931345,-0.503456,0.692161,0.083218,0.229649,0.628439,-0.286047,0.644073,0
-0.222917,1.815878,0.103748,-3.300371,-0.700372,0.736417,-0.081607,0.913713,1.318101,-0.569926,0.989037,0
-0.3241,1.773828,0.147622,-2.023767,-0.531552,0.669204,0.097849,0.353849,0.680023,-0.274744,0.179595,0
1.054453,0.471162,-0.545366,0.52026,-0.096761,0.792847,0.342606,-0.90236,-0.506462,-0.54048,0.138131,0
0.389308,0.373042,-1.042525,0.62257,0.258906,0.910056,0.100199,-1.068421,-0.416949,-0.515058,-0.158032,0
-0.174748,0.723809,-0.846189,-0.96583,0.083786,0.716213,0.017255,-0.702382,-0.912429,1.235586,0.007167,1
0.554075,0.010081,-0.313924,0.471136,0.026446,0.672164,0.17815,-0.872348,-0.511975,-0.478058,0.068542,0
-0.165823,1.112534,-1.523314,-0.657189,0.10593,0.909468,0.147006,-0.774905,-0.555886,1.222346,-0.288907,0
0.522525,1.134456,-0.93747,-0.545424,-0.071686,0.837447,0.249874,-0.772668,-0.786555,0.762687,-0.022096,0
-0.224484,1.613863,-0.320954,-0.982626,-0.06315,0.887767,-0.009897,-0.397006,-0.197839,-0.987694,-0.400333,1
0.363433,-0.553906,-0.123573,0.857315,0.123609,-0.87831,-0.280863,0.988728,-0.462813,-0.240785,-0.097948,0
1.066568,0.211138,0.258969,0.42124,-0.244583,0.498527,0.325116,-0.666414,-0.027951,-0.20189,0.035487,0
0.243506,0.994355,-0.166283,-0.547267,-0.302464,0.52395,0.353363,-0.491856,-0.334766,1.078039,-0.378656,0
-1.947135,1.008813,-0.513706,-0.415476,-0.150086,0.478774,0.253685,-0.39872,-0.2501,1.009394,-1.575584,1
0.017897,-0.813163,0.372626,0.436511,-0.333267,0.251134,0.404267,-0.424828,-0.055598,-0.144588,-0.061339,0
0.018404,-0.811803,0.386029,0.432205,-0.309791,0.252721,0.377825,-0.437573,-0.051984,-0.144496,-0.060823,0
-1.785879,1.173706,-0.170667,-2.010152,-0.228642,0.647116,-0.153465,0.286145,0.347289,-0.38661,-0.174406,1
-0.663298,-0.005315,-0.192788,-0.291489,-0.137114,0.391251,0.229036,-0.461345,-0.254197,0.829237,-0.509416,0
1.113223,0.256473,0.217569,0.428938,-0.348692,0.49849,0.441506,-0.616897,-0.056428,-0.199265,0.029945,0
1.118509,0.260809,0.211842,0.429858,-0.358807,0.498762,0.451991,-0.612911,-0.059198,-0.200202,0.029991,0
0.273068,-0.62981,0.546864,0.415682,-0.318477,0.242917,0.358668,-0.433644,0.102529,-0.062279,-0.067829,0
-3.236185,-2.714093,0.144162,-0.833966,-0.186414,-0.280486,0.159936,0.154613,-0.463689,1.393887,-0.045345,0
-2.46871,-3.306825,0.761731,0.460775,-0.227093,-0.324146,0.266945,-0.038373,-0.213126,-0.25546,0.059393,0
-2.467481,-3.305349,0.765443,0.459282,-0.221487,-0.32353,0.261795,-0.041072,-0.213491,-0.255754,0.059709,0
1.335738,0.404152,0.406875,0.392736,-0.368692,0.473566,0.417883,-0.608422,0.059951,-0.126272,0.018647,1
-2.445608,-3.282844,0.777507,0.452102,-0.207403,-0.318931,0.24428,-0.053763,-0.220835,-0.25971,0.063399,1
1.340712,0.409724,0.407954,0.389581,-0.381997,0.472731,0.437037,-0.600028,0.045566,-0.128898,0.019632,0
-2.441519,-3.279273,0.761378,0.455792,-0.249287,-0.322675,0.282516,-0.035672,-0.231716,-0.259832,0.061966,0
-2.441119,-3.278613,0.758975,0.455751,-0.259473,-0.323601,0.295643,-0.02939,-0.237714,-0.260604,0.062203,0
-2.439778,-3.27684,0.786527,0.445706,-0.213936,-0.32133,0.239435,-0.056378,-0.231248,-0.260907,0.061846,0
-2.435021,-3.272384,0.805053,0.439175,-0.176922,-0.317863,0.197548,-0.077272,-0.223216,-0.260759,0.061445,0
1.330301,0.363861,0.197137,0.706084,0.099506,-0.774962,-0.345779,0.856105,-0.482519,-0.182096,-0.119127,0
1.376921,0.445884,0.402525,0.387186,-0.397742,0.478057,0.446441,-0.602883,0.032037,-0.135097,0.02592,0
1.377175,0.446189,0.393976,0.389241,-0.418484,0.476545,0.47219,-0.590555,0.02433,-0.135885,0.026134,0
1.3805,0.449016,0.465136,0.364049,-0.284147,0.48636,0.328882,-0.659574,0.047893,-0.1357,0.023929,1
-2.46009,-3.29595,0.794669,0.44412,-0.279099,-0.338515,0.307209,-0.008737,-0.219975,-0.221656,0.01572,0
-2.4545,-3.290269,0.793463,0.444313,-0.280029,-0.337397,0.306633,-0.010206,-0.22037,-0.222353,0.016903,0
0.442797,1.388523,0.090519,-1.539276,-0.568044,0.685043,0.211622,0.200436,0.785818,-0.676381,0.278846,0
1.391096,0.464022,0.436886,0.359931,-0.426503,0.473864,0.515153,-0.571298,-0.043973,-0.148274,0.028399,0
-3.704663,-2.356547,-0.241966,-0.889927,-0.116161,-0.109444,0.048775,0.320662,0.318737,1.001043,-0.332436,0
1.357082,0.293646,0.817336,0.323614,-0.547557,0.312928,0.538605,-0.427796,0.211218,0.035304,-0.03729,0
-2.390439,-3.359978,1.35551,0.349267,-0.484171,-0.532752,0.387446,0.216197,0.208442,0.216864,-0.337301,0
0.641756,0.901256,0.046619,-0.489566,-0.386741,0.457744,0.374645,-0.381018,0.137185,1.255542,-0.174165,0
0.631811,0.971003,0.088812,-0.98711,-0.409121,0.401832,0.326765,-0.287741,0.104862,1.797447,-0.129212,0
0.820518,0.991406,0.072235,-0.707919,-0.376986,0.44173,0.32732,-0.355655,0.270086,1.538955,-0.14116,0
-3.319208,-3.003584,1.007794,-0.917553,-0.519299,-0.626658,0.289203,0.588729,0.545749,2.31962,-0.841557,0
-2.577439,-3.608706,1.77004,0.282097,-0.632034,-0.713135,0.440379,0.426213,0.579496,0.628783,-0.732583,0
-1.630375,-2.761866,1.380508,0.626177,0.113772,-1.696712,-0.594688,1.56028,0.212744,0.505362,-0.732594,0
-1.270117,2.266886,0.719074,-2.961217,-0.91085,0.555161,0.051413,1.175965,1.789255,-0.868601,-0.061617,0
-3.359093,-3.632693,-0.163746,0.682176,0.124738,-0.072785,0.12599,-0.350521,-1.216027,-0.976947,0.715717,0
-2.476043,3.114199,-0.034687,0.023369,-0.172697,0.743588,0.129035,-0.41255,-0.347188,0.641453,-1.101773,0
0.26738,-0.629368,0.50642,0.434339,-0.396413,0.237117,0.438913,-0.394617,0.090673,-0.060616,-0.061066,0
0.269985,-0.627189,0.548573,0.418859,-0.31867,0.242943,0.358581,-0.433402,0.10225,-0.060914,-0.062487,0
1.063536,0.214446,0.256861,0.427278,-0.244943,0.499388,0.325925,-0.665954,-0.024183,-0.199644,0.041854,0
0.542059,0.044276,-0.263654,0.487561,0.14377,0.687657,0.042455,-0.941832,-0.486123,-0.478133,0.128784,0
0.125748,0.935441,0.270428,-1.927252,-0.47595,0.594061,0.227421,0.362659,0.514214,-0.387984,0.584173,0
0.194847,1.606033,-0.110373,-2.486395,-0.600354,0.735549,0.107591,0.476944,0.762753,-0.13316,0.776115,1
0.60469,0.868205,0.347022,-1.054706,-0.574125,0.547522,0.34464,0.038532,0.308812,-0.398085,0.434078,0
1.233064,0.333294,1.07832,0.0902,0.305581,0.45518,-0.216604,-0.88326,-0.190952,-0.184812,0.009962,0
1.113074,-0.00103,1.170515,0.216222,-0.65982,0.1488,0.564102,-0.306337,0.120733,0.080539,-0.064092,1
-0.555332,1.31506,-1.518229,-0.872497,0.09494,1.018617,0.078775,-0.677832,-0.835855,0.438774,-0.01541,0
-3.476325,-2.342169,0.777083,-2.304192,0.232432,-0.106366,-0.801054,0.513461,0.298271,-0.140931,0.696791,0
-2.354513,-3.311507,1.616064,0.20388,-0.384814,-0.557729,0.225323,0.139169,0.002796,0.174156,-0.339263,0
0.340057,-0.582209,1.450861,0.076263,0.311326,0.163465,-0.500231,-0.784595,-0.014225,-0.039292,-0.075245,0
0.328206,-0.59265,1.021604,0.230373,-0.446865,0.122157,0.410616,-0.348797,-0.149069,-0.039367,-0.060948,0
-2.508074,3.251804,-1.744682,0.160976,0.537265,-0.150151,-0.561895,0.730677,-0.901023,0.021361,-2.73169,1
0.305428,1.530245,-0.111661,-2.471443,-0.567228,0.689747,0.12543,0.345862,0.440626,0.303492,0.714531,0
-0.043204,1.030333,-0.375204,-1.564047,-0.074699,0.790458,-0.089469,-0.219199,-0.256491,0.03087,0.652666,0
0.487664,1.392641,0.292034,-1.555666,-0.026373,0.653208,-0.072871,-0.182786,0.09195,0.76248,0.56564,0
-0.10126,1.538839,-0.079376,-2.865098,-0.632632,0.705695,0.056556,0.626555,0.746355,-0.124555,0.885022,0
1.525371,0.318655,0.719923,0.614577,-0.221502,-0.982529,-0.122653,1.112594,-0.246354,0.04305,-0.17489,0
1.006515,0.587889,-0.318178,0.33204,-0.118211,0.783054,0.33832,-0.945243,-1.10981,-0.69267,0.219328,0
-0.574262,1.44571,-1.187106,-2.746075,-0.309283,1.04564,-0.048554,0.300195,0.06841,-0.609892,0.956095,0
1.076249,0.448982,0.088466,0.246939,-0.091887,0.650183,0.213162,-0.885806,-0.776721,-0.506501,0.076116,0
0.226841,1.200086,-1.289463,-0.246386,0.436147,-0.361049,-0.507488,0.699457,-1.500724,0.855745,0.030559,0
0.781868,0.153192,-0.089306,0.355948,-0.228873,0.602265,0.398384,-0.750528,-0.682918,-0.485963,0.076615,0
-0.476032,2.129304,-1.090161,-1.111015,-0.116244,1.017881,0.128365,-0.458068,-0.341125,-0.126173,-0.601544,0
-0.383397,2.217649,-0.912404,-2.748507,-0.468151,1.030695,0.014155,0.461624,0.866717,-0.672306,0.377084,0
1.11987,0.235631,0.690142,0.265846,-0.322093,0.393233,0.346859,-0.596127,-0.18867,-0.15963,0.029509,0
-0.403141,0.289269,0.282747,-0.703697,-0.207928,0.290332,0.171383,-0.385134,-0.330151,1.206765,-0.453709,0
0.47766,-0.485428,1.05148,0.209647,-0.152265,0.192301,0.145252,-0.51001,-0.02669,-0.054597,-0.06514,0
-6.217488,0.13666,0.170132,-1.411726,-0.350988,0.073668,-0.010465,0.795243,0.629156,-1.105769,-2.496048,1
-2.649245,-3.662707,1.86446,0.238909,-0.646389,-0.745278,0.439631,0.443522,0.488774,0.623512,-0.735564,0
0.045975,1.22007,-0.513007,-1.56184,-0.371924,0.662346,0.207852,-0.058248,0.220729,0.949091,0.178087,0
-0.523862,2.090905,0.083775,-2.195479,-0.604101,0.693712,0.134562,0.425037,0.7151,-0.303641,-0.078242,0
-2.56235,-3.437045,1.120044,0.325534,-0.330818,-0.450356,0.309386,0.042802,-0.460996,-0.309585,0.144296,0
1.402677,0.437856,1.080036,0.146649,0.036785,0.413665,0.020316,-0.743745,-0.047935,-0.096573,0.014161,0
0.835652,0.111426,-0.675322,0.855747,0.302947,-0.559073,-0.355783,0.67389,-0.938429,-0.566722,0.040774,0
0.837844,0.113873,-0.632021,0.839426,0.375521,-0.554677,-0.435961,0.635363,-0.930376,-0.567494,0.039776,0
0.548493,-0.054934,0.181149,0.319621,0.543607,0.633949,-0.485807,-1.156483,-0.470852,-0.525015,0.169467,0
0.586254,-0.043025,0.124563,0.299381,0.343956,0.624848,-0.139441,-0.992636,-0.600819,-0.541053,0.136521,0
0.587397,-0.026349,0.315291,0.23766,0.652643,0.641421,-0.504256,-1.166987,-0.562288,-0.540458,0.145638,0
0.179529,-0.518292,-0.46804,0.784779,0.269759,-0.733866,-0.352296,0.803571,-1.109223,-0.571131,-0.003573,0
0.63925,0.014369,-0.071093,0.363493,-0.232072,0.568614,0.392012,-0.721624,-0.650579,-0.456744,0.045218,0
1.327491,0.339483,0.715831,0.295643,-0.46688,0.369991,0.470052,-0.516989,0.005823,-0.074601,-0.001211,0
0.463634,-0.504467,0.795963,0.318681,-0.498364,0.175642,0.489085,-0.345632,0.002399,-0.039641,-0.060414,0
-2.531072,-3.496264,1.172581,0.375624,-0.384754,-0.4968,0.343992,0.111046,-0.200982,-0.203817,0.110753,0
-1.847539,0.945108,-0.378197,-0.475931,-0.178449,0.50261,0.197122,-0.288307,-0.182289,0.740032,-0.783941,0
-0.000015,-0.754992,0.60357,0.348431,-0.282454,0.225116,0.307333,-0.46745,-0.265421,-0.178557,0.00824,0
-0.620852,-0.297358,-0.249881,-0.228539,-0.195123,0.3716,0.280331,-0.396064,-0.201416,0.817812,-0.179607,0
0.542623,-0.070201,-0.060707,0.370004,-0.205381,0.554071,0.364063,-0.723866,-0.667558,-0.474759,0.074658,0
0.292546,0.773937,0.40594,-0.951399,-0.355742,0.460754,0.146487,-0.09501,0.508547,0.172701,-0.010768,0
0.473738,0.782703,1.101663,-1.462012,-0.930257,0.409163,0.324797,0.658137,1.378667,-1.693223,0.541064,0
-0.26894,1.394861,-0.883408,-1.647628,-0.157141,0.953043,0.010746,-0.213265,-0.364025,-0.345137,0.378392,0
0.015302,1.648398,-0.920063,-1.740134,-0.330463,1.085293,0.046085,0.127137,0.669327,-1.543607,0.524299,0
-0.374224,1.97802,-1.218394,-1.445304,-0.145024,1.051905,0.099435,-0.309757,-0.161725,-0.209164,-0.270966,0
1.289733,0.512583,0.152584,0.359065,-0.324566,0.582695,0.435075,-0.709019,-0.350087,-0.319469,0.068699,1
