@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute pd numeric
@attribute npt numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,2,0,0,0,0,0.166667,4563,4542,'1'
1,1,0,0.038278,1,10,1,4231.5,5051,'0'
1,4,0.7517,0.257432,0,392,0.909091,604.5,626,'1'
1,1,0,0,0,18,1,120,120,'0'
1,1,0.993633,0.631818,0,4,0.25,6011.666667,8305,'0'
1,7,0.828956,0.058762,0,72,0.75,761.416667,1688,'0'
1,3,0.61283,0.273109,0,77,0.6,5735.533333,12479,'0'
1,2,0.070904,0.440725,0,100,1,697.5,1600,'1'
1,7,0.173677,0.311422,0,77,0.625,5185.833333,11183,'1'
1,2,0.680171,0.33,0,5,0.666667,6365.666667,9809,'0'
1,4,0.942054,0.026087,1,47,0.75,917.666667,1269,'0'
1,1,0,0.005882,1,3,1,913.666667,1265,'0'
1,1,0,0.00578,1,9,1,822,1086,'0'
1,1,0,0,0,0,1,649.85,1820,'0'
1,1,0,0.03125,0,23,1,866.45,2211,'0'
1,1,0,0.030928,1,65,1,702.619048,2403,'0'
1,1,0,0.008696,0,3,1,865.15,2313,'0'
1,1,0,0.134752,0,8,1,827.65,2167,'1'
1,1,0,0.014315,0,1,1,664.316667,1880,'0'
1,2,0.435432,0.025641,1,87,1,658.316667,1874,'0'
1,1,0,0.006263,0,1,1,653.2,1848,'0'
1,1,0,0.010438,1,0,1,652.45,1845,'0'
1,1,0,0.031381,0,6,1,651.45,1844,'0'
1,1,0,0.004237,0,1,1,668.883333,1841,'0'
1,1,0,0.004246,1,1,1,666.966667,1839,'0'
1,1,0,0.104255,1,6,1,664.966667,1837,'0'
1,2,0.902393,0.032095,0,112,1,649.85,1820,'1'
1,1,0,0.126984,0,2,1,657.816667,1810,'1'
1,1,0,0.07601,0,1,1,652.316667,1804,'1'
1,1,0,0.045699,1,0,1,650.066667,1800,'0'
1,1,0,0.041558,1,95,1,649.066667,1799,'1'
1,1,0,0.119048,1,1,1,697.466667,1739,'0'
1,2,0.092722,0.226131,1,64,1,6425.55,13582,'0'
1,1,0,0.065868,0,1,1,6375.166667,9786,'0'
1,1,0,0.069164,0,2,1,6394.833333,9726,'0'
1,1,0,0.006006,1,7,1,5130.5,7430,'0'
1,2,0.543564,0.018519,1,8,1,4322,6310,'0'
1,1,0,0.006006,0,0,1,4114.5,5433,'0'
1,1,0,0.078313,1,7,1,4110.5,5429,'1'
1,1,0,0.051051,1,32,1,4210,4889,'1'
1,1,0,0,0,18,1,121,121,'0'
1,2,0.965636,0.289037,1,10,1,3391,3381,'1'
1,1,0,0.016327,1,2,1,3388,3378,'0'
1,10,0.768722,0.015735,0,206,0.727273,181,181,'0'
1,11,0.608236,0.072084,1,239,0.846154,1806,1800,'0'
1,1,0,0.014851,0,21,1,1788,1782,'0'
1,1,0,0.051051,1,33,1,4209,4888,'0'
1,1,0.391244,0.219203,1,50,1,725.633333,1962,'0'
1,2,0.376053,0.162978,0,353,1,646.283333,1859,'1'
1,4,0.502956,0.131703,0,120,0.625,192,192,'1'
1,1,0,0.044444,1,0,1,863.228571,2325,'0'
1,4,0.949465,0.015217,1,257,1,862.228571,2324,'0'
1,2,0.768847,1.199346,1,624,0.666667,4740.166667,13833,'0'
1,4,0.706962,0.06621,1,383,1,842.65,2182,'0'
1,7,0.829532,0.096199,0,3754,0.409091,5681.533333,12425,'1'
1,1,0,0.108696,1,1,1,5843,10128,'0'
1,2,0.702467,0.053061,1,19,1,5827.5,8430,'0'
1,1,0,0.020408,1,1,1,906.666667,1236,'0'
1,4,0.662665,0.248383,1,55,0.428571,5961.5,8405,'1'
1,1,0,0,0,20,1,6466.833333,13622,'0'
1,4,0.624467,0.66226,1,84,0.5,5644,8563,'1'
1,1,0,0.08,1,0,1,6034.5,9998,'0'
1,1,0,0.020833,1,1,1,6033.5,9997,'1'
1,1,0,0,0,0,1,6033.166667,8363,'1'
1,2,0.863121,0.03871,1,15,1,5615.333333,8604,'1'
1,6,0.626935,0.307009,0,1373,0.75,5611.609524,17197,'1'
1,2,0.649006,0.347966,0,839,0.3,5094.333333,14621,'1'
1,1,0,0,0,0,1,6020.166667,8350,'1'
1,1,0,1.307692,0,27,1,554,631,'0'
1,3,0,0,0,0,0.125,4397.5,6064,'0'
1,15,0.843455,0.044225,1,100,0.703704,4136,4116,'1'
1,4,0.668944,0.177057,0,115,1,4033,5287,'0'
1,3,0.612602,0.020833,1,86,1,4744,4721,'0'
1,1,0.945531,0.080357,0,968,0.25,5159.711905,16507,'0'
1,1,0,0.8,0,0,1,314.5,323,'0'
1,1,0,0,0,0,1,3634,3616,'1'
1,1,0,0.051282,0,1,1,5356.197619,16713,'0'
1,1,0,0.289474,0,8,1,701.966667,1918,'0'
1,1,0,0.133333,1,216,1,4731.166667,13824,'0'
1,7,0.624795,0.182975,1,47,0.7,5291.75,11397,'1'
1,1,0,0.111111,0,138,1,1264.583333,1993,'0'
1,1,0,0.833333,1,21,1,4550.5,6764,'0'
1,3,0.531164,0.133545,1,4,0.571429,4143,4123,'0'
2,5,0.443022,0.141221,0,5157,0.208333,4456.388095,16776,'0'
1,1,0,0,0,0,1,6030.116667,12803,'0'
1,1,0,0,1,0,1,5614.333333,8521,'1'
1,1,0.954434,0.025,0,17,1,137,137,'0'
1,4,0.623215,0.010545,1,205,0.636364,4672,4649,'0'
1,4,0.750433,0.230994,0,75,0.5,3890,3871,'0'
1,3,0.97299,0.139875,0,517,0.357143,6030.116667,12803,'0'
1,1,0,0,0,0,1,5192.833333,11190,'0'
1,1,0,0,0,0,1,4642,4619,'0'
1,5,0.848567,0.163972,0,88,0.6,5361,11540,'1'
1,4,0.564993,0.022535,0,192,0.833333,5268.75,11332,'1'
1,2,0.970951,0.012618,1,24,1,4831,4806,'0'
1,1,0,0.012195,1,5,1,4791,4768,'0'
1,1,0,0.036585,0,0,1,138,138,'0'
1,1,0,0.02381,0,24,1,122,122,'0'
1,2,0.787127,0.045977,0,4,1,532,531,'0'
1,2,0,0.020833,0,72,1,4197,4177,'0'
1,1,0.94566,0.117647,0,86,1,140,140,'0'
1,2,0,0,0,0,0.25,565,565,'1'
1,7,0.630116,0.929982,0,69,0.454545,5202.5,11213,'1'
1,18,0.948206,2.290183,1,448,0.190476,172,161,'1'
1,5,0.867322,0.21881,0,251,1,4297,6383,'1'
1,1,0,0,0,0,1,532,531,'0'
1,2,0.193643,0.280303,0,51,1,4069,4049,'0'
1,1,0,0.017857,1,2,1,89,81,'1'
1,1,0,0.321429,1,1,1,87,79,'1'
1,1,0,0,0,86,1,123,123,'0'
1,1,0,0.02381,1,24,1,572,574,'0'
1,3,0.747569,0.252809,0,119,0.571429,529,528,'0'
1,5,0.826987,0.079051,1,147,0.8,3741,3722,'1'
1,1,0,0.027273,0,24,1,1788,1782,'0'
1,2,1,0.019608,1,0,0.5,5307,10667,'0'
1,2,0.136059,0.54902,1,277,1,5305,10665,'1'
1,3,0.945058,0.510274,0,1045,0.888889,251,251,'1'
1,2,1,0.496124,0,16,0.25,596.5,726,'0'
1,2,0,0,0,0,0.25,4197,4177,'0'
1,1,0,2.451613,0,39,1,242,220,'1'
1,2,0.91899,0.051282,0,54,0.666667,240,240,'0'
1,8,0.903328,0.008674,0,917,0.909091,4447.5,6022,'0'
1,3,0.701443,0.122677,1,97,0.666667,4133,5466,'0'
1,1,0,0,0,123,0.6,6268.033333,13396,'0'
1,1,0.99403,0.070866,1,58,1,443,443,'0'
1,1,0.696109,0.015625,1,139,1,538,537,'1'
1,1,0,0.340426,1,171,1,4259,5550,'0'
1,2,0,0,0,0,0.333333,241,219,'1'
1,4,0.697898,0.428689,1,16,0.285714,914.666667,1218,'1'
1,1,0,0.306667,1,48,1,4549.5,6763,'0'
1,1,0,0.086957,1,0,1,178,178,'0'
1,1,0,0.19403,1,90,1,177,177,'1'
1,2,0.297472,0.011321,0,68,1,405,405,'0'
1,1,0,0,0,0,0.5,5214.5,11225,'1'
1,1,0,0.043478,0,0,1,5650.25,12240,'0'
1,1,0,0.130435,0,84,1,5649.25,12239,'0'
1,1,0,0,0,0,1,553,553,'0'
1,1,0,0.317204,1,3,1,952.666667,1307,'1'
1,2,0.294615,0.205128,0,98,1,950.166667,1303,'1'
1,2,0,0,0,0,0.5,522,521,'0'
1,1,0,0,0,0,1,580,582,'0'
1,2,0.776939,0.617241,1,359,0.833333,580,582,'0'
1,3,0.763634,1.99373,0,300,0.272727,241,219,'1'
1,1,0,0,0,0,1,580,582,'0'
1,1,0,1.625,1,18,1,5893.216667,15661,'0'
1,1,0,0.217949,1,2,1,818.3,2156,'1'
1,1,0,0.272727,0,20,1,775.033333,2097,'1'
1,1,0,0,0,0,0.5,6119,9895,'1'
1,2,0.362632,0.353571,1,31,0.666667,6108.5,9977,'1'
1,3,0.919432,0.022082,0,598,1,756.533333,2047,'0'
1,1,0,0,0,0,1,91,91,'0'
1,1,0,0.027027,0,5,1,825.3,2163,'0'
1,1,0.82594,0.41821,0,292,1,5612.383333,15290,'1'
1,1,0.897918,0.047887,0,51,1,143,143,'1'
1,5,0.665741,0.0246,0,121,0.5,4494,4473,'0'
1,1,0.411447,0.067511,0,437,1,4135.5,5712,'0'
1,1,0,0.036364,0,24,1,1730,1725,'0'
1,2,0,0,0,0,0.071429,114,114,'1'
1,2,0.981941,0.076923,1,293,1,5263.583333,10687,'0'
1,10,0.784696,0.038091,0,582,0.714286,696.916667,1466,'1'
1,1,0,0.045113,1,36,1,5292.75,10324,'0'
1,3,0.734719,1.084093,0,236,0.555556,107,107,'1'
1,1,0.495969,0.150602,0,10,1,224,202,'1'
1,1,0.811278,0.331858,1,98,1,496,496,'0'
1,1,0,0.046512,1,110,1,4355.5,5930,'0'
1,1,0,0,0,0,0.142857,114,114,'1'
1,1,0,0.046512,1,115,1,4354.5,5929,'0'
1,2,0.430552,0.237037,0,329,1,689.316667,1905,'0'
1,1,0.796505,2.545643,0,129,0.4,221,199,'1'
1,1,0,0,0,0,1,222,200,'0'
1,1,0,0.002096,0,0,1,876.966667,2222,'0'
1,2,0.978071,0.027237,1,74,1,874.966667,2220,'0'
1,1,0,0.04793,1,3,1,775.75,2084,'0'
1,2,0.847985,0.117978,1,20,1,779.283333,2070,'0'
1,1,0,0.036403,0,0,1,772.533333,2063,'0'
1,1,0,0.017391,1,1,1,771.533333,2062,'0'
1,13,0.567199,0.247902,0,529,0.6875,4537.566667,14109,'1'
1,1,0,0.024444,0,17,1,759.683333,2034,'0'
1,1,0,0.008909,1,22,1,4547.466667,13898,'0'
1,2,0.721928,0.044248,1,24,1,4734.166667,13827,'0'
1,1,0.269828,0.093168,1,245,1,5031.633333,13805,'0'
1,8,0.704502,0.069164,0,337,0.909091,6477.833333,13633,'0'
1,1,0.546013,0.203566,0,5,1,763.433333,1677,'1'
1,1,0,0.00464,1,1,1,5651.25,12241,'0'
1,2,0.607664,0.099099,1,62,0.4,5666.916667,12198,'0'
1,10,0.895575,0.062212,0,720,0.6,5222.916667,11590,'0'
1,3,0.685599,0.076522,1,69,1,5387.25,11575,'1'
1,2,0.647869,0.14539,0,13,0.6,5248.25,11348,'1'
1,6,0.917236,0.109375,0,6,0.5,5259.583333,11339,'0'
1,1,0,0.014035,0,4,1,1281.916667,2020,'0'
1,1,0.184452,0.180851,1,32,0.5,5318.5,10642,'0'
1,1,0,0.03663,0,12,1,132,132,'0'
1,1,0,0.003704,1,0,1,5839.333333,10124,'0'
1,2,0.150666,0.470588,1,67,1,5838.333333,10123,'0'
1,1,0,0,0,19,1,1104,1355,'0'
1,1,0,0.011236,0,1,1,62,62,'0'
1,1,0,0.033149,1,16,1,60,60,'0'
1,1,0,0.022472,1,16,1,364,373,'1'
1,8,0.532938,0.137956,1,144,1,564,563,'1'
1,1,0.591673,0.021858,0,70,1,542,541,'0'
1,3,0.530314,0.056657,1,59,1,4816,4793,'1'
1,6,0.606538,0.09078,0,104,0.875,4722,4699,'1'
1,7,0.830845,0.08265,1,426,0.636364,4589,4566,'1'
1,9,0.749977,0.121359,0,204,0.857143,4485,4464,'0'
1,4,0.631329,0.106145,1,4,0.75,4404,4383,'1'
1,1,0,0.25974,1,0,1,4165,4145,'1'
1,5,0.799515,0.076341,1,608,0.411765,3735,3716,'0'
1,1,0,0.016484,1,7,1,2714,2705,'0'
1,6,0.81128,0.088767,0,91,0.769231,2666,2658,'0'
1,3,0.955715,0.131078,1,176,1,260.5,269,'0'
1,1,0,0,0,0,0.333333,93,93,'1'
1,2,0.272971,0.028601,0,48,1,1730,1725,'0'
1,3,0.498396,0.035461,0,127,1,5563.814286,17139,'0'
1,1,0,0.017647,1,0,1,73,73,'0'
1,1,0,0.135294,1,0,1,5326.416667,10651,'0'
1,1,0,0.309524,1,1,1,5325.416667,10650,'1'
1,3,0.605002,0.875312,1,58,1,5324.5,10648,'1'
1,2,0.786187,0.407277,0,123,0.571429,5315.416667,10564,'1'
1,1,0,0.093333,1,3,1,5320.75,10537,'0'
1,1,0,0,0,0,1,144,144,'0'
1,1,0,0,0,2,1,124,124,'0'
1,1,0,0.21875,1,17,1,509.5,562,'0'
1,1,0,0.310345,0,1,1,4289,6375,'0'
1,1,0,0.758621,1,20,1,4283,6362,'1'
1,1,0,0,0,171,1,509.5,544,'0'
1,1,0,0.057143,1,6,1,4373,6295,'0'
1,4,0.626836,0.205333,0,348,0.777778,106,106,'0'
1,1,0,0.006711,0,2,1,4234.5,5809,'0'
1,1,0,0,0,10,1,125,125,'0'
1,1,0,0.006711,1,123,1,4233.5,5808,'0'
1,2,0.722033,0.2249,0,330,0.8,91,91,'0'
1,1,0.970079,0.121569,0,78,0.5,148,148,'0'
1,1,0,0,0,0,1,59,59,'0'
1,3,0.982141,0.015837,0,43,1,5580.438095,17007,'0'
1,1,0,0.024,0,0,1,6231.116667,13004,'0'
1,5,0.47381,0.345603,0,28,0.833333,5851.55,12603,'1'
1,4,0.778893,0.064665,1,32,1,5347.166667,10634,'0'
1,4,0.681556,0.033058,0,43,0.4,5538.333333,8795,'1'
1,1,0,0.016667,0,14,1,126,126,'0'
1,1,0,0.084507,0,1,1,59,59,'0'
1,1,0,0.098592,0,21,1,5571.814286,17147,'0'
1,1,0.989183,0.112523,1,24,1,5773.433333,15477,'0'
1,4,0.616107,0.059524,0,962,0.8,4544.733333,14118,'0'
1,1,0,0,0,0,1,689.316667,1905,'0'
1,5,0.661925,0.314941,0,601,0.318182,511,510,'1'
2,28,0.920644,0.028037,0,3335,0.4375,5353.583333,17744,'1'
1,1,0,0.032787,0,51,1,127,127,'0'
1,2,0.995979,0.735849,0,140,1,4580.5,6259,'0'
1,4,0.810913,0.082069,0,276,0.333333,4271,4251,'1'
1,1,0,0,0,0,0.5,93,93,'1'
1,3,0.836375,0.709677,1,350,1,4292,6486,'1'
1,1,0,0,0,0,0.5,759.683333,2034,'1'
1,3,0.241211,0.364286,0,153,0.75,5815.55,12567,'0'
1,6,0.470332,0.529524,0,886,0.6,5272.25,10460,'0'
1,11,0.92608,0.03995,0,525,0.283019,388,388,'1'
1,1,0.94566,0.156627,0,0,0.5,520,519,'1'
1,1,0,0,0,0,1,3690,3671,'1'
1,1,0,0,0,43,1,1134.333333,1314,'0'
1,2,1,0.00391,0,157,0.75,2868,2858,'0'
1,1,0,0.00507,1,6,1,51,51,'0'
1,3,0.956042,0.034988,1,71,1,2677,2669,'1'
1,6,0.902102,0.012359,1,165,1,1814,1808,'0'
1,2,0.946395,0.019531,0,46,0.666667,574,573,'0'
1,3,0.618205,0.516588,1,112,1,5917.4,15641,'1'
1,4,0.680577,0.074954,0,757,0.833333,725.85,1995,'1'
1,1,1,0.568889,0,68,0.75,592.5,722,'0'
1,2,0,0,0,0,0.071429,3689,3670,'1'
1,1,0,0,0,154,1,107,107,'0'
1,2,0.980645,0.061856,0,2290,0.4,5146.711905,16494,'0'
1,7,0.710424,0.932473,0,17333,0.336957,4726.45,14265,'1'
1,10,0.557795,0.258527,0,413,0.818182,5855.333333,10142,'1'
1,1,1,0.38255,0,61,0.666667,151,151,'0'
1,2,0.932796,0.026954,0,75,0.428571,5217.583333,16598,'0'
1,3,0.947308,0.067265,0,475,0.8,5728.533333,12472,'1'
2,43,0.964251,0.056235,0,3811,0.215686,5113.5,7528,'0'
1,1,0.988324,0.645238,0,1803,0.615385,208,208,'1'
1,1,0,0,0,15,1,841,1105,'0'
1,5,0.702093,0.518741,0,120,0.833333,916.333333,1253,'1'
1,2,0,0.020408,1,67,1,4678,4655,'0'
1,1,0,0,0,0,1,152,152,'0'
1,2,0.954434,0.015504,0,112,1,129,129,'1'
1,3,0.518761,0.143581,0,2023,0.272727,6498.033333,13730,'0'
1,42,0.517685,0.167842,0,4631,0.531646,6556.833333,13712,'1'
1,2,0.65733,0.459677,1,51,0.666667,6340.666667,9827,'0'
1,4,0.70678,0.054898,1,100,1,324.5,340,'0'
1,1,0.855489,0.16129,1,72,0.4,4323.5,6518,'0'
1,2,0.376837,0.465278,0,89,0.666667,4726,4703,'1'
1,1,0,0.035714,0,7,1,5210.583333,16591,'0'
1,1,0,0,0,0,1,4644,4621,'0'
1,1,0,0.173913,1,0,1,134,134,'0'
1,1,0,0,1,16,1,6044.166667,10070,'0'
1,1,0.853549,0.383459,0,42,0.6,6097.5,9966,'1'
1,11,0.864792,1.838428,0,441,0.294118,273,251,'1'
1,8,0.292218,0.163563,0,640,0.8125,5552.333333,8856,'1'
1,2,0.683932,0.114625,0,105,0.285714,508.5,543,'0'
1,9,0.765936,0.043866,0,25,0.48,798,798,'0'
1,1,0,0.089172,1,95,1,834.4,2248,'0'
1,1,0,0.102041,1,38,1,762,1568,'0'
1,1,0,0.173228,1,41,1,5263.666667,10196,'1'
1,9,0.878127,1.343019,0,381,0.4375,289,267,'1'
1,1,0,0.618182,0,0,1,477,509,'0'
1,3,0.93939,0.73295,0,59,0.4,924.5,1230,'1'
1,2,0.939913,1.174383,0,178,0.444444,4643,6889,'1'
1,2,0,0,0,0,0.111111,553,553,'1'
1,1,0,0.372549,0,17,1,1719,1714,'0'
1,1,0,0.008475,1,26,1,723.35,1974,'0'
1,1,1,0.06015,0,215,1,679.316667,1895,'0'
1,1,0,0.071429,1,15,1,764,1570,'0'
1,1,0,1.5,1,47,1,5259.666667,10154,'1'
1,1,0.997231,0.069182,1,14,0.142857,975,975,'0'
1,1,0,0.290323,0,15,1,1721,1716,'0'
1,2,0,0,0,0,0.5,5322.083333,10542,'1'
1,1,0.869832,0.038997,0,6,0.166667,1258,1509,'1'
1,1,0,0.033113,0,14,1,753.533333,2044,'0'
1,8,0.789597,0.01423,0,1085,0.666667,735.35,1986,'1'
1,1,0,0.074324,1,167,1,676.316667,1892,'0'
1,1,0.855879,0.150538,1,180,1,663.583333,1415,'1'
1,3,0.653244,0.741472,1,76,0.75,475,507,'1'
1,1,0,0.392157,0,17,1,1721,1716,'0'
1,1,0,0.021739,0,4,1,705.966667,1922,'0'
1,1,0,0.173913,0,193,1,677.316667,1893,'0'
1,2,0.641289,0.119048,1,154,1,5312,10672,'0'
1,2,0.790352,2.221698,1,5,1,923.833333,1317,'1'
1,1,0.97957,0.022082,1,14,0.142857,3951,3931,'1'
1,15,0.487204,0.107132,0,119,0.576923,941,941,'1'
1,3,0.385904,0.070513,1,6,0.666667,887.666667,1191,'0'
1,1,0.997015,0.073986,1,4,0.25,4667,6909,'0'
1,2,0.781676,0.12336,0,106,0.4,1727,1722,'0'
1,4,0.813037,0.835165,0,295,0.777778,5309.75,10552,'1'
1,1,0,0.145833,0,1,1,5126.5,7332,'0'
1,2,0.811278,0.024938,1,16,1,848,1112,'1'
1,3,0.623291,0.048363,0,246,0.444444,835,1099,'1'
1,1,0,0,0,0,1,5856.333333,10143,'0'
1,9,0.673383,0.219233,0,2013,0.25,5252.333333,14779,'1'
1,1,0,0.326531,1,1,1,723.633333,1960,'0'
1,1,0,0.2,0,183,1,721.05,1957,'1'
1,2,0.736768,0.045977,0,81,1,768.416667,1545,'1'
1,2,0.852405,0.223684,1,2,0.5,4389.5,6610,'1'
1,1,0,0.526316,1,10,1,842,1106,'0'
1,5,0.804308,0.09015,0,191,1,1897,1891,'0'
1,1,0,0.096774,0,23,1,1727,1722,'0'
1,1,0.985228,0.04,0,1,1,5435.361905,16846,'0'
1,2,0,0,0,0,0.125,5391.595238,16800,'0'
1,2,0.750363,0.425287,0,13,1,171,171,'0'
1,1,0,0.503448,1,5,1,160,160,'1'
1,3,0.885564,0.251073,0,20,0.4,115,115,'1'
1,1,0,0,1,330,1,5901.816667,15703,'0'
1,2,0.140511,1.523585,1,30,1,4299,6493,'0'
1,1,0,0,1,368,1,5902.816667,15704,'0'
1,1,0,0.03012,0,16,1,5209.797619,16585,'0'
1,2,0.557082,0.082372,0,22,1,4578.2,14124,'0'
1,5,0.666278,0.637267,0,1875,0.444444,4539.016667,14028,'0'
1,4,0.639234,0.343473,0,894,0.285714,1135,1386,'1'
1,1,0,0.033557,0,10,1,1105,1356,'0'
1,1,0,0.107383,0,52,1,1114,1348,'0'
1,1,0.558629,0.045802,0,8,1,164,164,'1'
1,1,0,0,0,0,1,126,126,'1'
1,1,1,0.017065,1,230,0.2,131,131,'0'
1,5,0.812097,0.381074,1,276,0.666667,4342.5,6537,'0'
1,4,0.793092,0.094617,0,40,0.444444,4572.5,6251,'1'
1,1,0,0.027778,0,2,1,1259,1510,'1'
1,2,0,0,0,0,0.076923,4416.5,6083,'0'
1,1,0,0,0,0,1,168,168,'1'
1,3,0.885379,0.787879,0,44,0.428571,178,178,'1'
1,9,0.886232,0.042146,0,2499,0.846154,36,59,'0'
1,1,0,0.011905,1,3,1,5187.666667,11198,'0'
1,2,0.996719,0.344538,0,12,1,1279.583333,2008,'1'
1,1,0,0.033333,1,137,1,1277.583333,2006,'0'
1,2,0.938984,0.239535,0,8,0.5,130,130,'0'
1,2,0.764046,0.735294,0,20,1,4562.5,6241,'0'
1,4,0.874365,0.483493,0,16,0.1875,4422.5,6101,'1'
1,1,0.710791,0.758065,0,19,0.666667,167,167,'1'
1,1,0,0.016393,1,48,1,12.083333,29,'0'
1,3,0,0,0,0,0.166667,106,106,'1'
1,9,0.810939,1.289358,1,570,0.666667,5380.833333,11535,'1'
1,4,0.540513,0.465378,0,17,0.555556,126,126,'1'
1,1,0,0,0,0,1,115,115,'0'
1,1,0,0.526316,0,109,1,1306.416667,2044,'0'
1,13,0.916647,0.06618,0,932,0.277108,4354,4334,'1'
1,1,1,1.066667,0,154,0.5,1217,1468,'0'
1,2,0.34066,0.390909,1,126,0.666667,4373.5,6590,'0'
1,1,0,0.022222,0,0,1,5581.438095,17008,'0'
1,2,0,0,0,0,0.5,5430.361905,16842,'0'
1,4,0.666346,1.022378,0,2869,0.2,5220.25,10408,'0'
1,1,0,1.566038,1,5,1,88,80,'1'
1,1,0,0,1,0,0.166667,5663,8582,'1'
1,1,0,0.0625,0,0,1,153,153,'0'
1,1,0.998846,0.021277,0,100,1,131,131,'1'
1,1,0,0.007299,1,0,1,670,670,'0'
1,7,0.328709,1.143378,0,180,0.357143,5330.416667,10579,'1'
1,1,0,0.020408,1,7,1,4833,4808,'0'
1,1,0,0.013158,1,125,1,5028.633333,13802,'0'
1,3,0.45559,1.542705,0,550,0.384615,6228.616667,13346,'1'
1,1,0,2.202703,1,24,1,5569.166667,8606,'1'
1,1,0,0.234568,0,8,1,85,85,'0'
1,1,0,0.109756,1,56,1,89,89,'0'
1,3,0.738031,1.884034,1,300,0.285714,5638.833333,8546,'1'
1,1,0,0,1,0,1,5325.75,10600,'1'
1,6,0.670136,0.43309,0,1071,0.611111,5611.333333,15138,'0'
1,2,0.890492,0.042169,1,138,1,6396.55,13553,'0'
1,1,0,0,0,76,1,370.5,405,'0'
1,1,0,0.018868,0,23,1,154,154,'0'
1,2,0,0,0,0,0.5,924.5,1230,'1'
1,1,0,0.290323,0,71,1,807.3,2059,'0'
1,7,0.396785,0.146184,0,94,0.526316,968,968,'1'
1,1,0,0.020408,0,96,1,5234.083333,13773,'0'
1,1,0.738209,0.067536,1,88,1,43,43,'0'
1,2,0.940286,0.053232,1,33,1,5284,10351,'0'
1,1,0,0.064748,1,5,1,4324.5,6460,'1'
1,2,0.242292,0.042032,1,9,1,4571.5,6280,'0'
1,1,0,0,0,10,1,370,379,'0'
1,1,0,0.010101,0,4,1,250,250,'0'
1,3,0.576059,0.107922,1,184,0.8,4811,4788,'0'
1,1,0,0.040609,0,0,1,194,194,'0'
1,1,0,0.024272,0,0,1,191,191,'0'
1,1,0,0.118812,0,0,1,190,190,'0'
1,1,0,0.055,0,0,1,189,189,'1'
1,1,0,0,0,0,1,188,188,'0'
1,1,0,0.004405,0,4,1,187,187,'0'
1,1,0,0.004464,1,0,1,82,82,'0'
1,2,0.987885,0.037234,0,50,1,76,76,'0'
1,1,0,0.004115,1,0,1,668,668,'0'
1,1,0,0,0,6,1,249,249,'0'
1,1,0,0.104167,0,92,1,193,193,'0'
1,1,0,0.007407,0,22,1,268.5,277,'0'
1,1,0,0.106227,1,3,1,4827,4802,'0'
1,1,0,0.019608,0,10,1,248,248,'1'
1,1,0.657091,0.052431,0,203,0.666667,4767,4744,'0'
1,7,0.794934,0.055703,1,230,0.9,4414,4393,'0'
1,3,0.925208,0.03408,0,54,1,87,87,'1'
1,10,0.617669,0.118619,1,361,0.416667,3718,3699,'1'
1,1,0,0.003717,0,70,1,4387.5,5962,'0'
1,4,0.746377,0.054688,1,399,0.75,5500.578571,17072,'0'
1,1,0,0,0,0,1,729.633333,1966,'0'
1,2,0.503258,0.074419,1,360,1,663.316667,1879,'0'
1,1,0,0.00625,0,44,1,1672,1921,'0'
1,4,0.87475,0.075383,0,90,1,4368,6290,'1'
1,1,0.991159,0,0,205,1,319.5,328,'0'
1,5,0.865917,0.179853,0,391,0.421053,102,102,'0'
1,1,0,0.095238,0,65,1,306,310,'0'
1,1,0,0,0,95,1,218,218,'0'
1,9,0.583237,0.348705,0,1085,0.470588,6518.033333,13750,'1'
1,1,0,1.484925,0,44,1,808.3,2060,'0'
1,8,0.952066,0.011965,0,453,0.535714,5281.75,11387,'1'
1,1,0.930586,0.066298,0,0,0.5,46,46,'1'
1,2,0.897918,0.00129,0,9,0.666667,32,32,'0'
1,2,0.315997,0.063707,1,2,1,2,2,'0'
1,1,0,0.00554,1,19,1,5327.416667,10652,'0'
1,17,0.810579,0.97499,0,719,0.807692,50,50,'1'
1,1,0,0.149171,1,1,1,681.583333,1433,'1'
1,1,0,0.008427,1,2,1,680.583333,1432,'1'
1,1,0.177389,0.147899,1,150,0.5,5834.333333,10119,'1'
1,5,0.85385,0.027679,0,235,0.5,1142.333333,1322,'0'
1,1,0,0.933333,1,1,1,888.666667,1192,'0'
1,2,0.975119,0.358712,0,6,0.5,871.666667,1175,'1'
1,1,0,0.002309,1,8,1,4581,6277,'0'
1,7,0.426238,0.046799,0,2325,0.833333,794.033333,2116,'1'
1,1,0,1.42638,0,70,1,809.3,2061,'0'
1,1,0,1.487805,1,8,1,5226.166667,11239,'0'
1,1,0,0.172662,0,2,1,1302.416667,2040,'1'
1,5,0.684143,0.435602,0,74,0.833333,776.5,1558,'1'
1,1,0.023462,0.858527,1,123,1,5321.5,10645,'1'
1,1,0.997616,0.064298,1,4,0.5,5860.333333,10147,'0'
1,1,0,0.024242,1,4,1,936.166667,1289,'0'
1,1,0,0.016194,1,7,1,444,444,'0'
1,1,0.877663,0.087046,0,44,0.5,4372,6294,'1'
1,3,0.757428,0.378469,0,1368,0.625,4547.5,6226,'1'
1,5,0.764904,0.09534,0,218,0.833333,4218.5,5793,'1'
1,1,0,0.002865,1,149,1,563.5,584,'0'
