@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute ld numeric
@attribute lt numeric
@attribute fix numeric
@attribute pd numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
2,3,0.959148,0,0.014354,104.5,1,0,1573.25,2028,'0'
1,1,0.970951,0.019011,0,131.5,1,32,1567.25,1322,'0'
1,1,0.820112,0.007657,0.015314,163.25,1,12,1147.333333,1128,'0'
1,1,0,0,0,27,1,0,1163,1145,'0'
1,5,0.865754,0.022134,0.008696,180.714286,1,71,253,254,'1'
1,5,0.840193,0.031715,0.019577,196.461538,1,964,204,201,'1'
1,1,0,0.068966,0.017241,58,1,2,1702.65,2396,'0'
1,3,0.663967,0.06288,0.146045,123.25,1,110,60,53,'1'
1,1,0,0.029412,0.029412,102,1,12,2667.433333,1681,'0'
1,1,0,0.010309,0.010309,97,1,0,2663.566667,1664,'0'
1,2,0.796754,0.027203,0.036997,306.333333,1,18,81.666667,51,'0'
1,4,0.792559,0.031206,0.065957,235,1,6,1138.25,904,'1'
1,4,0.778681,0.183261,0.058682,259.875,1,293,1132.45,898,'1'
1,1,0,0,0.113924,79,0,3,2621.633333,1589,'0'
1,3,0.852792,0.183422,0.022928,189,1,9,1405.116667,823,'1'
1,1,0,0.019231,0.019231,52,1,0,1026.6,1547,'1'
1,2,0.342951,0.065934,0.021978,30.333333,1,65,1025.6,1546,'1'
1,1,0,0,0.061224,49,1,2,2536.233333,1427,'0'
1,1,0,0.027027,0.027027,74,0,46,1150.5,1473,'1'
1,2,0.817783,0.069054,0.071611,97.75,1,27,1138.166667,1116,'0'
1,3,0.769967,0.129181,0.06113,123.857143,1,154,3240.885356,8175,'1'
1,2,0.625418,0.025172,0.004577,145.666667,1,6,637.666667,747,'0'
1,1,0,0,0.014184,141,0,14,3710.167027,7787,'0'
1,1,0,0,0.061404,114,0,9,2496.367857,2769,'0'
1,1,0,0.106195,0,113,0,22,142,127,'0'
1,1,0.321037,0.322314,0.243802,121,0,2,14,4,'0'
1,1,0,0,0,11,1,0,1163,1145,'1'
1,2,0.36788,0.045763,0,98.333333,0,221,3429.932395,7162,'0'
1,1,0,0.049914,0.018072,1162,1,0,683.833333,158,'0'
1,1,0.836641,0.079096,0.00565,88.5,1,18,3715.49329,1657,'0'
1,3,0.875,0.034632,0.034632,57.75,1,4,2870.314719,6076,'0'
1,1,0,1.035088,1.070175,114,1,33,32,22,'0'
1,1,0.376715,0.605263,0.236842,114,1,105,12,2,'0'
1,1,0,0.052083,0.020833,288,0,27,2233.33254,4493,'0'
1,1,0,0.145038,0.045802,131,1,0,1076.433333,1036,'0'
1,1,0,0.011905,0.02381,84,1,1,2679.15,1683,'0'
1,1,0,0.088235,0.009804,102,1,2,1409.933333,2139,'0'
1,1,0,0.003268,0.003268,306,0,0,1219.433333,1773,'0'
1,1,0,0.086643,0.043321,277,1,0,1544.5,710,'0'
1,1,0,0.225225,0.031532,222,1,4,2524.066667,1434,'0'
1,1,0,0.100313,0.053292,319,1,163,1122.333333,1369,'0'
1,1,0,0.020408,0.020408,49,0,36,11,9,'1'
1,2,0.668879,0.368056,0.023148,144,1,37,1066.166667,958,'0'
1,1,0.173781,0.168675,0.295181,83,1,101,3376.082515,8168,'0'
1,3,0.609551,0.077114,0.004975,80.4,1,283,279.5,322,'0'
1,2,0.129234,0.112583,0.629139,75.5,1,28,2157.35119,3584,'0'
1,1,0,0.052632,0.052632,38,1,0,2173.269048,3559,'1'
1,6,0.818793,0.04247,0.025809,235.461538,1,106,2172.269048,3558,'1'
1,2,0.688048,0.008333,0.4,60,0,0,2056.236905,3402,'0'
1,2,0.678954,0.25,0.291667,36,1,125,1103.445238,1232,'1'
1,1,0,0.038462,1.230769,26,1,5,926.75,1172,'0'
1,3,0.574102,0.342,0.598,250,1,96,935.083333,1161,'1'
1,1,0,0.045455,0.045455,22,1,1,376.666667,415,'1'
1,2,0.472189,0.068267,0.006001,666.5,1,9,381.666667,402,'0'
1,1,0,0.069767,0.018605,215,1,4,3688.881349,7834,'1'
1,1,0,0.049774,0.0181,221,1,83,450,538,'0'
1,1,0,0.004464,0.004464,224,1,17,2823.152706,5937,'0'
1,1,0,0,0.004444,225,0,15,2551.706349,2774,'0'
1,1,0,0.066667,0.004444,225,0,0,222,207,'0'
1,1,0,0.083333,0.013889,216,1,5,221,206,'0'
1,1,0,0.028846,0.028846,208,0,48,2497.367857,2770,'0'
1,2,0.985228,0.015748,0.011811,127,1,2,112,97,'0'
1,1,0,0.01005,0.005025,199,1,0,1441.833333,1652,'1'
1,1,0.918296,0.019108,0,157,1,8,50,39,'1'
1,3,0.858752,0.036977,0,124.4,1,5,48,37,'1'
1,1,0.811278,0.017817,0,224.5,1,84,2125.833333,1403,'0'
1,1,0.975119,0.044444,0.015556,225,1,51,2163.166667,1398,'0'
1,2,0.892981,0.051546,0.014433,161.666667,1,60,957.833333,1201,'0'
1,5,0.607149,0.196164,0.28422,172.05,0,1508,882.666667,1099,'1'
1,2,0.721928,0.031646,0.031646,79,0,80,1161.5,1227,'0'
1,1,0,0.006803,0.006803,147,1,1,194,171,'0'
1,1,0,0,0.021277,329,0,0,2472.633333,1471,'0'
1,6,0.948813,0.003792,0.003792,329.625,0,276,2461.633333,1470,'1'
1,1,0,0,0.003003,333,0,1,2071.666667,1391,'0'
1,1,0,0.404192,0.52994,334,1,7,1228.5,316,'0'
1,1,0,0.005305,0,377,0,7,268.166667,493,'0'
1,3,0.795087,0.120603,0.028141,331.666667,1,205,1231.833333,314,'1'
1,1,0,0.099432,0.014205,352,1,0,898.333333,1116,'0'
1,1,0.988699,0.066372,0.004425,226,0,7,893.333333,1112,'0'
1,1,0,0.015291,0.042813,327,0,1,896.833333,1106,'0'
1,1,0,0.007042,0.007042,284,1,1,1180.166667,1182,'0'
1,1,0,0.007042,0.003521,284,1,4,1041.166667,922,'0'
1,1,0,0.021201,0.024735,283,1,7,1175.166667,1168,'0'
1,1,0,0.01023,0.02046,391,1,85,657,874,'0'
1,1,0,0,0,389,1,0,403.166667,492,'0'
1,1,0,0.007576,0,132,1,7,50,47,'0'
1,1,0,0.02381,0.02381,84,1,14,13,9,'0'
1,1,0,0,0,84,1,0,1142.116667,956,'1'
1,1,0,0.604651,0.267442,86,0,0,1549.5,715,'0'
1,1,0,0,0,58,1,0,1540.5,704,'0'
1,1,0,0,0.031746,315,0,11,302.5,393,'0'
1,1,0,0.082019,0.085174,317,1,4,279,266,'0'
1,1,0,0.100946,0.094637,317,1,32,2756.830483,5960,'0'
1,1,0,0.275316,0.126582,316,1,24,124,109,'1'
1,1,0,0.013605,0.02381,294,1,0,1442.833333,1653,'0'
1,1,0,0.020067,0.006689,299,1,3,51,40,'1'
1,1,0,0.05,0.035714,280,1,6,603.916667,744,'0'
1,1,0,0.003155,0.003155,317,1,59,2748.575722,5952,'0'
1,1,0,0.097792,0.091483,317,1,59,2739.575722,5944,'0'
1,2,0.373304,0.228346,0.047244,42.333333,1,3,1687.904762,2377,'1'
1,1,0,0.046875,0.072917,192,0,0,1684.319048,2373,'0'
1,1,0,0.012346,0.012346,81,1,170,787.916667,1125,'0'
1,1,0,0.056075,0.028037,107,1,0,312,294,'1'
1,1,0,0.07619,0.028571,105,1,50,311,293,'0'
1,1,0,0.039216,0.009804,102,1,75,2709.001732,5682,'0'
1,1,0,0.12,0.02,100,0,0,141,126,'0'
1,1,0,1.23,0.3,100,0,196,140,125,'1'
1,1,0,0.057692,0.057692,52,1,576,1409.967857,2678,'0'
1,1,0,0.211538,0.076923,52,1,3,1169.166667,1469,'0'
1,1,0,0.08,0.08,50,0,2,258.916667,514,'0'
1,1,0,0.08,0.06,50,0,26,1243.666667,323,'0'
1,2,0.918296,0.109756,0,41,1,8,1183.666667,1436,'0'
1,1,0,0.07619,0.028571,105,1,160,2865.913059,6096,'0'
1,3,0.190223,0.075397,0.015873,168,1,6,703.5,854,'0'
1,1,0,0.029289,0.004184,239,1,0,3373.082515,8165,'0'
1,1,0,0.004292,0.004292,233,1,6,700,812,'0'
1,3,0.776156,0.035294,0.00805,403.75,1,60,3712.559776,7799,'1'
1,1,0,0,0,167,1,0,495.166667,573,'1'
1,1,0,0,0.003236,309,0,1,2337.216667,1506,'0'
1,1,0,0.006452,0.022581,310,1,23,1522,765,'0'
2,3,0.82851,0.210909,0.050909,91.666667,1,173,1453.1,924,'0'
1,1,0,0,0,288,0,0,1447.1,723,'1'
1,1,0,0,0,0,0,19,1447.1,723,'0'
1,1,0,0.010417,0.010417,288,0,1,2473.633333,1472,'0'
1,2,1,0.00369,0.00369,271,1,2,1507,721,'0'
1,2,0.983013,0.140221,0.064576,271,1,2,1540,719,'0'
1,1,0,0.003731,0.003731,268,1,2,1543.5,709,'0'
1,2,1,0.011834,0.011834,253.5,1,0,2461.05,1461,'1'
1,1,0,0.037313,0,268,0,0,1542.5,706,'0'
1,1,0,0.011538,0.184615,260,1,0,1541.5,705,'0'
1,1,0,0.119718,0.098592,284,1,2,1540.5,704,'0'
1,1,0,0.206767,0.06391,266,1,23,1531.5,701,'0'
1,1,0,0.004032,0,248,0,0,1004.766667,1531,'0'
1,1,0,0.012146,0.016194,247,0,0,997.766667,1530,'0'
1,1,0,0.069959,0,243,1,0,2526.066667,1436,'0'
1,1,0,0.055556,0,234,1,0,1469.666667,637,'0'
1,1,0,0.04386,0,228,1,0,2525.066667,1435,'0'
1,1,0,0.075758,0.035354,198,1,1,1471.666667,624,'1'
2,2,0.62223,0.148936,0.055319,47,0,24,1454.666667,755,'0'
1,1,0,0.009709,0.003236,309,1,10,1269.633333,1993,'0'
1,1,0,0.003257,0,307,1,115,1126.066667,884,'0'
1,1,0,0.013072,0.013072,306,1,28,64.333333,39,'0'
1,1,0,0,0,153,1,0,44,38,'0'
1,1,0,0.12766,0.12766,47,0,1,2250.166667,1399,'0'
1,8,0.64584,0.080366,0.056304,207.8,1,120,2643.514286,5251,'1'
1,1,0,0.320313,0.085938,128,1,0,48,32,'0'
1,1,0,0.026087,0.008696,115,1,148,47,31,'0'
1,1,0,0.149123,0.017544,114,1,0,2535.554762,1858,'0'
1,1,0,0.082569,0.431193,109,1,112,1101.77381,1244,'1'
1,1,0,0.007576,0,132,1,0,1077.433333,1037,'0'
1,1,0,0.024194,0.08871,124,1,2,1075.433333,1035,'1'
1,4,0.916564,0.010724,0.011394,298.4,0,13,1711.116667,2405,'1'
1,2,0,0,0,101,1,0,1095.133333,1016,'1'
1,1,0,0.054054,0.054054,37,0,13,2695.15,1627,'0'
1,1,0,0.375,0.5625,16,0,1,2676.55,1692,'0'
1,1,0.985228,0.086957,0.217391,11.5,0,6,2673.766667,1691,'0'
1,1,0.96023,0,0.014124,118,0,21,2654.583333,1667,'0'
1,1,0,0.095745,0.074468,94,1,32,992.733333,1827,'1'
1,1,0,0.010753,0.021505,93,1,37,2595.55873,4981,'0'
1,1,0,0.0625,0.072917,96,1,67,1033.516667,1065,'0'
1,1,0,0,0.010309,97,1,25,1705.37619,2394,'0'
1,1,0,0.018182,0.018182,220,1,57,631.333333,537,'0'
1,1,0,0.004566,0.004566,219,1,170,1688.377381,2965,'1'
1,1,0,0.031963,0.004566,219,1,1,1619.542857,2444,'0'
1,1,0,0.167442,0.102326,215,1,11,1705.116667,2399,'0'
1,1,0,0.008658,0.008658,231,0,1,2583.5,1697,'0'
1,1,0,0.004329,0.004329,231,1,17,1147.316667,993,'0'
1,1,0.595974,0.030019,0.005629,106.6,1,20,1498.533333,2197,'0'
1,2,0.991159,0.020979,0.013986,95.333333,0,39,2698.15,1630,'0'
1,1,0,0.031963,0.004566,219,1,81,1620.542857,2445,'0'
1,2,0.655912,0.084351,0.144284,300.333333,1,115,1693.904762,2383,'1'
1,1,0,0.065217,0.152174,46,0,1,2703.983333,1693,'0'
1,1,0.970951,0.016949,0.067797,29.5,1,0,1388.1,2127,'1'
1,1,0,0.6,0,5,0,0,1257.95,1898,'0'
1,1,0,0,0,5,1,0,1256.95,1897,'0'
1,1,0,0,0,33,1,0,1394.1,2131,'1'
1,3,0.910182,0.022749,0.003791,351.666667,1,392,3674.795851,7823,'0'
1,1,0,0.035714,0.25,28,1,349,1469.083333,1713,'0'
1,1,0,0.04878,0.097561,41,1,70,1720.588095,2421,'0'
2,2,0.935893,0.031773,0.008361,199.333333,1,79,1713.166667,3441,'0'
1,1,0,0,0.421053,19,0,1,2733.9,1637,'0'
1,2,0.935862,0.445545,0.188119,33.666667,1,69,1262.7,1987,'0'
1,1,0,0,0,17,1,0,1386.1,2125,'0'
1,4,0.965889,0.026705,0.025751,87.375,1,377,1388.533333,2185,'0'
1,1,0,0.164384,0.219178,73,1,345,3571.574739,8080,'0'
1,1,0,0.013158,0.013158,76,1,257,2543.796825,5009,'0'
1,1,0,0.039474,0.039474,76,1,71,2151.677381,3669,'1'
2,3,0.878649,0.028302,0.001451,275.6,1,48,1361.716667,3013,'0'
1,1,0,0,0,28.75,1,0,1374.766667,2113,'1'
1,1,0,0,0,22,1,0,1379.766667,2117,'0'
1,1,0,0.222222,0.022222,45,1,19,1362.716667,2161,'0'
1,1,0.384312,0.275,0.225,40,1,0,1379.766667,2117,'1'
1,1,0,0.176471,0.029412,34,1,0,1375.766667,2114,'0'
1,1,0,0.008734,0.008734,229,1,393,107,86,'0'
1,2,0.918296,0.005333,0.002667,187.5,1,232,2861.516919,6081,'0'
1,1,0,0.026316,0.087719,228,1,5,2869.635173,6064,'0'
1,1,0,0.012766,0.012766,235,0,58,2855.381205,6031,'0'
1,1,0,0.017021,0.017021,235,1,118,1367.816667,1794,'1'
1,3,0.661819,0.020446,0.013011,89.666667,1,268,245,246,'0'
1,1,0,0.026316,0.004386,228,1,2,2493.873016,4857,'0'
1,1,0,0.044643,0.035714,224,0,115,2489.488095,4847,'0'
1,1,0,0.013453,0.004484,223,1,0,604,493,'0'
1,2,0.60984,0.029155,0,343,1,51,1839.761905,3132,'0'
1,1,0,0.018605,0.018605,215,1,6,1552.264286,2823,'0'
1,3,0.238877,0.113793,0.418391,290,1,75,1555.67619,2820,'1'
1,1,0,0.026432,0.004405,227,1,237,2494.873016,4858,'0'
1,1,0,0,0,0,0,0,2262.750397,4417,'0'
1,1,0,0.156566,0.626263,198,1,54,656,873,'0'
1,2,1,0.00578,0.011561,173,1,11,353.333333,437,'0'
1,1,0,0.01107,0.02214,271,1,5,351.5,435,'1'
1,1,0,0.025362,0.007246,276,1,40,2151.696429,3580,'0'
1,2,0.863121,0,0.041176,170,1,706,241.5,235,'0'
1,1,0,0.003597,0.003597,278,0,2,1049.316667,1058,'0'
1,1,0,0.028777,0.003597,278,1,20,1700.842857,2424,'0'
1,1,0,0.021818,0.025455,275,0,4,2858.338095,1786,'0'
1,1,0,0.050725,0.007246,276,1,7,1706.37619,2395,'0'
1,2,0.922317,0.028646,0.020833,128,1,18,2720.747619,1768,'0'
1,2,0.954434,0.018237,0.006079,164.5,1,18,2717.747619,1765,'1'
1,1,0,0.044776,0.018657,268,1,30,2715.747619,1763,'0'
1,2,0,0,0,17,1,0,1555.67619,2820,'0'
1,1,0,0.02439,0.02439,41,0,0,3174.105883,8177,'0'
1,1,0,0.567568,0.243243,37,1,14,2882.415729,6058,'1'
1,1,0,0,0.03125,32,0,0,2330.283333,4682,'0'
1,1,0,0,0,0,0,0,2262.750397,4417,'0'
1,1,0,0.567568,0.243243,37,1,155,2883.415729,6059,'0'
1,9,0.966956,0.05885,0.062044,219.2,0,2028,3291.990115,7002,'0'
1,1,0,0,0.027778,36,1,124,3162.376371,6872,'0'
1,1,0,0.017857,0.071429,56,1,70,1491.533333,2190,'0'
1,1,0,0.1,0.06,50,1,48,4253.85754,2702,'0'
1,1,0,0.020833,0.020833,48,1,43,1713.333333,2409,'0'
1,1,0,0,0,42,1,0,1355.866667,2158,'0'
2,3,0.994189,0.103448,0.12931,38.666667,1,0,1463.533333,3115,'0'
1,3,0,0,0,43.758621,1,0,1214.7,1961,'1'
1,1,0,0.076923,0.115385,26,1,142,1696.32619,2431,'1'
1,1,0,0,0,34,1,0,1408.933333,2138,'1'
1,1,0,0.078125,0.03125,64,1,0,664.166667,882,'0'
1,1,0,0.177419,0,62,1,62,663.166667,881,'0'
1,1,0.931458,1.193548,0.107527,46.5,1,382,2375.44246,4724,'0'
1,1,0,0.028571,0.028571,35,1,36,4241.985317,2698,'1'
1,2,0.955647,0.09507,0.116197,28.4,1,176,1354.55,2156,'0'
1,1,0,0.125,0.083333,24,1,76,2104.290079,3688,'0'
1,2,0.910801,0.064171,0.101604,62.333333,1,0,1466.533333,2189,'0'
1,2,0.982141,0.027248,0.049046,122.333333,1,4,1271.7,1990,'0'
1,1,0,0.4,0.4,5,0,198,2684.483333,1687,'0'
1,1,0.864974,0.192982,0.070175,19,1,780,1700.32619,2434,'1'
1,1,0,0,0,43,1,0,104,91,'0'
1,1,0,0.2,3,5,0,22,2816.05,1566,'0'
1,1,0,0,0,7,0,0,1118.266667,1723,'1'
1,1,0,0.021739,0.021739,46,1,0,1006.695238,1084,'1'
1,2,0.991159,0.038462,0.089744,26,0,264,2819.05,1569,'0'
1,1,0,0,0,15.75,0,0,1141.933333,1737,'1'
1,1,0,0.301587,0.079365,63,1,407,655,872,'0'
1,1,0,0.056604,0.018868,53,1,3,1144.033333,958,'0'
1,1,0,0.038462,0.115385,52,1,0,2686.483333,1689,'0'
1,1,0,0.018519,0.018519,54,1,0,2685.483333,1688,'1'
1,1,0,0.111111,0.037037,54,1,164,1144.866667,957,'1'
1,1,0,0.285714,0.063492,63,1,455,645.333333,889,'0'
1,1,0,0,0,16,1,0,1149.6,1747,'1'
1,1,0,0.06087,0.034783,115,1,99,2279.088592,8302,'0'
1,2,0.928839,0.280899,0.17603,133.5,1,8,701.5,816,'0'
1,1,0,0.011494,0.011494,87,1,3,5,5,'0'
1,1,0,1.344828,1.287356,87,1,4,663.5,775,'1'
1,2,0.893571,0.095745,0.109929,141,1,82,2660.845238,5138,'1'
1,1,0,0.021978,0.021978,91,1,221,1422.083333,1606,'1'
1,1,0,0.032967,0.032967,91,1,57,2150.694048,3624,'0'
1,2,0.9999,0.177606,0.150579,129.5,1,65,1592.466667,2460,'1'
1,1,0,0.162162,0.013514,74,1,47,1616.633333,2452,'0'
1,1,0,0,0.80303,66,1,1,2606.333333,1707,'0'
1,1,0,0.125,0.038462,104,1,2,2583.033333,1698,'0'
1,1,0,0.463158,0,95,1,0,2593.983333,1696,'0'
1,1,0,0,0.015152,66,1,28,1146.316667,992,'0'
1,1,0.954434,0.15,0.15,40,1,132,2645.133333,1669,'1'
1,1,0,0.071429,0.071429,14,1,11,1173.8,1923,'1'
1,1,0,0.857143,0.928571,14,0,1,2629.183333,1619,'1'
1,1,0,0,0,14,1,0,1162.483333,1913,'0'
1,1,0,0.111111,0.111111,9,1,81,2239.310714,4487,'0'
1,1,0,0.276243,0.005525,181,1,28,49,42,'0'
1,1,0,0.45679,0,162,1,146,2640.5,1659,'1'
1,2,0,0.004211,0,95,0,7,1118.266667,1723,'1'
1,1,0.314642,0.854545,0.066667,41.25,1,8,1149.6,1747,'1'
1,1,0,0,0,20.5,1,0,1147.433333,1742,'1'
1,1,0,0.005587,0.061453,179,0,240,2823.083333,1940,'0'
1,1,0,0.133333,0.133333,15,0,57,2970.893651,2706,'0'
1,1,0,0,0,15,1,0,2014.891667,4013,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,2,0.71515,0.338798,0.114754,109.8,0,0,2023.104762,4050,'0'
1,1,0.510947,0.235849,0.163522,79.5,0,0,1946.623016,3827,'0'
1,1,0,0,0,0,1,0,1920.623016,3801,'0'
1,1,0.610997,0.155242,0.038306,124,0,0,657.333333,601,'0'
1,2,0.889896,0.16369,0.035714,112,0,147,1941.623016,3822,'0'
1,1,0,2.333333,0,18,0,0,1920.623016,3801,'0'
1,1,0,0,0,0,0,0,1900.623016,3781,'0'
1,1,0,0.225806,0.967742,15.5,0,0,2083.432143,4166,'0'
1,1,0,0.01087,0.041304,460,0,0,2082.295238,4164,'0'
1,1,0,0.00216,0.012959,463,0,0,2080.295238,4162,'0'
1,1,0,0.038877,0.038877,463,0,0,2056.295238,4138,'0'
1,1,0,0.149028,0.099352,463,0,0,2057.605952,4118,'0'
1,1,0,0.002208,0.002208,453,0,0,2044.605952,4105,'0'
1,1,0,0.018265,0.006849,438,1,0,2038.204762,4080,'0'
1,1,0,0.016018,0.011442,437,0,0,2029.204762,4071,'0'
1,1,0,0.006881,0.020642,436,0,0,714.833333,682,'0'
1,1,0,0.002278,0.002278,439,0,0,2020.204762,4062,'0'
1,2,0.573267,0.053422,0.080134,399.333333,0,252,2034.104762,4061,'0'
1,1,0.755375,0.131687,0.010288,243,0,0,716.333333,681,'0'
1,1,0,0.072993,0.017032,411,0,0,2025.104762,4052,'0'
1,1,0.350261,0.143154,0.020747,160.666667,0,0,2017.104762,4044,'0'
1,1,0,0.002457,0.009828,407,0,0,692.833333,657,'0'
1,3,0.748904,0.033248,0.005115,391,0,290,679.666667,642,'0'
1,1,0,0.010471,0.002618,382,0,0,673.833333,625,'0'
1,1,0,0.054974,0.028796,382,0,0,668.333333,618,'0'
1,1,0,0.039474,0.044737,380,0,0,665.333333,615,'0'
1,1,0,0.002874,0.002874,348,0,0,658.333333,602,'0'
1,1,0,0,0.004274,234,0,0,1964.539286,3851,'0'
1,1,0.876064,0.177536,0.07971,138,1,0,1963.539286,3850,'0'
1,1,0,0.004464,0,224,0,0,1951.419444,3837,'0'
1,1,0,0.028708,0,209,0,0,1942.623016,3823,'0'
1,1,0.822404,0.093333,0.062222,112.5,0,0,1924.623016,3805,'0'
1,1,0.893571,0.067873,0.063348,110.5,0,0,1922.623016,3803,'0'
1,1,0,0.193069,0,202,0,0,1918.623016,3799,'0'
1,1,0,0,0,0,0,0,641.833333,585,'0'
1,1,0,0.15625,0,32,0,0,643.333333,587,'0'
1,1,0,0,0,0,0,0,2109.432143,4192,'0'
1,1,0,0,0,0,0,0,2109.432143,4192,'0'
1,1,0.656497,2.614525,0,134.25,0,0,2109.432143,4192,'0'
1,1,0,0,0,0,0,0,2079.295238,4161,'0'
1,1,0.847266,4.419753,0,20.25,0,0,2079.295238,4161,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,1,0,0,0,0,0,0,2079.295238,4161,'0'
1,1,0,0.083333,0.083333,12,0,0,2081.295238,4163,'0'
1,1,0,0,0,0,0,0,1970.539286,3857,'0'
1,1,0,0.75,0,8,0,0,2018.104762,4045,'0'
1,1,0.849857,2.3,0,36.666667,0,0,1970.539286,3857,'0'
1,1,0,0,0,0,0,0,703.5,668,'0'
1,1,0,1.764706,0,34,0,0,703.5,668,'0'
1,1,0,0,0,0,0,0,2043.605952,4104,'0'
1,1,0.940286,5.6,0,7.5,0,0,2043.605952,4104,'0'
1,1,0,0,0,0,0,0,2109.432143,4192,'0'
1,1,0,0,0,0,0,0,2109.432143,4192,'0'
1,1,0,0,0,0,0,0,2056.295238,4138,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,1,0.805924,1,0.421053,6.333333,0,0,2012.388095,4035,'0'
1,1,0.874993,2.517241,0.517241,5.8,0,0,1961.729762,3848,'0'
1,1,0,0,0,0,0,0,2079.295238,4161,'0'
1,1,0,0,0,0,0,0,2043.605952,4104,'0'
1,1,0,0,0,0,0,0,2056.295238,4138,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,1,0,0,0,0,0,0,1900.623016,3781,'0'
1,1,0,0,0,0,0,0,2013.388095,4036,'0'
1,1,0,5.6,0,5,0,0,1900.623016,3781,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,4,0.74894,0.180311,0.13886,87.727273,0,391,2043.605952,4104,'0'
1,1,0.732676,2.901361,0,32.666667,0,0,1917.623016,3798,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,1,0,0,0,0,0,0,2119.432143,4202,'0'
1,1,0.666578,1.5,0.8,5,0,0,2015.388095,4038,'0'
1,1,0,0,0,0,0,0,2056.295238,4138,'0'
1,1,0.893156,4.5,0,15.5,0,0,2056.295238,4138,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,1,0,1.4,1,5,0,0,2009.388095,4032,'0'
1,1,0,0,0,0,0,0,2056.295238,4138,'0'
1,1,0,0,0,0,0,0,1917.623016,3798,'0'
1,1,0,0.348837,0.255814,43,0,0,2058.605952,4119,'0'
1,1,0,0.029412,0.117647,34,0,0,2024.104762,4051,'0'
1,1,0,0,0,0,0,0,1951.623016,3832,'0'
1,1,0,1.461538,0,13,0,0,2016.388095,4039,'0'
1,1,0,2.615385,0,13,0,0,1951.623016,3832,'0'
1,1,0,0,0,0,0,0,2079.295238,4161,'0'
1,1,0,0,0,0,0,0,1970.539286,3857,'0'
1,1,0.499114,0.399083,0.048165,145.333333,0,0,1966.542857,3861,'0'
1,1,0,0,0,0,0,0,1970.539286,3857,'0'
1,1,0,0.019231,0.019231,52,0,0,2056.605952,4117,'0'
1,1,0.997503,0.115702,0.024793,60.5,0,0,2014.104762,4041,'0'
1,1,0,0.019231,0.019231,52,0,0,653.5,603,'0'
1,1,0,0,0,0,0,0,2335.025397,4676,'0'
1,1,0,4.25,0,12,1,0,2335.025397,4676,'0'
1,1,0,0,0,0,0,0,785.333333,957,'0'
1,1,0.95382,4.216667,0,10,0,0,785.333333,957,'0'
1,3,0.84734,0.00981,0.007357,233,1,0,2793.424603,5422,'0'
1,1,0,0,0,0,0,0,2336.211905,4671,'0'
1,1,0,0,0,27,1,0,1467.833333,1689,'0'
1,1,0,0,0,0,0,0,769.333333,941,'0'
1,1,0.911179,4.984375,0,11.636364,0,0,769.333333,941,'0'
1,1,0,0.105611,0.0033,303,1,14,2899.414863,5863,'0'
1,1,0,0.003559,0.003559,281,1,0,1358.2,1820,'1'
1,4,0.773176,0.126391,0.098025,309.444444,1,119,2690.739069,5641,'1'
1,1,0,0.017241,0.017241,58,1,0,2722.047475,5674,'0'
1,1,0,0.040816,0.020408,49,1,25,2633.871032,5548,'0'
1,2,0,0.116883,0.766234,25.666667,1,7,2826.53254,5489,'1'
1,1,0,0,0.096154,52,0,63,2771.526984,2723,'0'
1,1,0,0,0,0,0,0,785.333333,957,'0'
1,1,0.675607,3.933333,0,30,0,0,785.333333,957,'0'
1,1,0,0.017241,0.017241,58,0,173,3004.203608,6738,'0'
1,1,0,0.007299,0.007299,274,1,131,251.333333,636,'0'
1,2,1,0.002387,0.002387,419,0,666,1976.880087,2791,'0'
1,1,0.758589,0.146619,0.157295,468.333333,1,18,1383.633333,1816,'1'
1,1,0.973385,0.043732,0.024781,343,1,27,1380.366667,1809,'0'
1,1,0,0.011858,0.889328,253,0,1,1481.333333,1785,'1'
1,1,0.989689,0.001709,0.029915,390,1,12,1483,1759,'0'
1,1,0,0.014663,0,341,0,14,1444.416667,1642,'0'
1,1,0,0.008798,0.017595,341,1,0,1432.833333,1618,'0'
1,2,0.087684,0.6893,0.659122,208.285714,0,63,1430.833333,1616,'1'
1,1,0.998364,0.06993,0.003497,143,0,14,2574.942857,4948,'0'
1,2,0,0,0,112.666667,0,0,1430.833333,1616,'0'
1,1,0,0,0,0,0,0,769.333333,941,'0'
1,1,0.732251,2.540541,0,132.142857,0,0,769.333333,941,'0'
1,1,0,0,0.02,50,0,10,1220.416667,1400,'0'
1,1,0,0.006897,0.006897,145,1,13,2857.252633,6021,'0'
1,1,0.162326,0.041459,0.028192,301.5,1,53,2753.830483,5957,'0'
1,1,0,0.125,0.118056,144,1,10,2711.340115,5690,'0'
1,1,0,0.006897,0.006897,145,1,49,2858.252633,6022,'0'
