@relation mydataframe
@attribute ns numeric
@attribute nm numeric
@attribute entropy numeric
@attribute la numeric
@attribute fix numeric
@attribute ndev numeric
@attribute pd numeric
@attribute rexp numeric
@attribute sexp numeric
@attribute bug {'1','0'}
@data
1,1,0.684038,0.002166,0,6,5,5260.183333,17258,'0'
1,2,0.47784,0.095327,0,6,110,5208.7,17192,'1'
1,1,0.79859,0.006596,0,6,103,5234.666667,17181,'0'
1,1,0,0.001547,0,6,1,5282.033333,17150,'0'
1,2,0.225364,0.039028,0,6,0,5263.6,17131,'0'
1,1,0,0.027048,0,6,0,5276.083333,17118,'0'
1,1,0,0.001546,0,6,0,5275.083333,17117,'0'
1,1,0,0.025502,0,6,0,5274.083333,17116,'0'
1,1,0,0,0,6,0,5503.483333,16497,'0'
1,1,0,0.002408,0,6,1,5502.483333,16496,'0'
1,1,0,0.000833,0,6,14,5544.4,16476,'0'
1,1,0,0.012648,0,6,0,308.5,372,'0'
1,1,0,0.051597,0,6,6,307.5,371,'0'
1,1,0,0.000843,0,6,0,5921,16288,'0'
1,1,0,0.004209,0,6,1,5920,16287,'0'
1,1,0,0.015,0,6,8,5919,16281,'0'
1,1,0,0.002498,0,6,1,5819.666667,16145,'0'
1,1,0,0.000838,0,6,0,5713.666667,15978,'0'
1,1,0,0.003353,0,6,0,5712.666667,15977,'0'
1,1,0,0.002517,0,6,0,1050,1548,'0'
1,2,0.958712,0.008921,0,6,18,5625.583333,15828,'0'
1,1,0,0.005978,0,6,4,5609.25,15723,'1'
1,1,0,0.012111,0,6,1,5598.416667,15678,'0'
1,1,0.918296,0.000506,0,6,4,5831.166667,15668,'0'
1,1,0,0.020851,0,5,6,1012.333333,1421,'0'
1,2,0.964079,0.028846,0,5,120,5898,15572,'0'
1,1,0.970951,0.003274,0,5,4,5900,15541,'0'
1,1,0,0.002674,0,5,1,5896.25,15533,'0'
1,1,0.622634,0.016129,0,5,0,919.666667,1315,'1'
1,1,0,0.002616,0,4,1,205.5,258,'0'
1,2,0.918296,0.001993,0,5,2,160,210,'0'
1,1,0,0.000878,0,4,1,6525.083333,15363,'0'
1,1,0,0.005296,0,4,11,6488.916667,15298,'0'
1,1,0,0.001767,0,4,13,6547,15125,'0'
1,1,0,0.016484,0,4,0,826.5,1094,'0'
1,1,0,0.01668,0,4,0,6638.5,14950,'0'
1,1,0,0.000794,0,4,2,6637.5,14949,'0'
1,1,0,0.003971,0,4,0,6773.166667,14935,'0'
1,1,0,0.002387,0,4,0,6771.166667,14933,'0'
1,1,0,0.000796,0,4,3,6768.166667,14930,'0'
1,1,0,0.000796,0,4,1,790,1044,'0'
1,1,0,0.000812,0,4,5,743,951,'0'
1,1,0,0.012955,0,4,1,6837.833333,14779,'0'
1,1,0,0.000817,0,4,3,6852.166667,14773,'0'
1,2,0.88686,0.000339,0,5,3,699.5,863,'0'
1,1,0,0.065461,0,4,3,6861.5,14717,'0'
1,1,0.970951,0.001325,0,4,116,6877.833333,14710,'0'
1,1,0,0.008977,0,4,2,112,112,'0'
1,1,0,0.000895,0,4,0,646.5,802,'0'
1,1,0,0.00181,0,4,25,108,108,'0'
1,1,0,0.009058,0,3,17,7849,14608,'0'
1,1,0,0.009009,0,3,1,623,623,'0'
1,1,0,0.00361,0,3,0,7914,13531,'0'
1,1,0,0.00722,0,3,1,7913,13530,'0'
1,1,0,0.0065,0,3,1,7929.5,13433,'0'
1,1,0,0.001854,0,3,0,8123,13073,'0'
1,1,0,0.011299,0,3,0,8111,13061,'0'
1,1,0.543564,0.00493,0,4,2,8110,13060,'0'
1,1,0,0.007715,0,3,0,496,496,'0'
1,1,0,0,0,3,0,495,495,'0'
1,1,0,0.399441,0,3,0,460,460,'0'
1,1,0.533718,0.16415,0,4,4,8058.5,12936,'0'
1,2,0.732881,0.100962,0,3,5,8067,12925,'0'
1,2,0.221546,0.069663,0,3,66,8046,12856,'0'
1,4,0.155219,0.009518,0,3,20876,9931,12065,'0'
1,2,0.970951,0.0024,0,2,1,9784.5,11871,'0'
1,1,0.543564,0.008185,0,2,20,9780.5,11867,'0'
1,1,0,0.019905,0,2,0,86,86,'0'
1,1,0,0.006711,0,2,0,85,85,'0'
1,1,0,0.003861,0,1,1,11005.5,11379,'0'
1,1,0,0.032819,0,1,0,10960.5,11334,'0'
1,2,0.959148,0.002062,1,2,65,10943.5,11317,'0'
1,1,0,0.011788,0,1,2,10925.5,11299,'0'
1,2,0.985228,0.003284,0,1,19,10878.5,11252,'0'
1,1,0,0.000986,0,1,4,11045,11045,'0'
1,1,0.630515,0.038569,0,1,10,11015,11015,'0'
1,1,0,0.030068,0,1,0,10955,10955,'0'
1,2,0.60467,0.019919,0,1,25,10786,10786,'0'
1,1,0,0.04243,0,1,0,9870,9870,'0'
1,3,0.725049,0.232534,0,1,215,9841,9841,'0'
1,2,0.164901,0.123984,0,1,10,9833,9833,'0'
1,1,0,0.001054,0,1,0,9723,9723,'0'
1,1,0,0.021075,0,1,6,9717,9717,'0'
1,1,0,0.002132,0,1,4,9594,9594,'0'
1,1,0,0.0629,0,1,2,9557,9557,'0'
1,2,0.713498,0.018568,0,1,2,9418,9418,'0'
1,3,0.84152,0.023975,0,1,20,9414,9414,'0'
1,6,0.643868,0.046196,0,1,148,9353,9353,'0'
1,1,0,0.00133,0,1,0,9318,9318,'0'
1,3,0.70661,0.049787,0,1,126,9315,9315,'0'
1,2,0.61186,0.023423,0,1,129,4268,4268,'0'
1,1,0.885076,0.219675,0,1,144,4007,4007,'0'
1,1,0.619382,0.004611,0,6,545,5656.75,15772,'0'
1,1,0,0.010686,0,4,136,6769.666667,14881,'0'
1,1,0,0.017778,0,4,98,6878.833333,14711,'0'
1,1,0,0.008977,0,4,97,6876.166667,14704,'0'
1,1,0,0.001791,0,4,95,6878.833333,14703,'0'
1,1,0,0.011775,0,3,63,7850,14609,'0'
1,1,0,0.003376,0,8,609,110,110,'0'
1,1,0,0.002534,0,6,22,5922,16289,'0'
1,1,0,0.010707,0,7,84,277,277,'0'
1,1,0,0.000714,0,7,16,1852.916667,3967,'0'
1,1,0,0.012579,0,7,89,2292.933333,4837,'0'
1,1,0,0.002793,0,8,174,111,111,'0'
1,1,0,0.026991,0,10,61,854,1205,'0'
1,1,0,0.021053,1,7,2,645.883333,2040,'0'
1,2,0.135105,0.056267,1,12,7,644.583333,2038,'0'
1,1,0.941423,0.024422,1,9,203,640.633333,2034,'0'
1,1,0,0.031056,1,7,6,640.716667,2032,'0'
1,1,0,0.027778,0,7,163,903,1254,'1'
1,1,1,0.027726,0,5,0,2847.75,4806,'1'
1,1,0,0.009709,0,3,3,847.166667,1223,'1'
1,1,0.669996,0.39548,1,3,21,839.5,1214,'1'
1,1,0,0,0,2,18,455,455,'0'
1,1,0,0.305263,0,1,62,8925,8925,'0'
1,1,0,0.020833,0,7,194,855,1206,'0'
1,1,0,0.547872,1,7,449,657.05,2054,'0'
1,1,0.591673,0.009788,1,9,0,1429.666667,2374,'1'
1,1,0,0.011111,0,2,6,5035.466667,17356,'0'
1,1,0,0.004032,0,7,0,1253.133333,2893,'0'
1,1,0,0.020942,0,5,7,291,291,'0'
1,2,0.439419,0.028812,0,9,181,164,164,'1'
1,1,0.997503,0.029557,0,3,73,1591.75,2902,'0'
1,1,0,0,0,3,0,1312.75,2267,'0'
1,1,0,0.147541,0,3,0,5210.183333,17197,'0'
1,1,0.939441,0,0,4,245,5652.5,15767,'0'
1,1,0,0.005,0,6,250,856,1207,'0'
1,2,0.844541,0.020661,0,8,2308,4028.638889,21790,'0'
1,2,0.889178,0.021134,0,5,480,2326.866667,4921,'1'
1,1,0,0.025,0,1,1,1663,1663,'0'
1,1,0.561955,0.018061,0,1,8,1615,1615,'0'
1,1,0.760038,0.011181,0,7,24,2467.683333,3820,'1'
1,1,0.937139,0.004961,0,6,57,5668,15797,'0'
1,1,0,0.105769,0,1,0,8052.5,12930,'0'
1,1,0.918296,0.051502,0,6,467,858,1209,'0'
1,2,0.868273,0.127689,0,8,5463,820,867,'0'
1,1,0,0.1,0,1,1,975.166667,1373,'0'
1,1,0,0.064935,0,1,0,942.5,1340,'0'
1,1,0,0.25,0,3,31,1089.166667,1643,'1'
1,3,0.797124,0.035791,0,14,536,1248.25,2737,'1'
1,1,0,0.001603,0,9,5,1023.833333,1691,'0'
1,1,0,0.033654,0,9,1,469.344444,1325,'0'
1,1,0,0.016234,0,9,1,1018.666667,1682,'0'
1,1,0,0.016077,1,9,15,876.166667,1500,'0'
1,1,0,0.078853,0,9,15,856.333333,1339,'0'
1,1,0,0,0,9,14,892.5,929,'0'
1,1,0,0.036053,0,9,14,815,824,'0'
1,1,0,0.002132,0,6,8,70,70,'0'
1,1,0,0.015317,0,6,0,2,2,'0'
1,1,0,0.006726,0,5,0,2326.133333,5086,'0'
1,1,0,0.006726,0,5,0,2325.133333,5085,'0'
1,1,0,0.33871,0,5,1,2317.816667,5075,'1'
1,1,0,0.028846,0,5,6,2313.25,5046,'0'
1,1,0,0.043902,0,5,5,2326.7,5037,'0'
1,1,0,0.002519,0,5,2,4511,19322,'0'
1,1,0,0.047859,1,5,0,2332.9,5002,'0'
1,1,0,0.035533,1,5,0,2325.35,4925,'0'
1,1,0,0.063131,1,5,0,2324.35,4924,'0'
1,1,0.950956,0.086873,0,5,90,2296.933333,4841,'1'
1,3,0.403925,0.002111,0,6,19,2432.2,4819,'0'
1,1,0,0.002591,0,4,12,2469.133333,3822,'0'
1,1,0,0.007075,0,4,0,1208.166667,1962,'0'
1,1,0,0.09434,0,4,6,1207.166667,1961,'0'
1,1,0,0.002481,0,4,0,5701.75,16376,'0'
1,1,0,0.004963,0,4,10,5700.75,16375,'0'
1,1,0,0.002481,0,4,6,1074.666667,1722,'0'
1,1,0,0.143921,0,4,5,309,375,'1'
1,1,0,0,0,3,21,1097.666667,1669,'0'
1,1,0,0.027473,0,3,1,599,599,'0'
1,2,0,0.029491,0,3,3,7935,13453,'0'
1,1,0.836641,0.016026,1,4,51,501,501,'0'
1,1,0,0.140299,0,2,38,123,123,'0'
1,2,0.672295,0.007625,0,1,21,9859,9859,'1'
1,1,0,0.270358,0,1,0,9296,9296,'0'
1,1,0,0.13355,0,1,31,9294,9294,'0'
1,8,0.584335,0.0545,0,7,5117,2443.5,2498,'0'
1,1,0,0.100796,0,5,150,2312.25,5045,'0'
1,1,0.810099,0.21967,0,10,1881,1656,2193,'0'
1,1,0.811278,0.02924,0,9,314,860,1211,'0'
1,2,0.431127,0.067804,1,12,805,657.05,2054,'0'
1,1,0,0.00319,0,9,65,848.733333,3007,'0'
1,1,0,0.006211,1,5,21,2003.7,4689,'0'
1,1,0,0.041667,0,4,0,762,762,'1'
1,1,0,0.007042,0,4,46,761,761,'0'
1,2,0.858979,0.002819,0,10,15,561,561,'0'
1,1,0,0.006173,1,5,257,2015.666667,4712,'0'
1,9,0.64916,0.087582,0,5,2613,6505.833333,15069,'1'
1,3,0.779691,0.042752,0,1,0,8844,8844,'0'
1,1,0,0,1,1,0,2130.966667,5469,'0'
1,2,1,0.004831,1,9,1,2140.033333,5479,'0'
1,2,0.82358,0.043368,0,11,425,912.166667,1543,'1'
1,1,0,0,0,8,0,910.5,1307,'0'
1,1,0,0.008772,0,8,14,909.5,1306,'0'
1,1,0,0.00823,1,5,15,372.633333,680,'0'
1,1,0,0.00823,0,5,43,2848.516667,4567,'0'
1,1,0.978824,0.010459,0,5,409,2629.783333,4065,'0'
1,1,0.864974,0.005562,0,4,0,5229.666667,17176,'0'
1,1,0.864974,0.005562,0,4,17,5222.666667,17169,'0'
1,2,0.571355,0.087121,0,4,6,1058.666667,1810,'0'
1,2,0.811278,0.006796,0,4,0,1075.166667,1629,'0'
1,2,0.805921,0.018385,0,4,30,7937.5,13423,'0'
1,1,0.778881,0.021378,0,3,0,8044.5,12721,'0'
1,1,0,0.004184,0,2,0,8006.5,12573,'0'
1,1,0,0,0,2,4,8003.5,12570,'0'
1,14,0.816611,0.002241,0,1,1533,10995.5,11369,'1'
1,7,0.867376,0.024371,0,1,467,11153,11153,'0'
1,2,1,0.025316,0,1,2,10750,10750,'0'
1,2,0.05622,0,0,1,0,10725,10725,'0'
1,1,0,0.059524,0,1,6,9132,9132,'0'
1,1,0.938932,0.011932,0,10,227,4012.138492,21094,'0'
1,2,0.650022,0,0,6,463,567.433333,1906,'0'
1,1,0,0.006024,0,6,1,889.833333,1520,'0'
1,1,0,0.035714,0,6,300,885.333333,1510,'0'
1,1,0,0.066667,0,3,0,1153.666667,1907,'0'
1,1,0,0.025478,0,2,0,8041.5,12718,'0'
1,1,0.916846,0.016472,1,6,214,2844.533333,4562,'0'
1,1,0.81752,0.005124,0,9,34,900.166667,1531,'0'
1,1,0.83355,0.019839,0,11,11,1400,2336,'0'
1,2,0.848279,0.163926,1,9,1230,1361,2229,'1'
1,11,0.770504,0.020809,0,7,2352,2331.9,5001,'1'
1,1,0,0.004566,0,4,7,5109.016667,18865,'0'
1,2,0.399709,0.062409,0,5,240,5125.416667,17302,'1'
1,1,1,0.003454,0,4,63,1274.833333,2208,'0'
1,1,0.927527,0.005208,0,3,12,1080.666667,1833,'0'
1,1,0.759778,0.052393,0,4,446,661,661,'0'
1,1,0,0.017094,0,7,172,861,1212,'0'
1,1,0.992774,0.017032,0,8,12,599.85,2135,'0'
1,1,0,0.007444,0,8,13,1016.383333,2996,'0'
1,1,0.409444,0.113065,0,12,374,867.416667,1784,'1'
1,1,0,0.002358,0,8,30,957,1007,'0'
1,1,0,0.002358,0,7,10,802,802,'0'
1,1,0,0.002364,0,6,14,26,26,'0'
1,1,0,0.034722,0,5,10,2780.383333,4634,'0'
1,1,0,0.011601,0,5,1,2873.95,4626,'1'
1,6,0.958072,0.004516,0,7,48,1617.083333,2930,'0'
1,1,0,0.006637,0,4,0,2100.166667,3245,'0'
1,1,0,0.055432,0,4,3,2099.166667,3244,'0'
1,2,0.918296,0.005837,0,4,46,5889.416667,16344,'0'
1,1,0,0.002632,0,4,0,894.166667,1285,'0'
1,1,0,0.002639,0,4,0,893.166667,1284,'0'
1,1,0,0.01105,0,4,8,818,1177,'0'
1,3,0.725801,0.006596,0,3,42,9813,11947,'0'
1,1,0,0.007143,0,3,1,10962.5,11336,'0'
1,1,0,0.007463,0,2,13,1,1,'0'
1,1,0.748464,0.022339,0,9,1035,865,1216,'0'
1,1,0,0.002358,0,8,112,846.5,1197,'0'
1,1,0,0.012376,0,8,178,586.921429,2146,'0'
1,1,0.889595,0.012552,0,4,31,5703.583333,16000,'0'
1,2,0.814884,0.082791,0,7,225,277,277,'0'
1,1,0,0,0,2,0,278,278,'0'
1,1,0,0,0,1,0,132,132,'0'
1,1,0,0,0,1,88,1507,1507,'0'
1,1,0,0,0,1,0,747,747,'0'
1,1,0,0.019608,0,9,240,643.909524,2247,'0'
1,2,0.103275,0.386935,1,9,23,604.55,1972,'0'
1,1,0,0.026667,1,9,1,603.933333,1958,'0'
1,1,0,0.090909,0,9,5,803.833333,1884,'0'
1,1,0,0.013986,0,9,157,820.416667,1883,'0'
1,1,0,0.05,0,9,0,881.166667,1505,'1'
1,1,0,0.007874,0,9,0,830.666667,1368,'0'
1,2,0.618972,0.094077,0,10,47,828.666667,1366,'1'
1,2,0.588033,0.012357,0,10,378,855.333333,1338,'0'
1,2,0.879929,0.072303,0,9,339,915.5,1282,'0'
1,5,0.882979,0.073525,0,7,92,2461.883333,3795,'1'
1,24,0.716368,0.022598,0,7,14078,2766.5,2877,'0'
1,1,0,0.192982,0,3,31,2527.1,3899,'0'
1,1,0,0.035088,0,3,31,2526.1,3898,'0'
1,1,0,0.013986,0,9,184,819.416667,1882,'0'
1,1,0,0.030303,1,6,696,2798.598088,22282,'0'
1,1,0,0,0,3,0,1691,3612,'0'
1,2,0.56651,0.00061,0,10,4,391.653571,1403,'0'
1,6,0.814889,0.019713,0,10,111,931,1046,'1'
1,8,0.680128,0.10648,0,11,921,179,179,'1'
1,1,0,0.004167,0,7,0,342,342,'0'
1,1,0.986787,0.030508,1,7,4,340,340,'1'
1,1,0.998636,0.043478,0,7,103,316,316,'1'
1,5,0.405963,0.058007,0,8,1401,16,16,'1'
1,1,0,0.008969,0,4,4,2327.7,5038,'0'
1,1,0,0.00995,0,3,0,4698.35,17737,'0'
1,1,0,0.005025,0,3,14,7933,13451,'0'
1,1,0,0.184211,0,2,45,8015,12568,'0'
1,2,0.995499,0.183562,0,1,6,9577,9577,'0'
1,1,0,0.021277,0,1,0,4096,4096,'0'
1,3,0.449442,0.147489,0,1,4811,8844,8844,'0'
1,1,0.998001,0.054839,0,7,10,331,331,'1'
1,4,0.717118,0.035757,0,8,737,362.383333,807,'1'
1,1,0,0.038462,0,3,279,2262.066667,5088,'0'
1,1,0,0.019231,0,7,132,866,1217,'0'
1,1,1,0.25,0,1,0,120,120,'0'
1,1,0,0,0,1,0,114,114,'0'
1,1,0,0,0,1,0,118,118,'0'
1,1,0,0,0,1,0,132,132,'0'
1,1,0,0.0016,1,9,26,309.870457,1577,'0'
1,1,0,0.011218,1,9,78,339.569517,1531,'0'
1,1,0,0.074074,0,8,88,2064.183333,4979,'0'
1,1,0,0.001887,0,8,7,954.833333,1718,'0'
1,1,0,0.082375,1,7,7,455.760714,1155,'0'
1,2,0.684038,0.056163,1,8,52,451.271429,943,'1'
1,1,0,0,0,6,0,378.766667,828,'0'
1,1,0,0.123077,0,5,13,405.366667,746,'0'
1,1,0,0.028902,1,3,32,131.5,134,'0'
1,1,0,0.005882,0,3,4,111,111,'0'
1,1,0,0.227848,0,1,2,7789.5,12290,'0'
1,1,0,0.069767,0,1,4,11040,11040,'0'
1,1,0,0.354839,0,1,45,10972,10972,'0'
1,1,0,0.086957,0,1,0,9297,9297,'0'
1,1,0,0.070175,0,1,31,9295,9295,'0'
1,4,0.734195,0.091594,0,7,3193,397.583333,721,'0'
1,1,0,0.003831,0,7,27,867,1218,'0'
1,1,0,0,0,8,0,810,819,'0'
1,2,0.478685,0.00722,0,11,5,809,818,'0'
1,1,0,0.002083,0,8,3,805,814,'0'
1,1,0.881116,0.022447,0,8,72,798,798,'0'
1,1,0,0.006303,1,6,1,22,22,'0'
1,1,0,0.021053,1,6,0,21,21,'0'
1,1,0,0.012793,0,6,10,19,19,'0'
1,1,0,0,0,5,0,2791.466667,4477,'0'
1,5,0.786896,0.059644,0,7,1776,2659.533333,4203,'1'
1,1,0,0.004057,0,5,5,2580.433333,4078,'0'
1,1,0,0.004057,0,5,15,2586.1,4071,'0'
1,1,0,0,0,4,0,2620.783333,4056,'0'
1,1,0,0.010183,0,4,49,2611.783333,4047,'0'
1,16,0.154367,0.06748,0,7,5970,1598.516667,2747,'1'
1,16,0.958397,0.001778,0,7,1224,1466.666667,2556,'0'
1,1,0,0,0,4,0,1680.166667,3601,'0'
1,1,0,0.008299,0,4,55,5254.6,17122,'0'
1,4,0.407868,0.017486,0,6,150,1289.416667,2051,'1'
1,1,0.963336,0.047733,0,4,29,1059.166667,1612,'1'
1,4,0.913017,0.024701,0,4,28,5708.083333,15982,'0'
1,1,0.629249,0.023216,0,5,14,1049,1545,'0'
1,2,0.601285,0.005923,0,6,6,5655.5,15770,'0'
1,2,0.842089,0.021053,0,4,43,1083,1499,'1'
1,2,0.64916,0.020851,0,4,355,1038.333333,1447,'1'
1,1,0,0.008421,0,4,0,983.333333,1384,'0'
1,1,0.210842,0.006969,0,5,7,981.333333,1382,'0'
1,1,0.867051,0.046472,0,5,25,941.5,1339,'0'
1,1,0.996792,0.008712,0,4,25,879,1266,'0'
1,2,0.922724,0.01577,0,4,95,870.666667,1257,'0'
1,2,0.811278,0.006173,1,4,9,860.166667,1241,'1'
1,1,0,0.025974,0,4,10,6478.083333,15371,'1'
1,1,0.534377,0.06314,1,4,37,828.5,1197,'1'
1,2,0.247696,0.091309,1,5,101,825,1184,'1'
1,2,0.66889,0.055176,1,6,205,853.5,1154,'1'
1,1,0,0.048889,1,4,5,826,1122,'0'
1,1,0.618075,0.004413,0,4,8,836,1113,'0'
1,1,0,0.00905,0,4,3,6769.166667,14931,'0'
1,2,0.922441,0.017361,0,4,231,819,1073,'1'
1,1,0.931691,0.029387,0,5,277,803,1057,'0'
1,1,0.921471,0.029092,0,5,13,789,1043,'1'
1,1,0,0.014052,1,4,1,783,1037,'0'
1,1,0.909307,0.014383,0,4,23,770.5,992,'1'
1,2,0.92059,0.006031,0,5,7,756,964,'0'
1,1,0,0.07767,0,4,4,714.5,888,'1'
1,1,0,0.063291,0,4,0,719.5,883,'0'
1,1,0,0,0,4,0,696.5,860,'0'
1,1,0,0.002427,0,4,0,695.5,859,'0'
1,1,0,0.101942,0,4,1,694.5,858,'0'
1,2,0.563459,0.023782,0,5,8,692.5,856,'0'
1,2,0.838432,0.846952,0,5,432,679.5,843,'1'
1,1,0.468996,0.015242,0,4,74,6878.166667,14706,'0'
1,1,0,0.002597,0,4,0,595,595,'0'
1,1,0,0.002597,0,4,8,594,594,'0'
1,1,0.831187,0.020583,0,4,2,535,535,'0'
1,2,0.956137,0.010422,0,4,11,525,525,'0'
1,1,0.799041,0.031535,0,4,6,508,508,'0'
1,1,0,0.01791,0,3,0,434,434,'0'
1,1,0.532835,0.097931,0,3,34,433,433,'0'
1,1,0.811278,0.009404,0,4,2,427,427,'0'
1,2,0.837538,0.016381,0,4,13,8046,12885,'0'
1,2,0.781249,0.07089,0,2,32,304,304,'0'
1,1,0,0.012987,0,2,7,9987,12127,'0'
1,3,0.791243,0.038291,0,2,258,97,97,'0'
1,1,0,0.003636,0,1,3,10923.5,11297,'0'
1,4,0.860281,0.014699,0,1,43,11053,11053,'0'
1,1,0,0.00361,0,1,1,11036,11036,'0'
1,1,0.56651,0.04811,0,1,2,9862,9862,'0'
1,1,0,0.036496,0,1,20,9751,9751,'0'
1,1,0,1.719212,0,4,318,8190.833333,14519,'0'
1,1,0,0.037578,0,8,159,868,1219,'0'
1,1,0,0.472441,0,1,94,743.916667,1886,'1'
1,1,0,0.016529,0,1,6,943.083333,1866,'0'
1,1,0,0.075,0,1,318,8202.833333,14531,'0'
1,2,0.48234,0.056779,0,5,98,1359.666667,2326,'1'
1,2,0.970951,0.001473,0,6,46,3887.466667,6491,'0'
1,3,0.277269,0.150235,0,4,130,1716.916667,3739,'0'
1,1,0,0,0,3,16,2142.333333,3243,'0'
1,1,0,0.032581,1,3,4,2205.5,3213,'0'
1,1,0.772507,0.00526,0,6,32,5872.583333,16213,'0'
1,1,0,0,0,1,4,1364.833333,2233,'0'
1,1,0,0.025157,1,1,0,1370.833333,2226,'0'
1,1,0.906782,0.197279,1,1,0,1369.833333,2225,'0'
1,1,0,0.009615,0,1,1,1346.5,2201,'0'
1,1,0,0.017882,0,1,0,1361,2200,'0'
1,1,0,0.00885,0,7,134,2095.55,5565,'0'
1,2,0.929364,0.032967,1,8,16,2093.483333,4888,'0'
1,2,0.973315,0.878676,1,8,516,2085.116667,4867,'1'
1,1,0,0.138776,1,7,111,1345.5,2206,'0'
1,1,0,0.238889,1,6,1,1512,1512,'0'
1,1,0,0.988506,1,7,33,1506,1506,'1'
1,2,0.840188,0.066144,0,7,1965,5087.083333,17591,'1'
1,1,0,0,0,3,32,1718.916667,3741,'0'
1,3,0.666338,0.194351,0,6,1098,1042.5,1789,'1'
1,4,0.717065,0.043963,0,6,250,1073.166667,1627,'1'
1,1,0,0.082192,0,2,0,1371.833333,2245,'0'
1,2,0.800392,0.060976,0,3,4,1368.833333,2242,'0'
1,2,0.945009,0.208,0,3,5,1368.833333,2237,'0'
1,2,0.520335,0.365517,0,1,0,1357,2196,'0'
1,1,0,0.01087,0,1,0,1355,2194,'0'
1,1,0,0.043478,0,1,0,1354,2193,'0'
1,3,0.04052,0.089395,0,6,1,1351,2190,'1'
1,7,0.793128,0.023326,0,7,3048,2247.083333,4390,'0'
1,1,0,0.171946,0,7,92,881,1232,'0'
1,1,0.963336,0.14878,0,1,2,1366.833333,2222,'0'
1,2,0.602431,0.076012,1,2,1,1361.5,2216,'0'
1,1,0.721928,0.006105,0,1,0,1353,2192,'0'
1,4,0.97597,0.001825,1,10,53,476.977778,1367,'0'
1,1,0,0,0,1,0,224,224,'1'
1,1,0,0.050633,1,7,170,2596.583333,4441,'0'
1,1,0,0.415584,0,7,248,837.333333,1435,'0'
1,1,0,0.090909,1,6,1,1708,1708,'1'
1,2,0.971311,0.17094,0,7,81,655,655,'0'
1,1,0,0.180328,1,3,40,2254.916667,4404,'0'
1,1,0,0.196429,1,3,0,2021.5,3484,'1'
1,2,0.763882,0.020176,0,6,4,1281.583333,2036,'1'
1,1,0.936525,0.019946,0,4,0,1269.583333,2024,'0'
1,1,0.978399,0.026818,0,6,190,1254.583333,2009,'0'
1,1,0.766799,0.013817,0,3,350,66,66,'0'
1,1,0,0.734694,1,3,422,2259.75,4410,'0'
1,1,0,0.050633,1,7,265,2124.916667,4461,'0'
1,3,0.342999,0.160702,0,3,404,1303.083333,2256,'1'
1,11,0.919735,0.011262,0,6,1470,1033.333333,1442,'1'
1,1,0,0.017136,0,9,73,1221.333333,2708,'0'
1,1,0,0.14268,0,9,1,924,1878,'0'
1,2,1,0,0,11,0,929.583333,1877,'0'
1,2,1,0.003155,0,11,40,927.583333,1875,'0'
1,1,0,0.025401,0,9,26,883.166667,1507,'0'
1,1,0,0.017931,0,8,0,1694.5,1754,'0'
1,1,0,0.086697,1,8,0,1702,1731,'1'
1,1,0,0.012308,0,8,52,1700,1729,'0'
1,1,0.918296,0.002475,0,9,20,690,690,'0'
1,1,0,0.027481,0,7,0,43,43,'0'
1,1,0.943877,0.039076,0,6,10,2765.566667,4656,'1'
1,1,0,0.00431,0,6,1,1159,1159,'0'
1,2,0.755375,0.014194,0,5,2,2442.1,3773,'0'
1,1,0,0.001462,0,5,22,413.083333,621,'1'
1,2,0.544615,0.0062,0,6,233,2020.333333,3493,'0'
1,14,0.961247,0.009058,0,6,702,1079,1710,'1'
1,1,0,0.001462,0,5,0,2206.666667,3217,'0'
1,1,0,0.004367,1,5,6,2205.666667,3216,'0'
1,1,0,0.020468,1,5,0,2209.5,3197,'0'
1,1,0,0.005857,0,5,14,5704.583333,16001,'0'
1,2,0.898032,0.068078,0,5,9,1086.833333,1510,'0'
1,1,0,0.001477,1,5,0,1428.833333,2312,'0'
1,1,0,0.005908,0,5,1,1080.5,1500,'0'
1,1,0,0.001477,1,5,0,1425.833333,2309,'0'
1,1,0,0.279173,1,5,8,1424.833333,2308,'1'
1,1,0,0.165584,1,5,12,1417.5,2295,'1'
1,1,0,0.041734,1,5,5,909.166667,1304,'0'
1,3,0.848604,0.038043,0,5,52,211.5,264,'1'
1,1,0.263777,0.050761,1,4,14,844.166667,1220,'0'
1,1,0,0.036364,0,4,1,854.5,1155,'0'
1,14,0.982526,0.003865,0,5,1102,669,832,'1'
1,1,0,0,0,4,3,649,812,'0'
1,1,0,0.065217,1,4,9,1584,1755,'0'
1,1,0.87882,0.017109,0,4,240,643.5,759,'1'
1,3,0.72088,0.014062,0,5,33,570,570,'0'
1,1,0,0.059761,0,4,0,121,121,'0'
1,1,0,0.006061,0,4,0,120,120,'0'
1,1,0,0.068136,0,4,6,119,119,'0'
1,1,0.918296,0.001366,0,3,1,285,285,'0'
1,16,0.271762,0.030795,0,5,67,7893.5,12441,'0'
1,1,0,0.002439,1,1,10,9646,9646,'0'
1,1,0,0.002439,0,1,1,9554,9554,'0'
1,1,0,0.032432,1,1,0,9534,9534,'0'
1,1,0,0.010929,0,1,0,9533,9533,'0'
1,1,0,0.016438,1,1,0,9252,9252,'0'
1,10,0.557626,0.409562,0,1,1069,4258,4258,'0'
1,6,0.045632,0.354868,1,1,254,4184,4184,'0'
1,13,0.765586,0.101401,0,1,3217,9521,9521,'0'
